Cluster,N,Oil_1995,Gas_1995,Mineral_1995,Forestry_1995,TotalNR_1995,logProdPc_1995,Oil_panel,Gas_panel,Mineral_panel,Forestry_panel,TotalNR_panel
Diversified Producers,21,3.769562621844584,0.7385335403429598,0.8408418050674598,2.1719000372448094,7.520838004499813,1.831275316253155,3.769562621844584,0.7385335403429599,0.8408418050674598,2.1719000372448094,7.520838004499813
Mining Exporters,5,1.712942496995791,0.32005316789891863,6.813593707241347,2.8339867880429006,11.680576160178958,1.9505210337502334,1.712942496995791,0.3200531678989187,6.813593707241347,2.8339867880429006,11.680576160178958
Mixed Producers 1,2,1.5543980933924932,0.00829438026963708,4.593692662622728,9.731795873083447,15.888181009368306,0.9818100532243024,1.5543980933924935,0.00829438026963708,4.593692662622728,9.731795873083447,15.888181009368306
Oil Exporters,14,31.3981434220351,1.1193375748136458,0.06970840822064332,0.957970821867961,33.54516022693735,2.1612174786421674,31.3981434220351,1.1193375748136458,0.06970840822064332,0.9579708218679611,33.54516022693735
Petrostates,6,13.641644508593886,5.162049653204816,0.6618731244543913,0.10319657709020703,19.5687638633433,2.187363050057861,13.641644508593886,5.162049653204817,0.6618731244543912,0.10319657709020702,19.5687638633433
