Cluster,N,Oil_1995,Gas_1995,Mineral_1995,Forestry_1995,TotalNR_1995,logProdPc_1995,Oil_panel,Gas_panel,Mineral_panel,Forestry_panel,TotalNR_panel
Diversified Producers,57,1.915133602186372,0.2980877494189335,0.5330053909172603,1.1593617968148096,3.9055885393373755,1.6961243889322257,1.915133602186372,0.2980877494189335,0.5330053909172603,1.1593617968148096,3.9055885393373755
Mining Exporters,11,1.0948931142038683,0.14786688922694782,5.515934561237279,4.623356729142457,11.382051293810552,1.7232218555534728,1.0948931142038683,0.14786688922694782,5.515934561237279,4.623356729142457,11.382051293810552
Mixed Producers 1,18,0.13216471088996934,0.006048288194040522,0.5275511110972475,5.673415668271135,6.339179778452392,0.604054565479868,0.13216471088996934,0.006048288194040522,0.5275511110972476,5.673415668271135,6.339179778452392
Oil Exporters,7,11.841165636653548,4.958690285016453,0.6249633025018858,1.0690144767941498,18.493833700966036,2.1002511096825165,11.841165636653548,4.958690285016454,0.6249633025018858,1.0690144767941498,18.493833700966036
Petrostates,14,31.3981434220351,1.1193375748136458,0.06970840822064332,0.957970821867961,33.54516022693735,2.1612174786421674,31.3981434220351,1.1193375748136458,0.06970840822064332,0.9579708218679611,33.54516022693735
