Country,Country Code,Year,PC1,PC2,Cluster,ClusterLabels,hover_text
Botswana,BWA,2019.0,-4.140532283268716,1.2134930805433712,4,Forestry Intensive,"<b>Botswana</b><br>Cluster: 4<br><br>Top Resources:<br>  Coal: $173,500,963<br>  Gold: $42,295,800"
Brazil,BRA,2019.0,2.9953746887313852,2.616217185751744,1,Major Producers,"<b>Brazil</b><br>Cluster: 1<br><br>Top Resources:<br>  Oil: $67,725,847,889<br>  Iron ore: $35,768,728,496<br>  Natural Gas: $3,918,739,303"
Burkina Faso,BFA,2019.0,-4.184463791742669,0.7931136204234611,4,Forestry Intensive,"<b>Burkina Faso</b><br>Cluster: 4<br><br>Top Resources:<br>  Gold: $2,312,350,000<br>  Zinc: $261,974,140<br>  Silver: $3,942,400"
Cameroon,CMR,2019.0,-0.420537782359958,-2.5313473551725822,3,Oil Exporters,"<b>Cameroon</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $1,674,149,053<br>  Aluminium: $96,460,000<br>  Gold: $20,205,000"
Chad,TCD,2019.0,0.0284742621176546,-2.965885603129816,3,Oil Exporters,"<b>Chad</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $3,163,314,999"
China,CHN,2019.0,2.2736184168638416,4.5601107425425065,1,Major Producers,"<b>China</b><br>Cluster: 1<br><br>Top Resources:<br>  Coal: $316,115,186,715<br>  Oil: $90,192,305,377<br>  Aluminium: $49,061,045,600"
Colombia,COL,2019.0,2.547484598122385,1.717163060673891,1,Major Producers,"<b>Colombia</b><br>Cluster: 1<br><br>Top Resources:<br>  Oil: $20,761,066,547<br>  Coal: $6,932,406,538<br>  Natural Gas: $1,920,550,785"
"Congo, Dem. Rep.",COD,2019.0,-2.6106594651942845,1.3549072192400855,4,Forestry Intensive,"<b>Congo, Dem. Rep.</b><br>Cluster: 4<br><br>Top Resources:<br>  Copper: $9,000,523,840<br>  Cobalt: $2,954,824,230<br>  Gold: $1,930,700,000"
"Congo, Rep.",COG,2019.0,1.5226214200433734,-2.4822756683720617,3,Oil Exporters,"<b>Congo, Rep.</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $7,879,401,749<br>  Zinc: $13,152,000<br>  Gold: $6,735,000"
Cote d'Ivoire,CIV,2019.0,-1.6012914294146383,-0.863838154556693,0,Forestry Intensive,"<b>Cote d'Ivoire</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $1,458,262,200<br>  Oil: $955,797,988<br>  Silver: $155,648"
Dominican Republic,DOM,2019.0,-4.160038635341039,1.4702302918239307,4,Forestry Intensive,"<b>Dominican Republic</b><br>Cluster: 4<br><br>Top Resources:<br>  Gold: $1,427,864,900<br>  Silver: $55,646,720<br>  Copper: $37,249,520"
Ecuador,ECU,2019.0,0.8207665664648132,-1.191507714521746,3,Oil Exporters,"<b>Ecuador</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $12,445,041,781<br>  Gold: $282,555,700<br>  Copper: $38,808,000"
"Egypt, Arab Rep.",EGY,2019.0,2.6870165831862876,-1.5496255340753922,3,Oil Exporters,"<b>Egypt, Arab Rep.</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $15,313,223,215<br>  Natural Gas: $9,883,974,927<br>  Gold: $671,075,400"
Equatorial Guinea,GNQ,2019.0,1.7149715598401856,-2.4096137945476936,3,Oil Exporters,"<b>Equatorial Guinea</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $3,756,407,651<br>  Gold: $8,980,000"
Eswatini,SWZ,2019.0,-3.9122503140288742,-1.137396216420311,0,Forestry Intensive,"<b>Eswatini</b><br>Cluster: 0<br><br>Top Resources:<br>  Coal: $9,035,174<br>  Gold: $269,400"
Ethiopia,ETH,2019.0,-3.9839870150098,-1.8991110592914944,0,Forestry Intensive,"<b>Ethiopia</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $142,782,000<br>  Coal: $221,922<br>  Silver: $204,800"
Gabon,GAB,2019.0,1.771225122299324,-2.5828469077381584,3,Oil Exporters,"<b>Gabon</b><br>Cluster: 3<br><br>Top Resources:<br>  Oil: $5,105,274,474<br>  Manganese: $3,263,000,000<br>  Gold: $4,804,300"
Ghana,GHA,2019.0,-0.3683010627562541,-0.2431305826043509,3,Oil Exporters,"<b>Ghana</b><br>Cluster: 3<br><br>Top Resources:<br>  Gold: $6,462,906,000<br>  Oil: $4,629,957,671<br>  Manganese: $2,015,000,000"
Guatemala,GTM,2019.0,-1.928226336209864,-2.51059928034304,0,Forestry Intensive,"<b>Guatemala</b><br>Cluster: 0<br><br>Top Resources:<br>  Oil: $229,576,406<br>  Gold: $4,490,000<br>  Lead: $829,400"
Guinea,GIN,2019.0,-4.347850129135284,0.1240416854162723,0,Forestry Intensive,"<b>Guinea</b><br>Cluster: 0<br><br>Top Resources:<br>  Bauxite: $2,266,598,430<br>  Gold: $1,237,084,800"
Honduras,HND,2019.0,-3.904971335213837,-0.0521010810231774,0,Forestry Intensive,"<b>Honduras</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $86,701,900<br>  Zinc: $80,071,020<br>  Lead: $27,077,600"
India,IND,2019.0,-0.3447584599021169,0.6283912820966743,3,Oil Exporters,"<b>India</b><br>Cluster: 3<br><br>Top Resources:<br>  Coal: $63,388,081,361<br>  Oil: $19,945,681,056<br>  Iron ore: $18,806,238,694"
Indonesia,IDN,2019.0,1.642291077438632,3.0641859923159056,1,Major Producers,"<b>Indonesia</b><br>Cluster: 1<br><br>Top Resources:<br>  Coal: $50,644,151,093<br>  Oil: $18,296,386,085<br>  Natural Gas: $11,502,814,530"
"Iran, Islamic Rep.",IRN,2019.0,5.676776752503917,2.1974300146504855,2,Petrostates,"<b>Iran, Islamic Rep.</b><br>Cluster: 2<br><br>Top Resources:<br>  Oil: $82,075,880,882<br>  Natural Gas: $34,750,433,904<br>  Iron ore: $4,563,278,507"
Iraq,IRQ,2019.0,4.229537083920491,-2.9661295405559005,2,Petrostates,"<b>Iraq</b><br>Cluster: 2<br><br>Top Resources:<br>  Oil: $112,015,345,919<br>  Natural Gas: $1,669,205,369"
Jamaica,JAM,2019.0,-3.935587861013774,-2.0632456171600064,0,Forestry Intensive,"<b>Jamaica</b><br>Cluster: 0<br><br>Top Resources:<br>  Bauxite: $291,419,838"
Kazakhstan,KAZ,2019.0,6.627903188377001,9.522816137957076,1,Major Producers,"<b>Kazakhstan</b><br>Cluster: 1<br><br>Top Resources:<br>  Oil: $44,602,670,482<br>  Coal: $9,452,320,804<br>  Iron ore: $5,798,590,264"
Kenya,KEN,2019.0,-4.068729124021399,-1.4535061093469244,0,Forestry Intensive,"<b>Kenya</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $242,460,000"
Kuwait,KWT,2019.0,6.962678084103294,-2.9721379786753337,2,Petrostates,"<b>Kuwait</b><br>Cluster: 2<br><br>Top Resources:<br>  Oil: $69,751,752,638<br>  Natural Gas: $2,017,380,368"
Lao PDR,LAO,2019.0,-3.907531301811696,4.668034851610601,4,Forestry Intensive,"<b>Lao PDR</b><br>Cluster: 4<br><br>Top Resources:<br>  Coal: $1,267,835,272<br>  Copper: $868,159,600<br>  Gold: $233,794,300"
Liberia,LBR,2019.0,-4.255843794663994,-0.4654732356510347,0,Forestry Intensive,"<b>Liberia</b><br>Cluster: 0<br><br>Top Resources:<br>  Gold: $227,553,200"
Madagascar,MDG,2019.0,-4.080755166259134,-1.5580271204743463,0,Forestry Intensive,"<b>Madagascar</b><br>Cluster: 0<br><br>Top Resources:<br>  Cobalt: $109,796,300<br>  Gold: $94,290,000<br>  Natural Graphite: $59,808,000"
