Country Code,Country Name,Year,Last_Known_ECI,Ensemble,ECI_std,LASSO,Ridge,Elastic Net,RF
JAM,Jamaica,2021,-0.24,-0.1591683118234008,0.045978386611678454,-0.18945677838314762,-0.08720903348799774,-0.15268805444326217,-0.20731938097919567
JAM,Jamaica,2022,-0.24,-0.12195250106858255,0.06916518021549661,-0.1573913718358259,-0.01840763044295235,-0.10681901294222695,-0.20519198905332497
JAM,Jamaica,2023,-0.24,-0.08433481027643308,0.09093875966282931,-0.12178673516645239,0.04663705222366682,-0.059855157991640484,-0.20233440017130624
JAM,Jamaica,2024,-0.24,-0.047044506614551104,0.11254764457360567,-0.08323225823982872,0.10866295522641461,-0.012012374744072296,-0.20159634870071802
JAM,Jamaica,2025,-0.24,-0.009754701554447687,0.13387445072985746,-0.04221917951472992,0.16826070017569877,0.03653602182195842,-0.20159634870071802
JAM,Jamaica,2026,-0.24,0.02790418465824525,0.15456962429740667,0.0008430687505186496,0.22590299968894229,0.08565089253258235,-0.2007802223390623
JAM,Jamaica,2027,-0.24,0.06604358808473934,0.17455452722676315,0.045613237268197826,0.28196819620186603,0.13522053492635983,-0.19862761605746632
JAM,Jamaica,2028,-0.24,0.10377341593841892,0.1952529884020239,0.09180690517502427,0.33675910159930517,0.1851552730368125,-0.19862761605746632
JAM,Jamaica,2029,-0.24,0.14173401544181377,0.21575029038149873,0.13918701636456204,0.3905180757884233,0.23538311401024542,-0.19815214439597562
JAM,Jamaica,2030,-0.24,0.17967230091463907,0.23646315547458305,0.1875559918092043,0.44343909505463724,0.2858462611906903,-0.19815214439597562
KAZ,Kazakhstan,2020,-0.2299999999999999,-0.2910091108608917,0.03113727301198571,-0.2743301967239067,-0.3403364075528477,-0.2924864962697379,-0.25688334289707454
KAZ,Kazakhstan,2021,-0.2299999999999999,-0.3446014113340553,0.06147661929347533,-0.31725415122331574,-0.4393477416009969,-0.35040783666348335,-0.27139591584842543
KAZ,Kazakhstan,2022,-0.2299999999999999,-0.40205964709268943,0.079948044828091,-0.3590060457599034,-0.5292614981922746,-0.40466421963349003,-0.3153068247850897
KAZ,Kazakhstan,2023,-0.2299999999999999,-0.486500099155858,0.07783463804560557,-0.3997810640994052,-0.6118604862664712,-0.4559783344131693,-0.4783805118443861
KAZ,Kazakhstan,2024,-0.2299999999999999,-0.5327358739813498,0.09345231417303057,-0.43974188595177877,-0.688571602952718,-0.5049303638797317,-0.49769964314117077
KAZ,Kazakhstan,2025,-0.2299999999999999,-0.5720106940130388,0.1121295348880588,-0.4790240998888099,-0.7605368861731288,-0.5519860852378814,-0.4964957047523349
KAZ,Kazakhstan,2026,-0.2299999999999999,-0.6105782368681555,0.13128349402245246,-0.5177407148456862,-0.8286703826301027,-0.5975194295582236,-0.49838242043860936
KAZ,Kazakhstan,2027,-0.2299999999999999,-0.6480228111847903,0.15050766602874172,-0.5559859203198265,-0.8937036629291242,-0.6418305928231972,-0.5005710686670135
KAZ,Kazakhstan,2028,-0.2299999999999999,-0.6839480287484998,0.1702069395091602,-0.5938382203818096,-0.9562222502709272,-0.6851605756742486,-0.5005710686670135
KAZ,Kazakhstan,2029,-0.2299999999999999,-0.7195459302241163,0.18926340239256895,-0.6313630457778047,-1.016694776686415,-0.7277028560810215,-0.502423042351224
KAZ,Kazakhstan,2030,-0.2299999999999999,-0.7545839410598609,0.2080188599376416,-0.6686149310372029,-1.0754963186543907,-0.7696127602887608,-0.5046117542590896
KWT,Kuwait,2020,0.4189999999999999,0.36998104901035317,0.023905183401831072,0.3955452157987767,0.368590083392146,0.3837613958442531,0.33202750100623674
KWT,Kuwait,2021,0.4189999999999999,0.3372357034116271,0.02397292171627851,0.371173749203162,0.3109779787826326,0.348025156308487,0.318765929352227
KWT,Kuwait,2022,0.4189999999999999,0.3048587252663044,0.035718850446263904,0.3460382558173026,0.24761716930704775,0.31188940960804595,0.3138900663328214
KWT,Kuwait,2023,0.4189999999999999,0.2705383308923113,0.05492581532589564,0.320265969426818,0.17967097138540816,0.2754329341551189,0.3067834486019001
KWT,Kuwait,2024,0.4189999999999999,0.23688395512813198,0.07864514038468882,0.2939629355076901,0.1080704622761604,0.23871897412677728,0.3067834486019001
KWT,Kuwait,2025,0.4189999999999999,0.20168740993029374,0.10375938439706534,0.2672175397266779,0.03356084323863456,0.2017983026450269,0.30417295411083567
KWT,Kuwait,2026,0.4189999999999999,0.16603657688875995,0.1303273552100398,0.24010344883869078,-0.0432614530338889,0.16471168093149474,0.3025926308187432
KWT,Kuwait,2027,0.4189999999999999,0.13046423778685406,0.15846345195775122,0.2126820618349668,-0.12191906293908156,0.1274918325438989,0.30360211970763207
KWT,Kuwait,2028,0.4189999999999999,0.09386189491748802,0.18662955510965126,0.18500455290024725,-0.20202992155764005,0.0901650283148348,0.30230792001251006
KWT,Kuwait,2029,0.4189999999999999,0.056657532044142825,0.21500632019172944,0.15711357415521293,-0.2832882376607182,0.05275235875809131,0.30005243292398526
KWT,Kuwait,2030,0.4189999999999999,0.0184506010684711,0.24293238668174838,0.1290446748403205,-0.3654492667797333,0.015270755570455485,0.2949362406428417
LBR,Liberia,2020,-0.849,-0.8876516789231472,0.018373945676122026,-0.8929032665414314,-0.8870123251320259,-0.91095594293816,-0.8597351810809719
LBR,Liberia,2021,-0.849,-0.9148935254160103,0.03645718773795403,-0.9256734010449057,-0.9223141882977576,-0.9556911739219742,-0.8558953383994033
LBR,Liberia,2022,-0.849,-0.9363145302171525,0.04975316769711309,-0.9491644098791489,-0.9558073451896489,-0.9866014276577931,-0.8536849381420191
LBR,Liberia,2023,-0.849,-0.9532657585441292,0.059439058394553386,-0.9649215507513639,-0.9882135291241663,-1.0064128373728596,-0.8535151169281271
LBR,Liberia,2024,-0.849,-0.9661750762949038,0.06780109465874892,-0.9742327487851907,-1.0201103898843453,-1.0173139728511382,-0.8530431936589414
LBR,Liberia,2025,-0.849,-0.9748838132095552,0.07761588588777703,-0.9781714502519994,-1.0519602578964373,-1.0210618420229152,-0.8483417026668693
LBR,Liberia,2026,-0.849,-0.9792520902399267,0.09091025270666528,-0.9776323398476373,-1.084133166058081,-1.0190669902085672,-0.8361758648454212
LBR,Liberia,2027,-0.849,-0.9855933114708976,0.09928036568650701,-0.9733611099521826,-1.1169252755941514,-1.0124618187288508,-0.839625041608405
LBR,Liberia,2028,-0.849,-0.991348657631027,0.10844373969472243,-0.9659792723991194,-1.1505736234591426,-1.0021554318377925,-0.8466863028280537
LBR,Liberia,2029,-0.849,-0.9880044438487714,0.12994148183321486,-0.9560048383274651,-1.1852679256356917,-0.9888776684445671,-0.8218673429873615
LBR,Liberia,2030,-0.849,-0.9800467122354038,0.15711162278723953,-0.9438695542071813,-1.221160024076648,-0.9732144512648435,-0.7819428193929423
MEX,Mexico,2020,1.0400000000000005,0.856793202673961,0.08567997565381702,0.8219236100043972,0.805669652317776,0.7952973900278244,1.004282158345846
MEX,Mexico,2021,1.0400000000000005,0.7139946584416279,0.16346474636480557,0.642208718062441,0.617035990779651,0.600767218821121,0.9959667061032985
MEX,Mexico,2022,1.0400000000000005,0.5979952662069801,0.2246797324286866,0.4944669636065174,0.46497509982369006,0.4465160341190412,0.9860229672786717
MEX,Mexico,2023,1.0400000000000005,0.5065456486198624,0.2773768053466723,0.3733738431343638,0.3421845205990333,0.32460126346738055,0.9860229672786719
MEX,Mexico,2024,1.0400000000000005,0.43299516467729504,0.3197218524751939,0.2744915455290989,0.24281962369120286,0.2286465222102066,0.9860229672786719
MEX,Mexico,2025,1.0400000000000005,0.3725643562189596,0.35125986035260803,0.19412129070714318,0.1622025747309495,0.15353277850804375,0.980400780929702
MEX,Mexico,2026,1.0400000000000005,0.3237120209408423,0.37564894747600763,0.12918025838922859,0.09658940077587858,0.09515041721256728,0.9739280073856947
MEX,Mexico,2027,1.0400000000000005,0.28393828876125754,0.39368806533829664,0.07709901198828767,0.042983558492705465,0.05020019401412096,0.965470390549916
MEX,Mexico,2028,1.0400000000000005,0.25405663876848483,0.41094072934829995,0.03573600455156406,-0.0010132792663374857,0.01603343923879691,0.9654703905499159
MEX,Mexico,2029,1.0400000000000005,0.23049495892929797,0.4245924316747677,0.0033063220734181886,-0.03732064860267359,-0.009476228303468615,0.9654703905499159
MEX,Mexico,2030,1.0400000000000005,0.2120704786735807,0.43532927671694566,-0.02167770677804781,-0.06747487822279191,-0.028035890854753553,0.9654703905499161
MMR,Myanmar,2020,-1.3440000000000003,-1.2590267752179458,0.07379061746477322,-1.2146928624035747,-1.239862869326512,-1.1974175480784024,-1.3841338210632943
MMR,Myanmar,2021,-1.3440000000000003,-1.1846543127340783,0.14056496691554599,-1.0989542615084578,-1.1474020881151963,-1.0690101785118442,-1.423250722800815
MMR,Myanmar,2022,-1.3440000000000003,-1.1200999645676486,0.20371062072861532,-0.9945246217187842,-1.0642943628820671,-0.9551939652636201,-1.4663869084061236
MMR,Myanmar,2023,-1.3440000000000003,-1.0495108542714515,0.2401157705220251,-0.8995206557581897,-0.9886802118125346,-0.8530916930334971,-1.456750856481585
MMR,Myanmar,2024,-1.3440000000000003,-0.9912899748489528,0.28411937869730375,-0.8123727011768744,-0.9190713715241956,-0.7603935016851018,-1.4733223250096392
MMR,Myanmar,2025,-1.3440000000000003,-0.936565236127196,0.3231655758972099,-0.7317724922432987,-0.8542766887193821,-0.6752450100571868,-1.4849667534889162
MMR,Myanmar,2026,-1.3440000000000003,-0.8868834871065243,0.36191289445887287,-0.6566296294103879,-0.7933428064887458,-0.596157500526966,-1.5014040119999974
MMR,Myanmar,2027,-1.3440000000000003,-0.8364141587586003,0.3921132231519229,-0.5860352979445635,-0.7355066917295091,-0.521935814188218,-1.5021788311721105
MMR,Myanmar,2028,-1.3440000000000003,-0.7882972409403228,0.42043680817611706,-0.5192320285106754,-0.6801576397724927,-0.45162046430601266,-1.5021788311721107
MMR,Myanmar,2029,-1.3440000000000003,-0.7422538383266827,0.44749886260464466,-0.4555884935427268,-0.626806864231365,-0.38444116436052833,-1.5021788311721107
MMR,Myanmar,2030,-1.3440000000000003,-0.6988494319623362,0.47514524706413136,-0.3945785007883163,-0.5750631577950964,-0.31977951984872677,-1.5059765494172053
MNG,Mongolia,2020,-1.3320000000000003,-1.123295905619454,0.06524429207496096,-1.129073036322301,-1.0516449979559879,-1.0866254470027572,-1.2258401411967699
MNG,Mongolia,2021,-1.3320000000000003,-0.9401186633305496,0.1041555746608483,-0.9583598348553302,-0.8164643535101578,-0.8874344326111292,-1.0982160323455814
MNG,Mongolia,2022,-1.3320000000000003,-0.8095688505040888,0.17172913195239847,-0.8144958207341094,-0.6171786045597326,-0.7253200717369197,-1.0812809049855938
MNG,Mongolia,2023,-1.3320000000000003,-0.6955115386844091,0.2225136976179843,-0.6930097845842755,-0.4463607983119497,-0.5929712567163915,-1.0497043151250196
MNG,Mongolia,2024,-1.3320000000000003,-0.5880136305513355,0.2489405696747469,-0.5901751098942568,-0.2980666648107508,-0.48451854978316333,-0.979294197717171
MNG,Mongolia,2025,-1.3320000000000003,-0.5087900017272695,0.29224101936382113,-0.5028857755718743,-0.16753862092662786,-0.39524990164485574,-0.9694857087657202
MNG,Mongolia,2026,-1.3320000000000003,-0.44259750237141016,0.33386917850369136,-0.428553007860799,-0.05096886563413977,-0.32138242722498167,-0.9694857087657202
MNG,Mongolia,2027,-1.3320000000000003,-0.3845301272276682,0.37052933347626654,-0.3650191428680413,0.054690230136906826,-0.2598791847145807,-0.9679124114649578
MNG,Mongolia,2028,-1.3320000000000003,-0.3337056120258107,0.4044362730755348,-0.3104858336103129,0.1518778807486682,-0.20830208377664045,-0.9679124114649578
MNG,Mongolia,2029,-1.3320000000000003,-0.28751443372716934,0.4344186383688435,-0.26345421277894215,0.2425463469807579,-0.16469379863234812,-0.9644560704781451
MNG,Mongolia,2030,-1.3320000000000003,-0.2466593558907048,0.463935540322385,-0.22267502023120855,0.32825814921299507,-0.1274829665859718,-0.964737585958634
