Country Code,Country Name,Year,log_HCI,Economic Complexity Index,Total_Production_Value_Per_Capita,Prod_Q
GIN,Guinea,2002,1.0357563804804182,-1.64,4.099599513194844,Q1 (lowest)
GIN,Guinea,2003,0.9360214646444629,-2.173,4.089231701654678,Q1 (lowest)
GIN,Guinea,2004,1.0665895104382386,-1.256,4.1332301676416,Q1 (lowest)
GIN,Guinea,2005,0.9886821015340191,-1.539,4.513141799586568,Q1 (lowest)
GIN,Guinea,2006,1.0032847828843838,-1.7240000000000002,4.474164576883646,Q1 (lowest)
GIN,Guinea,2007,1.0028334933507297,-1.882,4.511600864817458,Q1 (lowest)
GIN,Guinea,2008,1.0113756461170282,-1.548,4.6616485352032155,Q1 (lowest)
GIN,Guinea,2009,1.0514596254610187,-1.751,4.558962082294185,Q1 (lowest)
GIN,Guinea,2010,1.0499017963224424,-1.579,4.91078762310684,Q2
GIN,Guinea,2011,1.002117339538646,-1.7160000000000002,4.838443547740016,Q2
GIN,Guinea,2012,0.9076230411236973,-1.645,4.84485122556856,Q2
GIN,Guinea,2013,1.2245832314110405,-1.06,4.832206301481101,Q2
GIN,Guinea,2014,1.1619078007677863,-1.629,4.880229032026646,Q2
GIN,Guinea,2015,1.259748823285469,-1.273,4.772831672858325,Q2
GIN,Guinea,2016,0.9811664819135336,-1.448,5.15853910132697,Q2
GIN,Guinea,2017,1.0168017577039716,-1.709,5.654859122389943,Q2
GIN,Guinea,2018,0.8489410024595825,-1.28,5.435748103952625,Q2
GIN,Guinea,2019,1.0368220124134064,-1.3859999999999997,5.597695453147545,Q2
GNQ,Equatorial Guinea,1995,0.9308056308913073,-2.22,4.345203769478374,Q1 (lowest)
GNQ,Equatorial Guinea,1996,0.9694706358350057,-1.924,5.380314218896737,Q2
GNQ,Equatorial Guinea,1997,0.9905702838243724,-1.402,6.520320782651574,Q3
GNQ,Equatorial Guinea,1998,1.0479764436067296,-2.268,6.399467554744947,Q3
GNQ,Equatorial Guinea,1999,1.0037280959589845,-1.474,6.891681457311609,Q3
GNQ,Equatorial Guinea,2000,0.9826930826453577,-2.267,7.465145558168015,Q4 (highest)
GNQ,Equatorial Guinea,2001,1.060147659403263,-1.923,7.744714445676949,Q4 (highest)
GNQ,Equatorial Guinea,2002,1.1120827575377064,-1.874,7.876107356607625,Q4 (highest)
GNQ,Equatorial Guinea,2003,1.0135538752770485,-2.09,8.102419527134352,Q4 (highest)
GNQ,Equatorial Guinea,2004,0.9923600763577248,-1.243,8.60350396793584,Q4 (highest)
GNQ,Equatorial Guinea,2005,1.1070439372530627,-1.811,8.985948167780949,Q4 (highest)
GNQ,Equatorial Guinea,2006,1.103305237116762,-1.7200000000000002,9.076978776840049,Q4 (highest)
GNQ,Equatorial Guinea,2007,1.1274823352892795,-1.902,9.162528159111426,Q4 (highest)
GNQ,Equatorial Guinea,2008,1.1955458819418199,-1.083,9.399960541474497,Q4 (highest)
GNQ,Equatorial Guinea,2009,1.2114934917378581,-1.397,8.793023677580335,Q4 (highest)
GNQ,Equatorial Guinea,2010,1.2383692084361526,-1.036,8.919624787246958,Q4 (highest)
GNQ,Equatorial Guinea,2011,1.2245149334709176,-1.304,9.194236227758521,Q4 (highest)
GNQ,Equatorial Guinea,2012,1.1779604400181025,-1.06,9.218739745941807,Q4 (highest)
GNQ,Equatorial Guinea,2013,1.2378987106844899,-1.523,9.026377200715036,Q4 (highest)
GNQ,Equatorial Guinea,2014,1.1897819219484045,-1.7400000000000002,8.90167371404998,Q4 (highest)
GNQ,Equatorial Guinea,2015,0.9994656746686034,-1.339,8.137975819998836,Q4 (highest)
GNQ,Equatorial Guinea,2016,1.0469369033377198,-1.608,7.769565170124012,Q4 (highest)
GNQ,Equatorial Guinea,2017,1.215003589259303,-1.438,7.815393058965859,Q4 (highest)
GNQ,Equatorial Guinea,2018,1.2336889901620987,-1.666,7.953085096008653,Q4 (highest)
GNQ,Equatorial Guinea,2019,1.226077148893352,-1.901,7.72111994993204,Q4 (highest)
IDN,Indonesia,1995,1.110314906174964,-0.307,4.63071017125216,Q1 (lowest)
IDN,Indonesia,1996,1.1198954242028525,-0.427,4.8181104884960435,Q2
IDN,Indonesia,1997,1.1295204964672572,-0.378,4.740434956511768,Q2
IDN,Indonesia,1998,1.139190036443613,-0.302,4.466017961539501,Q1 (lowest)
IDN,Indonesia,1999,1.1489038466359343,-0.105,4.618160475516341,Q1 (lowest)
IDN,Indonesia,2000,1.1586615484863028,-0.044,5.064325647267052,Q2
IDN,Indonesia,2001,1.1655684444958379,-0.0839999999999999,4.956766973508148,Q2
IDN,Indonesia,2002,1.1724969796036397,-0.0819999999999999,4.891511147089548,Q2
IDN,Indonesia,2003,1.179447112532137,-0.0829999999999999,5.145960770797289,Q2
IDN,Indonesia,2004,1.1864187933126888,-0.248,5.347786796387935,Q2
IDN,Indonesia,2005,1.193411818912032,-0.18,5.580602705950139,Q2
IDN,Indonesia,2006,1.2004263409386389,-0.126,5.694974342234366,Q2
IDN,Indonesia,2007,1.207461997899215,-0.153,5.819952555667994,Q2
IDN,Indonesia,2008,1.2145188530745923,-0.0999999999999999,6.132777200047093,Q3
IDN,Indonesia,2009,1.2215967471725107,-0.213,5.681543850390704,Q2
IDN,Indonesia,2010,1.2286957246920056,-0.264,5.985760600452396,Q3
IDN,Indonesia,2011,1.2244020236921316,-0.287,6.303500539757021,Q3
IDN,Indonesia,2012,1.2201159890704107,-0.239,6.210955848574743,Q3
IDN,Indonesia,2013,1.215837587234415,-0.2249999999999999,6.1961479961538,Q3
IDN,Indonesia,2014,1.2115669246178378,-0.128,5.998343479256455,Q3
IDN,Indonesia,2015,1.2073039655407445,-0.14,5.627251826617114,Q2
IDN,Indonesia,2016,1.2030487439381747,-0.174,5.577707583315849,Q2
IDN,Indonesia,2017,1.1988012929658938,-0.111,5.8277928395574,Q2
IDN,Indonesia,2018,1.1945615727844108,-0.0809999999999999,6.1386280807602445,Q3
IDN,Indonesia,2019,1.1903296865381252,-0.135,5.907990252461598,Q2
IND,India,1995,0.9559676466022374,0.1009999999999999,3.1679134289651634,Q1 (lowest)
IND,India,1996,0.9708937795489772,0.246,3.2140929387581094,Q1 (lowest)
IND,India,1997,0.9859569250097352,0.2289999999999999,3.1723334092051854,Q1 (lowest)
IND,India,1998,1.0000423761777348,0.2849999999999999,2.966561023832382,Q1 (lowest)
IND,India,1999,1.011580754268179,0.267,2.96670873690267,Q1 (lowest)
IND,India,2000,1.0231957409095929,0.4189999999999999,3.171492678345264,Q1 (lowest)
IND,India,2001,1.0284693486508978,0.408,3.194616930200276,Q1 (lowest)
IND,India,2002,1.033758496687192,0.3929999999999999,3.1245152171038137,Q1 (lowest)
IND,India,2003,1.039063130984881,0.2909999999999999,3.300623038937794,Q1 (lowest)
IND,India,2004,1.0443831945728779,0.1859999999999999,3.7457179821461475,Q1 (lowest)
IND,India,2005,1.0497186693259053,0.172,3.847947209661962,Q1 (lowest)
IND,India,2006,1.0571653660822447,0.28,3.989155159255169,Q1 (lowest)
IND,India,2007,1.0646416261017084,0.2029999999999999,4.182151836187547,Q1 (lowest)
IND,India,2008,1.0721474413488357,0.2079999999999999,4.678948023929221,Q2
IND,India,2009,1.0796827075472402,0.119,4.266962981205269,Q1 (lowest)
IND,India,2010,1.08724730795153,0.029,4.568244592890612,Q1 (lowest)
IND,India,2011,1.0945679730485098,0.057,4.804182513876516,Q2
IND,India,2012,1.1019156789750355,0.164,4.692714043247715,Q2
IND,India,2013,1.109290348089536,0.2259999999999999,4.587550264751445,Q1 (lowest)
IND,India,2014,1.1166918913226878,0.251,4.49498524187707,Q1 (lowest)
IND,India,2015,1.1241201697204888,0.2289999999999999,4.2210613732057976,Q1 (lowest)
IND,India,2016,1.1315751115049448,0.278,4.215231741027124,Q1 (lowest)
IND,India,2017,1.1390566331522154,0.329,4.466459634041633,Q1 (lowest)
IND,India,2018,1.1465645639292192,0.481,4.690494219176541,Q2
IND,India,2019,1.154098874574482,0.355,4.437900000168136,Q1 (lowest)
IRN,"Iran, Islamic Rep.",1995,0.9369676271313225,-0.851,6.058284305448715,Q3
IRN,"Iran, Islamic Rep.",1996,0.9484368173431049,-0.717,6.2737110075902,Q3
IRN,"Iran, Islamic Rep.",1997,0.9599897331307533,-0.262,6.197687660638645,Q3
IRN,"Iran, Islamic Rep.",1998,0.9716261127547566,-0.311,5.85814986094264,Q2
IRN,"Iran, Islamic Rep.",1999,0.9833455133018312,-0.44,6.102257692692294,Q3
IRN,"Iran, Islamic Rep.",2000,0.995147583617535,-0.446,6.624780124538034,Q3
IRN,"Iran, Islamic Rep.",2001,1.0093223305782137,-0.501,6.494539361490461,Q3
IRN,"Iran, Islamic Rep.",2002,1.0232405600773309,-0.474,6.457292692173821,Q3
IRN,"Iran, Islamic Rep.",2003,1.037268300482248,-0.5,6.77835500071794,Q3
IRN,"Iran, Islamic Rep.",2004,1.051404959955782,-0.394,7.043530912502324,Q3
IRN,"Iran, Islamic Rep.",2005,1.065649739185481,-0.263,7.355023926835265,Q4 (highest)
IRN,"Iran, Islamic Rep.",2006,1.080001965869751,-0.324,7.505436581845951,Q4 (highest)
IRN,"Iran, Islamic Rep.",2007,1.0944609623301775,-0.917,7.590830929878597,Q4 (highest)
IRN,"Iran, Islamic Rep.",2008,1.1090258846073693,-1.051,7.912599474327811,Q4 (highest)
IRN,"Iran, Islamic Rep.",2009,1.123696001814307,-1.163,7.4018667769482285,Q4 (highest)
IRN,"Iran, Islamic Rep.",2010,1.1384704552079055,-0.592,7.683594774348508,Q4 (highest)
IRN,"Iran, Islamic Rep.",2011,1.1514244904245197,-0.546,8.022786412584958,Q4 (highest)
IRN,"Iran, Islamic Rep.",2012,1.1644566545454398,-0.939,7.906583840877961,Q4 (highest)
IRN,"Iran, Islamic Rep.",2013,1.1775662614898679,-0.272,7.863559052350768,Q4 (highest)
IRN,"Iran, Islamic Rep.",2014,1.1907528267383545,-0.339,7.791441882534458,Q4 (highest)
IRN,"Iran, Islamic Rep.",2015,1.2040157664310045,-0.261,7.257192174805338,Q3
IRN,"Iran, Islamic Rep.",2016,1.2173545430595418,-0.257,7.188409154586884,Q3
IRN,"Iran, Islamic Rep.",2017,1.2307685909402317,-0.2,7.45010681203547,Q4 (highest)
IRN,"Iran, Islamic Rep.",2018,1.2442572474699491,-0.265,7.68670833281113,Q4 (highest)
IRN,"Iran, Islamic Rep.",2019,1.2578199611126415,0.004,7.270221712511091,Q3
IRQ,Iraq,1995,1.0075362517733968,-0.522,5.124445709234855,Q2
IRQ,Iraq,1996,1.018751510933863,0.9230000000000004,5.389270698415173,Q2
IRQ,Iraq,1997,1.0300382904896088,-2.318,5.938676126559335,Q3
IRQ,Iraq,1998,1.0413962039183284,-0.031,6.087853469067888,Q3
IRQ,Iraq,1999,1.0528249638126674,-1.892,6.600993826401835,Q3
IRQ,Iraq,2000,1.0643241693253918,-1.733,7.03235215479734,Q3
IRQ,Iraq,2001,1.0749255467634744,-1.051,6.812883949905323,Q3
IRQ,Iraq,2002,1.0855854930570148,0.152,6.626259098529291,Q3
IRQ,Iraq,2003,1.0963037209508437,-0.566,6.2916965231374125,Q3
IRQ,Iraq,2004,1.107079853950805,-1.124,6.943571869199276,Q3
IRQ,Iraq,2005,1.117913625136015,-0.795,7.1686117570346,Q3
IRQ,Iraq,2006,1.125273517017293,-2.198,7.42315982116071,Q4 (highest)
IRQ,Iraq,2007,1.132659524675907,-2.119,7.617347842561463,Q4 (highest)
IRQ,Iraq,2008,1.140071516025472,-1.588,8.024768007894624,Q4 (highest)
IRQ,Iraq,2009,1.1475095008341385,-1.318,7.534620934483264,Q4 (highest)
IRQ,Iraq,2010,1.1549732497685345,-2.215,7.766920957754134,Q4 (highest)
IRQ,Iraq,2011,1.1588986916020856,-1.376,8.17966918168154,Q4 (highest)
IRQ,Iraq,2012,1.162831143711472,-1.629,8.240651972547322,Q4 (highest)
IRQ,Iraq,2013,1.166770686135791,-1.932,8.177647032866545,Q4 (highest)
IRQ,Iraq,2014,1.1707172487338462,-2.825,8.091708362269689,Q4 (highest)
IRQ,Iraq,2015,1.1746707614257912,-1.478,7.634977623586655,Q4 (highest)
IRQ,Iraq,2016,1.178631374283426,-1.888,7.537561027550043,Q4 (highest)
IRQ,Iraq,2017,1.1825989416835778,-1.4370000000000005,7.754679031483217,Q4 (highest)
IRQ,Iraq,2018,1.186573392035417,-1.532,8.026712970612062,Q4 (highest)
IRQ,Iraq,2019,1.1905549438095973,-1.575,7.923296855723719,Q4 (highest)
JAM,Jamaica,1995,1.242627695598368,-0.868,4.635255652650127,Q1 (lowest)
JAM,Jamaica,1996,1.2488097460315153,-0.389,4.8408286021625235,Q2
JAM,Jamaica,1997,1.2550071008762869,-0.601,4.747784057753669,Q2
JAM,Jamaica,1998,1.2612198503183638,-0.781,4.711663921465215,Q2
JAM,Jamaica,1999,1.2674478752739524,-0.828,4.562043134550506,Q1 (lowest)
JAM,Jamaica,2000,1.2724045481037793,-0.584,4.571857762276395,Q1 (lowest)
JAM,Jamaica,2001,1.2719430908494187,-0.616,4.6755524882894965,Q1 (lowest)
JAM,Jamaica,2002,1.2714816879793516,-0.73,4.609894373953638,Q1 (lowest)
JAM,Jamaica,2003,1.271020406554401,-0.727,4.588059512031818,Q1 (lowest)
JAM,Jamaica,2004,1.2705592468409614,-0.776,4.6965766526046835,Q2
JAM,Jamaica,2005,1.270098075207868,-0.623,4.87336706243223,Q2
JAM,Jamaica,2006,1.2695796893577505,-0.626,4.993141493390408,Q2
JAM,Jamaica,2007,1.2688950833796306,-0.429,5.033386665751217,Q2
JAM,Jamaica,2008,1.2682106791491703,-0.519,5.0914828371369785,Q2
JAM,Jamaica,2009,1.2675264102806367,-0.215,4.419034262006075,Q1 (lowest)
JAM,Jamaica,2010,1.2668423445401422,-0.338,4.441350564037304,Q1 (lowest)
JAM,Jamaica,2011,1.2689847648255626,-0.276,4.732461261721868,Q2
JAM,Jamaica,2012,1.2706800266127118,-0.296,4.574772382052383,Q1 (lowest)
JAM,Jamaica,2013,1.272124438817241,-0.537,4.545529840112421,Q1 (lowest)
JAM,Jamaica,2014,1.2735696365345868,-0.426,4.537754794000468,Q1 (lowest)
JAM,Jamaica,2015,1.2750156133545645,-0.466,4.562543182085346,Q1 (lowest)
JAM,Jamaica,2016,1.276462429412208,-0.414,4.459032621460709,Q1 (lowest)
JAM,Jamaica,2017,1.2779100116227873,-0.499,4.535099530697673,Q1 (lowest)
JAM,Jamaica,2018,1.2793584863030887,-0.426,4.730468752118066,Q2
JAM,Jamaica,2019,1.2808077140794913,-0.24,4.6465101844948835,Q1 (lowest)
KAZ,Kazakhstan,1995,1.3325552791142767,0.154,6.2073978324478585,Q3
KAZ,Kazakhstan,1996,1.3447087407777423,0.5360000000000001,6.303594234855037,Q3
KAZ,Kazakhstan,1997,1.3569144891260125,0.3150000000000001,6.342475922767199,Q3
KAZ,Kazakhstan,1998,1.369172133111864,0.2199999999999999,6.108854758761776,Q3
KAZ,Kazakhstan,1999,1.381481225173301,-0.031,6.291757257068345,Q3
KAZ,Kazakhstan,2000,1.393841382115304,0.043,6.745348326985216,Q3
KAZ,Kazakhstan,2001,1.4067621583342171,0.021,6.75635255544076,Q3
KAZ,Kazakhstan,2002,1.419737418182334,-0.055,6.826978759557109,Q3
KAZ,Kazakhstan,2003,1.4327665239173082,-0.0749999999999999,7.077881295950788,Q3
KAZ,Kazakhstan,2004,1.4458491175317287,-0.137,7.525702741647641,Q4 (highest)
KAZ,Kazakhstan,2005,1.4589846029970368,-0.13,7.812697375639622,Q4 (highest)
KAZ,Kazakhstan,2006,1.455626770434135,0.022,8.044158960912101,Q4 (highest)
KAZ,Kazakhstan,2007,1.4522724116707648,-0.163,8.177683941137674,Q4 (highest)
KAZ,Kazakhstan,2008,1.4489214318142827,-0.368,8.558813701889216,Q4 (highest)
KAZ,Kazakhstan,2009,1.4455739589957937,-0.616,8.13622274328302,Q4 (highest)
KAZ,Kazakhstan,2010,1.4422298408622911,-0.713,8.431986953212805,Q4 (highest)
KAZ,Kazakhstan,2011,1.45097714861854,-0.431,8.737464039169504,Q4 (highest)
KAZ,Kazakhstan,2012,1.4597479667610784,-0.239,8.700086978692479,Q4 (highest)
KAZ,Kazakhstan,2013,1.468542116831227,-0.57,8.676975811691912,Q4 (highest)
KAZ,Kazakhstan,2014,1.4773594628870255,-0.0829999999999999,8.560224857921241,Q4 (highest)
KAZ,Kazakhstan,2015,1.4861998555943856,-0.501,8.039607478147175,Q4 (highest)
KAZ,Kazakhstan,2016,1.4900057771576,-0.347,7.911428401088618,Q4 (highest)
KAZ,Kazakhstan,2017,1.4938158431056086,-0.473,8.197773978617713,Q4 (highest)
KAZ,Kazakhstan,2018,1.4976301646415908,-0.319,8.458998366948954,Q4 (highest)
KAZ,Kazakhstan,2019,1.4939806434140646,-0.2299999999999999,8.273193848573095,Q4 (highest)
KWT,Kuwait,1995,1.1073742965092335,-0.257,9.010969868133117,Q4 (highest)
KWT,Kuwait,1996,1.1125680357793468,-0.165,9.190055653694507,Q4 (highest)
KWT,Kuwait,1997,1.1177750919295917,-0.74,9.081032782313809,Q4 (highest)
KWT,Kuwait,1998,1.1229953511465902,0.061,8.698014741050246,Q4 (highest)
KWT,Kuwait,1999,1.12822869858619,-0.1689999999999999,8.9305027932752,Q4 (highest)
KWT,Kuwait,2000,1.1334752486600126,-0.321,9.446630961654165,Q4 (highest)
KWT,Kuwait,2001,1.1321204623945524,-0.11,9.24686633722692,Q4 (highest)
KWT,Kuwait,2002,1.1307665317306856,-0.343,9.156546044797174,Q4 (highest)
KWT,Kuwait,2003,1.129413462637723,-0.417,9.453710105243468,Q4 (highest)
KWT,Kuwait,2004,1.128061261102287,0.2909999999999999,9.761079980369761,Q4 (highest)
KWT,Kuwait,2005,1.1267099331283155,0.2339999999999999,10.13247141903587,Q4 (highest)
KWT,Kuwait,2006,1.130683182617025,-0.35,10.268997739188407,Q4 (highest)
KWT,Kuwait,2007,1.1346640123838594,-0.37,10.278578724681173,Q4 (highest)
KWT,Kuwait,2008,1.1386523460854876,-0.358,10.571218779258466,Q4 (highest)
KWT,Kuwait,2009,1.1426482595571763,-0.2199999999999999,9.943825059979572,Q4 (highest)
KWT,Kuwait,2010,1.1466515990549928,0.543,10.171509650050863,Q4 (highest)
KWT,Kuwait,2011,1.1599195830191484,0.063,10.575988699115106,Q4 (highest)
KWT,Kuwait,2012,1.1732685413401218,-0.52,10.602157924717567,Q4 (highest)
KWT,Kuwait,2013,1.1359704204532182,0.0759999999999999,10.521113064317573,Q4 (highest)
KWT,Kuwait,2014,1.1482268444271493,0.063,10.36878144899397,Q4 (highest)
KWT,Kuwait,2015,1.160553460372668,0.152,9.689702156925897,Q4 (highest)
KWT,Kuwait,2016,1.1643602907960968,0.121,9.488923215518042,Q4 (highest)
KWT,Kuwait,2017,1.168173738057166,-0.004,9.621251783609264,Q4 (highest)
KWT,Kuwait,2018,1.1700829022074517,-0.001,9.870352998668173,Q4 (highest)
KWT,Kuwait,2019,1.1744794677759387,0.4189999999999999,9.69009579349883,Q4 (highest)
LBR,Liberia,1995,0.9219079461454567,-0.447,1.7179684308898457,Q1 (lowest)
LBR,Liberia,1996,0.9278048472588734,-0.735,1.5932563678759462,Q1 (lowest)
LBR,Liberia,1997,0.9337245833533055,-0.511,1.1685012124527592,Q1 (lowest)
LBR,Liberia,1998,0.9396671058562592,-0.82,1.3463349225799786,Q1 (lowest)
LBR,Liberia,1999,0.9456323598191194,0.037,0.07671991622001934,Q1 (lowest)
LBR,Liberia,2000,0.9516202840354056,-0.457,0.07411121655433467,Q1 (lowest)
LBR,Liberia,2001,0.9568101293470116,-0.689,0.16246791401501254,Q1 (lowest)
LBR,Liberia,2002,0.9620168193444228,0.14,0.239788503973271,Q1 (lowest)
LBR,Liberia,2003,0.9672403154283601,-0.008,0.3127227301541974,Q1 (lowest)
LBR,Liberia,2004,0.9724806205901112,0.2849999999999999,0.37839948175104393,Q1 (lowest)
LBR,Liberia,2005,0.9777376437630583,-0.562,0.10282733043625895,Q1 (lowest)
LBR,Liberia,2006,0.9829938503416173,-0.854,0.04905222108914058,Q1 (lowest)
LBR,Liberia,2007,0.9882665918403913,-1.061,1.0671799036000442,Q1 (lowest)
LBR,Liberia,2008,0.9935559047128927,-0.409,1.7207918219748048,Q1 (lowest)
LBR,Liberia,2009,0.998313609088411,-0.1669999999999999,1.6408482792303039,Q1 (lowest)
LBR,Liberia,2010,1.0023223565386685,-0.586,2.0124104017623936,Q1 (lowest)
LBR,Liberia,2011,1.0075403866768387,-0.378,1.8535193898243363,Q1 (lowest)
LBR,Liberia,2012,1.0127741095984237,-0.787,2.1844765645110065,Q1 (lowest)
LBR,Liberia,2013,1.0180234831664738,-0.756,1.9422945454627423,Q1 (lowest)
LBR,Liberia,2014,1.0232885049363794,-1.068,1.8782659765099525,Q1 (lowest)
LBR,Liberia,2015,1.0285691684638587,-1.186,2.034200082318886,Q1 (lowest)
LBR,Liberia,2016,1.033865336182956,-0.857,3.710216765845924,Q1 (lowest)
LBR,Liberia,2017,1.0507327190932247,-0.308,3.945597396725377,Q1 (lowest)
LBR,Liberia,2018,1.0677544789523095,-0.379,4.115625175785675,Q1 (lowest)
LBR,Liberia,2019,1.0849293631451287,-0.849,3.8311628993502853,Q1 (lowest)
MEX,Mexico,1995,1.1927841885654022,0.6709999999999999,5.568216637977707,Q2
MEX,Mexico,1996,1.1999781917291885,0.678,5.81034566421659,Q2
MEX,Mexico,1997,1.2071946042185988,0.828,5.759842486810996,Q2
MEX,Mexico,1998,1.214433352947636,0.7380000000000001,5.416711734586452,Q2
MEX,Mexico,1999,1.2216942153094832,0.8129999999999998,5.640654285989025,Q2
MEX,Mexico,2000,1.2289771732960026,0.8470000000000001,6.0966827175977745,Q3
MEX,Mexico,2001,1.2346243968583723,0.917,5.971156245938231,Q3
MEX,Mexico,2002,1.240284742998765,1.0189999999999997,5.95681908595267,Q3
MEX,Mexico,2003,1.2459580852839522,0.949,6.176223822595868,Q3
MEX,Mexico,2004,1.251644500705382,0.905,6.4366078544574075,Q3
MEX,Mexico,2005,1.257343924870665,1.0550000000000002,6.761892371600514,Q3
MEX,Mexico,2006,1.2630562233737583,0.979,6.911318490050475,Q3
MEX,Mexico,2007,1.2687814619269728,1.0989999999999998,6.931784080712455,Q3
MEX,Mexico,2008,1.272961927865799,1.008,7.132214144365201,Q3
MEX,Mexico,2009,1.2768301074570272,0.995,6.62294918235719,Q3
MEX,Mexico,2010,1.280704049778189,1.233,6.878448625334221,Q3
MEX,Mexico,2011,1.2860210939501688,0.988,7.2153639266150895,Q3
MEX,Mexico,2012,1.291348948850005,1.0109999999999997,7.195242984336264,Q3
MEX,Mexico,2013,1.2966876189876277,0.997,7.157689647310011,Q3
MEX,Mexico,2014,1.302037040959561,1.0240000000000005,7.012990012762151,Q3
MEX,Mexico,2015,1.3073971497304497,1.15,6.428726908922503,Q3
MEX,Mexico,2016,1.3127679428240553,1.098,6.241000235040654,Q3
MEX,Mexico,2017,1.318149414832233,0.981,6.344155170317336,Q3
MEX,Mexico,2018,1.323541430535188,0.993,6.50725205987096,Q3
MEX,Mexico,2019,1.3289440439853737,1.0400000000000005,6.326109290137923,Q3
MMR,Myanmar,1995,0.8910804143252505,-1.565,2.2075661430417197,Q1 (lowest)
MMR,Myanmar,1996,0.8973199575889835,-1.599,2.365187945377798,Q1 (lowest)
MMR,Myanmar,1997,0.9035864913737324,-1.566,2.2958553454926247,Q1 (lowest)
MMR,Myanmar,1998,0.9098797971336386,-1.628,2.1664884748594484,Q1 (lowest)
MMR,Myanmar,1999,0.9161999856456327,-1.467,2.3128904234214476,Q1 (lowest)
MMR,Myanmar,2000,0.9225468705709754,-1.4249999999999998,3.0068923845630224,Q1 (lowest)
MMR,Myanmar,2001,0.9298036605789664,-1.541,3.4077729614334356,Q1 (lowest)
MMR,Myanmar,2002,0.9370949447286012,-1.57,3.396697325419259,Q1 (lowest)
MMR,Myanmar,2003,0.944420659611482,-1.451,3.9497147825379044,Q1 (lowest)
MMR,Myanmar,2004,0.9517806804343906,-1.416,4.115509127672417,Q1 (lowest)
MMR,Myanmar,2005,0.9591748687361494,-1.468,4.4627865705448695,Q1 (lowest)
MMR,Myanmar,2006,0.9681534508625863,-1.541,4.479419690320568,Q1 (lowest)
MMR,Myanmar,2007,0.9771816289841074,-1.373,4.509985309980445,Q1 (lowest)
MMR,Myanmar,2008,0.9862592637751273,-1.557,4.7685659767903275,Q2
MMR,Myanmar,2009,0.9953861831806802,-1.609,4.081352629951463,Q1 (lowest)
MMR,Myanmar,2010,1.002607147483697,-1.392,4.429864243838065,Q1 (lowest)
MMR,Myanmar,2011,1.0072842515447447,-1.392,4.783417966485282,Q2
MMR,Myanmar,2012,1.0119739021619238,-1.257,4.76016105351647,Q2
MMR,Myanmar,2013,1.01667620980515,-1.293,4.863495461844627,Q2
MMR,Myanmar,2014,1.021391065639208,-1.6190000000000002,4.9155796016831435,Q2
MMR,Myanmar,2015,1.026118445699219,-1.468,4.65253582628006,Q1 (lowest)
MMR,Myanmar,2016,1.0308583663732285,-1.283,4.562580239236946,Q1 (lowest)
MMR,Myanmar,2017,1.0356107564662158,-1.122,4.686836744247234,Q2
MMR,Myanmar,2018,1.0403755856072103,-0.997,4.934950415856838,Q2
MMR,Myanmar,2019,1.0451529051932025,-1.3440000000000003,4.68951023084105,Q2
MNG,Mongolia,1995,1.2557608414871564,-0.723,5.646514457917195,Q2
MNG,Mongolia,1996,1.261347976765089,-0.277,5.544337845099587,Q2
MNG,Mongolia,1997,1.2669475228951268,-0.356,5.526171518931548,Q2
MNG,Mongolia,1998,1.271642798785898,-0.57,5.310194051424198,Q2
MNG,Mongolia,1999,1.275426643939766,-0.509,5.229226633211012,Q2
MNG,Mongolia,2000,1.2792160617925652,-0.645,5.31679690721164,Q2
MNG,Mongolia,2001,1.2834539042494213,-0.833,5.371898987603924,Q2
MNG,Mongolia,2002,1.2876986628574467,-0.946,5.311100671306244,Q2
MNG,Mongolia,2003,1.291950305110568,-1.037,5.391389491869388,Q2
MNG,Mongolia,2004,1.2962087978474508,-1.04,6.038002142098919,Q3
MNG,Mongolia,2005,1.3004741072638741,-0.962,6.20405469495741,Q3
MNG,Mongolia,2006,1.3070121529121745,-1.132,6.650299631480213,Q3
MNG,Mongolia,2007,1.3135660637489677,-1.138,6.649054236684363,Q3
MNG,Mongolia,2008,1.320135825260409,-1.126,6.758388802363074,Q3
MNG,Mongolia,2009,1.3267213534300486,-0.844,6.774463796579544,Q3
MNG,Mongolia,2010,1.3333226226474146,-1.163,7.3276778358354,Q3
MNG,Mongolia,2011,1.3383284784568683,-1.151,7.692748641550199,Q4 (highest)
MNG,Mongolia,2012,1.343343248965123,-1.373,7.482100323831318,Q4 (highest)
MNG,Mongolia,2013,1.3483669854393527,-1.366,7.552716938434482,Q4 (highest)
MNG,Mongolia,2014,1.3533996127230288,-1.462,7.476141841880652,Q4 (highest)
MNG,Mongolia,2015,1.3584409936651587,-1.222,7.3409587859887875,Q4 (highest)
MNG,Mongolia,2016,1.36349117460471,-0.959,7.472134189282911,Q4 (highest)
MNG,Mongolia,2017,1.3685501987522886,-1.148,7.954605326311057,Q4 (highest)
MNG,Mongolia,2018,1.373617985503179,-1.162,8.07952162022356,Q4 (highest)
MNG,Mongolia,2019,1.3389788634753295,-1.3320000000000003,7.882565656426817,Q4 (highest)
MRT,Mauritania,1995,0.8829582467176725,-1.956,2.0034356146728496,Q1 (lowest)
MRT,Mauritania,1996,0.8886185403576506,-1.3819999999999997,0.6940610241664066,Q1 (lowest)
MRT,Mauritania,1997,0.8943012774618149,-1.693,0.5968930002579956,Q1 (lowest)
