month,n_trips,mean_margin,p10,p25,p50,p75,p90,p95,p99,sd_margin,sum_fare,sum_pay,frac_below_5pct,frac_above_30pct,frac_above_40pct,frac_negative,margin_revenue_weighted
2023-08-01,13116858,0.21182432522502878,-0.018389961361302155,0.10698247846079764,0.24137931034482757,0.3441108545034642,0.41183397123369897,0.45506692160611856,0.5162999866283359,0.18685300855094092,326101352.1699649,257285698.25994557,0.16719110628475203,0.35631886843632826,0.11721473236959644,0.1145292569302801,0.2110253559272347
2023-09-01,14293361,0.18956286121040683,-0.07533362031855359,0.08294930875576036,0.2280259365994237,0.34140578854105136,0.421441774491682,0.4689138576779026,0.5218632732561483,0.23024924816684547,384299439.3600082,307088296.5200704,0.20607133619587442,0.33909281378956285,0.12820917347571364,0.15326500184246378,0.20091401374022588
2023-10-01,14363702,0.22204414437610048,-0.010204081632653066,0.12101313320825524,0.2500579374275782,0.3540937718684394,0.4276080741911827,0.47006172839506166,0.5228726020659125,0.19252138975594624,385544192.6899924,297570842.1500495,0.15447988269319426,0.38192410285315026,0.14139091718834043,0.10742857238335911,0.2281796800676501
2023-11-01,13778626,0.2195959134425479,-0.021982188087496836,0.11547085201793725,0.25056247192702363,0.356280575553062,0.428689200329761,0.46991272393201655,0.522373540856031,0.19658921063781915,359479450.80000687,276760645.2199739,0.16302496344700843,0.3902217826363819,0.14428877015748887,0.11573548770392636,0.2301071880352148
2023-12-01,14260447,0.23021599570777107,-0.01689189189189173,0.13130203953271305,0.2689895470383275,0.3711917921666875,0.43531954306884846,0.4768007070260716,0.5262090460923592,0.2040949930548128,386758140.53997153,294448651.63001513,0.15315992549181662,0.42882021860885566,0.15701997279608415,0.1109912613538692,0.238674973411235
2024-01-01,14422182,0.2341954082429945,-0.004740498393156063,0.12808586762075128,0.2676683361157484,0.3709752683154456,0.43089430894308944,0.46995106594651137,0.5257088747908294,0.1876396031097351,350589848.9900175,266993688.61983722,0.1520817030321764,0.4265870448729603,0.15558034144902622,0.10373430317270993,0.23844432635743695
2024-02-01,14390508,0.19458617453982657,-0.08858208161387524,0.08488458674609088,0.25034770514603627,0.3678242381289865,0.43071864725223113,0.4693556836039811,0.5255754475703325,0.2732977829792096,353041842.02002895,278335656.9999825,0.20895746001461518,0.400725394822754,0.1542024784670562,0.15799039200006004,0.21160716982608596
2024-03-01,15610607,0.23245424492406233,-0.0062897246176286175,0.11808510638297885,0.2611464968152866,0.3728070175438597,0.4422721809004732,0.4821937321937322,0.5322580645161291,0.18969900108510232,402407284.2101792,305402463.5901826,0.15667276743306652,0.41484709723331065,0.1713017949910596,0.10494780888404916,0.24106129393356246
2024-04-01,14693848,0.2276213625527973,-0.003963011889035661,0.11344086021505391,0.25089605734767023,0.36809545814440914,0.44144144144144143,0.48258407407694925,0.5312270389419544,0.18926456560289326,381985660.44013757,289001362.4300806,0.15478566268005495,0.39973654280349163,0.16580605706551477,0.10302134607626266,0.24342353035691744
2024-05-01,15527564,0.22407251131427836,-0.016037735849056597,0.10858995137763379,0.24927745664739878,0.3683333333333333,0.44398340248962664,0.48451643639828484,0.5320027529249828,0.19433941376283032,423526127.26015675,322309013.36031264,0.16520421361650803,0.39749628467156856,0.16867990368611588,0.11275509796642925,0.23898670562458624
2024-06-01,15146877,0.20963949066415888,-0.04518828451882853,0.08879341210168279,0.2395799146701673,0.36051779935275075,0.4393326592517695,0.48083067092651754,0.5295416896742131,0.20631308320333686,409320859.51002437,314912540.740216,0.195913256574276,0.380279512403778,0.15828081260579327,0.13821212121812304,0.23064624383623988
2024-07-01,14318188,0.21615990511757424,-0.03618064211396405,0.09317443120260034,0.24944071588366887,0.36149148906081957,0.43543988692700475,0.4779138481311631,0.5297783933518005,0.19991107759154128,368131791.2400799,283450940.43005455,0.1912197968066909,0.3945126296707377,0.15339587662908183,0.13236681904162734,0.23002862785844025
2024-08-01,14096373,0.22563699867942266,-0.031333930170098445,0.11897852582704589,0.26795820635611656,0.37721094768199587,0.4454775993237532,0.4863206510672443,0.5353448275862069,0.23292587047642085,371571498.0100982,282954090.3300481,0.16798221783716988,0.4329453399111956,0.17953639563879303,0.12174613994677921,0.2384935554923585
2024-09-01,14607852,0.20991998495871966,-0.06920077972709536,0.09388505872263281,0.25409473218238154,0.3702500202987983,0.4445366004310366,0.4820979736119558,0.5240390307023253,0.2291076694617333,405157390.6500856,312675888.1601964,0.19876330893823405,0.40348361963141466,0.1746609289305505,0.1492471309265729,0.22826068245108455
2024-10-01,15116807,0.20921643162840828,-0.059074733096085415,0.08960367604824816,0.24743230625583568,0.3663386230318996,0.44176931690929444,0.4775784753363228,0.4988344988344989,0.22164907159385894,413927100.79009575,317339176.28025097,0.20042625403631864,0.3915219000943784,0.1671635418775936,0.1465097093585967,0.23334525409300255
2024-11-01,15113129,0.18696223780648175,-0.1039426523297491,0.05819295558958655,0.22964239551917284,0.360408560311284,0.44139886578449905,0.4792270531400966,0.49881329113924056,0.24605327908549018,405215782.430115,318439582.7502725,0.23974492641464254,0.36999009272004496,0.1608707898940054,0.1820029459154355,0.21414812414126105
2024-12-01,15913740,0.18122856365110798,-0.1390887290167866,0.04814896635177254,0.2286036036036037,0.36926063748141075,0.46102851213452484,0.493421052631579,0.4996961972949533,0.2624666093716423,451233818.0002016,352732911.19990337,0.25215587284949986,0.3759470118275151,0.1923449798727389,0.1982224166035137,0.21829238605572376
2025-01-01,15341511,0.21991603353429867,-0.07651715039577826,0.09019865009839828,0.2665330661322645,0.40281501340482573,0.4843387470997679,0.5024826216484608,0.549828178694158,0.28545313275646356,378641309.58010507,290351372.1699688,0.20342214010080234,0.44223896850838224,0.2553476642554961,0.15340561956380958,0.23317566038435045
2025-02-01,14405988,0.24038679170991623,-0.03834179508287295,0.1137757947573898,0.2802491103202847,0.40944206008583695,0.4907371357593813,0.5051744474658043,0.5513501065915026,0.23237472845362858,367546873.4400097,279338319.0898933,0.17519235751133486,0.46394721417232887,0.2686060824151735,0.1275196119835724,0.23999266685236453
2025-03-01,14534749,0.2813091288986589,0.031946508172362664,0.17394871794871788,0.3150684931506849,0.42985746436609157,0.49690210656753414,0.5105363984674329,0.5525546305115664,0.20069047907437856,417236393.6199405,300004272.42997885,0.11397025156746773,0.5304547742792118,0.31541390910844075,0.07899751141213378,0.280972904048126
2025-04-01,14348866,0.2289997920561935,-0.04473192800940011,0.10997521685254029,0.2641996557659207,0.3924581005586592,0.4757281553398059,0.49944258639910816,0.5460285722695823,0.22363368384184115,389124254.54996455,292799540.2399137,0.17817484670914063,0.43135666609472834,0.235292322055276,0.13102631246260157,0.24754230347695405
2025-05-01,15023729,0.20914249081165862,-0.10308601444517401,0.08733920108327686,0.25759416767922233,0.39294306335204493,0.4790382244143033,0.4996214988644966,0.5396667068799477,0.2555653411737462,435996319.1799759,331323547.74996305,0.2088160003418592,0.42199762788585976,0.2370425478255099,0.16271606070636657,0.24007719062142996
2025-06-01,14153209,0.20458101723485972,-0.10837070254110608,0.07961165048543692,0.25128945739632763,0.3884220354808591,0.476457399103139,0.49888143176733774,0.5365212821860221,0.25463704677127863,410931299.4799794,315387037.6099596,0.21682630419716123,0.4107483327632624,0.22939115786391623,0.16895638296587015,0.2325066549832735
2025-07-01,14127994,0.19322193617010214,-0.14393305439330545,0.06992084432717681,0.24824480461885517,0.3857142857142858,0.47480403135498317,0.49875311720698257,0.5394168466522679,0.27230638321489237,383521728.6999751,298055581.689947,0.22879249524030093,0.40620473083439873,0.2246193620976906,0.18272126955886306,0.22284564501660165
2025-08-01,13544853,0.19816324888059986,-0.12457627118644057,0.08787878787878797,0.2488646684831971,0.37539699343637517,0.4660194174757281,0.4977528089887641,0.5371024734982333,0.2582444488977883,368046369.2899442,285910244.10994124,0.21008784665289465,0.3974262400632919,0.2047090507368371,0.16735604291903353,0.22316787240277514
2025-09-01,14032041,0.2114317081567645,-0.08941536110049673,0.09815765629719118,0.25527534740092633,0.3838325652841781,0.4729907773386034,0.4982618771726535,0.5362241038926661,0.24776474707769175,411346165.66995555,314863085.3699567,0.19688867784807643,0.41305338261198066,0.2204930843631372,0.1531651026390245,0.23455446617050102
2025-10-01,15459265,0.17636975493717022,-0.15925589836660625,0.05856057219490399,0.22755077073648147,0.36425781250000006,0.46269018406625706,0.496288441145281,0.525787403343149,0.2732658356361933,429405691.3099856,337797831.27998334,0.24064391159605583,0.3663559037250477,0.1902263788090831,0.19254162471501718,0.2133363900011075
2025-11-01,14895637,0.18807204408660533,-0.1090317331163549,0.0702179176755448,0.22711864406779672,0.36291980808773133,0.46251952108276945,0.4971122112211221,0.5316159250585479,0.2582583548568354,410116818.8600397,319072818.09992754,0.22549710361497127,0.3642192676956346,0.18918083194428006,0.17364534326393696,0.22199528664339585
2025-12-01,15960916,0.18449199595487392,-0.10970591113134949,0.05758754863813231,0.21736814064997337,0.3598472201308362,0.4631024756343516,0.49687890137328333,0.5263157894736843,0.25461932304578205,456264095.3900974,349501171.8799446,0.24039409768211298,0.35317108366462174,0.1869553727367527,0.18398856306242073,0.23399369923875435
2026-01-01,15177716,0.1925683095832822,-0.10945273631840795,0.0703933747412008,0.23250807319698594,0.37379162191192267,0.46744345442083624,0.49751861042183626,0.5367062574052855,0.25713662323594993,397759670.22013944,306021039.08991164,0.22581078734112564,0.38014514173278774,0.20607705401787726,0.17480449627598776,0.23063834269435912
2026-02-01,14155094,0.19701598076673912,-0.10680714530778408,0.07698229407236336,0.24010152284263953,0.37380898366279236,0.4657643312101911,0.4968866749688667,0.5305164319248826,0.25182610409132344,389031193.21011007,298704740.02989966,0.21949589313924725,0.38805337498995063,0.20388236206697039,0.17108823155819383,0.23218306078460504
2026-03-01,15938366,0.19467283788356954,-0.11962325989570463,0.07325194228634851,0.241337386018237,0.3743016759776536,0.4676903390914907,0.49745676500508645,0.5308114704087857,0.2654499421114616,447265709.05023193,340507040.3899609,0.2247769313366251,0.38902915141991345,0.2058503989681251,0.1776079179007434,0.23869182568673308
2026-04-01,15364717,0.19034222148466906,-0.11076443057722309,0.07207207207207197,0.23007246376811588,0.3598694942903751,0.45738045738045735,0.4941497659906396,0.5294616362865621,0.25172089164036804,424495651.65014005,326738188.3099494,0.22432648775763328,0.363062267922019,0.1829778576461903,0.17441772601473884,0.23029084740957528
