month,zone_class,n_trips,mean_margin,p25,p50,p75,sum_fare,sum_pay,margin_revenue_weighted
2019-12-01,outer,9697539,-0.0699333443922552,-0.25320255200245567,0.07602862254025042,0.24339360222531292,133724013.63845922,126722971.60083663,0.052354411501219555
2019-12-01,upper_manhattan,398387,-0.092065988440533,-0.2787130692734338,0.06260869565217397,0.23636363636363636,5763005.83000401,5501916.109997565,0.0453044344753446
2020-01-01,airport,465483,0.2100596735788017,0.17379382635726168,0.2499131441806601,0.3003787734418329,22227557.189998258,17024078.560001343,0.2341003370509075
2020-01-01,buffer,212052,0.1505354674749196,0.13153280939739276,0.25034770514603627,0.32453834875026377,4307465.510001705,3331489.8800004493,0.22657770044474934
2020-01-01,cbd,4590466,0.15152384796188684,0.12422997946611918,0.25034770514603627,0.332046332046332,93283870.70944595,72091595.67023154,0.22718048552276127
2020-01-01,outer,8827584,0.005816985808439002,-0.11713286713286712,0.12641815235008108,0.25034770514603627,118696039.70841672,106980968.92081478,0.09869807633330174
2020-01-01,upper_manhattan,370005,-0.011369934958581893,-0.14182344428364682,0.11000991080277497,0.2500677323218639,5237708.720003028,4753604.099999976,0.09242679306587565
2020-02-01,airport,437728,0.16017720134951077,0.12994958011650323,0.22067068209042623,0.2621046481859367,20147829.429999396,16156972.400000853,0.198078758005381
2020-02-01,buffer,222899,0.0022586960403313755,-0.0035285885396822898,0.19604233778186844,0.2535143666935335,4222323.11000169,3593134.630000639,0.14901476358136867
2020-02-01,cbd,5085969,-0.0070550279849036475,-0.035445757250268536,0.18058968058968067,0.25157744758803174,95665172.33925003,82316635.9601979,0.13953391869420617
2020-02-01,outer,9464628,-0.10887496696707248,-0.34515403860060456,0.06260869565217397,0.2288984263233191,121473873.44809161,119119144.56086086,0.019384653015423803
2020-02-01,upper_manhattan,407280,-0.1387153105910759,-0.38676844783715014,0.04309543560601166,0.2166131295414683,5457170.120002848,5426300.94999733,0.005656625930052894
2020-03-01,airport,217489,0.15873835930974498,0.11151339608979007,0.22586490939044482,0.27399421509334737,9283805.370000549,7418638.179999311,0.2009054601713529
2020-03-01,buffer,114471,-0.001091715628528907,-0.02500977326035967,0.1967213114754099,0.2687668907002936,2226260.5999997845,1885353.049999564,0.15313011872925097
2020-03-01,cbd,2593600,-0.005429710906329101,-0.04346560519938151,0.18117229129662524,0.2665431999122965,50135573.53994258,42877726.930112846,0.14476440773231536
2020-03-01,outer,6528714,-0.05995642842994787,-0.22499999999999984,0.08722243475303923,0.2360043907793633,86710762.94942687,83159194.90057552,0.04095879136622027
2020-03-01,upper_manhattan,283754,-0.07128780816074087,-0.23625929087094139,0.07649513212795558,0.22901849217638695,3922267.7700011074,3773163.5100016114,0.03801480896839782
2020-04-01,airport,14854,0.20549325223961093,0.19297351974870655,0.2500000000000001,0.2863877468851927,463036.46999999526,360475.1200000056,0.2214973477142972
2020-04-01,buffer,18415,0.20893306011572724,0.18447650294943618,0.25138888888888894,0.2828120669698896,356457.9499999921,276703.2000000161,0.22374237971120514
2020-04-01,cbd,475292,0.20624148056775582,0.1807855995921038,0.2502179598953793,0.2820847618925324,8764106.780007914,6808242.919993743,0.2231675068674145
2020-04-01,outer,2412980,0.19894281857838905,0.17283950617283952,0.24867256637168145,0.27230411171450736,37277694.36964072,29466906.0001679,0.20952981404971216
2020-04-01,upper_manhattan,115668,0.20797910576600276,0.18008185538881313,0.2498336657068046,0.2768992291400048,1802787.080000192,1409411.429999728,0.21820416529744713
2020-05-01,airport,23117,0.21549288912488856,0.19781931464174457,0.25918128654970757,0.29636835278858625,804635.5799999882,624218.5900000047,0.22422198879148014
2020-05-01,buffer,29051,0.2274675899575357,0.20990284019006647,0.2631237848347376,0.3005401426942153,579189.949999991,442023.81000002805,0.2368241023518538
2020-05-01,cbd,721974,0.22191060724118905,0.2019654770756093,0.26227646333663446,0.30024813895781644,14083500.25001015,10782182.510001324,0.23441031571724835
2020-05-01,outer,3342553,0.2152097037416884,0.19470198675496686,0.2616438356164384,0.2913978494623657,55100533.509507574,42913146.27023071,0.221184559622711
2020-05-01,upper_manhattan,168122,0.22110148029188584,0.19969208820858694,0.26276463262764627,0.29545454545454547,2785843.8600009107,2146447.8199991016,0.22951610791338473
2020-06-01,airport,44481,0.17598433724840643,0.12294440093970244,0.2384023815430415,0.29343807763401114,1853053.2200000023,1468272.6800000127,0.20764678307511808
2020-06-01,buffer,46791,0.15358960767210028,0.10087704454278648,0.22668579626972743,0.2882407813871818,1008638.1999999152,810670.4700000368,0.19627229069838426
2020-06-01,cbd,974323,0.15669670740666575,0.09648018695965874,0.22625482625482624,0.29276616542917155,21356973.610009078,17073190.5000032,0.2005800628979687
2020-06-01,outer,3783670,0.16125330548537878,0.10483870967741929,0.22614584292390066,0.2840501792114695,69590854.07952942,56221032.17018869,0.19212038832087774
2020-06-01,upper_manhattan,179373,0.1638152666810316,0.1054168018164126,0.23013493253373316,0.29374173644777446,3408477.6400009175,2723749.049999502,0.2008898582656482
2020-07-01,airport,64270,0.13404460135906496,0.08264992413429684,0.19693379753715567,0.25373553265465265,2617475.2900000527,2152251.1100000055,0.17773775430752503
2020-07-01,buffer,74150,0.0930921954559814,0.018642751386375254,0.14406722715873344,0.23084533771839374,1473989.1699997443,1248735.1600000157,0.1528193114198848
2020-07-01,cbd,1569501,0.08480614485225776,0.004184100418410139,0.13870541611624843,0.2304832713754647,31742883.820034914,27027413.169997793,0.14855205584884168
2020-07-01,outer,5047322,0.08655417523031197,0.008005458272521361,0.1309216192937123,0.22133027522935778,90954866.94902691,78066116.10001642,0.1417049057554406
2020-07-01,upper_manhattan,237394,0.07951760472478493,-0.003558086087586076,0.1310344827586207,0.22475874242912275,4394471.7500001425,3777541.219999928,0.14038787028274657
2020-08-01,airport,79837,0.13868224504358292,0.08022994251437143,0.20842738901429644,0.2679796415136092,3213136.3700000546,2665452.6500000022,0.17045143963187692
2020-08-01,buffer,87619,0.1435637660066608,0.086092715231788,0.1961247637051039,0.27083333333333337,1660885.2499997541,1379714.389999866,0.16928975677273894
2020-08-01,cbd,1883833,0.13029926213586615,0.06837929731771812,0.1897289586305278,0.26865671641791056,35474602.079979226,29833053.979983322,0.1590306238608895
