iter,feature,short,coef
41,Political stability — estimate,Political Stability,0.0
41,Trade (% of GDP),Trade,0.0
41,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
41,Share of investment in GDP,Investment Share,0.0
41,Domestic credit to private sector (% of GDP),Domestic Credit,0.006105173644087851
41,Landlocked,Landlocked,-0.0
41,Urban population (% of total population),Urban Population,0.048989010285727455
41,Government revenue,Gov Revenue,-0.0
41,Capital depreciation rate,Depreciation,-0.0
41,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.031211962060647643
41,Real interest rate (%),Real Rate,0.0241137028424911
41,"Inflation, consumer prices (annual %)",Inflation,-0.01451861170708814
41,Access to electricity (% of population),Electricity,0.038815370251791326
41,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.002059350699833829
41,L1_ECI,Lagged ECI,0.5768423134241044
41,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
41,HCI_x_ProductionValue,HC × Production,0.0
41,GFCF_x_ProductionValue,GFCF × Production,-0.0
42,Total_Production_Value_Per_Capita,Production Value,-0.0
42,Human capital index,Human Capital,0.0
42,Rule of law index,Rule of Law,0.0
42,Political stability — estimate,Political Stability,0.0
42,Trade (% of GDP),Trade,-0.0
42,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
42,Share of investment in GDP,Investment Share,-0.0
42,Domestic credit to private sector (% of GDP),Domestic Credit,0.07622316575294037
42,Landlocked,Landlocked,-0.0
42,Urban population (% of total population),Urban Population,0.024764027032840343
42,Government revenue,Gov Revenue,-0.004624657835428622
42,Capital depreciation rate,Depreciation,-0.0
42,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
42,Real interest rate (%),Real Rate,-0.0
42,"Inflation, consumer prices (annual %)",Inflation,0.0
42,Access to electricity (% of population),Electricity,0.0
42,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
42,L1_ECI,Lagged ECI,0.44446709417611396
42,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
42,HCI_x_ProductionValue,HC × Production,0.0
42,GFCF_x_ProductionValue,GFCF × Production,0.0
43,Total_Production_Value_Per_Capita,Production Value,0.0
43,Human capital index,Human Capital,0.01160828210468629
43,Rule of law index,Rule of Law,0.008822919511828571
43,Political stability — estimate,Political Stability,0.0
43,Trade (% of GDP),Trade,0.0
43,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
43,Share of investment in GDP,Investment Share,0.0
43,Domestic credit to private sector (% of GDP),Domestic Credit,0.0
43,Landlocked,Landlocked,-0.0
43,Urban population (% of total population),Urban Population,0.03562576594303387
43,Government revenue,Gov Revenue,0.0
43,Capital depreciation rate,Depreciation,-0.0
43,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
43,Real interest rate (%),Real Rate,0.005710346917130289
43,"Inflation, consumer prices (annual %)",Inflation,-0.016033365643896656
43,Access to electricity (% of population),Electricity,0.040664275319949
43,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.005761226146894989
43,L1_ECI,Lagged ECI,0.6997725571350852
43,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
43,HCI_x_ProductionValue,HC × Production,-0.0
43,GFCF_x_ProductionValue,GFCF × Production,0.0
44,Total_Production_Value_Per_Capita,Production Value,-0.0
44,Human capital index,Human Capital,0.0
44,Rule of law index,Rule of Law,0.0
44,Political stability — estimate,Political Stability,0.0
44,Trade (% of GDP),Trade,-0.0
44,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
44,Share of investment in GDP,Investment Share,0.0
44,Domestic credit to private sector (% of GDP),Domestic Credit,0.025735157258380825
44,Landlocked,Landlocked,-0.0
44,Urban population (% of total population),Urban Population,0.016708728824363507
44,Government revenue,Gov Revenue,-0.0
44,Capital depreciation rate,Depreciation,-0.0
44,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
44,Real interest rate (%),Real Rate,0.0
44,"Inflation, consumer prices (annual %)",Inflation,-0.0
44,Access to electricity (% of population),Electricity,0.022292277756523746
44,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
44,L1_ECI,Lagged ECI,0.6197292130913402
44,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
44,HCI_x_ProductionValue,HC × Production,0.0
44,GFCF_x_ProductionValue,GFCF × Production,-0.0
45,Total_Production_Value_Per_Capita,Production Value,-0.0
45,Human capital index,Human Capital,0.037136391517382975
45,Rule of law index,Rule of Law,0.0
45,Political stability — estimate,Political Stability,0.0
45,Trade (% of GDP),Trade,-0.0
45,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
45,Share of investment in GDP,Investment Share,0.0
45,Domestic credit to private sector (% of GDP),Domestic Credit,0.002749978129758228
45,Landlocked,Landlocked,-0.0
45,Urban population (% of total population),Urban Population,0.01640538980684795
45,Government revenue,Gov Revenue,0.0
45,Capital depreciation rate,Depreciation,-0.0
45,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
45,Real interest rate (%),Real Rate,0.0
45,"Inflation, consumer prices (annual %)",Inflation,-0.0
45,Access to electricity (% of population),Electricity,0.006410409888609753
45,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
45,L1_ECI,Lagged ECI,0.6492523203195316
45,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
45,HCI_x_ProductionValue,HC × Production,0.0
45,GFCF_x_ProductionValue,GFCF × Production,-0.0
46,Total_Production_Value_Per_Capita,Production Value,-0.0
46,Human capital index,Human Capital,0.02324965385159372
46,Rule of law index,Rule of Law,0.0
46,Political stability — estimate,Political Stability,0.0
46,Trade (% of GDP),Trade,0.0
46,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
46,Share of investment in GDP,Investment Share,0.0
46,Domestic credit to private sector (% of GDP),Domestic Credit,0.03469565093822975
46,Landlocked,Landlocked,-0.0
46,Urban population (% of total population),Urban Population,0.0022567388679763764
46,Government revenue,Gov Revenue,-0.0
46,Capital depreciation rate,Depreciation,-0.0
46,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
46,Real interest rate (%),Real Rate,0.0
46,"Inflation, consumer prices (annual %)",Inflation,-0.0
46,Access to electricity (% of population),Electricity,0.02451526542210535
46,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
46,L1_ECI,Lagged ECI,0.6418697411701921
46,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
46,HCI_x_ProductionValue,HC × Production,0.0
46,GFCF_x_ProductionValue,GFCF × Production,-0.0
47,Total_Production_Value_Per_Capita,Production Value,-0.0
47,Human capital index,Human Capital,0.0
47,Rule of law index,Rule of Law,0.0
47,Political stability — estimate,Political Stability,0.0
47,Trade (% of GDP),Trade,-0.0
47,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
47,Share of investment in GDP,Investment Share,-0.0
47,Domestic credit to private sector (% of GDP),Domestic Credit,0.016697697245686524
47,Landlocked,Landlocked,-0.0
47,Urban population (% of total population),Urban Population,0.022570936547224807
47,Government revenue,Gov Revenue,-0.0
47,Capital depreciation rate,Depreciation,-0.0
47,"Use of IMF credit (DOD, current US$)",IMF Credit,0.0
47,Real interest rate (%),Real Rate,0.0
47,"Inflation, consumer prices (annual %)",Inflation,-0.0
47,Access to electricity (% of population),Electricity,0.05890698832079419
47,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
47,L1_ECI,Lagged ECI,0.7325838761444741
47,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
47,HCI_x_ProductionValue,HC × Production,-0.0
47,GFCF_x_ProductionValue,GFCF × Production,-0.0
48,Total_Production_Value_Per_Capita,Production Value,-0.0
48,Human capital index,Human Capital,0.008123607143524881
48,Rule of law index,Rule of Law,0.0
48,Political stability — estimate,Political Stability,0.0036992017895603646
48,Trade (% of GDP),Trade,0.0
48,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
48,Share of investment in GDP,Investment Share,0.0
48,Domestic credit to private sector (% of GDP),Domestic Credit,0.06470187807534922
48,Landlocked,Landlocked,0.0
48,Urban population (% of total population),Urban Population,0.0
48,Government revenue,Gov Revenue,-0.0
48,Capital depreciation rate,Depreciation,-0.0
48,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
48,Real interest rate (%),Real Rate,0.0
48,"Inflation, consumer prices (annual %)",Inflation,-0.010030136123869493
48,Access to electricity (% of population),Electricity,0.05750555675012863
48,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
48,L1_ECI,Lagged ECI,0.6121763161931448
48,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
48,HCI_x_ProductionValue,HC × Production,0.0
48,GFCF_x_ProductionValue,GFCF × Production,-0.0
49,Total_Production_Value_Per_Capita,Production Value,0.0
49,Human capital index,Human Capital,0.0
49,Rule of law index,Rule of Law,0.0
49,Political stability — estimate,Political Stability,0.0
49,Trade (% of GDP),Trade,0.0
49,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
49,Share of investment in GDP,Investment Share,0.0
49,Domestic credit to private sector (% of GDP),Domestic Credit,0.0185875979997886
49,Landlocked,Landlocked,-0.0
49,Urban population (% of total population),Urban Population,0.03620671428299237
49,Government revenue,Gov Revenue,-0.0
49,Capital depreciation rate,Depreciation,-0.0014833460757163798
49,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
49,Real interest rate (%),Real Rate,0.0
49,"Inflation, consumer prices (annual %)",Inflation,0.0
49,Access to electricity (% of population),Electricity,0.0031201956348144815
49,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
49,L1_ECI,Lagged ECI,0.5549045564546192
49,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
49,HCI_x_ProductionValue,HC × Production,0.0
49,GFCF_x_ProductionValue,GFCF × Production,0.0
50,Total_Production_Value_Per_Capita,Production Value,0.0
50,Human capital index,Human Capital,0.0
50,Rule of law index,Rule of Law,0.0
50,Political stability — estimate,Political Stability,0.0
50,Trade (% of GDP),Trade,-0.0
50,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
50,Share of investment in GDP,Investment Share,0.0
50,Domestic credit to private sector (% of GDP),Domestic Credit,0.004191611105576189
50,Landlocked,Landlocked,-0.0
50,Urban population (% of total population),Urban Population,0.003819303415394042
50,Government revenue,Gov Revenue,-0.0
50,Capital depreciation rate,Depreciation,-0.0
50,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
50,Real interest rate (%),Real Rate,-0.0
50,"Inflation, consumer prices (annual %)",Inflation,0.0
50,Access to electricity (% of population),Electricity,0.029137958549813756
50,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
50,L1_ECI,Lagged ECI,0.6180302794140795
50,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
50,HCI_x_ProductionValue,HC × Production,0.0
50,GFCF_x_ProductionValue,GFCF × Production,0.0
51,Total_Production_Value_Per_Capita,Production Value,-0.0
51,Human capital index,Human Capital,0.004138426711171885
51,Rule of law index,Rule of Law,0.0
51,Political stability — estimate,Political Stability,0.008915719105380237
51,Trade (% of GDP),Trade,-0.0
51,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
51,Share of investment in GDP,Investment Share,0.0
51,Domestic credit to private sector (% of GDP),Domestic Credit,0.016561481539705526
51,Landlocked,Landlocked,0.0
51,Urban population (% of total population),Urban Population,0.03914717451551045
51,Government revenue,Gov Revenue,-0.0
51,Capital depreciation rate,Depreciation,-0.0
51,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
51,Real interest rate (%),Real Rate,-0.0
51,"Inflation, consumer prices (annual %)",Inflation,-0.0
51,Access to electricity (% of population),Electricity,0.003652005745899352
51,Adjusted savings: gross savings (% of GNI),Gross Savings,0.0
51,L1_ECI,Lagged ECI,0.5276154443026175
51,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
51,HCI_x_ProductionValue,HC × Production,0.0
51,GFCF_x_ProductionValue,GFCF × Production,-0.0
52,Total_Production_Value_Per_Capita,Production Value,-0.0
52,Human capital index,Human Capital,0.0
52,Rule of law index,Rule of Law,0.0
52,Political stability — estimate,Political Stability,-0.0
52,Trade (% of GDP),Trade,-0.0
52,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
52,Share of investment in GDP,Investment Share,0.0
52,Domestic credit to private sector (% of GDP),Domestic Credit,0.05801513451428694
52,Landlocked,Landlocked,-0.0
52,Urban population (% of total population),Urban Population,0.0
52,Government revenue,Gov Revenue,-0.0
52,Capital depreciation rate,Depreciation,-0.010765656385820376
52,"Use of IMF credit (DOD, current US$)",IMF Credit,0.0
52,Real interest rate (%),Real Rate,0.0
52,"Inflation, consumer prices (annual %)",Inflation,-0.0006579757488953146
52,Access to electricity (% of population),Electricity,0.018386229037104074
52,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.004158639802473846
52,L1_ECI,Lagged ECI,0.5728564461222465
52,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
52,HCI_x_ProductionValue,HC × Production,0.0
52,GFCF_x_ProductionValue,GFCF × Production,-0.0
53,Total_Production_Value_Per_Capita,Production Value,-0.0
53,Human capital index,Human Capital,0.022497675513966333
53,Rule of law index,Rule of Law,0.0
53,Political stability — estimate,Political Stability,0.0
53,Trade (% of GDP),Trade,0.0
53,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
53,Share of investment in GDP,Investment Share,0.0
53,Domestic credit to private sector (% of GDP),Domestic Credit,0.09672459948728954
53,Landlocked,Landlocked,0.0
53,Urban population (% of total population),Urban Population,-0.0
53,Government revenue,Gov Revenue,-0.0
53,Capital depreciation rate,Depreciation,0.0
53,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
53,Real interest rate (%),Real Rate,0.0
53,"Inflation, consumer prices (annual %)",Inflation,-0.0
53,Access to electricity (% of population),Electricity,0.04266258672756328
53,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
53,L1_ECI,Lagged ECI,0.5729460829708208
53,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
53,HCI_x_ProductionValue,HC × Production,0.0
53,GFCF_x_ProductionValue,GFCF × Production,0.0
54,Total_Production_Value_Per_Capita,Production Value,-0.0
54,Human capital index,Human Capital,0.0
54,Rule of law index,Rule of Law,0.0
54,Political stability — estimate,Political Stability,0.0
54,Trade (% of GDP),Trade,0.0
54,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
54,Share of investment in GDP,Investment Share,0.0
54,Domestic credit to private sector (% of GDP),Domestic Credit,0.0791354653497084
54,Landlocked,Landlocked,-0.0
54,Urban population (% of total population),Urban Population,0.0
54,Government revenue,Gov Revenue,-0.0
54,Capital depreciation rate,Depreciation,-0.0
54,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
54,Real interest rate (%),Real Rate,0.0
54,"Inflation, consumer prices (annual %)",Inflation,-0.0
54,Access to electricity (% of population),Electricity,0.048341700120711366
54,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
54,L1_ECI,Lagged ECI,0.5728087177422534
54,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
54,HCI_x_ProductionValue,HC × Production,0.0
54,GFCF_x_ProductionValue,GFCF × Production,0.0
55,Total_Production_Value_Per_Capita,Production Value,-0.0
55,Human capital index,Human Capital,0.023580068638152832
55,Rule of law index,Rule of Law,0.009696945681056616
55,Political stability — estimate,Political Stability,0.0
55,Trade (% of GDP),Trade,-0.0
55,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
55,Share of investment in GDP,Investment Share,-0.0
55,Domestic credit to private sector (% of GDP),Domestic Credit,0.05168476646359656
55,Landlocked,Landlocked,0.0
55,Urban population (% of total population),Urban Population,0.021720830392682758
55,Government revenue,Gov Revenue,-0.0
55,Capital depreciation rate,Depreciation,-0.0
55,"Use of IMF credit (DOD, current US$)",IMF Credit,0.0
55,Real interest rate (%),Real Rate,-0.0
55,"Inflation, consumer prices (annual %)",Inflation,-0.0
55,Access to electricity (% of population),Electricity,0.042824946122748744
55,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
55,L1_ECI,Lagged ECI,0.5899819981027675
55,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
55,HCI_x_ProductionValue,HC × Production,0.0
55,GFCF_x_ProductionValue,GFCF × Production,-0.0
56,Total_Production_Value_Per_Capita,Production Value,0.0
56,Human capital index,Human Capital,0.004791330479918037
56,Rule of law index,Rule of Law,0.0
56,Political stability — estimate,Political Stability,0.0
56,Trade (% of GDP),Trade,0.0
56,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
56,Share of investment in GDP,Investment Share,0.0
56,Domestic credit to private sector (% of GDP),Domestic Credit,0.0
56,Landlocked,Landlocked,-0.0
56,Urban population (% of total population),Urban Population,0.0
56,Government revenue,Gov Revenue,0.0
56,Capital depreciation rate,Depreciation,-0.0
56,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
56,Real interest rate (%),Real Rate,0.0
56,"Inflation, consumer prices (annual %)",Inflation,-0.0
56,Access to electricity (% of population),Electricity,0.07619643040180755
56,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
56,L1_ECI,Lagged ECI,0.5838255638654238
56,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
56,HCI_x_ProductionValue,HC × Production,-0.0
56,GFCF_x_ProductionValue,GFCF × Production,0.0
57,Total_Production_Value_Per_Capita,Production Value,-0.0
57,Human capital index,Human Capital,0.011456415675632119
57,Rule of law index,Rule of Law,0.0
57,Political stability — estimate,Political Stability,0.0
57,Trade (% of GDP),Trade,-0.0
57,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
57,Share of investment in GDP,Investment Share,-0.0
57,Domestic credit to private sector (% of GDP),Domestic Credit,0.06032162221600115
57,Landlocked,Landlocked,-0.0
57,Urban population (% of total population),Urban Population,0.021222970050202346
57,Government revenue,Gov Revenue,-0.0
57,Capital depreciation rate,Depreciation,-0.0
57,"Use of IMF credit (DOD, current US$)",IMF Credit,0.0
57,Real interest rate (%),Real Rate,0.0
57,"Inflation, consumer prices (annual %)",Inflation,-0.0
57,Access to electricity (% of population),Electricity,0.0
57,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
57,L1_ECI,Lagged ECI,0.5777898386588084
57,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
57,HCI_x_ProductionValue,HC × Production,0.0
57,GFCF_x_ProductionValue,GFCF × Production,0.0
58,Total_Production_Value_Per_Capita,Production Value,0.0
58,Human capital index,Human Capital,0.03774036119821476
58,Rule of law index,Rule of Law,0.0
58,Political stability — estimate,Political Stability,0.0
58,Trade (% of GDP),Trade,0.0
58,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
58,Share of investment in GDP,Investment Share,-0.0
58,Domestic credit to private sector (% of GDP),Domestic Credit,0.06362879517912974
58,Landlocked,Landlocked,0.0
58,Urban population (% of total population),Urban Population,0.0
58,Government revenue,Gov Revenue,-0.0
58,Capital depreciation rate,Depreciation,-0.0
58,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
58,Real interest rate (%),Real Rate,0.0
58,"Inflation, consumer prices (annual %)",Inflation,-0.0
58,Access to electricity (% of population),Electricity,0.012140516117489501
58,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
58,L1_ECI,Lagged ECI,0.5521430122145161
58,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
58,HCI_x_ProductionValue,HC × Production,-0.0
58,GFCF_x_ProductionValue,GFCF × Production,-0.0
59,Total_Production_Value_Per_Capita,Production Value,-0.0
59,Human capital index,Human Capital,0.004970289490082482
59,Rule of law index,Rule of Law,0.0
59,Political stability — estimate,Political Stability,0.0
59,Trade (% of GDP),Trade,-0.0
59,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,-0.0
59,Share of investment in GDP,Investment Share,-0.0
59,Domestic credit to private sector (% of GDP),Domestic Credit,0.0368711181680123
59,Landlocked,Landlocked,-0.0
59,Urban population (% of total population),Urban Population,0.02149218037080266
59,Government revenue,Gov Revenue,-0.0
59,Capital depreciation rate,Depreciation,-0.0
59,"Use of IMF credit (DOD, current US$)",IMF Credit,0.0
59,Real interest rate (%),Real Rate,0.0
59,"Inflation, consumer prices (annual %)",Inflation,-0.0
59,Access to electricity (% of population),Electricity,0.03929621586880994
59,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
59,L1_ECI,Lagged ECI,0.6368218392119608
59,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
59,HCI_x_ProductionValue,HC × Production,0.0
59,GFCF_x_ProductionValue,GFCF × Production,0.0
60,Total_Production_Value_Per_Capita,Production Value,0.0
60,Human capital index,Human Capital,0.0
60,Rule of law index,Rule of Law,0.0
60,Political stability — estimate,Political Stability,0.011472306041475479
60,Trade (% of GDP),Trade,0.0
60,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
60,Share of investment in GDP,Investment Share,-0.0
60,Domestic credit to private sector (% of GDP),Domestic Credit,0.02312099145497397
60,Landlocked,Landlocked,-0.0
60,Urban population (% of total population),Urban Population,0.02379336435280205
60,Government revenue,Gov Revenue,-0.0
60,Capital depreciation rate,Depreciation,0.0
60,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
60,Real interest rate (%),Real Rate,0.0
60,"Inflation, consumer prices (annual %)",Inflation,-0.0020849617729433497
60,Access to electricity (% of population),Electricity,0.0423900064681358
60,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.009438642957318607
60,L1_ECI,Lagged ECI,0.6085554062742177
60,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
60,HCI_x_ProductionValue,HC × Production,-0.0
60,GFCF_x_ProductionValue,GFCF × Production,0.0
61,Total_Production_Value_Per_Capita,Production Value,-0.0
61,Human capital index,Human Capital,0.030621650456159086
61,Rule of law index,Rule of Law,-0.0
61,Political stability — estimate,Political Stability,-0.0
61,Trade (% of GDP),Trade,0.0
61,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
61,Share of investment in GDP,Investment Share,0.0077268820164742005
61,Domestic credit to private sector (% of GDP),Domestic Credit,0.04963527155447588
61,Landlocked,Landlocked,-0.0
61,Urban population (% of total population),Urban Population,0.00630076113377045
61,Government revenue,Gov Revenue,-0.0
61,Capital depreciation rate,Depreciation,-0.007286251516612183
61,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
61,Real interest rate (%),Real Rate,0.0043270444649199345
61,"Inflation, consumer prices (annual %)",Inflation,-0.02192830974998023
61,Access to electricity (% of population),Electricity,0.05658716523520965
61,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.02436283349235953
61,L1_ECI,Lagged ECI,0.5485256712845072
61,Forestry rents (% of GDP),Forestry rents (% GDP),0.00724556840806419
61,HCI_x_ProductionValue,HC × Production,0.012872391658636417
61,GFCF_x_ProductionValue,GFCF × Production,-0.0
62,Total_Production_Value_Per_Capita,Production Value,0.0
62,Human capital index,Human Capital,0.015662056423006634
62,Rule of law index,Rule of Law,0.0
62,Political stability — estimate,Political Stability,0.0033381184420845375
62,Trade (% of GDP),Trade,0.0
62,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
62,Share of investment in GDP,Investment Share,0.0
62,Domestic credit to private sector (% of GDP),Domestic Credit,0.032698062227648574
62,Landlocked,Landlocked,-0.0
62,Urban population (% of total population),Urban Population,0.011504397525796491
62,Government revenue,Gov Revenue,-0.0
62,Capital depreciation rate,Depreciation,-0.0
62,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
62,Real interest rate (%),Real Rate,0.0
62,"Inflation, consumer prices (annual %)",Inflation,-0.007614981157203402
62,Access to electricity (% of population),Electricity,0.04697898387297964
62,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
62,L1_ECI,Lagged ECI,0.6092524592699734
62,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
62,HCI_x_ProductionValue,HC × Production,0.0
62,GFCF_x_ProductionValue,GFCF × Production,-0.0
63,Total_Production_Value_Per_Capita,Production Value,-0.0
63,Human capital index,Human Capital,0.009616601763743213
63,Rule of law index,Rule of Law,0.0
63,Political stability — estimate,Political Stability,0.0
63,Trade (% of GDP),Trade,-0.0
63,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
63,Share of investment in GDP,Investment Share,0.0
63,Domestic credit to private sector (% of GDP),Domestic Credit,0.055983498687981643
63,Landlocked,Landlocked,-0.0
63,Urban population (% of total population),Urban Population,0.005622429430115255
63,Government revenue,Gov Revenue,-0.0
63,Capital depreciation rate,Depreciation,-0.0
63,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
63,Real interest rate (%),Real Rate,-0.0
63,"Inflation, consumer prices (annual %)",Inflation,-0.0
63,Access to electricity (% of population),Electricity,0.031008562105282012
63,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
63,L1_ECI,Lagged ECI,0.6084304463402317
63,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
63,HCI_x_ProductionValue,HC × Production,0.0
63,GFCF_x_ProductionValue,GFCF × Production,0.0
64,Total_Production_Value_Per_Capita,Production Value,0.0
64,Human capital index,Human Capital,0.006217257571789418
64,Rule of law index,Rule of Law,0.0
64,Political stability — estimate,Political Stability,0.0
64,Trade (% of GDP),Trade,-0.0
64,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
64,Share of investment in GDP,Investment Share,-0.0
64,Domestic credit to private sector (% of GDP),Domestic Credit,0.06596447155712105
64,Landlocked,Landlocked,0.0
64,Urban population (% of total population),Urban Population,0.0
64,Government revenue,Gov Revenue,-0.0
64,Capital depreciation rate,Depreciation,0.0
64,"Use of IMF credit (DOD, current US$)",IMF Credit,-0.0
64,Real interest rate (%),Real Rate,0.0
64,"Inflation, consumer prices (annual %)",Inflation,-0.0
64,Access to electricity (% of population),Electricity,0.006565337111166617
64,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
64,L1_ECI,Lagged ECI,0.46458557460456285
64,Forestry rents (% of GDP),Forestry rents (% GDP),-0.0
64,HCI_x_ProductionValue,HC × Production,-0.0
64,GFCF_x_ProductionValue,GFCF × Production,0.0
65,Total_Production_Value_Per_Capita,Production Value,-0.0
65,Human capital index,Human Capital,0.011431664872143333
65,Rule of law index,Rule of Law,0.0
65,Political stability — estimate,Political Stability,0.0
65,Trade (% of GDP),Trade,-0.0
65,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Capital Formation,0.0
65,Share of investment in GDP,Investment Share,-0.0
65,Domestic credit to private sector (% of GDP),Domestic Credit,0.057800721209897356
65,Landlocked,Landlocked,0.0
65,Urban population (% of total population),Urban Population,0.013355087470227931
65,Government revenue,Gov Revenue,-0.0
65,Capital depreciation rate,Depreciation,-0.0
65,"Use of IMF credit (DOD, current US$)",IMF Credit,0.0
65,Real interest rate (%),Real Rate,0.0
65,"Inflation, consumer prices (annual %)",Inflation,-0.0
65,Access to electricity (% of population),Electricity,0.011177477118239689
65,Adjusted savings: gross savings (% of GNI),Gross Savings,-0.0
65,L1_ECI,Lagged ECI,0.5348420547981609
65,Forestry rents (% of GDP),Forestry rents (% GDP),0.0
65,HCI_x_ProductionValue,HC × Production,0.0
65,GFCF_x_ProductionValue,GFCF × Production,0.0
66,Total_Production_Value_Per_Capita,Production Value,-0.0
66,Human capital index,Human Capital,0.0
66,Rule of law index,Rule of Law,0.0
66,Political stability — estimate,Political Stability,0.0
66,Trade (% of GDP),Trade,0.0
