Cluster,N,Oil_1995,Gas_1995,Mineral_1995,Forestry_1995,TotalNR_1995,logProdPc_1995,Oil_panel,Gas_panel,Mineral_panel,Forestry_panel,TotalNR_panel
Diversified Producers,27,2.6346274886134187,0.5897757862217551,0.7275389267169153,2.0694219967974425,6.021364198349532,1.8014897092125737,2.634627488613419,0.5897757862217551,0.7275389267169153,2.0694219967974425,6.0213641983495325
Mining Exporters,5,1.712942496995791,0.32005316789891863,6.813593707241347,2.8339867880429006,11.680576160178958,1.9505210337502334,1.712942496995791,0.3200531678989187,6.813593707241347,2.8339867880429006,11.680576160178958
Mixed Producers 1,3,1.0362653955949954,0.005529586846424721,3.2867126302577,6.500268388508395,10.828776001207515,0.9859969558856311,1.0362653955949956,0.005529586846424721,3.2867126302577,6.500268388508395,10.828776001207515
Oil Exporters,15,30.280240855799295,1.1098925407349836,0.22811376539846745,0.8947996227442528,32.513046784677,2.1604883670095507,30.280240855799295,1.1098925407349838,0.22811376539846745,0.8947996227442528,32.513046784677
Petrostates,6,13.641644508593886,5.162049653204816,0.6618731244543913,0.10319657709020703,19.5687638633433,2.187363050057861,13.641644508593886,5.162049653204817,0.6618731244543912,0.10319657709020702,19.5687638633433
