period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2008,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",40467706.0
2009,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9977241.0
2010,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5499416.0
2011,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9871390.0
2012,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14040590.0
2007,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2448.0
2009,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26688.0
2010,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1713.0
2011,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",147.0
2012,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5042.0
2007,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",453117243.0
2008,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",333758952.0
2009,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",228871944.0
2010,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",335779818.0
2011,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",431597231.0
2012,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",445026123.0
2007,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",412024830.0
2008,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",449833346.0
2009,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",399530766.0
2010,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",402483770.0
2011,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",441447073.0
2012,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",406641799.032
2007,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3303926.0
2008,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3882904.0
2009,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4656735.0
2010,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8126106.0
2011,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11442373.0
2012,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13903011.0
2007,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",152.0
2008,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",246536.0
2009,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32300.0
2010,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15249.258
2011,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6190.0
2012,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11621.0
2007,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1374706286.0
2008,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1652762284.0
2009,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1285174579.0
2010,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",998790513.852
2011,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1099483247.047
2012,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",943815732.753
2007,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4513721.0
2008,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",244394.0
2009,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",204951.0
2010,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",311997.0
2011,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",381939.0
2012,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4604282.0
2007,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",461665.638
2008,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",784198.684
2009,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8200601.07
2010,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3511509.92
2011,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1420566.317
2012,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1090854.211
2007,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1226916.0
2008,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3533301.0
2009,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2207361.0
2010,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5448528.0
2011,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4589005.0
2012,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4105292.0
2007,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",88231237.0
2008,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",105017506.0
2009,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",63584968.0
2010,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",73550028.0
2011,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",92828639.0
2012,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102843495.0
2007,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1307091.0
2008,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2490062.0
2009,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1307625.0
2010,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3475021.0
2011,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4557013.0
2012,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5139619.0
2007,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42402297.0
2008,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",44632905.0
2009,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31715838.0
2010,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33578148.0
2011,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29460887.0
2012,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24827026.0
2007,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42001252.0
2008,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45108621.0
2009,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37098939.0
2010,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35679581.0
2011,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45011293.0
2012,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36926771.0
2007,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",130094600.0
2008,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",115000100.0
2009,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",104203300.0
2010,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",113247900.0
2011,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",165490800.0
2012,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",201656500.0
2007,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29521.0
2008,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9601.0
2009,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2317.41
2010,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",163320.14
2011,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1241445.66
2012,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2167568.0
2012,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",51.0
2007,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10153057.17
2008,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12349399.38
2009,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14903256.98
2010,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",18041923.41
2011,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",30532873.65
2012,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33619319.45
2007,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",733423813.0
2008,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",768717282.0
2009,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",598226486.0
2010,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",718480974.0
2011,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",777333271.0
2012,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",767680941.0
2007,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15535627.0
2008,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16585917.0
2009,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17897382.0
2010,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16142557.0
2011,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11710534.0
2012,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10389346.0
2007,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",43927.0
2008,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",424353.0
2009,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",110142.0
2010,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",199224.756
2011,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",747533.793
2012,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52299.0
2007,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",46978371.0
2008,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6837164.0
2009,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",56965936.0
2010,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",64416806.0
2011,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61243276.0
2012,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",59421562.0
2007,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9423739.0
2008,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24152508.0
2009,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",18062513.0
2010,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20359161.093
2011,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20876236.523
2012,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",22387542.907
2007,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9046.0
2010,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4823.0
2012,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10.0
2007,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1470697423.0
2008,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2930051113.0
2009,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1110792946.0
2010,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1333084675.0
2011,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1579784209.0
2012,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1436743932.0
2007,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42064831.38
2008,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",48921840.846
2009,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",43033794.275
2010,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",46099855.0
2011,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",49708505.0
2012,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",47558032.502
2007,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",51724748.441
2008,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",99773066.634
2009,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",144619550.065
2010,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",132271856.688
2011,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",182835928.948
2012,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",147242110.003
2007,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2691599397.0
2008,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3784157281.0
2009,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2172347525.0
2010,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3120483007.0
2011,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3418340606.0
2012,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3390603183.0
2007,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",84719367.0
2008,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",84865412.984
2009,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",62695443.288
2010,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36984894.157
2011,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19924032.303
2012,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15813179.889
2007,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20024413.0
2008,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16678675.0
2009,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10300748.0
2010,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3081075.0
2011,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2991937.0
2012,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12172118.0
2007,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",414192.0
2008,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",595405.0
2009,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",144554.0
2010,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",136898.0
2011,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",753956.0
2012,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",473195.0
2007,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",182615000.0
2008,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",222885970.0
2009,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",207889108.0
2010,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",46021069.0
2011,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",43779656.0
2012,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",27185927.0
2008,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",291.0
2009,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",256.948
2012,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6377.046
2007,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",786.0
2009,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",279.0
2010,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3714.0
2011,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",106372.0
2012,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2468.0
2007,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13035141.0
2008,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13136990.0
2009,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19487612.0
2010,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25765895.0
2011,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33127047.0
2012,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",34872303.0
2007,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24315825.0
2008,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17760589.0
2009,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17746399.0
2010,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16463293.0
2011,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20704854.0
2012,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",30973102.0
2007,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",183843083.0
2008,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",232638724.0
2009,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",193559794.0
2010,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",246332597.0
2011,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",317265239.0
2012,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",256638880.0
2007,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2415567000.0
2008,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3295630803.92
2009,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2539286860.249
2010,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2555666317.961
2011,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2996168316.161
2012,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2545804841.264
2009,DJI,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12929460.0
2007,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3805246.0
2008,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5428433.0
2009,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2559634.0
2010,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1795764.0
2012,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3474559.0
2007,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",302703984.0
2008,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",290929973.0
2009,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",231446661.0
2010,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",247322526.0
2011,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",255663152.0
2012,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",260874203.0
2007,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61247310.508
2008,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",80646835.72
2009,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",85157416.439
2010,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",87068409.0
2011,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",91730020.0
2012,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",108864296.0
2007,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",65251509.0
2008,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",189578133.0
2009,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",93848108.0
2010,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54664005.0
2011,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",140655866.0
2012,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",157012528.0
2007,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",749849.0
2008,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3760531.0
2009,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4626659.0
2010,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2620119.0
2011,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6059531.0
2012,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5745328.0
2007,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",341305818.453
2008,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",569136827.523
