period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,80,Tin; articles thereof,46845.0
2012,ARE,United Arab Emirates,80,Tin; articles thereof,14052798.0
2007,ARG,Argentina,80,Tin; articles thereof,18138125.0
2008,ARG,Argentina,80,Tin; articles thereof,27873867.0
2009,ARG,Argentina,80,Tin; articles thereof,14485009.0
2010,ARG,Argentina,80,Tin; articles thereof,28916526.0
2011,ARG,Argentina,80,Tin; articles thereof,27809545.0
2012,ARG,Argentina,80,Tin; articles thereof,22953730.0
2007,ARM,Armenia,80,Tin; articles thereof,10349.0
2008,ARM,Armenia,80,Tin; articles thereof,50911.0
2009,ARM,Armenia,80,Tin; articles thereof,96701.0
2010,ARM,Armenia,80,Tin; articles thereof,82157.0
2011,ARM,Armenia,80,Tin; articles thereof,123936.0
2012,ARM,Armenia,80,Tin; articles thereof,66538.0
2007,ATG,Antigua and Barbuda,80,Tin; articles thereof,1167.0
2009,ATG,Antigua and Barbuda,80,Tin; articles thereof,901.0
2010,ATG,Antigua and Barbuda,80,Tin; articles thereof,1027.0
2011,ATG,Antigua and Barbuda,80,Tin; articles thereof,2417.0
2012,ATG,Antigua and Barbuda,80,Tin; articles thereof,7298.0
2007,AUS,Australia,80,Tin; articles thereof,17731939.0
2008,AUS,Australia,80,Tin; articles thereof,21271848.0
2009,AUS,Australia,80,Tin; articles thereof,17700865.0
2010,AUS,Australia,80,Tin; articles thereof,22111108.0
2011,AUS,Australia,80,Tin; articles thereof,33522708.0
2012,AUS,Australia,80,Tin; articles thereof,22445799.0
2007,AUT,Austria,80,Tin; articles thereof,41314613.0
2008,AUT,Austria,80,Tin; articles thereof,59062443.0
2009,AUT,Austria,80,Tin; articles thereof,34361038.0
2010,AUT,Austria,80,Tin; articles thereof,64664548.0
2011,AUT,Austria,80,Tin; articles thereof,99578932.0
2012,AUT,Austria,80,Tin; articles thereof,79790310.936
2007,AZE,Azerbaijan,80,Tin; articles thereof,16600.0
2008,AZE,Azerbaijan,80,Tin; articles thereof,69989.0
2009,AZE,Azerbaijan,80,Tin; articles thereof,41954.0
2010,AZE,Azerbaijan,80,Tin; articles thereof,23944.0
2011,AZE,Azerbaijan,80,Tin; articles thereof,42240.0
2012,AZE,Azerbaijan,80,Tin; articles thereof,31198.0
2007,BDI,Burundi,80,Tin; articles thereof,3144.0
2009,BDI,Burundi,80,Tin; articles thereof,182.0
2010,BDI,Burundi,80,Tin; articles thereof,7507.372
2011,BDI,Burundi,80,Tin; articles thereof,166.0
2012,BDI,Burundi,80,Tin; articles thereof,486.0
2007,BEL,Belgium,80,Tin; articles thereof,84986278.0
2008,BEL,Belgium,80,Tin; articles thereof,74813395.0
2009,BEL,Belgium,80,Tin; articles thereof,63242795.0
2010,BEL,Belgium,80,Tin; articles thereof,107186558.787
2011,BEL,Belgium,80,Tin; articles thereof,140922753.186
2012,BEL,Belgium,80,Tin; articles thereof,146794878.99
2007,BEN,Benin,80,Tin; articles thereof,6.0
2008,BEN,Benin,80,Tin; articles thereof,503.0
2009,BEN,Benin,80,Tin; articles thereof,2098.0
2010,BEN,Benin,80,Tin; articles thereof,4122.0
2011,BEN,Benin,80,Tin; articles thereof,26173.0
2012,BEN,Benin,80,Tin; articles thereof,2910.0
2007,BFA,Burkina Faso,80,Tin; articles thereof,3928.797
2008,BFA,Burkina Faso,80,Tin; articles thereof,5174.808
2009,BFA,Burkina Faso,80,Tin; articles thereof,2023.866
2010,BFA,Burkina Faso,80,Tin; articles thereof,1102.19
2011,BFA,Burkina Faso,80,Tin; articles thereof,1659.625
2012,BFA,Burkina Faso,80,Tin; articles thereof,27771.944
2007,BGD,Bangladesh,80,Tin; articles thereof,493246.0
2008,BGD,Bangladesh,80,Tin; articles thereof,1206348.0
2009,BGD,Bangladesh,80,Tin; articles thereof,1281030.0
2010,BGD,Bangladesh,80,Tin; articles thereof,2412571.0
2011,BGD,Bangladesh,80,Tin; articles thereof,3042432.0
2012,BGD,Bangladesh,80,Tin; articles thereof,2492042.0
2007,BGR,Bulgaria,80,Tin; articles thereof,2889998.0
2008,BGR,Bulgaria,80,Tin; articles thereof,3589653.0
2009,BGR,Bulgaria,80,Tin; articles thereof,2417882.0
2010,BGR,Bulgaria,80,Tin; articles thereof,3106628.0
2011,BGR,Bulgaria,80,Tin; articles thereof,7677360.0
2012,BGR,Bulgaria,80,Tin; articles thereof,4488434.0
2007,BHR,Bahrain,80,Tin; articles thereof,247734.0
2008,BHR,Bahrain,80,Tin; articles thereof,213290.0
2009,BHR,Bahrain,80,Tin; articles thereof,160542.0
2010,BHR,Bahrain,80,Tin; articles thereof,217877.0
2011,BHR,Bahrain,80,Tin; articles thereof,338627.0
2012,BHR,Bahrain,80,Tin; articles thereof,391603.0
2007,BHS,Bahamas,80,Tin; articles thereof,194776.0
2008,BHS,Bahamas,80,Tin; articles thereof,94103.0
2009,BHS,Bahamas,80,Tin; articles thereof,107522.0
2010,BHS,Bahamas,80,Tin; articles thereof,87759.0
2011,BHS,Bahamas,80,Tin; articles thereof,160794.0
2012,BHS,Bahamas,80,Tin; articles thereof,132151.0
2007,BIH,Bosnia Herzegovina,80,Tin; articles thereof,528076.0
2008,BIH,Bosnia Herzegovina,80,Tin; articles thereof,634328.0
2009,BIH,Bosnia Herzegovina,80,Tin; articles thereof,277460.0
2010,BIH,Bosnia Herzegovina,80,Tin; articles thereof,357140.0
2011,BIH,Bosnia Herzegovina,80,Tin; articles thereof,501362.0
2012,BIH,Bosnia Herzegovina,80,Tin; articles thereof,565125.0
2007,BLR,Belarus,80,Tin; articles thereof,3562300.0
2008,BLR,Belarus,80,Tin; articles thereof,5342400.0
2009,BLR,Belarus,80,Tin; articles thereof,5325900.0
2010,BLR,Belarus,80,Tin; articles thereof,6680400.0
2011,BLR,Belarus,80,Tin; articles thereof,6237000.0
2012,BLR,Belarus,80,Tin; articles thereof,6814500.0
2007,BLZ,Belize,80,Tin; articles thereof,169.0
2008,BLZ,Belize,80,Tin; articles thereof,2079.0
2009,BLZ,Belize,80,Tin; articles thereof,3456.66
2010,BLZ,Belize,80,Tin; articles thereof,4178.3
2011,BLZ,Belize,80,Tin; articles thereof,182.57
2007,BMU,Bermuda,80,Tin; articles thereof,93869.0
2008,BMU,Bermuda,80,Tin; articles thereof,61355.0
2009,BMU,Bermuda,80,Tin; articles thereof,704040.0
2010,BMU,Bermuda,80,Tin; articles thereof,44547.0
2011,BMU,Bermuda,80,Tin; articles thereof,42240.0
2012,BMU,Bermuda,80,Tin; articles thereof,18748.0
2007,BOL,Bolivia (Plurinational State of),80,Tin; articles thereof,1062410.0
2008,BOL,Bolivia (Plurinational State of),80,Tin; articles thereof,1113620.0
2009,BOL,Bolivia (Plurinational State of),80,Tin; articles thereof,172268.0
2010,BOL,Bolivia (Plurinational State of),80,Tin; articles thereof,191542.23
2011,BOL,Bolivia (Plurinational State of),80,Tin; articles thereof,34058.02
2012,BOL,Bolivia (Plurinational State of),80,Tin; articles thereof,32469.4
2007,BRA,Brazil,80,Tin; articles thereof,24462885.0
2008,BRA,Brazil,80,Tin; articles thereof,20930424.0
2009,BRA,Brazil,80,Tin; articles thereof,7155309.0
2010,BRA,Brazil,80,Tin; articles thereof,20224741.0
2011,BRA,Brazil,80,Tin; articles thereof,55707177.0
2012,BRA,Brazil,80,Tin; articles thereof,15601760.0
2007,BRB,Barbados,80,Tin; articles thereof,3771460.0
2008,BRB,Barbados,80,Tin; articles thereof,3428331.0
2009,BRB,Barbados,80,Tin; articles thereof,2785361.0
2010,BRB,Barbados,80,Tin; articles thereof,4012436.0
2011,BRB,Barbados,80,Tin; articles thereof,2741647.0
2012,BRB,Barbados,80,Tin; articles thereof,3012918.0
2007,BRN,Brunei Darussalam,80,Tin; articles thereof,24389.0
2008,BRN,Brunei Darussalam,80,Tin; articles thereof,10365.0
2009,BRN,Brunei Darussalam,80,Tin; articles thereof,52075.0
2010,BRN,Brunei Darussalam,80,Tin; articles thereof,26004.292
2011,BRN,Brunei Darussalam,80,Tin; articles thereof,19243.778
2012,BRN,Brunei Darussalam,80,Tin; articles thereof,31004.0
2007,BTN,Bhutan,80,Tin; articles thereof,405783.0
2008,BTN,Bhutan,80,Tin; articles thereof,377196.0
2009,BTN,Bhutan,80,Tin; articles thereof,282410.0
2010,BTN,Bhutan,80,Tin; articles thereof,452761.0
2011,BTN,Bhutan,80,Tin; articles thereof,388075.0
2012,BTN,Bhutan,80,Tin; articles thereof,360513.0
2007,BWA,Botswana,80,Tin; articles thereof,33373.0
2008,BWA,Botswana,80,Tin; articles thereof,297075.0
2009,BWA,Botswana,80,Tin; articles thereof,922518.0
2010,BWA,Botswana,80,Tin; articles thereof,824419.076
2011,BWA,Botswana,80,Tin; articles thereof,492544.299
2012,BWA,Botswana,80,Tin; articles thereof,82348.398
2007,CAN,Canada,80,Tin; articles thereof,74091827.0
2008,CAN,Canada,80,Tin; articles thereof,85922936.0
2009,CAN,Canada,80,Tin; articles thereof,58085564.0
2010,CAN,Canada,80,Tin; articles thereof,97038744.0
2011,CAN,Canada,80,Tin; articles thereof,114976177.0
2012,CAN,Canada,80,Tin; articles thereof,86101589.0
2007,CHE,Switzerland,80,Tin; articles thereof,23013970.615
2008,CHE,Switzerland,80,Tin; articles thereof,26488648.02
2009,CHE,Switzerland,80,Tin; articles thereof,15830109.184
2010,CHE,Switzerland,80,Tin; articles thereof,21941162.0
2011,CHE,Switzerland,80,Tin; articles thereof,28544111.0
2012,CHE,Switzerland,80,Tin; articles thereof,22848084.219
2007,CHL,Chile,80,Tin; articles thereof,8507536.275
2008,CHL,Chile,80,Tin; articles thereof,12116806.093
2009,CHL,Chile,80,Tin; articles thereof,4247066.884
2010,CHL,Chile,80,Tin; articles thereof,6497796.003
2011,CHL,Chile,80,Tin; articles thereof,8868015.279
2012,CHL,Chile,80,Tin; articles thereof,9348024.538
2007,CHN,China,80,Tin; articles thereof,448462688.0
2008,CHN,China,80,Tin; articles thereof,468872016.0
2009,CHN,China,80,Tin; articles thereof,468676259.0
2010,CHN,China,80,Tin; articles thereof,553638861.0
2011,CHN,China,80,Tin; articles thereof,846745258.0
2012,CHN,China,80,Tin; articles thereof,920434937.0
2007,CIV,Côte d'Ivoire,80,Tin; articles thereof,39392.0
2008,CIV,Côte d'Ivoire,80,Tin; articles thereof,111199.517
2009,CIV,Côte d'Ivoire,80,Tin; articles thereof,51767.977
2010,CIV,Côte d'Ivoire,80,Tin; articles thereof,39122.785
2011,CIV,Côte d'Ivoire,80,Tin; articles thereof,31336.619
2012,CIV,Côte d'Ivoire,80,Tin; articles thereof,247125.273
2007,CMR,Cameroon,80,Tin; articles thereof,13760.0
2008,CMR,Cameroon,80,Tin; articles thereof,8440.0
2009,CMR,Cameroon,80,Tin; articles thereof,31974.0
2010,CMR,Cameroon,80,Tin; articles thereof,35488.0
2011,CMR,Cameroon,80,Tin; articles thereof,90561.0
2012,CMR,Cameroon,80,Tin; articles thereof,28547.0
2007,COG,Congo,80,Tin; articles thereof,1086509.0
2008,COG,Congo,80,Tin; articles thereof,4471.0
2009,COG,Congo,80,Tin; articles thereof,4232.0
2010,COG,Congo,80,Tin; articles thereof,3766.0
2011,COG,Congo,80,Tin; articles thereof,17641.0
2012,COG,Congo,80,Tin; articles thereof,195030.0
2007,COK,Cook Isds,80,Tin; articles thereof,817.0
2009,COK,Cook Isds,80,Tin; articles thereof,4956.0
2010,COK,Cook Isds,80,Tin; articles thereof,3486.0
2011,COK,Cook Isds,80,Tin; articles thereof,1281.0
2007,COL,Colombia,80,Tin; articles thereof,7054119.0
2008,COL,Colombia,80,Tin; articles thereof,8579517.0
2009,COL,Colombia,80,Tin; articles thereof,5368179.0
2010,COL,Colombia,80,Tin; articles thereof,8798002.0
2011,COL,Colombia,80,Tin; articles thereof,12260668.0
2012,COL,Colombia,80,Tin; articles thereof,8379843.0
2007,COM,Comoros,80,Tin; articles thereof,6406.0
2008,COM,Comoros,80,Tin; articles thereof,4400.0
2009,COM,Comoros,80,Tin; articles thereof,11362.44
2010,COM,Comoros,80,Tin; articles thereof,2282.484
2011,COM,Comoros,80,Tin; articles thereof,6208.918
2012,COM,Comoros,80,Tin; articles thereof,342.211
2007,CPV,Cabo Verde,80,Tin; articles thereof,28813.0
2008,CPV,Cabo Verde,80,Tin; articles thereof,8946.0
2009,CPV,Cabo Verde,80,Tin; articles thereof,13315.0
2010,CPV,Cabo Verde,80,Tin; articles thereof,3944.0
2011,CPV,Cabo Verde,80,Tin; articles thereof,4101.0
2012,CPV,Cabo Verde,80,Tin; articles thereof,8521.0
2007,CRI,Costa Rica,80,Tin; articles thereof,188368.0
2008,CRI,Costa Rica,80,Tin; articles thereof,237960.0
2009,CRI,Costa Rica,80,Tin; articles thereof,129001.0
2010,CRI,Costa Rica,80,Tin; articles thereof,265774.0
2011,CRI,Costa Rica,80,Tin; articles thereof,337061.0
2012,CRI,Costa Rica,80,Tin; articles thereof,640063.0
2007,CYP,Cyprus,80,Tin; articles thereof,33784.0
2008,CYP,Cyprus,80,Tin; articles thereof,52408.0
2009,CYP,Cyprus,80,Tin; articles thereof,108852.0
2010,CYP,Cyprus,80,Tin; articles thereof,36368.0
2011,CYP,Cyprus,80,Tin; articles thereof,58412.0
2012,CYP,Cyprus,80,Tin; articles thereof,41693.0
2007,CZE,Czechia,80,Tin; articles thereof,19835723.0
2008,CZE,Czechia,80,Tin; articles thereof,19325274.0
2009,CZE,Czechia,80,Tin; articles thereof,14942289.0
2010,CZE,Czechia,80,Tin; articles thereof,16186038.0
2011,CZE,Czechia,80,Tin; articles thereof,26173381.0
2012,CZE,Czechia,80,Tin; articles thereof,21578426.0
2007,DEU,Germany,80,Tin; articles thereof,379545000.0
2008,DEU,Germany,80,Tin; articles thereof,511119939.916
2009,DEU,Germany,80,Tin; articles thereof,249503509.577
2010,DEU,Germany,80,Tin; articles thereof,445850512.679
2011,DEU,Germany,80,Tin; articles thereof,649478148.743
2012,DEU,Germany,80,Tin; articles thereof,468670962.052
2007,DMA,Dominica,80,Tin; articles thereof,133.0
2008,DMA,Dominica,80,Tin; articles thereof,656.0
2010,DMA,Dominica,80,Tin; articles thereof,2640.0
2012,DMA,Dominica,80,Tin; articles thereof,443.0
2007,DNK,Denmark,80,Tin; articles thereof,11702663.0
2008,DNK,Denmark,80,Tin; articles thereof,8829159.0
2009,DNK,Denmark,80,Tin; articles thereof,14709376.0
2010,DNK,Denmark,80,Tin; articles thereof,7128505.0
2011,DNK,Denmark,80,Tin; articles thereof,17010572.0
2012,DNK,Denmark,80,Tin; articles thereof,11058929.0
2007,DOM,Dominican Rep.,80,Tin; articles thereof,319283.16
2008,DOM,Dominican Rep.,80,Tin; articles thereof,733892.15
2009,DOM,Dominican Rep.,80,Tin; articles thereof,760409.861
2010,DOM,Dominican Rep.,80,Tin; articles thereof,460109.0
2011,DOM,Dominican Rep.,80,Tin; articles thereof,799510.0
2012,DOM,Dominican Rep.,80,Tin; articles thereof,868631.0
2007,DZA,Algeria,80,Tin; articles thereof,4240054.0
2008,DZA,Algeria,80,Tin; articles thereof,763832.0
2009,DZA,Algeria,80,Tin; articles thereof,1358102.0
2010,DZA,Algeria,80,Tin; articles thereof,1214743.0
2011,DZA,Algeria,80,Tin; articles thereof,1071460.0
2012,DZA,Algeria,80,Tin; articles thereof,2639587.0
2007,ECU,Ecuador,80,Tin; articles thereof,1004360.0
2008,ECU,Ecuador,80,Tin; articles thereof,1253867.0
2009,ECU,Ecuador,80,Tin; articles thereof,722771.0
2010,ECU,Ecuador,80,Tin; articles thereof,954527.0
2011,ECU,Ecuador,80,Tin; articles thereof,1327256.0
2012,ECU,Ecuador,80,Tin; articles thereof,1390779.0
2007,EGY,Egypt,80,Tin; articles thereof,931756.838
2008,EGY,Egypt,80,Tin; articles thereof,4610036.37
2009,EGY,Egypt,80,Tin; articles thereof,4283715.102
2010,EGY,Egypt,80,Tin; articles thereof,8337234.0
2011,EGY,Egypt,80,Tin; articles thereof,5535261.0
2012,EGY,Egypt,80,Tin; articles thereof,4030922.0
2007,ESP,Spain,80,Tin; articles thereof,110009059.961
2008,ESP,Spain,80,Tin; articles thereof,152503485.894
2009,ESP,Spain,80,Tin; articles thereof,90214729.381
2010,ESP,Spain,80,Tin; articles thereof,151863239.135
2011,ESP,Spain,80,Tin; articles thereof,230443522.416
2012,ESP,Spain,80,Tin; articles thereof,134220190.17
2007,EST,Estonia,80,Tin; articles thereof,1154120.02
2008,EST,Estonia,80,Tin; articles thereof,1648658.53
2009,EST,Estonia,80,Tin; articles thereof,617675.64
2010,EST,Estonia,80,Tin; articles thereof,1191173.0
2011,EST,Estonia,80,Tin; articles thereof,1897553.0
2012,EST,Estonia,80,Tin; articles thereof,1839534.0
2007,ETH,Ethiopia,80,Tin; articles thereof,96460.128
2008,ETH,Ethiopia,80,Tin; articles thereof,8352.419
2009,ETH,Ethiopia,80,Tin; articles thereof,925001.117
2010,ETH,Ethiopia,80,Tin; articles thereof,24589.954
2011,ETH,Ethiopia,80,Tin; articles thereof,853944.498
2012,ETH,Ethiopia,80,Tin; articles thereof,520243.999
2007,FIN,Finland,80,Tin; articles thereof,7826865.0
2008,FIN,Finland,80,Tin; articles thereof,8611285.0
2009,FIN,Finland,80,Tin; articles thereof,4479529.0
2010,FIN,Finland,80,Tin; articles thereof,10041440.0
2011,FIN,Finland,80,Tin; articles thereof,9620587.0
2012,FIN,Finland,80,Tin; articles thereof,5150521.0
2007,FJI,Fiji,80,Tin; articles thereof,254310.0
2008,FJI,Fiji,80,Tin; articles thereof,86204.0
2009,FJI,Fiji,80,Tin; articles thereof,28722.0
2010,FJI,Fiji,80,Tin; articles thereof,68511.0
2011,FJI,Fiji,80,Tin; articles thereof,13249.0
2012,FJI,Fiji,80,Tin; articles thereof,206501.0
2007,FRA,France,80,Tin; articles thereof,130830476.0
2008,FRA,France,80,Tin; articles thereof,162710144.0
2009,FRA,France,80,Tin; articles thereof,101902400.0
2010,FRA,France,80,Tin; articles thereof,141326280.0
2011,FRA,France,80,Tin; articles thereof,176705047.0
2012,FRA,France,80,Tin; articles thereof,135805667.0
2007,FRO,Faroe Isds,80,Tin; articles thereof,28538.0
2008,FRO,Faroe Isds,80,Tin; articles thereof,29460.0
2009,FRO,Faroe Isds,80,Tin; articles thereof,15632.0
2007,FSM,FS Micronesia,80,Tin; articles thereof,649692.0
2008,FSM,FS Micronesia,80,Tin; articles thereof,640014.0
2009,FSM,FS Micronesia,80,Tin; articles thereof,714089.0
2010,FSM,FS Micronesia,80,Tin; articles thereof,653125.0
2011,FSM,FS Micronesia,80,Tin; articles thereof,1103988.0
2012,FSM,FS Micronesia,80,Tin; articles thereof,878781.0
2007,GAB,Gabon,80,Tin; articles thereof,19500.0
2008,GAB,Gabon,80,Tin; articles thereof,15171.0
2009,GAB,Gabon,80,Tin; articles thereof,23728.0
2010,GAB,Gabon,80,Tin; articles thereof,22696.566
2011,GAB,Gabon,80,Tin; articles thereof,23050.673
2012,GAB,Gabon,80,Tin; articles thereof,21381.242
2007,GBR,United Kingdom,80,Tin; articles thereof,184895737.0
2008,GBR,United Kingdom,80,Tin; articles thereof,177852371.0
2009,GBR,United Kingdom,80,Tin; articles thereof,110945735.0
2010,GBR,United Kingdom,80,Tin; articles thereof,152405647.0
2011,GBR,United Kingdom,80,Tin; articles thereof,207989453.0
2012,GBR,United Kingdom,80,Tin; articles thereof,169394153.0
2007,GEO,Georgia,80,Tin; articles thereof,23817.0
2008,GEO,Georgia,80,Tin; articles thereof,101283.0
2009,GEO,Georgia,80,Tin; articles thereof,41064.0
2010,GEO,Georgia,80,Tin; articles thereof,107037.0
2011,GEO,Georgia,80,Tin; articles thereof,120872.0
2012,GEO,Georgia,80,Tin; articles thereof,298581.0
2007,GHA,Ghana,80,Tin; articles thereof,11619650.0
2008,GHA,Ghana,80,Tin; articles thereof,9587961.0
2009,GHA,Ghana,80,Tin; articles thereof,9675422.0
2010,GHA,Ghana,80,Tin; articles thereof,9301543.473
2011,GHA,Ghana,80,Tin; articles thereof,7448455.0
2012,GHA,Ghana,80,Tin; articles thereof,2351113.0
2007,GIN,Guinea,80,Tin; articles thereof,49457.0
2008,GIN,Guinea,80,Tin; articles thereof,35509.0
2007,GMB,Gambia,80,Tin; articles thereof,168261.481
2008,GMB,Gambia,80,Tin; articles thereof,14323.965
2009,GMB,Gambia,80,Tin; articles thereof,236.675
2010,GMB,Gambia,80,Tin; articles thereof,79.778
2011,GMB,Gambia,80,Tin; articles thereof,4163.941
2012,GMB,Gambia,80,Tin; articles thereof,366.422
2007,GRC,Greece,80,Tin; articles thereof,7259887.0
2008,GRC,Greece,80,Tin; articles thereof,8147688.0
2009,GRC,Greece,80,Tin; articles thereof,2838744.0
2010,GRC,Greece,80,Tin; articles thereof,4485602.0
2011,GRC,Greece,80,Tin; articles thereof,7375466.0
2012,GRC,Greece,80,Tin; articles thereof,2746609.0
2007,GRD,Grenada,80,Tin; articles thereof,2584.0
2008,GRD,Grenada,80,Tin; articles thereof,876.0
2009,GRD,Grenada,80,Tin; articles thereof,3832.0
2010,GRD,Grenada,80,Tin; articles thereof,2422.22
2011,GRD,Grenada,80,Tin; articles thereof,2977.775
2012,GRD,Grenada,80,Tin; articles thereof,2633.331
2007,GRL,Greenland,80,Tin; articles thereof,217752.0
2008,GRL,Greenland,80,Tin; articles thereof,222582.0
2009,GRL,Greenland,80,Tin; articles thereof,149928.52
2010,GRL,Greenland,80,Tin; articles thereof,59513.85
2011,GRL,Greenland,80,Tin; articles thereof,2732.08
2012,GRL,Greenland,80,Tin; articles thereof,3472.31
2007,GTM,Guatemala,80,Tin; articles thereof,281430.0
2008,GTM,Guatemala,80,Tin; articles thereof,344963.0
2009,GTM,Guatemala,80,Tin; articles thereof,185047.0
2010,GTM,Guatemala,80,Tin; articles thereof,234850.0
2011,GTM,Guatemala,80,Tin; articles thereof,360667.0
2012,GTM,Guatemala,80,Tin; articles thereof,592274.0
2007,GUY,Guyana,80,Tin; articles thereof,23866.0
2008,GUY,Guyana,80,Tin; articles thereof,27715.0
2009,GUY,Guyana,80,Tin; articles thereof,23246.0
2010,GUY,Guyana,80,Tin; articles thereof,1336.0
2011,GUY,Guyana,80,Tin; articles thereof,7364.0
2012,GUY,Guyana,80,Tin; articles thereof,5582.0
2007,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,118954952.0
2008,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,129557004.0
2009,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,112117313.0
2010,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,119840779.0
2011,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,163260854.0
2012,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,143821704.0
2007,HND,Honduras,80,Tin; articles thereof,73136.0
2009,HND,Honduras,80,Tin; articles thereof,130556.0
2010,HND,Honduras,80,Tin; articles thereof,199956.0
2011,HND,Honduras,80,Tin; articles thereof,169944.0
2012,HND,Honduras,80,Tin; articles thereof,261505.0
2007,HRV,Croatia,80,Tin; articles thereof,2037539.0
2008,HRV,Croatia,80,Tin; articles thereof,2359830.0
2009,HRV,Croatia,80,Tin; articles thereof,1214472.0
2010,HRV,Croatia,80,Tin; articles thereof,1318209.0
2011,HRV,Croatia,80,Tin; articles thereof,1705479.0
2012,HRV,Croatia,80,Tin; articles thereof,991621.0
2007,HUN,Hungary,80,Tin; articles thereof,18573000.0
2008,HUN,Hungary,80,Tin; articles thereof,29197000.0
2009,HUN,Hungary,80,Tin; articles thereof,18273000.0
2010,HUN,Hungary,80,Tin; articles thereof,32909000.0
2011,HUN,Hungary,80,Tin; articles thereof,37853000.0
2012,HUN,Hungary,80,Tin; articles thereof,27616232.0
2007,IDN,Indonesia,80,Tin; articles thereof,5082410.0
2008,IDN,Indonesia,80,Tin; articles thereof,33034908.0
2009,IDN,Indonesia,80,Tin; articles thereof,13233491.0
2010,IDN,Indonesia,80,Tin; articles thereof,27735708.0
2011,IDN,Indonesia,80,Tin; articles thereof,38214021.0
2012,IDN,Indonesia,80,Tin; articles thereof,30658511.0
2007,IND,India,80,Tin; articles thereof,83757949.0
2008,IND,India,80,Tin; articles thereof,113206933.0
2009,IND,India,80,Tin; articles thereof,88647787.0
2010,IND,India,80,Tin; articles thereof,144297433.0
2011,IND,India,80,Tin; articles thereof,188862479.0
2012,IND,India,80,Tin; articles thereof,168577400.0
2007,IRL,Ireland,80,Tin; articles thereof,10165271.138
2008,IRL,Ireland,80,Tin; articles thereof,13186159.847
2009,IRL,Ireland,80,Tin; articles thereof,6083669.467
2010,IRL,Ireland,80,Tin; articles thereof,8654776.394
2011,IRL,Ireland,80,Tin; articles thereof,8190852.017
2012,IRL,Ireland,80,Tin; articles thereof,3640588.971
2010,IRN,Iran,80,Tin; articles thereof,13837408.0
2011,IRN,Iran,80,Tin; articles thereof,33130347.0
2007,ISL,Iceland,80,Tin; articles thereof,171399.0
2008,ISL,Iceland,80,Tin; articles thereof,106320.0
2009,ISL,Iceland,80,Tin; articles thereof,47979.0
2010,ISL,Iceland,80,Tin; articles thereof,50360.0
2011,ISL,Iceland,80,Tin; articles thereof,62526.0
2012,ISL,Iceland,80,Tin; articles thereof,48785.0
2007,ISR,Israel,80,Tin; articles thereof,5460000.0
2008,ISR,Israel,80,Tin; articles thereof,5810000.0
2009,ISR,Israel,80,Tin; articles thereof,3672000.0
2010,ISR,Israel,80,Tin; articles thereof,5533000.0
2011,ISR,Israel,80,Tin; articles thereof,6737000.0
2012,ISR,Israel,80,Tin; articles thereof,5273000.0
2007,ITA,Italy,80,Tin; articles thereof,85850517.587
2008,ITA,Italy,80,Tin; articles thereof,108000237.015
