reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2014,2711,239783.0,Aruba,Petroleum gases and other gaseous hydrocarbons
ABW,2015,2711,141747.0,Aruba,Petroleum gases and other gaseous hydrocarbons
ABW,2016,2711,86656.33,Aruba,Petroleum gases and other gaseous hydrocarbons
ABW,2017,2711,46843.015,Aruba,Petroleum gases and other gaseous hydrocarbons
ABW,2018,2711,5088.268,Aruba,Petroleum gases and other gaseous hydrocarbons
AGO,2015,2711,115574576.82,Angola,Petroleum gases and other gaseous hydrocarbons
AGO,2016,2711,101086721.5,Angola,Petroleum gases and other gaseous hydrocarbons
AGO,2017,2711,1517603634.05,Angola,Petroleum gases and other gaseous hydrocarbons
AGO,2018,2711,1910332153.567,Angola,Petroleum gases and other gaseous hydrocarbons
ALB,2013,2711,2075902.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2015,2711,2272865.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2016,2711,3583886.0,Albania,Petroleum gases and other gaseous hydrocarbons
AND,2014,2711,44.531,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,2017,2711,373.939,Andorra,Petroleum gases and other gaseous hydrocarbons
ARE,2013,2711,13031566653.461,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2014,2711,13034993347.743,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2015,2711,7659872506.662,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2016,2711,6026867887.401,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2017,2711,7493062780.201,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2018,2711,14340297079.666,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,2013,2711,707678648.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2014,2711,600996087.35,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2015,2711,312696407.01,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2016,2711,302946917.53,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2017,2711,405170242.53,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2018,2711,203383903.83,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,2013,2711,10340071.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2014,2711,8644108.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2015,2711,14556985.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2016,2711,4077270.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,2017,2711,11.111,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,2013,2711,15254978978.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2014,2711,17154023370.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2015,2711,12884767326.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2016,2711,13792632310.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2017,2711,20207176377.319,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2018,2711,33076097962.533,Australia,Petroleum gases and other gaseous hydrocarbons
AUT,2013,2711,624749216.437,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2014,2711,521512641.392,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2015,2711,389719953.878,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2016,2711,345047140.978,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2017,2711,409526113.601,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2018,2711,453617974.719,Austria,Petroleum gases and other gaseous hydrocarbons
AZE,2013,2711,732598034.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2014,2711,324962374.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2015,2711,1512464333.42,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2016,2711,1107514909.22,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2017,2711,1255489389.66,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2018,2711,1527617412.81,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
BDI,2013,2711,9.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2014,2711,8163.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2015,2711,4891.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BEL,2013,2711,10435287980.515,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2014,2711,7986176857.229,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2015,2711,5979844137.028,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2016,2711,4335314431.439,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2017,2711,6162802509.655,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2018,2711,7539462014.383,Belgium,Petroleum gases and other gaseous hydrocarbons
BEN,2013,2711,2422896.0,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2014,2711,2951388.0,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2015,2711,2093307.885,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2016,2711,1200396.176,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2017,2711,879389.175,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2018,2711,324681.089,Benin,Petroleum gases and other gaseous hydrocarbons
BFA,2017,2711,3744.019,Burkina Faso,Petroleum gases and other gaseous hydrocarbons
BGD,2013,2711,15712.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2015,2711,14040.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2016,2711,46980.867,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2017,2711,6383.628,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2018,2711,33066.841,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGR,2013,2711,17254547.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2014,2711,13686354.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2015,2711,7800718.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2016,2711,8649288.928,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2017,2711,12750250.094,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2018,2711,25834455.812,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BHR,2014,2711,153453366.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2015,2711,6914.882,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2017,2711,234.042,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHS,2014,2711,8000.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BHS,2016,2711,1900.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BHS,2017,2711,2600.01,Bahamas,Petroleum gases and other gaseous hydrocarbons
BHS,2018,2711,7835.97,Bahamas,Petroleum gases and other gaseous hydrocarbons
BIH,2013,2711,388247.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2014,2711,158072.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2015,2711,23804.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2016,2711,120755.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2017,2711,764254.83,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2018,2711,1480567.06,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BLR,2013,2711,356646800.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2014,2711,393884700.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2015,2711,196054400.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2016,2711,125844700.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2017,2711,269897500.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2018,2711,319228800.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BOL,2013,2711,6117933027.1,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BOL,2014,2711,6038376925.46,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BOL,2015,2711,3784762886.2,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BOL,2016,2711,2090573535.91,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BOL,2017,2711,2635740126.64,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BOL,2018,2711,3023321692.19,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BRA,2013,2711,69514960.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRA,2014,2711,62127593.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRA,2015,2711,13145058.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRA,2016,2711,94680992.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRA,2017,2711,47607024.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRA,2018,2711,475186.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRB,2013,2711,1105.0,Barbados,Petroleum gases and other gaseous hydrocarbons
BRB,2015,2711,170.0,Barbados,Petroleum gases and other gaseous hydrocarbons
BRB,2017,2711,145.0,Barbados,Petroleum gases and other gaseous hydrocarbons
BRN,2013,2711,5930947845.0,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BRN,2014,2711,5345837787.0,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BRN,2015,2711,3538769165.0,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BRN,2016,2711,2406605136.0,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BRN,2017,2711,2769549257.991,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BRN,2018,2711,3278272425.919,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BWA,2013,2711,82658.954,Botswana,Petroleum gases and other gaseous hydrocarbons
BWA,2014,2711,51919.16,Botswana,Petroleum gases and other gaseous hydrocarbons
BWA,2015,2711,126006.482,Botswana,Petroleum gases and other gaseous hydrocarbons
BWA,2016,2711,75158.0,Botswana,Petroleum gases and other gaseous hydrocarbons
BWA,2017,2711,51513.113,Botswana,Petroleum gases and other gaseous hydrocarbons
BWA,2018,2711,67855.737,Botswana,Petroleum gases and other gaseous hydrocarbons
CAN,2013,2711,12954209434.0,Canada,Petroleum gases and other gaseous hydrocarbons
CAN,2014,2711,17000057067.0,Canada,Petroleum gases and other gaseous hydrocarbons
CAN,2015,2711,9209323359.701,Canada,Petroleum gases and other gaseous hydrocarbons
CAN,2016,2711,7788202992.941,Canada,Petroleum gases and other gaseous hydrocarbons
CAN,2017,2711,10180375635.647,Canada,Petroleum gases and other gaseous hydrocarbons
CAN,2018,2711,10159607847.808,Canada,Petroleum gases and other gaseous hydrocarbons
CHE,2013,2711,45718467.154,Switzerland,Petroleum gases and other gaseous hydrocarbons
CHE,2014,2711,32888664.107,Switzerland,Petroleum gases and other gaseous hydrocarbons
CHE,2015,2711,8562988.956,Switzerland,Petroleum gases and other gaseous hydrocarbons
