period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ABW,Aruba,80,Tin; articles thereof,84145.0
2005,BRA,Brazil,80,Tin; articles thereof,20946777.0
2006,BRA,Brazil,80,Tin; articles thereof,19954675.0
2001,BRB,Barbados,80,Tin; articles thereof,20700.0
2002,BRB,Barbados,80,Tin; articles thereof,26309.0
2003,BRB,Barbados,80,Tin; articles thereof,5630.0
2004,BRB,Barbados,80,Tin; articles thereof,1190156.0
2005,BRB,Barbados,80,Tin; articles thereof,3753073.0
2006,BRB,Barbados,80,Tin; articles thereof,3101330.0
2001,BRN,Brunei Darussalam,80,Tin; articles thereof,95536.0
2002,BRN,Brunei Darussalam,80,Tin; articles thereof,151442.0
2003,BRN,Brunei Darussalam,80,Tin; articles thereof,13907.0
2004,BRN,Brunei Darussalam,80,Tin; articles thereof,27060.0
2006,BRN,Brunei Darussalam,80,Tin; articles thereof,7334.635
2005,BTN,Bhutan,80,Tin; articles thereof,806567.0
2006,BTN,Bhutan,80,Tin; articles thereof,2028123.0
2001,BWA,Botswana,80,Tin; articles thereof,44684.0
2002,BWA,Botswana,80,Tin; articles thereof,566459.0
2003,BWA,Botswana,80,Tin; articles thereof,210882.0
2004,BWA,Botswana,80,Tin; articles thereof,134788.0
2005,BWA,Botswana,80,Tin; articles thereof,36773.0
2006,BWA,Botswana,80,Tin; articles thereof,121215.0
2001,CAF,Central African Rep.,80,Tin; articles thereof,526.0
2001,CAN,Canada,80,Tin; articles thereof,35727090.0
2002,CAN,Canada,80,Tin; articles thereof,34263246.0
2003,CAN,Canada,80,Tin; articles thereof,34818993.0
2004,CAN,Canada,80,Tin; articles thereof,48702058.0
2005,CAN,Canada,80,Tin; articles thereof,47827582.0
2006,CAN,Canada,80,Tin; articles thereof,56195812.0
2001,CHE,Switzerland,80,Tin; articles thereof,8149610.171
2002,CHE,Switzerland,80,Tin; articles thereof,6534804.2
2003,CHE,Switzerland,80,Tin; articles thereof,6939472.363
2004,CHE,Switzerland,80,Tin; articles thereof,9309977.583
2005,CHE,Switzerland,80,Tin; articles thereof,11005179.041
2006,CHE,Switzerland,80,Tin; articles thereof,13630142.945
2001,CHL,Chile,80,Tin; articles thereof,3923497.0
2002,CHL,Chile,80,Tin; articles thereof,2714068.0
2003,CHL,Chile,80,Tin; articles thereof,3569553.979
2004,CHL,Chile,80,Tin; articles thereof,6477907.748
2005,CHL,Chile,80,Tin; articles thereof,7265708.276
2006,CHL,Chile,80,Tin; articles thereof,6246622.117
2001,CHN,China,80,Tin; articles thereof,97269312.0
2002,CHN,China,80,Tin; articles thereof,111374959.0
2003,CHN,China,80,Tin; articles thereof,134496111.0
2004,CHN,China,80,Tin; articles thereof,255691050.0
2005,CHN,China,80,Tin; articles thereof,404569850.0
2006,CHN,China,80,Tin; articles thereof,385536936.0
2001,CIV,Côte d'Ivoire,80,Tin; articles thereof,36908.0
2002,CIV,Côte d'Ivoire,80,Tin; articles thereof,28599.0
2003,CIV,Côte d'Ivoire,80,Tin; articles thereof,37866.0
2004,CIV,Côte d'Ivoire,80,Tin; articles thereof,44073.0
2005,CIV,Côte d'Ivoire,80,Tin; articles thereof,66671.0
2006,CIV,Côte d'Ivoire,80,Tin; articles thereof,35412.0
2001,CMR,Cameroon,80,Tin; articles thereof,11273.0
2002,CMR,Cameroon,80,Tin; articles thereof,29278.0
2003,CMR,Cameroon,80,Tin; articles thereof,13023.0
2004,CMR,Cameroon,80,Tin; articles thereof,6375.0
2005,CMR,Cameroon,80,Tin; articles thereof,5648.0
2006,CMR,Cameroon,80,Tin; articles thereof,21558.0
2001,COK,Cook Isds,80,Tin; articles thereof,1755.0
2002,COK,Cook Isds,80,Tin; articles thereof,32.0
2003,COK,Cook Isds,80,Tin; articles thereof,4169.0
2004,COK,Cook Isds,80,Tin; articles thereof,5252.0
2005,COK,Cook Isds,80,Tin; articles thereof,325.0
2001,COL,Colombia,80,Tin; articles thereof,2161465.0
2002,COL,Colombia,80,Tin; articles thereof,1737432.0
2003,COL,Colombia,80,Tin; articles thereof,2223768.0
2004,COL,Colombia,80,Tin; articles thereof,4163283.0
2005,COL,Colombia,80,Tin; articles thereof,3849058.0
2006,COL,Colombia,80,Tin; articles thereof,4937150.0
2001,COM,Comoros,80,Tin; articles thereof,843.0
2002,COM,Comoros,80,Tin; articles thereof,1199.0
2003,COM,Comoros,80,Tin; articles thereof,1175.0
2004,COM,Comoros,80,Tin; articles thereof,485.0
2005,COM,Comoros,80,Tin; articles thereof,353.0
2006,COM,Comoros,80,Tin; articles thereof,1253.0
2001,CPV,Cabo Verde,80,Tin; articles thereof,2166.0
2002,CPV,Cabo Verde,80,Tin; articles thereof,2386.0
2003,CPV,Cabo Verde,80,Tin; articles thereof,1292.0
2004,CPV,Cabo Verde,80,Tin; articles thereof,7406.0
2005,CPV,Cabo Verde,80,Tin; articles thereof,1684.0
2006,CPV,Cabo Verde,80,Tin; articles thereof,4278.0
2001,CRI,Costa Rica,80,Tin; articles thereof,370197.0
2002,CRI,Costa Rica,80,Tin; articles thereof,260864.0
2003,CRI,Costa Rica,80,Tin; articles thereof,276778.0
2004,CRI,Costa Rica,80,Tin; articles thereof,264911.0
2005,CRI,Costa Rica,80,Tin; articles thereof,195553.0
2006,CRI,Costa Rica,80,Tin; articles thereof,168232.0
2001,CUB,Cuba,80,Tin; articles thereof,821783.0
2002,CUB,Cuba,80,Tin; articles thereof,239271.0
2003,CUB,Cuba,80,Tin; articles thereof,379534.0
2004,CUB,Cuba,80,Tin; articles thereof,456412.0
2005,CUB,Cuba,80,Tin; articles thereof,1042201.0
2006,CUB,Cuba,80,Tin; articles thereof,328181.0
2001,CYP,Cyprus,80,Tin; articles thereof,140070.0
2002,CYP,Cyprus,80,Tin; articles thereof,188947.0
2003,CYP,Cyprus,80,Tin; articles thereof,212835.0
2004,CYP,Cyprus,80,Tin; articles thereof,60163.0
2005,CYP,Cyprus,80,Tin; articles thereof,109151.0
2006,CYP,Cyprus,80,Tin; articles thereof,53861.0
2001,CZE,Czechia,80,Tin; articles thereof,5586019.0
2002,CZE,Czechia,80,Tin; articles thereof,5197769.0
2003,CZE,Czechia,80,Tin; articles thereof,7375690.0
2004,CZE,Czechia,80,Tin; articles thereof,8711572.0
2005,CZE,Czechia,80,Tin; articles thereof,9967676.0
2006,CZE,Czechia,80,Tin; articles thereof,11804431.0
2001,DEU,Germany,80,Tin; articles thereof,136760000.0
2002,DEU,Germany,80,Tin; articles thereof,103889000.0
2003,DEU,Germany,80,Tin; articles thereof,119721000.0
2004,DEU,Germany,80,Tin; articles thereof,195460000.0
2005,DEU,Germany,80,Tin; articles thereof,196513000.0
2006,DEU,Germany,80,Tin; articles thereof,221481000.0
2001,DMA,Dominica,80,Tin; articles thereof,259.0
2002,DMA,Dominica,80,Tin; articles thereof,135.0
2003,DMA,Dominica,80,Tin; articles thereof,38.0
2005,DMA,Dominica,80,Tin; articles thereof,70.0
2006,DMA,Dominica,80,Tin; articles thereof,501.0
2001,DNK,Denmark,80,Tin; articles thereof,2575887.0
2002,DNK,Denmark,80,Tin; articles thereof,3488633.0
2003,DNK,Denmark,80,Tin; articles thereof,4745363.0
2004,DNK,Denmark,80,Tin; articles thereof,7952899.0
2005,DNK,Denmark,80,Tin; articles thereof,6637334.0
2006,DNK,Denmark,80,Tin; articles thereof,7923910.0
2001,DOM,Dominican Rep.,80,Tin; articles thereof,60000.0
2002,DOM,Dominican Rep.,80,Tin; articles thereof,65582.73
2003,DOM,Dominican Rep.,80,Tin; articles thereof,45652.76
2004,DOM,Dominican Rep.,80,Tin; articles thereof,145713.674
2005,DOM,Dominican Rep.,80,Tin; articles thereof,123401.1
2006,DOM,Dominican Rep.,80,Tin; articles thereof,303734.236
2001,DZA,Algeria,80,Tin; articles thereof,420327.0
2002,DZA,Algeria,80,Tin; articles thereof,674637.0
2003,DZA,Algeria,80,Tin; articles thereof,826347.0
2004,DZA,Algeria,80,Tin; articles thereof,733198.0
2005,DZA,Algeria,80,Tin; articles thereof,997652.0
2006,DZA,Algeria,80,Tin; articles thereof,632655.0
2001,ECU,Ecuador,80,Tin; articles thereof,296493.0
2002,ECU,Ecuador,80,Tin; articles thereof,204729.0
2003,ECU,Ecuador,80,Tin; articles thereof,261055.0
2004,ECU,Ecuador,80,Tin; articles thereof,321989.0
2005,ECU,Ecuador,80,Tin; articles thereof,571545.0
2006,ECU,Ecuador,80,Tin; articles thereof,451370.0
2001,EGY,Egypt,80,Tin; articles thereof,1188556.972
2002,EGY,Egypt,80,Tin; articles thereof,966614.498
2003,EGY,Egypt,80,Tin; articles thereof,1484222.435
2004,EGY,Egypt,80,Tin; articles thereof,1444213.263
2005,EGY,Egypt,80,Tin; articles thereof,2843175.322
2006,EGY,Egypt,80,Tin; articles thereof,1537696.438
2003,ERI,Eritrea,80,Tin; articles thereof,929140.0
2001,ESP,Spain,80,Tin; articles thereof,37001143.968
2002,ESP,Spain,80,Tin; articles thereof,35952746.553
2003,ESP,Spain,80,Tin; articles thereof,45298467.947
2004,ESP,Spain,80,Tin; articles thereof,75900137.116
2005,ESP,Spain,80,Tin; articles thereof,62427989.738
2006,ESP,Spain,80,Tin; articles thereof,71481100.938
2001,EST,Estonia,80,Tin; articles thereof,506973.0
2002,EST,Estonia,80,Tin; articles thereof,558942.0
2003,EST,Estonia,80,Tin; articles thereof,584045.0
2004,EST,Estonia,80,Tin; articles thereof,619668.67
2005,EST,Estonia,80,Tin; articles thereof,779923.04
2006,EST,Estonia,80,Tin; articles thereof,938763.95
2001,ETH,Ethiopia,80,Tin; articles thereof,85031.01
2002,ETH,Ethiopia,80,Tin; articles thereof,164534.42
2003,ETH,Ethiopia,80,Tin; articles thereof,1633720.384
2004,ETH,Ethiopia,80,Tin; articles thereof,259513.145
2005,ETH,Ethiopia,80,Tin; articles thereof,419934.516
2006,ETH,Ethiopia,80,Tin; articles thereof,81166.905
2001,FIN,Finland,80,Tin; articles thereof,2623302.0
2002,FIN,Finland,80,Tin; articles thereof,2119530.0
2003,FIN,Finland,80,Tin; articles thereof,2534629.0
2004,FIN,Finland,80,Tin; articles thereof,3008549.0
2005,FIN,Finland,80,Tin; articles thereof,3927756.0
2006,FIN,Finland,80,Tin; articles thereof,5366975.0
2001,FJI,Fiji,80,Tin; articles thereof,1080061.0
2002,FJI,Fiji,80,Tin; articles thereof,1200079.0
2003,FJI,Fiji,80,Tin; articles thereof,1877823.0
2004,FJI,Fiji,80,Tin; articles thereof,1854032.0
2005,FJI,Fiji,80,Tin; articles thereof,524293.0
2006,FJI,Fiji,80,Tin; articles thereof,560707.0
2001,FRA,France,80,Tin; articles thereof,55394726.0
2002,FRA,France,80,Tin; articles thereof,45257217.0
2003,FRA,France,80,Tin; articles thereof,58257464.0
2004,FRA,France,80,Tin; articles thereof,80255235.0
2005,FRA,France,80,Tin; articles thereof,81660391.0
2006,FRA,France,80,Tin; articles thereof,97328808.0
2001,FRO,Faroe Isds,80,Tin; articles thereof,6085.0
2002,FRO,Faroe Isds,80,Tin; articles thereof,10081.0
2003,FRO,Faroe Isds,80,Tin; articles thereof,13919.0
2004,FRO,Faroe Isds,80,Tin; articles thereof,12437.0
2005,FRO,Faroe Isds,80,Tin; articles thereof,14608.0
2006,FRO,Faroe Isds,80,Tin; articles thereof,19499.0
2003,FSM,FS Micronesia,80,Tin; articles thereof,303043.0
2004,FSM,FS Micronesia,80,Tin; articles thereof,562591.0
2005,FSM,FS Micronesia,80,Tin; articles thereof,694751.0
2006,FSM,FS Micronesia,80,Tin; articles thereof,839570.0
2001,GAB,Gabon,80,Tin; articles thereof,13726.0
2002,GAB,Gabon,80,Tin; articles thereof,11661.0
2003,GAB,Gabon,80,Tin; articles thereof,829.0
2004,GAB,Gabon,80,Tin; articles thereof,14561.714
2005,GAB,Gabon,80,Tin; articles thereof,777.0
2006,GAB,Gabon,80,Tin; articles thereof,6865.0
2001,GBR,United Kingdom,80,Tin; articles thereof,60166754.0
2002,GBR,United Kingdom,80,Tin; articles thereof,53608648.0
2003,GBR,United Kingdom,80,Tin; articles thereof,67633581.0
2004,GBR,United Kingdom,80,Tin; articles thereof,83663643.0
2005,GBR,United Kingdom,80,Tin; articles thereof,78105833.0
2006,GBR,United Kingdom,80,Tin; articles thereof,85513480.0
2001,GEO,Georgia,80,Tin; articles thereof,34192.0
2002,GEO,Georgia,80,Tin; articles thereof,13579.0
2003,GEO,Georgia,80,Tin; articles thereof,12396.0
2004,GEO,Georgia,80,Tin; articles thereof,13671.0
2005,GEO,Georgia,80,Tin; articles thereof,45215.0
2006,GEO,Georgia,80,Tin; articles thereof,104461.0
2001,GHA,Ghana,80,Tin; articles thereof,4193538.0
2002,GHA,Ghana,80,Tin; articles thereof,19919016.0
2003,GHA,Ghana,80,Tin; articles thereof,8628800.0
2004,GHA,Ghana,80,Tin; articles thereof,9653737.0
2005,GHA,Ghana,80,Tin; articles thereof,3669732.0
2006,GHA,Ghana,80,Tin; articles thereof,15285300.0
2001,GIN,Guinea,80,Tin; articles thereof,81955.0
2002,GIN,Guinea,80,Tin; articles thereof,110583.0
2004,GIN,Guinea,80,Tin; articles thereof,83045.0
2005,GIN,Guinea,80,Tin; articles thereof,7271.0
2006,GIN,Guinea,80,Tin; articles thereof,50883.0
2001,GMB,Gambia,80,Tin; articles thereof,147339.313
2002,GMB,Gambia,80,Tin; articles thereof,788981.717
2003,GMB,Gambia,80,Tin; articles thereof,260484.329
2004,GMB,Gambia,80,Tin; articles thereof,52412.478
2005,GMB,Gambia,80,Tin; articles thereof,38874.727
2006,GMB,Gambia,80,Tin; articles thereof,357107.318
2003,GNB,Guinea-Bissau,80,Tin; articles thereof,25.0
2004,GNB,Guinea-Bissau,80,Tin; articles thereof,800.0
2005,GNB,Guinea-Bissau,80,Tin; articles thereof,5775.0
2001,GRC,Greece,80,Tin; articles thereof,4918596.0
2002,GRC,Greece,80,Tin; articles thereof,4979466.0
2003,GRC,Greece,80,Tin; articles thereof,6907903.0
2004,GRC,Greece,80,Tin; articles thereof,8530245.0
2005,GRC,Greece,80,Tin; articles thereof,6948598.0
2006,GRC,Greece,80,Tin; articles thereof,4680417.0
2001,GRD,Grenada,80,Tin; articles thereof,227.0
2002,GRD,Grenada,80,Tin; articles thereof,4635.0
2003,GRD,Grenada,80,Tin; articles thereof,607.0
2004,GRD,Grenada,80,Tin; articles thereof,619.0
2005,GRD,Grenada,80,Tin; articles thereof,4480.0
2006,GRD,Grenada,80,Tin; articles thereof,380.0
2002,GRL,Greenland,80,Tin; articles thereof,1044.0
2003,GRL,Greenland,80,Tin; articles thereof,2285.0
2004,GRL,Greenland,80,Tin; articles thereof,7001.0
2005,GRL,Greenland,80,Tin; articles thereof,912.0
2006,GRL,Greenland,80,Tin; articles thereof,2371.0
2001,GTM,Guatemala,80,Tin; articles thereof,189110.0
2002,GTM,Guatemala,80,Tin; articles thereof,155439.0
2003,GTM,Guatemala,80,Tin; articles thereof,182923.0
2004,GTM,Guatemala,80,Tin; articles thereof,357735.0
2005,GTM,Guatemala,80,Tin; articles thereof,155898.0
2006,GTM,Guatemala,80,Tin; articles thereof,181835.0
2001,GUY,Guyana,80,Tin; articles thereof,1770.0
2002,GUY,Guyana,80,Tin; articles thereof,3321.0
2003,GUY,Guyana,80,Tin; articles thereof,14763.0
2004,GUY,Guyana,80,Tin; articles thereof,57.0
2005,GUY,Guyana,80,Tin; articles thereof,36180.0
2006,GUY,Guyana,80,Tin; articles thereof,6622.0
2001,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,60879896.0
2002,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,57126333.0
2003,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,58387459.0
2004,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,108065400.0
2005,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,114199234.0
2006,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,111994763.0
2001,HND,Honduras,80,Tin; articles thereof,125440.0
2002,HND,Honduras,80,Tin; articles thereof,85745.0
2003,HND,Honduras,80,Tin; articles thereof,134226.0
2004,HND,Honduras,80,Tin; articles thereof,176742.0
2005,HND,Honduras,80,Tin; articles thereof,149116.0
2006,HND,Honduras,80,Tin; articles thereof,203021.0
2001,HRV,Croatia,80,Tin; articles thereof,884932.0
2002,HRV,Croatia,80,Tin; articles thereof,721300.0
2003,HRV,Croatia,80,Tin; articles thereof,754928.0
2004,HRV,Croatia,80,Tin; articles thereof,1050430.0
2005,HRV,Croatia,80,Tin; articles thereof,984407.0
2006,HRV,Croatia,80,Tin; articles thereof,1300763.0
2001,HUN,Hungary,80,Tin; articles thereof,5503000.0
2002,HUN,Hungary,80,Tin; articles thereof,5034000.0
2003,HUN,Hungary,80,Tin; articles thereof,4434000.0
2004,HUN,Hungary,80,Tin; articles thereof,10723000.0
2005,HUN,Hungary,80,Tin; articles thereof,11712000.0
2006,HUN,Hungary,80,Tin; articles thereof,15149000.0
2001,IDN,Indonesia,80,Tin; articles thereof,2500077.0
2002,IDN,Indonesia,80,Tin; articles thereof,12263092.0
2003,IDN,Indonesia,80,Tin; articles thereof,2211217.0
2004,IDN,Indonesia,80,Tin; articles thereof,12291589.0
2005,IDN,Indonesia,80,Tin; articles thereof,6012187.0
2006,IDN,Indonesia,80,Tin; articles thereof,7609786.0
2001,IND,India,80,Tin; articles thereof,22580987.0
2002,IND,India,80,Tin; articles thereof,18141285.0
2003,IND,India,80,Tin; articles thereof,18972299.0
2004,IND,India,80,Tin; articles thereof,33411368.0
2005,IND,India,80,Tin; articles thereof,45376206.0
2006,IND,India,80,Tin; articles thereof,47611533.0
2001,IRL,Ireland,80,Tin; articles thereof,4154554.174
2002,IRL,Ireland,80,Tin; articles thereof,3513418.12
2003,IRL,Ireland,80,Tin; articles thereof,3558856.579
2004,IRL,Ireland,80,Tin; articles thereof,7749603.284
2005,IRL,Ireland,80,Tin; articles thereof,7625542.975
2006,IRL,Ireland,80,Tin; articles thereof,9499924.814
2001,IRN,Iran,80,Tin; articles thereof,5802516.0
2002,IRN,Iran,80,Tin; articles thereof,3947570.0
2003,IRN,Iran,80,Tin; articles thereof,7533272.0
2004,IRN,Iran,80,Tin; articles thereof,10350791.0
2005,IRN,Iran,80,Tin; articles thereof,13939967.0
2006,IRN,Iran,80,Tin; articles thereof,4291258.0
2001,ISL,Iceland,80,Tin; articles thereof,54357.0
2002,ISL,Iceland,80,Tin; articles thereof,50553.0
2003,ISL,Iceland,80,Tin; articles thereof,96604.0
2004,ISL,Iceland,80,Tin; articles thereof,207240.0
2005,ISL,Iceland,80,Tin; articles thereof,277777.0
2006,ISL,Iceland,80,Tin; articles thereof,77890.0
2001,ISR,Israel,80,Tin; articles thereof,1970000.0
2002,ISR,Israel,80,Tin; articles thereof,1442000.0
2003,ISR,Israel,80,Tin; articles thereof,1488000.0
2004,ISR,Israel,80,Tin; articles thereof,81706000.0
2005,ISR,Israel,80,Tin; articles thereof,2928000.0
2006,ISR,Israel,80,Tin; articles thereof,3954000.0
2001,ITA,Italy,80,Tin; articles thereof,37551026.444
2002,ITA,Italy,80,Tin; articles thereof,34438871.596
2003,ITA,Italy,80,Tin; articles thereof,41136148.63
2004,ITA,Italy,80,Tin; articles thereof,60791982.781
2005,ITA,Italy,80,Tin; articles thereof,59077996.492
2006,ITA,Italy,80,Tin; articles thereof,65885827.31
