period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2023,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45342578.35
2023,CYM,Cayman Isds,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21069027.485
2023,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12672932.091
2023,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",409863657.0
2023,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2256993346.527
2023,DJI,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5279091.475
2023,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5480641.927
2023,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",360071696.074
2023,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",140192327.036
2023,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",71636606.5
2023,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",265339340.091
2023,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",699339851.685
2023,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",103288691.93
2023,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9905866.661
2023,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",476993083.74
2023,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19598144.351
2023,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1690941226.318
2023,GAB,Gabon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",57574321.557
2023,GBR,United Kingdom,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1502892890.888
2023,GEO,Georgia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",108598977.322
2023,GHA,Ghana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",439485138.957
2023,GMB,Gambia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31257028.028
2023,GRC,Greece,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",156284291.346
2023,GRD,Grenada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14923493.786
2023,GTM,Guatemala,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",154553119.0
2023,GUY,Guyana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",127349119.192
2023,HKG,"China, Hong Kong SAR",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",494900604.106
2023,HND,Honduras,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",73829612.95
2023,HRV,Croatia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",130858945.0
2023,HUN,Hungary,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",367515215.751
2023,IDN,Indonesia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1320496014.0
2023,IND,India,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4399200910.636
2023,IRL,Ireland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",218585824.704
2023,ISL,Iceland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",78442355.093
2023,ISR,Israel,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",663858000.0
2023,ITA,Italy,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1727829073.002
2023,JAM,Jamaica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",30282552.47
2023,JOR,Jordan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",210505652.509
2023,JPN,Japan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1616725759.587
2023,KAZ,Kazakhstan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",130226597.6
2023,KEN,Kenya,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36537167.536
2023,KGZ,Kyrgyzstan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",69043041.0
2023,KHM,Cambodia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",58607408.95
2023,KOR,Rep. of Korea,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1105073323.0
2023,KWT,Kuwait,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",520864465.773
2023,LAO,Lao People's Dem. Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45084656.25
2023,LBN,Lebanon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",78594983.0
2023,LBR,Liberia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37381262.4
2023,LKA,Sri Lanka,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",178043556.745
2023,LSO,Lesotho,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24620433.97
2023,LTU,Lithuania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",158337737.0
2023,LUX,Luxembourg,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",139494818.771
2023,LVA,Latvia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",93823970.447
2023,MAC,"China, Macao SAR",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",63119337.286
2023,MAR,Morocco,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",870831655.596
2023,MDA,Rep. of Moldova,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",34985870.0
2023,MDG,Madagascar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",156614005.107
2023,MDV,Maldives,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",151342669.553
2023,MEX,Mexico,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",970979927.0
2023,MKD,North Macedonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32332462.938
2023,MLI,Mali,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",334567591.938
2023,MLT,Malta,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",60094171.046
2023,MMR,Myanmar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31954673.221
2023,MNE,Montenegro,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61545894.538
2023,MNG,Mongolia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20665107.864
2023,MOZ,Mozambique,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",80648000.0
2023,MRT,Mauritania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",68974444.952
2023,MSR,Montserrat,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",976413.614
2023,MUS,Mauritius,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",58935545.461
2023,MWI,Malawi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",68003648.51
2023,MYS,Malaysia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",580011970.82
2023,NAM,Namibia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54012202.631
2023,NER,Niger,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",47574083.094
2023,NGA,Nigeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",278497272.633
2023,NIC,Nicaragua,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",117178372.81
2023,NLD,Netherlands,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1873768873.948
2023,NOR,Norway,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",399284815.22
2023,NZL,New Zealand,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",201688757.672
2023,OMN,Oman,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",188689619.991
2023,PAK,Pakistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",218141128.38
2023,PAN,Panama,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26838350.0
2023,PER,Peru,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",144179826.91
2023,PHL,Philippines,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",762792302.0
2023,PNG,Papua New Guinea,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",92578123.347
2023,POL,Poland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",922743132.0
2023,PRT,Portugal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",317414663.212
2023,PRY,Paraguay,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",58306651.66
2023,PSE,State of Palestine,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",274467813.52
2023,PYF,French Polynesia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7587589.447
2023,QAT,Qatar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",303367994.954
2023,ROU,Romania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",245156484.13
2023,S19,"Other Asia, nes",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1067129646.065
2023,SAU,Saudi Arabia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",456901881.377
2023,SEN,Senegal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",128259706.852
2023,SGP,Singapore,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",870639573.757
2023,SLV,El Salvador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",85451573.46
2023,SRB,Serbia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",190956748.0
2023,STP,Sao Tome and Principe,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4329405.52
2023,SUR,Suriname,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29299335.316
2023,SVK,Slovakia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",176190167.673
2023,SVN,Slovenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",196270667.442
2023,SWE,Sweden,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",510315876.89
2023,SWZ,Eswatini,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32992486.11
2023,SYC,Seychelles,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10856427.925
2023,TGO,Togo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",49382972.056
2023,THA,Thailand,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",429888267.177
2023,TJK,Tajikistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21055946.0
2023,TLS,Timor-Leste,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26454594.01
2023,TON,Tonga,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4458748.526
2023,TTO,Trinidad and Tobago,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13359000.453
2023,TUN,Tunisia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",208637608.702
2023,TUR,Türkiye,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",561495514.0
2023,TZA,United Rep. of Tanzania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",71470027.02
2023,UGA,Uganda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",186230604.33
2023,UKR,Ukraine,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",254709611.0
2023,URY,Uruguay,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45019199.92
2023,USA,USA,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6187971946.0
2023,UZB,Uzbekistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",150664023.22
2023,VCT,Saint Vincent and the Grenadines,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9190225.421
2023,VNM,Viet Nam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",404848284.281
2023,WSM,Samoa,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9570331.385
2023,YEM,Yemen,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13330587.401
2023,ZAF,South Africa,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",236110872.761
2023,ZMB,Zambia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",397189514.011
2023,ZWE,Zimbabwe,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",110117391.23
