period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",76194167.0
2002,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",550602236.0
2003,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",240851247.0
2004,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",86206378.0
2005,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",152874842.0
2006,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1114775355.0
2001,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32212735.0
2002,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35446273.0
2003,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42687928.0
2004,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",44458526.0
2005,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52860585.0
2006,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",65547454.0
2001,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",223833.0
2002,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",436957.0
2003,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1206497.0
2004,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6909079.0
2005,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14811645.0
2006,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23376082.0
2005,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",59801.0
2001,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",281750460.0
2002,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",278832547.0
2003,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",294994434.0
2004,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",314733069.0
2005,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",380421861.0
2006,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",407767377.0
2001,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",166571978.0
2002,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",182121399.0
2003,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",262451350.0
2004,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",299356119.0
2005,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",303413175.0
2006,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",329716069.0
2001,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",891352.0
2002,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",372689.0
2003,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",404099.0
2004,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1217619.0
2005,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1571552.0
2006,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2373972.0
2003,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3620.0
2004,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6629.0
2005,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",68.0
2001,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",714005051.0
2002,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",808561056.0
2003,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",990043613.0
2004,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1102818821.0
2005,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1103264044.0
2006,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1201391878.0
2001,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",967569.0
2002,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1644830.0
2003,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5153008.0
2004,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11907411.0
2005,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11747071.0
2006,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9885283.0
2001,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11315.0
2002,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",861865.0
2003,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",51806.0
2004,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",115623.0
2005,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",403001.477
2006,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",442293.3
2001,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",89264.0
2002,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3335.0
2003,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",112960.0
2004,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",467225.0
2005,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",581275.0
2006,BGD,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",669614.0
2001,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",57688448.0
2002,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54681639.0
2003,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",67990087.0
2004,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",67830137.0
2005,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",71023157.0
2006,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",72319935.0
2001,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1149328.0
2002,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",963799.0
2003,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1179583.0
2004,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2006047.0
2005,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1434274.0
2006,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",818052.0
2001,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21207736.0
2002,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20074656.0
2003,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29874180.0
2004,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",57349347.0
2005,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14859180.0
2006,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12194963.0
2003,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8544781.0
2004,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14013183.0
2005,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",27740420.0
2006,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37134014.0
2001,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29656700.0
2002,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",55287300.0
2003,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",62087800.0
2004,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",83342300.0
2005,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",97691900.0
2006,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102513300.0
2001,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",99786.0
2002,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",215.0
2003,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",114.5
2004,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",22999.5
2005,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42726.0
2006,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",825.0
2001,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5341419.85
2002,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4869881.37
2003,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6881797.57
2004,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9224592.22
2005,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7933110.74
2006,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6376314.5
2001,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",267302099.0
2002,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",288329341.0
2003,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",408671584.0
2004,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",475571098.0
2005,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",535347366.0
2006,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",646224167.0
2001,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8926238.0
2002,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11627393.0
2003,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13186371.0
2004,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14045802.0
2005,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17662206.0
2006,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16811393.0
2001,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",400253.0
2002,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",149955.0
2003,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",439523.0
2004,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",707838.0
2006,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",252651.084
2005,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25571737.0
2006,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37805875.0
2001,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7476115.0
2002,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8490921.0
2003,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1285856.0
2004,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12275902.0
2005,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17123495.0
2006,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11537594.0
2001,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3221.0
2002,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",58241.0
2003,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9300.0
2005,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14104.0
2006,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4539.0
2001,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",876593400.0
2002,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",876239989.0
2003,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",982777473.0
2004,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1083089126.0
2005,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1287466789.0
2006,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1290314723.0
2001,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",30619318.905
2002,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33266008.259
2003,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",38888669.157
2004,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",34899024.113
2005,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33814366.751
2006,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35070957.815
2001,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54400801.0
2002,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42705505.0
2003,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",62763180.324
2004,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",56160795.959
2005,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",66882389.322
2006,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",53804484.327
2001,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1345488612.0
2002,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1222940250.0
2003,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1367497027.0
2004,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1525167675.0
2005,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2174230420.0
2006,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2698241131.0
2001,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",44961520.0
2002,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",43938227.0
2003,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14393408.0
2004,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54125823.0
2005,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",56939758.0
2006,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",56127604.0
2001,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8323917.0
2002,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14473887.0
2003,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12580543.0
2004,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2407987.0
2005,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2942649.0
2006,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12422377.0
2001,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",94529454.0
2002,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",98254571.0
2003,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",103342858.0
2004,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",109295993.0
2005,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",128141349.0
2006,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",137221643.0
2001,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",403.0
2002,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",195.0
2002,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3423.0
2004,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",147.0
2005,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",304.0
2006,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",57533.0
2001,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14199808.0
2002,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10988214.0
2003,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14422706.0
2004,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11745362.0
2005,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14866653.0
2006,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12144034.0
2001,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35712280.0
2002,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36130743.0
2003,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35201203.0
2004,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33179607.0
2005,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",43079657.0
2006,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37299480.0
2001,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",18804506.0
2002,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21427355.0
2003,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26545937.0
2004,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16222435.0
2005,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",18722215.0
2006,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",27575790.0
2001,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",110963487.0
2002,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",130899805.0
2003,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",125887125.0
2004,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",160694062.0
2005,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",156745423.0
2006,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",156837111.0
2001,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1089703000.0
2002,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1212576000.0
2003,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1393086000.0
2004,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1708684000.0
2005,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1875344000.0
2006,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2142157000.0
2001,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1769394.0
2002,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1444574.0
2003,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1665051.0
2004,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2223883.0
2005,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2701055.0
2006,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2775545.0
2001,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",142034503.0
2002,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",149127817.0
2003,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",181671167.0
2004,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",188535198.0
2005,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",219325693.0
2006,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",233875837.0
2001,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11307000.0
2002,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9502608.0
2003,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7533235.0
2004,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9306136.707
2005,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14161101.356
2006,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25233876.39
2001,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20864618.0
2002,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21647508.0
2003,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12398268.0
2004,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20425637.0
2005,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23262468.0
2006,DZA,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45105277.0
2001,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1042048.0
2002,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1024870.0
2003,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",599980.0
2004,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",699889.0
2005,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",524974.0
2006,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",492011.0
2001,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",48984578.365
2002,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",126797305.682
2003,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",283638962.37
2004,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",434046960.835
2005,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",464536671.711
2006,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",440504080.352
2003,ERI,Eritrea,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17181.0
2001,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",591131148.769
2002,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",681993040.46
2003,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",714395837.767
2004,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",909285671.233
2005,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",961704158.185
2006,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",977312621.493
2001,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14777823.0
2002,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13983512.0
2003,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",18342520.0
