reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2005,2711,51913883.341,Angola,Petroleum gases and other gaseous hydrocarbons
AGO,2006,2711,248904541.909,Angola,Petroleum gases and other gaseous hydrocarbons
ALB,2001,2711,214833.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2002,2711,75052.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2003,2711,155884.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2004,2711,403906.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2005,2711,175018.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2006,2711,3038812.0,Albania,Petroleum gases and other gaseous hydrocarbons
AND,2001,2711,420.0,Andorra,Petroleum gases and other gaseous hydrocarbons
ARE,2001,2711,1755298488.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2002,2711,962688663.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2003,2711,484168823.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2004,2711,533109834.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2005,2711,1497050473.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2006,2711,2438484837.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,2001,2711,621742002.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2002,2711,624929052.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2003,2711,872050808.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2004,2711,1106767589.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2005,2711,1253393003.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2006,2711,1511646427.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,2004,2711,717773.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2005,2711,709967.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2006,2711,2002205.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,2005,2711,160.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,2001,2711,1912888813.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2002,2711,1741451253.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2003,2711,2085544977.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2004,2711,2405730207.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2005,2711,3524485254.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2006,2711,4647461058.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUT,2001,2711,1050037.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2002,2711,1774854.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2003,2711,150661268.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2004,2711,253087084.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2005,2711,369425007.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2006,2711,775204555.0,Austria,Petroleum gases and other gaseous hydrocarbons
AZE,2001,2711,582948.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
