reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2008,2716,194.659,Angola,Electrical energy
ALB,2007,2716,248483319.0,Albania,Electrical energy
ALB,2008,2716,309003085.0,Albania,Electrical energy
ALB,2009,2716,152594500.0,Albania,Electrical energy
ALB,2010,2716,113944397.0,Albania,Electrical energy
ALB,2011,2716,223948688.0,Albania,Electrical energy
ALB,2012,2716,278115382.0,Albania,Electrical energy
AND,2007,2716,29101553.252,Andorra,Electrical energy
AND,2008,2716,33536480.855,Andorra,Electrical energy
AND,2009,2716,37903221.079,Andorra,Electrical energy
AND,2010,2716,40995835.184,Andorra,Electrical energy
AND,2011,2716,44054155.494,Andorra,Electrical energy
AND,2012,2716,42838537.269,Andorra,Electrical energy
ARE,2007,2716,1916478.0,United Arab Emirates,Electrical energy
ARE,2008,2716,919044.0,United Arab Emirates,Electrical energy
ARE,2009,2716,86009.0,United Arab Emirates,Electrical energy
ARE,2010,2716,40127.0,United Arab Emirates,Electrical energy
ARE,2011,2716,70128.0,United Arab Emirates,Electrical energy
ARE,2012,2716,50731.0,United Arab Emirates,Electrical energy
ARG,2007,2716,460230027.0,Argentina,Electrical energy
ARG,2008,2716,387259287.0,Argentina,Electrical energy
ARG,2009,2716,360108871.0,Argentina,Electrical energy
ARG,2010,2716,731984460.0,Argentina,Electrical energy
ARG,2011,2716,839512112.0,Argentina,Electrical energy
ARG,2012,2716,351960842.0,Argentina,Electrical energy
ARM,2007,2716,12254751.0,Armenia,Electrical energy
ARM,2008,2716,3685534.0,Armenia,Electrical energy
ARM,2009,2716,1926702.0,Armenia,Electrical energy
ARM,2010,2716,5605781.0,Armenia,Electrical energy
ARM,2011,2716,9463950.0,Armenia,Electrical energy
ARM,2012,2716,3833625.0,Armenia,Electrical energy
AUT,2007,2716,1635593045.0,Austria,Electrical energy
AUT,2008,2716,1929289199.0,Austria,Electrical energy
AUT,2009,2716,1549581808.0,Austria,Electrical energy
AUT,2010,2716,1073206561.0,Austria,Electrical energy
AUT,2011,2716,1687196697.0,Austria,Electrical energy
AUT,2012,2716,1525964329.428,Austria,Electrical energy
AZE,2007,2716,23409047.0,Azerbaijan,Electrical energy
AZE,2008,2716,10520669.0,Azerbaijan,Electrical energy
AZE,2009,2716,5126300.0,Azerbaijan,Electrical energy
AZE,2010,2716,3684017.0,Azerbaijan,Electrical energy
AZE,2011,2716,7275697.0,Azerbaijan,Electrical energy
AZE,2012,2716,2695994.0,Azerbaijan,Electrical energy
BDI,2011,2716,674.0,Burundi,Electrical energy
BDI,2012,2716,280.0,Burundi,Electrical energy
BEL,2007,2716,936842831.0,Belgium,Electrical energy
BEL,2008,2716,1774883428.0,Belgium,Electrical energy
BEL,2009,2716,530100763.0,Belgium,Electrical energy
BEL,2010,2716,766829708.156,Belgium,Electrical energy
BEL,2011,2716,931369572.52,Belgium,Electrical energy
BEL,2012,2716,1019815225.504,Belgium,Electrical energy
BEN,2007,2716,60640314.0,Benin,Electrical energy
BEN,2008,2716,74307211.0,Benin,Electrical energy
BEN,2009,2716,96867694.0,Benin,Electrical energy
BEN,2010,2716,113353749.0,Benin,Electrical energy
BEN,2011,2716,124985155.0,Benin,Electrical energy
BEN,2012,2716,122041794.0,Benin,Electrical energy
BGR,2008,2716,8685961.0,Bulgaria,Electrical energy
BGR,2009,2716,18776044.0,Bulgaria,Electrical energy
BGR,2010,2716,30642077.0,Bulgaria,Electrical energy
BGR,2011,2716,44851470.0,Bulgaria,Electrical energy
BGR,2012,2716,65729839.0,Bulgaria,Electrical energy
BHR,2009,2716,3455.0,Bahrain,Electrical energy
BHR,2011,2716,1117.0,Bahrain,Electrical energy
BHS,2008,2716,2234.0,Bahamas,Electrical energy
BIH,2007,2716,132272874.0,Bosnia Herzegovina,Electrical energy
BIH,2008,2716,125625647.0,Bosnia Herzegovina,Electrical energy
BIH,2009,2716,65873400.0,Bosnia Herzegovina,Electrical energy
BIH,2010,2716,133252393.0,Bosnia Herzegovina,Electrical energy
BIH,2011,2716,83215132.0,Bosnia Herzegovina,Electrical energy
BIH,2012,2716,92104360.0,Bosnia Herzegovina,Electrical energy
BLR,2007,2716,129106100.0,Belarus,Electrical energy
BLR,2008,2716,113115400.0,Belarus,Electrical energy
BLR,2009,2716,193787100.0,Belarus,Electrical energy
BLR,2010,2716,135338200.0,Belarus,Electrical energy
BLR,2011,2716,351860500.0,Belarus,Electrical energy
BLR,2012,2716,493044600.0,Belarus,Electrical energy
BMU,2007,2716,6450.0,Bermuda,Electrical energy
BMU,2008,2716,1824.0,Bermuda,Electrical energy
BMU,2009,2716,2201.0,Bermuda,Electrical energy
BMU,2011,2716,2212.0,Bermuda,Electrical energy
