period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,76,Aluminium and articles thereof,11006820.318
2020,ABW,Aruba,76,Aluminium and articles thereof,9282766.742
2021,ABW,Aruba,76,Aluminium and articles thereof,10059179.188
2022,ABW,Aruba,76,Aluminium and articles thereof,14746805.379
2023,ABW,Aruba,76,Aluminium and articles thereof,15717017.655
2019,AFG,Afghanistan,76,Aluminium and articles thereof,56487952.09
2019,AGO,Angola,76,Aluminium and articles thereof,94027728.554
2020,AGO,Angola,76,Aluminium and articles thereof,40328449.142
2021,AGO,Angola,76,Aluminium and articles thereof,50136023.652
2022,AGO,Angola,76,Aluminium and articles thereof,86757667.234
2023,AGO,Angola,76,Aluminium and articles thereof,61717856.352
2019,ALB,Albania,76,Aluminium and articles thereof,84773807.232
2020,ALB,Albania,76,Aluminium and articles thereof,80384049.436
2021,ALB,Albania,76,Aluminium and articles thereof,138695807.362
2022,ALB,Albania,76,Aluminium and articles thereof,174295028.731
2023,ALB,Albania,76,Aluminium and articles thereof,153814422.535
2019,AND,Andorra,76,Aluminium and articles thereof,9137548.112
2020,AND,Andorra,76,Aluminium and articles thereof,7901218.362
2021,AND,Andorra,76,Aluminium and articles thereof,10222058.759
2022,AND,Andorra,76,Aluminium and articles thereof,15869750.214
2023,AND,Andorra,76,Aluminium and articles thereof,16819578.544
2019,ARE,United Arab Emirates,76,Aluminium and articles thereof,1112217657.778
2020,ARE,United Arab Emirates,76,Aluminium and articles thereof,1017374589.237
2021,ARE,United Arab Emirates,76,Aluminium and articles thereof,1379746900.346
2022,ARE,United Arab Emirates,76,Aluminium and articles thereof,1625934873.537
2023,ARE,United Arab Emirates,76,Aluminium and articles thereof,1336367992.332
2019,ARG,Argentina,76,Aluminium and articles thereof,316827287.37
2020,ARG,Argentina,76,Aluminium and articles thereof,303695943.67
2021,ARG,Argentina,76,Aluminium and articles thereof,420740567.75
2022,ARG,Argentina,76,Aluminium and articles thereof,533760992.78
2023,ARG,Argentina,76,Aluminium and articles thereof,419764657.77
2019,ARM,Armenia,76,Aluminium and articles thereof,107972777.53
2020,ARM,Armenia,76,Aluminium and articles thereof,102001181.31
2021,ARM,Armenia,76,Aluminium and articles thereof,117296709.04
2022,ARM,Armenia,76,Aluminium and articles thereof,164125646.4
2023,ARM,Armenia,76,Aluminium and articles thereof,138746063.37
2019,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,8507445.203
2020,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,6509962.347
2021,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,6295344.397
2022,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,8470917.632
2023,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,10727139.963
2019,AUS,Australia,76,Aluminium and articles thereof,1954804340.191
2020,AUS,Australia,76,Aluminium and articles thereof,1877061867.618
2021,AUS,Australia,76,Aluminium and articles thereof,2563569725.495
2022,AUS,Australia,76,Aluminium and articles thereof,2985587072.506
2023,AUS,Australia,76,Aluminium and articles thereof,2402117894.276
2019,AUT,Austria,76,Aluminium and articles thereof,3731850373.398
2020,AUT,Austria,76,Aluminium and articles thereof,3247855979.908
2021,AUT,Austria,76,Aluminium and articles thereof,4591652082.698
2022,AUT,Austria,76,Aluminium and articles thereof,5803266173.704
2023,AUT,Austria,76,Aluminium and articles thereof,4824991121.302
2019,AZE,Azerbaijan,76,Aluminium and articles thereof,93028918.18
2020,AZE,Azerbaijan,76,Aluminium and articles thereof,92790072.23
2021,AZE,Azerbaijan,76,Aluminium and articles thereof,113968773.97
2022,AZE,Azerbaijan,76,Aluminium and articles thereof,170662231.39
2023,AZE,Azerbaijan,76,Aluminium and articles thereof,139540352.79
2019,BDI,Burundi,76,Aluminium and articles thereof,2857331.213
2020,BDI,Burundi,76,Aluminium and articles thereof,4154862.763
2021,BDI,Burundi,76,Aluminium and articles thereof,3924632.923
2022,BDI,Burundi,76,Aluminium and articles thereof,2820121.191
2023,BDI,Burundi,76,Aluminium and articles thereof,6912287.475
2019,BEL,Belgium,76,Aluminium and articles thereof,2462525216.346
2020,BEL,Belgium,76,Aluminium and articles thereof,2266926915.617
2021,BEL,Belgium,76,Aluminium and articles thereof,3116409755.655
2022,BEL,Belgium,76,Aluminium and articles thereof,3508650049.791
2023,BEL,Belgium,76,Aluminium and articles thereof,3000803786.054
2019,BEN,Benin,76,Aluminium and articles thereof,10845445.398
2020,BEN,Benin,76,Aluminium and articles thereof,14475217.273
2021,BEN,Benin,76,Aluminium and articles thereof,23137913.122
2022,BEN,Benin,76,Aluminium and articles thereof,41634112.08
2023,BEN,Benin,76,Aluminium and articles thereof,15285342.413
2019,BFA,Burkina Faso,76,Aluminium and articles thereof,9921353.766
2020,BFA,Burkina Faso,76,Aluminium and articles thereof,9520380.521
2021,BFA,Burkina Faso,76,Aluminium and articles thereof,13580916.089
2022,BFA,Burkina Faso,76,Aluminium and articles thereof,20181911.768
2023,BFA,Burkina Faso,76,Aluminium and articles thereof,29618336.899
2019,BGR,Bulgaria,76,Aluminium and articles thereof,532908924.148
