period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ABW,Aruba,76,Aluminium and articles thereof,17436.0
2002,ABW,Aruba,76,Aluminium and articles thereof,43553.0
2003,ABW,Aruba,76,Aluminium and articles thereof,42156.0
2004,ABW,Aruba,76,Aluminium and articles thereof,49844.0
2005,ABW,Aruba,76,Aluminium and articles thereof,12023.0
2006,ABW,Aruba,76,Aluminium and articles thereof,262309.0
2004,AGO,Angola,76,Aluminium and articles thereof,989204.192
2005,AGO,Angola,76,Aluminium and articles thereof,383395.813
2006,AGO,Angola,76,Aluminium and articles thereof,728950.917
2001,AIA,Anguilla,76,Aluminium and articles thereof,13505.0
2002,AIA,Anguilla,76,Aluminium and articles thereof,9670.0
2003,AIA,Anguilla,76,Aluminium and articles thereof,9792.0
2004,AIA,Anguilla,76,Aluminium and articles thereof,9926.0
2006,AIA,Anguilla,76,Aluminium and articles thereof,28289.0
2001,ALB,Albania,76,Aluminium and articles thereof,5830983.0
2002,ALB,Albania,76,Aluminium and articles thereof,6223243.0
2003,ALB,Albania,76,Aluminium and articles thereof,7144929.0
2004,ALB,Albania,76,Aluminium and articles thereof,9704347.0
2005,ALB,Albania,76,Aluminium and articles thereof,13412720.0
2006,ALB,Albania,76,Aluminium and articles thereof,19764495.0
2001,AND,Andorra,76,Aluminium and articles thereof,211714.0
2002,AND,Andorra,76,Aluminium and articles thereof,466996.0
2003,AND,Andorra,76,Aluminium and articles thereof,528203.0
2004,AND,Andorra,76,Aluminium and articles thereof,699103.0
2005,AND,Andorra,76,Aluminium and articles thereof,635297.0
2006,AND,Andorra,76,Aluminium and articles thereof,849081.225
2005,ANT,Netherlands Antilles (...2010),76,Aluminium and articles thereof,684222.0
2006,ANT,Netherlands Antilles (...2010),76,Aluminium and articles thereof,892459.0
2001,ARE,United Arab Emirates,76,Aluminium and articles thereof,835404994.0
2002,ARE,United Arab Emirates,76,Aluminium and articles thereof,747415222.0
2003,ARE,United Arab Emirates,76,Aluminium and articles thereof,704788140.0
2004,ARE,United Arab Emirates,76,Aluminium and articles thereof,713907575.0
2005,ARE,United Arab Emirates,76,Aluminium and articles thereof,751819691.0
2006,ARE,United Arab Emirates,76,Aluminium and articles thereof,824333574.0
2001,ARG,Argentina,76,Aluminium and articles thereof,348277007.0
2002,ARG,Argentina,76,Aluminium and articles thereof,369533691.0
2003,ARG,Argentina,76,Aluminium and articles thereof,381913890.0
2004,ARG,Argentina,76,Aluminium and articles thereof,377414476.0
2005,ARG,Argentina,76,Aluminium and articles thereof,445371891.0
2006,ARG,Argentina,76,Aluminium and articles thereof,474544016.0
2001,ARM,Armenia,76,Aluminium and articles thereof,17864094.0
2002,ARM,Armenia,76,Aluminium and articles thereof,17703423.0
2003,ARM,Armenia,76,Aluminium and articles thereof,53471344.0
2004,ARM,Armenia,76,Aluminium and articles thereof,16936378.0
2005,ARM,Armenia,76,Aluminium and articles thereof,4445332.0
2006,ARM,Armenia,76,Aluminium and articles thereof,7909064.0
2005,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,306877.0
2001,AUS,Australia,76,Aluminium and articles thereof,2576995296.0
2002,AUS,Australia,76,Aluminium and articles thereof,2472027623.0
2003,AUS,Australia,76,Aluminium and articles thereof,2632230544.0
2004,AUS,Australia,76,Aluminium and articles thereof,3174624176.0
2005,AUS,Australia,76,Aluminium and articles thereof,3653227056.0
2006,AUS,Australia,76,Aluminium and articles thereof,4798491124.0
2001,AUT,Austria,76,Aluminium and articles thereof,1296864483.0
2002,AUT,Austria,76,Aluminium and articles thereof,1286837216.0
2003,AUT,Austria,76,Aluminium and articles thereof,1794030074.0
2004,AUT,Austria,76,Aluminium and articles thereof,2097596283.0
2005,AUT,Austria,76,Aluminium and articles thereof,2334722119.0
2006,AUT,Austria,76,Aluminium and articles thereof,2964474131.0
2001,AZE,Azerbaijan,76,Aluminium and articles thereof,6137354.0
2002,AZE,Azerbaijan,76,Aluminium and articles thereof,710489.0
2003,AZE,Azerbaijan,76,Aluminium and articles thereof,25816860.0
2004,AZE,Azerbaijan,76,Aluminium and articles thereof,48858267.0
2005,AZE,Azerbaijan,76,Aluminium and articles thereof,53596132.0
2006,AZE,Azerbaijan,76,Aluminium and articles thereof,71321737.0
2003,BDI,Burundi,76,Aluminium and articles thereof,1543.0
2004,BDI,Burundi,76,Aluminium and articles thereof,41764.0
2005,BDI,Burundi,76,Aluminium and articles thereof,9648.0
2006,BDI,Burundi,76,Aluminium and articles thereof,93.0
2001,BEL,Belgium,76,Aluminium and articles thereof,1818295828.0
2002,BEL,Belgium,76,Aluminium and articles thereof,2037816881.0
2003,BEL,Belgium,76,Aluminium and articles thereof,2133262452.0
2004,BEL,Belgium,76,Aluminium and articles thereof,2705630107.0
2005,BEL,Belgium,76,Aluminium and articles thereof,2829104789.0
2006,BEL,Belgium,76,Aluminium and articles thereof,3513288398.0
2001,BEN,Benin,76,Aluminium and articles thereof,447.0
2002,BEN,Benin,76,Aluminium and articles thereof,75030.0
2003,BEN,Benin,76,Aluminium and articles thereof,166586.0
2004,BEN,Benin,76,Aluminium and articles thereof,65166.0
2005,BEN,Benin,76,Aluminium and articles thereof,32948.0
2006,BEN,Benin,76,Aluminium and articles thereof,22542.0
2001,BFA,Burkina Faso,76,Aluminium and articles thereof,485573.0
2002,BFA,Burkina Faso,76,Aluminium and articles thereof,5972.0
2003,BFA,Burkina Faso,76,Aluminium and articles thereof,57088.0
2004,BFA,Burkina Faso,76,Aluminium and articles thereof,72176.0
2005,BFA,Burkina Faso,76,Aluminium and articles thereof,1094674.5
2006,BFA,Burkina Faso,76,Aluminium and articles thereof,619006.913
2001,BGD,Bangladesh,76,Aluminium and articles thereof,95717.0
2002,BGD,Bangladesh,76,Aluminium and articles thereof,18405.0
2003,BGD,Bangladesh,76,Aluminium and articles thereof,40622.0
2004,BGD,Bangladesh,76,Aluminium and articles thereof,31503.0
2005,BGD,Bangladesh,76,Aluminium and articles thereof,289610.0
2006,BGD,Bangladesh,76,Aluminium and articles thereof,17621.0
2001,BGR,Bulgaria,76,Aluminium and articles thereof,56659717.0
2002,BGR,Bulgaria,76,Aluminium and articles thereof,69867724.0
2003,BGR,Bulgaria,76,Aluminium and articles thereof,94297835.0
2004,BGR,Bulgaria,76,Aluminium and articles thereof,136033651.0
2005,BGR,Bulgaria,76,Aluminium and articles thereof,147101564.0
2006,BGR,Bulgaria,76,Aluminium and articles thereof,262606136.0
2001,BHR,Bahrain,76,Aluminium and articles thereof,840428865.0
2002,BHR,Bahrain,76,Aluminium and articles thereof,784122294.0
2003,BHR,Bahrain,76,Aluminium and articles thereof,897006937.0
2004,BHR,Bahrain,76,Aluminium and articles thereof,945589329.0
2005,BHR,Bahrain,76,Aluminium and articles thereof,1344270207.0
2006,BHR,Bahrain,76,Aluminium and articles thereof,1457019773.0
2001,BHS,Bahamas,76,Aluminium and articles thereof,389078.0
2002,BHS,Bahamas,76,Aluminium and articles thereof,546225.0
2003,BHS,Bahamas,76,Aluminium and articles thereof,260759.0
2004,BHS,Bahamas,76,Aluminium and articles thereof,416904.0
2005,BHS,Bahamas,76,Aluminium and articles thereof,13.0
2006,BHS,Bahamas,76,Aluminium and articles thereof,863536.0
2003,BIH,Bosnia Herzegovina,76,Aluminium and articles thereof,177824948.0
2004,BIH,Bosnia Herzegovina,76,Aluminium and articles thereof,193334923.0
2005,BIH,Bosnia Herzegovina,76,Aluminium and articles thereof,290644961.0
