period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2002,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",6704.0
2005,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",229.931
2006,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",5262.667
2002,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",21758.0
2003,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",118035.0
2005,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",11030.0
2002,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",6726.0
2003,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",20298.0
2004,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",39074.0
2005,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",10491.0
2006,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",2434.305
2005,ANT,Netherlands Antilles (...2010),81,"Metals; n.e.s., cermets and articles thereof",413.0
2006,ANT,Netherlands Antilles (...2010),81,"Metals; n.e.s., cermets and articles thereof",1245.0
2001,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",715691.0
2002,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",581614.0
2003,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",473622.0
2004,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",2127188.0
2005,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",1583086.0
2006,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",1527715.0
2001,ARG,Argentina,81,"Metals; n.e.s., cermets and articles thereof",542646.0
2002,ARG,Argentina,81,"Metals; n.e.s., cermets and articles thereof",821714.0
2003,ARG,Argentina,81,"Metals; n.e.s., cermets and articles thereof",1491900.0
2004,ARG,Argentina,81,"Metals; n.e.s., cermets and articles thereof",2334022.0
2005,ARG,Argentina,81,"Metals; n.e.s., cermets and articles thereof",2615456.0
2006,ARG,Argentina,81,"Metals; n.e.s., cermets and articles thereof",1845185.0
2001,ARM,Armenia,81,"Metals; n.e.s., cermets and articles thereof",1895074.0
2002,ARM,Armenia,81,"Metals; n.e.s., cermets and articles thereof",2839566.0
2003,ARM,Armenia,81,"Metals; n.e.s., cermets and articles thereof",2956737.0
2004,ARM,Armenia,81,"Metals; n.e.s., cermets and articles thereof",8071388.0
2005,ARM,Armenia,81,"Metals; n.e.s., cermets and articles thereof",17983110.0
2006,ARM,Armenia,81,"Metals; n.e.s., cermets and articles thereof",25694625.0
2001,AUS,Australia,81,"Metals; n.e.s., cermets and articles thereof",92427510.0
2002,AUS,Australia,81,"Metals; n.e.s., cermets and articles thereof",87678669.0
2003,AUS,Australia,81,"Metals; n.e.s., cermets and articles thereof",103950592.0
2004,AUS,Australia,81,"Metals; n.e.s., cermets and articles thereof",192923566.0
2005,AUS,Australia,81,"Metals; n.e.s., cermets and articles thereof",108686563.0
2006,AUS,Australia,81,"Metals; n.e.s., cermets and articles thereof",129582707.0
2001,AUT,Austria,81,"Metals; n.e.s., cermets and articles thereof",256178101.0
2002,AUT,Austria,81,"Metals; n.e.s., cermets and articles thereof",214896281.0
2003,AUT,Austria,81,"Metals; n.e.s., cermets and articles thereof",239564326.0
2004,AUT,Austria,81,"Metals; n.e.s., cermets and articles thereof",295641314.0
2005,AUT,Austria,81,"Metals; n.e.s., cermets and articles thereof",438688729.0
2006,AUT,Austria,81,"Metals; n.e.s., cermets and articles thereof",681989594.0
2001,AZE,Azerbaijan,81,"Metals; n.e.s., cermets and articles thereof",5650.0
2004,AZE,Azerbaijan,81,"Metals; n.e.s., cermets and articles thereof",36801.0
2005,AZE,Azerbaijan,81,"Metals; n.e.s., cermets and articles thereof",21000.0
2001,BEL,Belgium,81,"Metals; n.e.s., cermets and articles thereof",242377418.0
2002,BEL,Belgium,81,"Metals; n.e.s., cermets and articles thereof",203923944.0
2003,BEL,Belgium,81,"Metals; n.e.s., cermets and articles thereof",219596243.0
2004,BEL,Belgium,81,"Metals; n.e.s., cermets and articles thereof",346211356.0
2005,BEL,Belgium,81,"Metals; n.e.s., cermets and articles thereof",380592471.0
2006,BEL,Belgium,81,"Metals; n.e.s., cermets and articles thereof",392757036.0
2005,BFA,Burkina Faso,81,"Metals; n.e.s., cermets and articles thereof",4739.6
2001,BGD,Bangladesh,81,"Metals; n.e.s., cermets and articles thereof",12609.0
2004,BGD,Bangladesh,81,"Metals; n.e.s., cermets and articles thereof",555.0
2005,BGD,Bangladesh,81,"Metals; n.e.s., cermets and articles thereof",126083.0
2001,BGR,Bulgaria,81,"Metals; n.e.s., cermets and articles thereof",1140449.0
2002,BGR,Bulgaria,81,"Metals; n.e.s., cermets and articles thereof",1373889.0
2003,BGR,Bulgaria,81,"Metals; n.e.s., cermets and articles thereof",2005883.0
2004,BGR,Bulgaria,81,"Metals; n.e.s., cermets and articles thereof",2908801.0
2005,BGR,Bulgaria,81,"Metals; n.e.s., cermets and articles thereof",2847161.0
2006,BGR,Bulgaria,81,"Metals; n.e.s., cermets and articles thereof",6300777.0
2003,BHR,Bahrain,81,"Metals; n.e.s., cermets and articles thereof",12181.0
2004,BHR,Bahrain,81,"Metals; n.e.s., cermets and articles thereof",20779.0
