period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,75,Nickel and articles thereof,6.0
1996,ALB,Albania,75,Nickel and articles thereof,988503.0
1997,ALB,Albania,75,Nickel and articles thereof,35540.0
1998,ALB,Albania,75,Nickel and articles thereof,79101.0
1999,ALB,Albania,75,Nickel and articles thereof,106494.0
2000,ALB,Albania,75,Nickel and articles thereof,126695.0
1999,AND,Andorra,75,Nickel and articles thereof,358.0
2000,AND,Andorra,75,Nickel and articles thereof,69203.0
1999,ARE,United Arab Emirates,75,Nickel and articles thereof,1971763.0
2000,ARE,United Arab Emirates,75,Nickel and articles thereof,4080018.0
1995,ARG,Argentina,75,Nickel and articles thereof,545043.0
1996,ARG,Argentina,75,Nickel and articles thereof,730681.0
1997,ARG,Argentina,75,Nickel and articles thereof,197971.0
1998,ARG,Argentina,75,Nickel and articles thereof,206182.0
1999,ARG,Argentina,75,Nickel and articles thereof,126737.0
2000,ARG,Argentina,75,Nickel and articles thereof,90012.0
1997,ARM,Armenia,75,Nickel and articles thereof,80688.0
1995,AUS,Australia,75,Nickel and articles thereof,645089322.0
1996,AUS,Australia,75,Nickel and articles thereof,586802153.0
1997,AUS,Australia,75,Nickel and articles thereof,521744555.0
1998,AUS,Australia,75,Nickel and articles thereof,403606752.0
1999,AUS,Australia,75,Nickel and articles thereof,503294975.0
2000,AUS,Australia,75,Nickel and articles thereof,949272019.0
1995,AUT,Austria,75,Nickel and articles thereof,35211520.0
1996,AUT,Austria,75,Nickel and articles thereof,123677824.0
1997,AUT,Austria,75,Nickel and articles thereof,44826788.0
1998,AUT,Austria,75,Nickel and articles thereof,40185732.0
1999,AUT,Austria,75,Nickel and articles thereof,33061495.0
2000,AUT,Austria,75,Nickel and articles thereof,46214691.0
1998,AZE,Azerbaijan,75,Nickel and articles thereof,10.0
1999,AZE,Azerbaijan,75,Nickel and articles thereof,1328.0
1995,BEL,Belgium-Luxembourg (...1998),75,Nickel and articles thereof,112712424.0
1996,BEL,Belgium-Luxembourg (...1998),75,Nickel and articles thereof,132850328.0
1997,BEL,Belgium-Luxembourg (...1998),75,Nickel and articles thereof,155747648.0
1998,BEL,Belgium-Luxembourg (...1998),75,Nickel and articles thereof,100590560.0
1999,BEL,Belgium,75,Nickel and articles thereof,121575535.0
2000,BEL,Belgium,75,Nickel and articles thereof,157372230.0
2000,BGD,Bangladesh,75,Nickel and articles thereof,24381.0
1996,BGR,Bulgaria,75,Nickel and articles thereof,27673.0
1997,BGR,Bulgaria,75,Nickel and articles thereof,5674789.0
1998,BGR,Bulgaria,75,Nickel and articles thereof,71911.0
1999,BGR,Bulgaria,75,Nickel and articles thereof,126323.0
2000,BGR,Bulgaria,75,Nickel and articles thereof,454689.0
1997,BHS,Bahamas,75,Nickel and articles thereof,2425.0
2000,BHS,Bahamas,75,Nickel and articles thereof,5250.0
1998,BLR,Belarus,75,Nickel and articles thereof,679196.0
1999,BLR,Belarus,75,Nickel and articles thereof,405495.0
2000,BLR,Belarus,75,Nickel and articles thereof,2057500.0
1999,BLZ,Belize,75,Nickel and articles thereof,1.0
1995,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,409.0
1995,BRA,Brazil,75,Nickel and articles thereof,40613304.0
1996,BRA,Brazil,75,Nickel and articles thereof,46118408.0
1997,BRA,Brazil,75,Nickel and articles thereof,43769768.0
1998,BRA,Brazil,75,Nickel and articles thereof,52147664.0
1999,BRA,Brazil,75,Nickel and articles thereof,114975151.0
2000,BRA,Brazil,75,Nickel and articles thereof,161686086.0
1999,BRB,Barbados,75,Nickel and articles thereof,352.0
2000,BRB,Barbados,75,Nickel and articles thereof,60.0
2000,BWA,Botswana,75,Nickel and articles thereof,14930.0
1995,CAN,Canada,75,Nickel and articles thereof,1543297486.0
1996,CAN,Canada,75,Nickel and articles thereof,1694395737.0
1997,CAN,Canada,75,Nickel and articles thereof,1523162207.0
1998,CAN,Canada,75,Nickel and articles thereof,1297259008.0
1999,CAN,Canada,75,Nickel and articles thereof,1140991669.0
2000,CAN,Canada,75,Nickel and articles thereof,1654765882.0
1995,CHE,Switzerland,75,Nickel and articles thereof,45695644.0
1996,CHE,Switzerland,75,Nickel and articles thereof,49197208.0
1997,CHE,Switzerland,75,Nickel and articles thereof,43709140.0
1998,CHE,Switzerland,75,Nickel and articles thereof,40864656.0
1999,CHE,Switzerland,75,Nickel and articles thereof,39328120.0
2000,CHE,Switzerland,75,Nickel and articles thereof,37579103.44
1995,CHL,Chile,75,Nickel and articles thereof,6409.0
1996,CHL,Chile,75,Nickel and articles thereof,11128.0
1997,CHL,Chile,75,Nickel and articles thereof,206596.0
1998,CHL,Chile,75,Nickel and articles thereof,8572.0
1999,CHL,Chile,75,Nickel and articles thereof,221116.0
2000,CHL,Chile,75,Nickel and articles thereof,41570.0
1995,CHN,China,75,Nickel and articles thereof,31041343.0
1996,CHN,China,75,Nickel and articles thereof,9650654.0
1997,CHN,China,75,Nickel and articles thereof,46173967.0
1998,CHN,China,75,Nickel and articles thereof,89322536.0
1999,CHN,China,75,Nickel and articles thereof,85295762.0
2000,CHN,China,75,Nickel and articles thereof,89311271.0
1995,CIV,Côte d'Ivoire,75,Nickel and articles thereof,1582.0
1996,CIV,Côte d'Ivoire,75,Nickel and articles thereof,5924.0
1997,CIV,Côte d'Ivoire,75,Nickel and articles thereof,3293.0
1998,CIV,Côte d'Ivoire,75,Nickel and articles thereof,2282.0
1999,CIV,Côte d'Ivoire,75,Nickel and articles thereof,1222.0
2000,CIV,Côte d'Ivoire,75,Nickel and articles thereof,18102.0
1995,CMR,Cameroon,75,Nickel and articles thereof,6220.0
1996,CMR,Cameroon,75,Nickel and articles thereof,2169.0
1997,CMR,Cameroon,75,Nickel and articles thereof,298.0
1995,COL,Colombia,75,Nickel and articles thereof,1119.0
1996,COL,Colombia,75,Nickel and articles thereof,91587.0
1997,COL,Colombia,75,Nickel and articles thereof,29328.0
1998,COL,Colombia,75,Nickel and articles thereof,1225012.0
1999,COL,Colombia,75,Nickel and articles thereof,1482504.0
2000,COL,Colombia,75,Nickel and articles thereof,2467098.0
1997,CRI,Costa Rica,75,Nickel and articles thereof,40547.0
1998,CRI,Costa Rica,75,Nickel and articles thereof,2466.0
1999,CRI,Costa Rica,75,Nickel and articles thereof,1927.0
2000,CRI,Costa Rica,75,Nickel and articles thereof,11700.0
1999,CUB,Cuba,75,Nickel and articles thereof,405707226.0
2000,CUB,Cuba,75,Nickel and articles thereof,593538706.0
1996,CYP,Cyprus,75,Nickel and articles thereof,473507.0
1998,CYP,Cyprus,75,Nickel and articles thereof,807.0
1999,CYP,Cyprus,75,Nickel and articles thereof,12562.0
1995,CZE,Czechia,75,Nickel and articles thereof,19744172.0
1996,CZE,Czechia,75,Nickel and articles thereof,8149236.0
1998,CZE,Czechia,75,Nickel and articles thereof,1948334.0
1999,CZE,Czechia,75,Nickel and articles thereof,6485156.0
2000,CZE,Czechia,75,Nickel and articles thereof,3464176.0
1995,DEU,Germany,75,Nickel and articles thereof,479793984.0
1996,DEU,Germany,75,Nickel and articles thereof,411552352.0
1997,DEU,Germany,75,Nickel and articles thereof,403747968.0
1998,DEU,Germany,75,Nickel and articles thereof,441924992.0
1999,DEU,Germany,75,Nickel and articles thereof,443257568.0
2000,DEU,Germany,75,Nickel and articles thereof,538653000.0
1995,DNK,Denmark,75,Nickel and articles thereof,887093.0
1996,DNK,Denmark,75,Nickel and articles thereof,958342.0
1998,DNK,Denmark,75,Nickel and articles thereof,1109747.0
1999,DNK,Denmark,75,Nickel and articles thereof,1332973.0
2000,DNK,Denmark,75,Nickel and articles thereof,712803.0
1997,DOM,Dominican Rep.,75,Nickel and articles thereof,15635.0
