period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,74,Copper and articles thereof,9966.0
1996,ALB,Albania,74,Copper and articles thereof,6169734.0
1997,ALB,Albania,74,Copper and articles thereof,198057.0
1998,ALB,Albania,74,Copper and articles thereof,1548653.0
1999,ALB,Albania,74,Copper and articles thereof,1125686.0
2000,ALB,Albania,74,Copper and articles thereof,1899751.0
1995,AND,Andorra,74,Copper and articles thereof,61000.0
1996,AND,Andorra,74,Copper and articles thereof,53962.0
1997,AND,Andorra,74,Copper and articles thereof,31007.0
1998,AND,Andorra,74,Copper and articles thereof,27035.0
1999,AND,Andorra,74,Copper and articles thereof,34077.0
2000,AND,Andorra,74,Copper and articles thereof,67226.0
1998,ANT,Netherlands Antilles (...2010),74,Copper and articles thereof,175430.0
1999,ARE,United Arab Emirates,74,Copper and articles thereof,15107212.0
2000,ARE,United Arab Emirates,74,Copper and articles thereof,20907184.0
1995,ARG,Argentina,74,Copper and articles thereof,35964520.0
1996,ARG,Argentina,74,Copper and articles thereof,31307504.0
1997,ARG,Argentina,74,Copper and articles thereof,27874920.0
1998,ARG,Argentina,74,Copper and articles thereof,17470518.0
1999,ARG,Argentina,74,Copper and articles thereof,21037534.0
2000,ARG,Argentina,74,Copper and articles thereof,31817908.0
1997,ARM,Armenia,74,Copper and articles thereof,14599100.0
1999,ARM,Armenia,74,Copper and articles thereof,5448364.0
2000,ARM,Armenia,74,Copper and articles thereof,15992918.0
1999,ATG,Antigua and Barbuda,74,Copper and articles thereof,9144.0
2000,ATG,Antigua and Barbuda,74,Copper and articles thereof,17641.0
1995,AUS,Australia,74,Copper and articles thereof,742358467.0
1996,AUS,Australia,74,Copper and articles thereof,702009317.0
1997,AUS,Australia,74,Copper and articles thereof,531166982.0
1998,AUS,Australia,74,Copper and articles thereof,400119200.0
1999,AUS,Australia,74,Copper and articles thereof,597230945.0
2000,AUS,Australia,74,Copper and articles thereof,845860501.0
1995,AUT,Austria,74,Copper and articles thereof,521401312.0
1996,AUT,Austria,74,Copper and articles thereof,441654464.0
1997,AUT,Austria,74,Copper and articles thereof,480253376.0
1998,AUT,Austria,74,Copper and articles thereof,436658304.0
1999,AUT,Austria,74,Copper and articles thereof,329851414.0
2000,AUT,Austria,74,Copper and articles thereof,417827822.0
1996,AZE,Azerbaijan,74,Copper and articles thereof,139.0
1997,AZE,Azerbaijan,74,Copper and articles thereof,1244793.0
1998,AZE,Azerbaijan,74,Copper and articles thereof,544725.0
1999,AZE,Azerbaijan,74,Copper and articles thereof,4189381.0
2000,AZE,Azerbaijan,74,Copper and articles thereof,7897652.0
1999,BDI,Burundi,74,Copper and articles thereof,344.0
1995,BEL,Belgium-Luxembourg (...1998),74,Copper and articles thereof,2003091840.0
