period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",97089.0
2002,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",82218.0
2003,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",109883.0
2004,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",119497.0
2005,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",237779.0
2006,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",822173.0
2004,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",29084.315
2005,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",1417955.996
2006,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",168965.611
2001,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",5489.0
2002,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",5765.0
2003,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",5741.0
2004,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",1456.0
2006,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",10207.0
2001,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",8879.0
2002,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",26631.0
2003,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",33715.0
2004,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",16763.0
2005,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",31941.0
2006,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",51361.0
2001,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",16628.0
2002,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",15522.0
2003,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",37702.0
2004,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",90597.0
2006,AND,Andorra,81,"Metals; n.e.s., cermets and articles thereof",175916.391
2005,ANT,Netherlands Antilles (...2010),81,"Metals; n.e.s., cermets and articles thereof",290417.0
2006,ANT,Netherlands Antilles (...2010),81,"Metals; n.e.s., cermets and articles thereof",180891.0
2001,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",8085023.0
2002,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",11780601.0
