period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2020,ABW,Aruba,26,"Ores, slag and ash",524.581
2020,AGO,Angola,26,"Ores, slag and ash",2521317.325
2020,ALB,Albania,26,"Ores, slag and ash",60091.46
2020,AND,Andorra,26,"Ores, slag and ash",904.832
2020,ARE,United Arab Emirates,26,"Ores, slag and ash",940607097.594
2020,ARG,Argentina,26,"Ores, slag and ash",369128385.62
2020,ARM,Armenia,26,"Ores, slag and ash",2852171.57
2020,ATG,Antigua and Barbuda,26,"Ores, slag and ash",111.111
2020,AUS,Australia,26,"Ores, slag and ash",560063283.281
2020,AUT,Austria,26,"Ores, slag and ash",1242282757.087
2020,AZE,Azerbaijan,26,"Ores, slag and ash",528913.61
2020,BDI,Burundi,26,"Ores, slag and ash",2734.004
2020,BEL,Belgium,26,"Ores, slag and ash",1599977609.911
2020,BEN,Benin,26,"Ores, slag and ash",1257893.581
2020,BFA,Burkina Faso,26,"Ores, slag and ash",267175.326
2020,BGR,Bulgaria,26,"Ores, slag and ash",2169047080.597
2020,BHR,Bahrain,26,"Ores, slag and ash",788909423.93
2020,BHS,Bahamas,26,"Ores, slag and ash",32219.0
2020,BIH,Bosnia Herzegovina,26,"Ores, slag and ash",3513406.7
2020,BLR,Belarus,26,"Ores, slag and ash",18921900.0
2020,BLZ,Belize,26,"Ores, slag and ash",105.325
2020,BMU,Bermuda,26,"Ores, slag and ash",1303.2
2020,BOL,Bolivia (Plurinational State of),26,"Ores, slag and ash",264303.18
2020,BRA,Brazil,26,"Ores, slag and ash",712479236.0
2020,BRB,Barbados,26,"Ores, slag and ash",5691.0
2020,BRN,Brunei Darussalam,26,"Ores, slag and ash",831068.51
2020,BTN,Bhutan,26,"Ores, slag and ash",4208785.484
2020,BWA,Botswana,26,"Ores, slag and ash",896978.338
2020,CAN,Canada,26,"Ores, slag and ash",2899717342.651
2020,CHE,Switzerland,26,"Ores, slag and ash",9535590.131
2020,CHL,Chile,26,"Ores, slag and ash",482521801.735
2020,CHN,China,26,"Ores, slag and ash",187192533351.0
2020,CIV,Côte d'Ivoire,26,"Ores, slag and ash",8720751.61
2020,CMR,Cameroon,26,"Ores, slag and ash",303521.98
2020,COD,Dem. Rep. of the Congo,26,"Ores, slag and ash",26204012.018
2020,COG,Congo,26,"Ores, slag and ash",192093.25
2020,COL,Colombia,26,"Ores, slag and ash",14849245.22
2020,COM,Comoros,26,"Ores, slag and ash",166.186
2020,CPV,Cabo Verde,26,"Ores, slag and ash",822.329
2020,CRI,Costa Rica,26,"Ores, slag and ash",478587.05
2020,CUB,Cuba,26,"Ores, slag and ash",705453.71
2020,CUW,Curaçao,26,"Ores, slag and ash",900223.113
2020,CYM,Cayman Isds,26,"Ores, slag and ash",50519.718
2020,CYP,Cyprus,26,"Ores, slag and ash",799293.912
2020,CZE,Czechia,26,"Ores, slag and ash",624118570.0
2020,DEU,Germany,26,"Ores, slag and ash",9920272577.858
2020,DNK,Denmark,26,"Ores, slag and ash",8745219.373
2020,DOM,Dominican Rep.,26,"Ores, slag and ash",621827.83
2020,ECU,Ecuador,26,"Ores, slag and ash",2107876.105
2020,EGY,Egypt,26,"Ores, slag and ash",924107518.831
2020,ESP,Spain,26,"Ores, slag and ash",3740270618.135
2020,EST,Estonia,26,"Ores, slag and ash",7521362.05
2020,ETH,Ethiopia,26,"Ores, slag and ash",136940.47
2020,FIN,Finland,26,"Ores, slag and ash",2116741582.477
2020,FJI,Fiji,26,"Ores, slag and ash",36573.135
2020,FRA,France,26,"Ores, slag and ash",2056026147.384
2020,GAB,Gabon,26,"Ores, slag and ash",640737.894
2020,GBR,United Kingdom,26,"Ores, slag and ash",1838292985.557
2020,GEO,Georgia,26,"Ores, slag and ash",619754605.01
2020,GMB,Gambia,26,"Ores, slag and ash",4607.622
2020,GRC,Greece,26,"Ores, slag and ash",74448519.174
2020,GTM,Guatemala,26,"Ores, slag and ash",1389415.0
2020,GUY,Guyana,26,"Ores, slag and ash",141414.85
2020,HKG,"China, Hong Kong SAR",26,"Ores, slag and ash",20945707.744
2020,HND,Honduras,26,"Ores, slag and ash",30984.49
2020,HRV,Croatia,26,"Ores, slag and ash",16895241.0
2020,HUN,Hungary,26,"Ores, slag and ash",152670302.0
2020,IDN,Indonesia,26,"Ores, slag and ash",782488932.0
2020,IND,India,26,"Ores, slag and ash",2343871012.243
2020,IRL,Ireland,26,"Ores, slag and ash",247632035.661
2020,IRN,Iran,26,"Ores, slag and ash",77149296.0
2020,ISL,Iceland,26,"Ores, slag and ash",4139123.143
2020,ISR,Israel,26,"Ores, slag and ash",12797000.0
2020,ITA,Italy,26,"Ores, slag and ash",1234636243.222
2020,JAM,Jamaica,26,"Ores, slag and ash",467291.03
2020,JOR,Jordan,26,"Ores, slag and ash",697508.597
2020,JPN,Japan,26,"Ores, slag and ash",21752107189.451
2020,KAZ,Kazakhstan,26,"Ores, slag and ash",659081815.58
2020,KEN,Kenya,26,"Ores, slag and ash",4898493.739
2020,KGZ,Kyrgyzstan,26,"Ores, slag and ash",3193998.0
2020,KHM,Cambodia,26,"Ores, slag and ash",18582997.54
2020,KOR,Rep. of Korea,26,"Ores, slag and ash",15898952273.0
2020,KWT,Kuwait,26,"Ores, slag and ash",5858209.0
2020,LAO,Lao People's Dem. Rep.,26,"Ores, slag and ash",10418998.63
2020,LBN,Lebanon,26,"Ores, slag and ash",785883.0
2020,LBR,Liberia,26,"Ores, slag and ash",59.77
2020,LCA,Saint Lucia,26,"Ores, slag and ash",665.15
2020,LKA,Sri Lanka,26,"Ores, slag and ash",5945264.308
2020,LSO,Lesotho,26,"Ores, slag and ash",343817.391
2020,LTU,Lithuania,26,"Ores, slag and ash",16133497.0
2020,LUX,Luxembourg,26,"Ores, slag and ash",13498426.526
2020,LVA,Latvia,26,"Ores, slag and ash",6835999.113
2020,MAC,"China, Macao SAR",26,"Ores, slag and ash",6199425.049
2020,MAR,Morocco,26,"Ores, slag and ash",28934889.522
2020,MDA,Rep. of Moldova,26,"Ores, slag and ash",509913.0
2020,MDG,Madagascar,26,"Ores, slag and ash",478764.45
2020,MDV,Maldives,26,"Ores, slag and ash",419537.719
2020,MEX,Mexico,26,"Ores, slag and ash",1708714644.0
2020,MKD,North Macedonia,26,"Ores, slag and ash",104142745.9
2020,MLI,Mali,26,"Ores, slag and ash",76600.527
2020,MLT,Malta,26,"Ores, slag and ash",14513.885
2020,MMR,Myanmar,26,"Ores, slag and ash",1057170.72
2020,MNE,Montenegro,26,"Ores, slag and ash",18785.648
2020,MNG,Mongolia,26,"Ores, slag and ash",192332.22
2020,MOZ,Mozambique,26,"Ores, slag and ash",15228471.825
2020,MRT,Mauritania,26,"Ores, slag and ash",2059061.515
2020,MUS,Mauritius,26,"Ores, slag and ash",71879.496
2020,MWI,Malawi,26,"Ores, slag and ash",1583.828
2020,MYS,Malaysia,26,"Ores, slag and ash",2313500967.089
2020,NAM,Namibia,26,"Ores, slag and ash",588393679.431
2020,NER,Niger,26,"Ores, slag and ash",549694.008
2020,NGA,Nigeria,26,"Ores, slag and ash",9849613.848
2020,NIC,Nicaragua,26,"Ores, slag and ash",28716.16
