reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,2004,2702,1818.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ALB,2005,2702,35432.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ARE,2001,2702,74157.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2002,2702,9848.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2004,2702,10500.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2005,2702,31606.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2006,2702,3224.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
AUS,2001,2702,94667.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2002,2702,127833.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2003,2702,52190.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2004,2702,7552.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2005,2702,23521.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2006,2702,64110.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUT,2001,2702,45959.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2002,2702,35831.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2003,2702,248024.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2004,2702,259346.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2005,2702,596423.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2006,2702,127626.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AZE,2002,2702,11005.0,Azerbaijan,"Lignite; whether or not agglomerated, excluding jet"
BEL,2001,2702,314951.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2002,2702,416678.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2003,2702,417635.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2004,2702,327730.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2005,2702,420296.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2006,2702,669728.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BGR,2001,2702,3070.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2002,2702,123052.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2003,2702,36446.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2004,2702,1328.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2005,2702,75652.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2006,2702,92905.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BIH,2003,2702,12686858.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BIH,2004,2702,13128082.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BIH,2005,2702,17591815.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BIH,2006,2702,19399843.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BOL,2004,2702,1393.0,Bolivia (Plurinational State of),"Lignite; whether or not agglomerated, excluding jet"
BRA,2005,2702,1001.0,Brazil,"Lignite; whether or not agglomerated, excluding jet"
BRA,2006,2702,12416.0,Brazil,"Lignite; whether or not agglomerated, excluding jet"
BRB,2001,2702,80.0,Barbados,"Lignite; whether or not agglomerated, excluding jet"
BRN,2004,2702,23779.0,Brunei Darussalam,"Lignite; whether or not agglomerated, excluding jet"
CAN,2001,2702,6418354.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,2002,2702,10084684.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,2003,2702,9015225.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,2004,2702,8091889.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,2005,2702,9387395.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,2006,2702,9347204.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CHE,2005,2702,8785.099,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHL,2001,2702,48235.0,Chile,"Lignite; whether or not agglomerated, excluding jet"
CHL,2002,2702,2946.0,Chile,"Lignite; whether or not agglomerated, excluding jet"
CHL,2005,2702,21546.0,Chile,"Lignite; whether or not agglomerated, excluding jet"
CHL,2006,2702,2900.0,Chile,"Lignite; whether or not agglomerated, excluding jet"
CHN,2001,2702,224941.0,China,"Lignite; whether or not agglomerated, excluding jet"
CHN,2002,2702,229256.0,China,"Lignite; whether or not agglomerated, excluding jet"
CHN,2003,2702,440513.0,China,"Lignite; whether or not agglomerated, excluding jet"
CHN,2004,2702,237352.0,China,"Lignite; whether or not agglomerated, excluding jet"
CHN,2005,2702,958484.0,China,"Lignite; whether or not agglomerated, excluding jet"
CHN,2006,2702,243567.0,China,"Lignite; whether or not agglomerated, excluding jet"
CYP,2003,2702,156549.0,Cyprus,"Lignite; whether or not agglomerated, excluding jet"
CZE,2001,2702,51674235.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
CZE,2002,2702,40245223.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
CZE,2003,2702,42412173.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
CZE,2004,2702,48209504.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
CZE,2005,2702,58481952.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
CZE,2006,2702,74851418.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
DEU,2001,2702,28880000.0,Germany,"Lignite; whether or not agglomerated, excluding jet"
DEU,2002,2702,38605000.0,Germany,"Lignite; whether or not agglomerated, excluding jet"
DEU,2003,2702,16534000.0,Germany,"Lignite; whether or not agglomerated, excluding jet"
DEU,2004,2702,3922000.0,Germany,"Lignite; whether or not agglomerated, excluding jet"
DEU,2005,2702,4299000.0,Germany,"Lignite; whether or not agglomerated, excluding jet"
DEU,2006,2702,6523000.0,Germany,"Lignite; whether or not agglomerated, excluding jet"
DNK,2001,2702,26552.0,Denmark,"Lignite; whether or not agglomerated, excluding jet"
DNK,2002,2702,48999.0,Denmark,"Lignite; whether or not agglomerated, excluding jet"
DNK,2003,2702,83440.0,Denmark,"Lignite; whether or not agglomerated, excluding jet"
DNK,2004,2702,77851.0,Denmark,"Lignite; whether or not agglomerated, excluding jet"
DNK,2005,2702,76496.0,Denmark,"Lignite; whether or not agglomerated, excluding jet"
DNK,2006,2702,95110.0,Denmark,"Lignite; whether or not agglomerated, excluding jet"
ECU,2004,2702,936.0,Ecuador,"Lignite; whether or not agglomerated, excluding jet"
ESP,2003,2702,15725.781,Spain,"Lignite; whether or not agglomerated, excluding jet"
ESP,2004,2702,17388.211,Spain,"Lignite; whether or not agglomerated, excluding jet"
ESP,2005,2702,12525.237,Spain,"Lignite; whether or not agglomerated, excluding jet"
EST,2001,2702,913.0,Estonia,"Lignite; whether or not agglomerated, excluding jet"
