period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,29,Organic chemicals,360336.301
2020,ABW,Aruba,29,Organic chemicals,14929.05
2021,ABW,Aruba,29,Organic chemicals,243021.226
2022,ABW,Aruba,29,Organic chemicals,84128.49
2023,ABW,Aruba,29,Organic chemicals,7467.039
2019,AGO,Angola,29,Organic chemicals,3308550.588
2020,AGO,Angola,29,Organic chemicals,319681.908
2021,AGO,Angola,29,Organic chemicals,351356.062
2022,AGO,Angola,29,Organic chemicals,2054412.572
2023,AGO,Angola,29,Organic chemicals,639047.126
2024,AGO,Angola,29,Organic chemicals,352111.59
2019,ALB,Albania,29,Organic chemicals,131178.461
2020,ALB,Albania,29,Organic chemicals,364542.446
2021,ALB,Albania,29,Organic chemicals,1203095.294
2022,ALB,Albania,29,Organic chemicals,308154.263
2023,ALB,Albania,29,Organic chemicals,842852.609
2024,ALB,Albania,29,Organic chemicals,4057048.843
2019,AND,Andorra,29,Organic chemicals,23535.168
2020,AND,Andorra,29,Organic chemicals,3997.852
2021,AND,Andorra,29,Organic chemicals,86158.116
2022,AND,Andorra,29,Organic chemicals,14823.83
2023,AND,Andorra,29,Organic chemicals,36545.979
2019,ARE,United Arab Emirates,29,Organic chemicals,990161681.879
2020,ARE,United Arab Emirates,29,Organic chemicals,802785346.073
2021,ARE,United Arab Emirates,29,Organic chemicals,1084844452.265
2022,ARE,United Arab Emirates,29,Organic chemicals,1457992064.505
2023,ARE,United Arab Emirates,29,Organic chemicals,1737940861.788
2019,ARG,Argentina,29,Organic chemicals,493732774.5
2020,ARG,Argentina,29,Organic chemicals,372933212.16
2021,ARG,Argentina,29,Organic chemicals,439684194.43
2022,ARG,Argentina,29,Organic chemicals,592104351.98
2023,ARG,Argentina,29,Organic chemicals,436849166.76
2024,ARG,Argentina,29,Organic chemicals,541517392.29
2019,ARM,Armenia,29,Organic chemicals,318853.44
2020,ARM,Armenia,29,Organic chemicals,551188.73
2021,ARM,Armenia,29,Organic chemicals,366268.25
2022,ARM,Armenia,29,Organic chemicals,4988537.72
2023,ARM,Armenia,29,Organic chemicals,8539705.86
2024,ARM,Armenia,29,Organic chemicals,4441502.74
2019,ATG,Antigua and Barbuda,29,Organic chemicals,21559.891
2020,ATG,Antigua and Barbuda,29,Organic chemicals,11340.69
2021,ATG,Antigua and Barbuda,29,Organic chemicals,41074.911
2022,ATG,Antigua and Barbuda,29,Organic chemicals,16397.4
2023,ATG,Antigua and Barbuda,29,Organic chemicals,267.604
2024,ATG,Antigua and Barbuda,29,Organic chemicals,11952.019
2019,AUS,Australia,29,Organic chemicals,656879253.881
2020,AUS,Australia,29,Organic chemicals,500836406.163
2021,AUS,Australia,29,Organic chemicals,466408804.231
2022,AUS,Australia,29,Organic chemicals,552267527.464
2023,AUS,Australia,29,Organic chemicals,547254092.565
2024,AUS,Australia,29,Organic chemicals,422409812.116
2019,AUT,Austria,29,Organic chemicals,2524288795.48
2020,AUT,Austria,29,Organic chemicals,2529661829.826
2021,AUT,Austria,29,Organic chemicals,1818080099.191
2022,AUT,Austria,29,Organic chemicals,2635803595.212
2023,AUT,Austria,29,Organic chemicals,7402814628.888
2024,AUT,Austria,29,Organic chemicals,2500668562.635
2019,AZE,Azerbaijan,29,Organic chemicals,66871451.44
2020,AZE,Azerbaijan,29,Organic chemicals,57928826.14
2021,AZE,Azerbaijan,29,Organic chemicals,99756487.76
2022,AZE,Azerbaijan,29,Organic chemicals,138463269.91
2023,AZE,Azerbaijan,29,Organic chemicals,91474586.61
2024,AZE,Azerbaijan,29,Organic chemicals,104932891.68
2019,BDI,Burundi,29,Organic chemicals,2179.384
2021,BDI,Burundi,29,Organic chemicals,36031.506
2022,BDI,Burundi,29,Organic chemicals,122873.562
2019,BEL,Belgium,29,Organic chemicals,23182597003.232
2020,BEL,Belgium,29,Organic chemicals,20481844831.177
2021,BEL,Belgium,29,Organic chemicals,17507242920.105
2022,BEL,Belgium,29,Organic chemicals,17306669514.813
2023,BEL,Belgium,29,Organic chemicals,13963599226.479
2024,BEL,Belgium,29,Organic chemicals,12911060202.606
2019,BEN,Benin,29,Organic chemicals,9987.124
2021,BEN,Benin,29,Organic chemicals,354.825
2022,BEN,Benin,29,Organic chemicals,87328.667
2023,BEN,Benin,29,Organic chemicals,12157.215
2024,BEN,Benin,29,Organic chemicals,185533.05
2019,BFA,Burkina Faso,29,Organic chemicals,44008.188
2020,BFA,Burkina Faso,29,Organic chemicals,21590.002
2021,BFA,Burkina Faso,29,Organic chemicals,63069.501
2022,BFA,Burkina Faso,29,Organic chemicals,131761.242
2023,BFA,Burkina Faso,29,Organic chemicals,384546.173
2024,BFA,Burkina Faso,29,Organic chemicals,87467.277
2019,BGR,Bulgaria,29,Organic chemicals,109272073.286
2020,BGR,Bulgaria,29,Organic chemicals,110403296.719
2021,BGR,Bulgaria,29,Organic chemicals,137236483.807
2022,BGR,Bulgaria,29,Organic chemicals,151058109.465
2023,BGR,Bulgaria,29,Organic chemicals,106460002.971
2024,BGR,Bulgaria,29,Organic chemicals,124178920.439
2019,BHR,Bahrain,29,Organic chemicals,158564635.51
2020,BHR,Bahrain,29,Organic chemicals,107923698.94
2021,BHR,Bahrain,29,Organic chemicals,169372911.985
2022,BHR,Bahrain,29,Organic chemicals,179671971.581
2023,BHR,Bahrain,29,Organic chemicals,158693560.613
2024,BHR,Bahrain,29,Organic chemicals,120184972.534
2019,BHS,Bahamas,29,Organic chemicals,32193753.378
2020,BHS,Bahamas,29,Organic chemicals,506104.0
2021,BHS,Bahamas,29,Organic chemicals,2940.0
2022,BHS,Bahamas,29,Organic chemicals,64859.0
2023,BHS,Bahamas,29,Organic chemicals,5147.0
2024,BHS,Bahamas,29,Organic chemicals,28783972.0
2019,BIH,Bosnia Herzegovina,29,Organic chemicals,9340154.45
2020,BIH,Bosnia Herzegovina,29,Organic chemicals,8681278.94
2021,BIH,Bosnia Herzegovina,29,Organic chemicals,21140423.35
