reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2021,2711,30211.731,Aruba,Petroleum gases and other gaseous hydrocarbons
AGO,2021,2711,11540659.072,Angola,Petroleum gases and other gaseous hydrocarbons
ALB,2021,2711,41729447.135,Albania,Petroleum gases and other gaseous hydrocarbons
AND,2021,2711,2883703.838,Andorra,Petroleum gases and other gaseous hydrocarbons
ARE,2021,2711,36957702.715,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,2021,2711,2153034890.55,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,2021,2711,490142544.175,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,2021,2711,554861.285,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,2021,2711,257012404.535,Australia,Petroleum gases and other gaseous hydrocarbons
AUT,2021,2711,4950558835.592,Austria,Petroleum gases and other gaseous hydrocarbons
AZE,2021,2711,19496149.42,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
BDI,2021,2711,506989.097,Burundi,Petroleum gases and other gaseous hydrocarbons
BEL,2021,2711,19437540407.589,Belgium,Petroleum gases and other gaseous hydrocarbons
BEN,2021,2711,19738835.901,Benin,Petroleum gases and other gaseous hydrocarbons
BFA,2021,2711,115924612.021,Burkina Faso,Petroleum gases and other gaseous hydrocarbons
BGR,2021,2711,1808879126.582,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BHR,2021,2711,38942.979,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHS,2021,2711,28117393.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BIH,2021,2711,131290765.91,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BLZ,2021,2711,19384343.01,Belize,Petroleum gases and other gaseous hydrocarbons
BMU,2021,2711,3040052.6,Bermuda,Petroleum gases and other gaseous hydrocarbons
BOL,2021,2711,221006.58,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BRA,2021,2711,6220133613.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRB,2021,2711,13388851.0,Barbados,Petroleum gases and other gaseous hydrocarbons
BRN,2021,2711,322239.4,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BWA,2021,2711,25028352.048,Botswana,Petroleum gases and other gaseous hydrocarbons
CAF,2021,2711,16967.442,Central African Rep.,Petroleum gases and other gaseous hydrocarbons
CAN,2021,2711,2688126342.954,Canada,Petroleum gases and other gaseous hydrocarbons
CHE,2021,2711,1471410371.112,Switzerland,Petroleum gases and other gaseous hydrocarbons
CHL,2021,2711,2640821068.081,Chile,Petroleum gases and other gaseous hydrocarbons
CHN,2021,2711,72053075188.0,China,Petroleum gases and other gaseous hydrocarbons
CIV,2021,2711,332583613.532,Côte d'Ivoire,Petroleum gases and other gaseous hydrocarbons
CMR,2021,2711,93895616.09,Cameroon,Petroleum gases and other gaseous hydrocarbons
COD,2021,2711,1937163.066,Dem. Rep. of the Congo,Petroleum gases and other gaseous hydrocarbons
COG,2021,2711,86352.68,Congo,Petroleum gases and other gaseous hydrocarbons
COL,2021,2711,51603140.53,Colombia,Petroleum gases and other gaseous hydrocarbons
COM,2021,2711,576262.664,Comoros,Petroleum gases and other gaseous hydrocarbons
CPV,2021,2711,9426442.286,Cabo Verde,Petroleum gases and other gaseous hydrocarbons
CRI,2021,2711,118198282.18,Costa Rica,Petroleum gases and other gaseous hydrocarbons
CUB,2021,2711,118720896.59,Cuba,Petroleum gases and other gaseous hydrocarbons
CYM,2021,2711,3028549.338,Cayman Isds,Petroleum gases and other gaseous hydrocarbons
CYP,2021,2711,40998997.395,Cyprus,Petroleum gases and other gaseous hydrocarbons
CZE,2021,2711,3632380526.0,Czechia,Petroleum gases and other gaseous hydrocarbons
DEU,2021,2711,47795288175.389,Germany,Petroleum gases and other gaseous hydrocarbons
DJI,2021,2711,3350779.831,Djibouti,Petroleum gases and other gaseous hydrocarbons
DMA,2021,2711,1697412.377,Dominica,Petroleum gases and other gaseous hydrocarbons
DNK,2021,2711,1063545374.575,Denmark,Petroleum gases and other gaseous hydrocarbons
DOM,2021,2711,1072039932.855,Dominican Rep.,Petroleum gases and other gaseous hydrocarbons
ECU,2021,2711,707240874.968,Ecuador,Petroleum gases and other gaseous hydrocarbons
EGY,2021,2711,2322036259.9,Egypt,Petroleum gases and other gaseous hydrocarbons
ESP,2021,2711,11357135961.087,Spain,Petroleum gases and other gaseous hydrocarbons
EST,2021,2711,199120346.1,Estonia,Petroleum gases and other gaseous hydrocarbons
ETH,2021,2711,4085995.12,Ethiopia,Petroleum gases and other gaseous hydrocarbons
FIN,2021,2711,242015708.418,Finland,Petroleum gases and other gaseous hydrocarbons
FJI,2021,2711,26177265.364,Fiji,Petroleum gases and other gaseous hydrocarbons
