period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,79,Zinc and articles thereof,2094.972
2023,ABW,Aruba,79,Zinc and articles thereof,6.145
2019,AFG,Afghanistan,79,Zinc and articles thereof,719.77
2019,AGO,Angola,79,Zinc and articles thereof,1375813.041
2020,AGO,Angola,79,Zinc and articles thereof,347961.338
2021,AGO,Angola,79,Zinc and articles thereof,681443.813
2022,AGO,Angola,79,Zinc and articles thereof,696333.163
2023,AGO,Angola,79,Zinc and articles thereof,379380.845
2024,AGO,Angola,79,Zinc and articles thereof,373320.33
2019,ALB,Albania,79,Zinc and articles thereof,433636.043
2020,ALB,Albania,79,Zinc and articles thereof,431104.403
2021,ALB,Albania,79,Zinc and articles thereof,528894.267
2022,ALB,Albania,79,Zinc and articles thereof,1618201.31
2023,ALB,Albania,79,Zinc and articles thereof,1060860.249
2024,ALB,Albania,79,Zinc and articles thereof,1105924.747
2019,AND,Andorra,79,Zinc and articles thereof,490.813
2020,AND,Andorra,79,Zinc and articles thereof,406.362
2021,AND,Andorra,79,Zinc and articles thereof,592.041
2022,AND,Andorra,79,Zinc and articles thereof,12074.427
2019,ARE,United Arab Emirates,79,Zinc and articles thereof,304373577.941
2020,ARE,United Arab Emirates,79,Zinc and articles thereof,186783735.164
2021,ARE,United Arab Emirates,79,Zinc and articles thereof,160099836.755
2022,ARE,United Arab Emirates,79,Zinc and articles thereof,240786892.181
2023,ARE,United Arab Emirates,79,Zinc and articles thereof,174956164.135
2019,ARG,Argentina,79,Zinc and articles thereof,1952197.59
2020,ARG,Argentina,79,Zinc and articles thereof,1304604.61
2021,ARG,Argentina,79,Zinc and articles thereof,744353.42
2022,ARG,Argentina,79,Zinc and articles thereof,199362.59
2023,ARG,Argentina,79,Zinc and articles thereof,1678164.63
2024,ARG,Argentina,79,Zinc and articles thereof,337983.49
2019,ARM,Armenia,79,Zinc and articles thereof,5659.8
2020,ARM,Armenia,79,Zinc and articles thereof,269.64
2022,ARM,Armenia,79,Zinc and articles thereof,5382.26
2023,ARM,Armenia,79,Zinc and articles thereof,14912.92
2024,ARM,Armenia,79,Zinc and articles thereof,63997.5
2023,ATG,Antigua and Barbuda,79,Zinc and articles thereof,2941.356
2024,ATG,Antigua and Barbuda,79,Zinc and articles thereof,1149.211
2019,AUS,Australia,79,Zinc and articles thereof,1008276243.011
2020,AUS,Australia,79,Zinc and articles thereof,961944088.457
2021,AUS,Australia,79,Zinc and articles thereof,1146552187.449
2022,AUS,Australia,79,Zinc and articles thereof,1203830035.091
2023,AUS,Australia,79,Zinc and articles thereof,1304813030.897
2024,AUS,Australia,79,Zinc and articles thereof,1166893573.813
2019,AUT,Austria,79,Zinc and articles thereof,164814948.583
2020,AUT,Austria,79,Zinc and articles thereof,147369973.201
2021,AUT,Austria,79,Zinc and articles thereof,201359162.835
2022,AUT,Austria,79,Zinc and articles thereof,207039140.321
2023,AUT,Austria,79,Zinc and articles thereof,184420842.796
2024,AUT,Austria,79,Zinc and articles thereof,147376053.2
2019,AZE,Azerbaijan,79,Zinc and articles thereof,20.0
2020,AZE,Azerbaijan,79,Zinc and articles thereof,500651.84
