period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2008,ABW,Aruba,75,Nickel and articles thereof,25.0
2007,ALB,Albania,75,Nickel and articles thereof,1795.0
2008,ALB,Albania,75,Nickel and articles thereof,79564.0
2009,ALB,Albania,75,Nickel and articles thereof,42243.0
2010,ALB,Albania,75,Nickel and articles thereof,81682.0
2011,ALB,Albania,75,Nickel and articles thereof,134703.0
2012,ALB,Albania,75,Nickel and articles thereof,444479.0
2007,ARE,United Arab Emirates,75,Nickel and articles thereof,6555518.0
2008,ARE,United Arab Emirates,75,Nickel and articles thereof,10302496.0
2009,ARE,United Arab Emirates,75,Nickel and articles thereof,7893003.0
2010,ARE,United Arab Emirates,75,Nickel and articles thereof,8768410.0
2011,ARE,United Arab Emirates,75,Nickel and articles thereof,27814800.0
2012,ARE,United Arab Emirates,75,Nickel and articles thereof,69806973.0
2007,ARG,Argentina,75,Nickel and articles thereof,243147.0
2008,ARG,Argentina,75,Nickel and articles thereof,17591.0
2009,ARG,Argentina,75,Nickel and articles thereof,104913.0
2010,ARG,Argentina,75,Nickel and articles thereof,124522.0
2011,ARG,Argentina,75,Nickel and articles thereof,108548.0
2012,ARG,Argentina,75,Nickel and articles thereof,70359.0
2012,ATG,Antigua and Barbuda,75,Nickel and articles thereof,100.0
2007,AUS,Australia,75,Nickel and articles thereof,1543929827.0
2008,AUS,Australia,75,Nickel and articles thereof,864308201.0
2009,AUS,Australia,75,Nickel and articles thereof,624598493.0
2010,AUS,Australia,75,Nickel and articles thereof,756893888.0
2011,AUS,Australia,75,Nickel and articles thereof,900391170.0
2012,AUS,Australia,75,Nickel and articles thereof,832226259.0
2007,AUT,Austria,75,Nickel and articles thereof,178960482.0
2008,AUT,Austria,75,Nickel and articles thereof,154186474.0
2009,AUT,Austria,75,Nickel and articles thereof,64988916.0
2010,AUT,Austria,75,Nickel and articles thereof,79624163.0
2011,AUT,Austria,75,Nickel and articles thereof,107192522.0
2012,AUT,Austria,75,Nickel and articles thereof,99641956.984
2010,BDI,Burundi,75,Nickel and articles thereof,8.934
2007,BEL,Belgium,75,Nickel and articles thereof,871764995.0
2008,BEL,Belgium,75,Nickel and articles thereof,540838852.0
2009,BEL,Belgium,75,Nickel and articles thereof,303345282.0
2010,BEL,Belgium,75,Nickel and articles thereof,232378793.981
2011,BEL,Belgium,75,Nickel and articles thereof,250781862.426
2012,BEL,Belgium,75,Nickel and articles thereof,233764170.311
2009,BEN,Benin,75,Nickel and articles thereof,85728.0
2009,BGD,Bangladesh,75,Nickel and articles thereof,156207.0
2011,BGD,Bangladesh,75,Nickel and articles thereof,25176.0
2007,BGR,Bulgaria,75,Nickel and articles thereof,305118.0
2008,BGR,Bulgaria,75,Nickel and articles thereof,958671.0
2009,BGR,Bulgaria,75,Nickel and articles thereof,1424353.0
2010,BGR,Bulgaria,75,Nickel and articles thereof,2805944.0
2011,BGR,Bulgaria,75,Nickel and articles thereof,327939.0
2012,BGR,Bulgaria,75,Nickel and articles thereof,2351100.0
2007,BHR,Bahrain,75,Nickel and articles thereof,26096.0
2008,BHR,Bahrain,75,Nickel and articles thereof,2338.0
2009,BHR,Bahrain,75,Nickel and articles thereof,32269.0
2010,BHR,Bahrain,75,Nickel and articles thereof,37258.0
2011,BHR,Bahrain,75,Nickel and articles thereof,152702.0
2012,BHR,Bahrain,75,Nickel and articles thereof,2372932.0
2008,BHS,Bahamas,75,Nickel and articles thereof,1510.0
2009,BHS,Bahamas,75,Nickel and articles thereof,102265.0
2011,BHS,Bahamas,75,Nickel and articles thereof,2000.0
2007,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,237712.0
2008,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,29552.0
2009,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,33360.0
2010,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,627170.0
2011,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,79438.0
2012,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,5172.0
2007,BLR,Belarus,75,Nickel and articles thereof,52100.0
2008,BLR,Belarus,75,Nickel and articles thereof,222300.0
2009,BLR,Belarus,75,Nickel and articles thereof,71000.0
2010,BLR,Belarus,75,Nickel and articles thereof,52000.0
2011,BLR,Belarus,75,Nickel and articles thereof,39700.0
2012,BLR,Belarus,75,Nickel and articles thereof,414400.0
2007,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,1294.5
2008,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,1275.0
2009,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,2416.0
2010,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,2998.0
2011,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,1458.0
2012,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,1020.0
2007,BRA,Brazil,75,Nickel and articles thereof,568259774.0
2008,BRA,Brazil,75,Nickel and articles thereof,351038597.0
2009,BRA,Brazil,75,Nickel and articles thereof,220627719.0
2010,BRA,Brazil,75,Nickel and articles thereof,430879590.0
2011,BRA,Brazil,75,Nickel and articles thereof,601182628.0
2012,BRA,Brazil,75,Nickel and articles thereof,477425735.0
2007,BRB,Barbados,75,Nickel and articles thereof,50.0
2007,BRN,Brunei Darussalam,75,Nickel and articles thereof,7925.0
2008,BRN,Brunei Darussalam,75,Nickel and articles thereof,92.0
2009,BRN,Brunei Darussalam,75,Nickel and articles thereof,1427.0
2010,BRN,Brunei Darussalam,75,Nickel and articles thereof,7443.876
2011,BRN,Brunei Darussalam,75,Nickel and articles thereof,3808.689
2012,BRN,Brunei Darussalam,75,Nickel and articles thereof,98824.0
2007,BWA,Botswana,75,Nickel and articles thereof,788086885.0
2008,BWA,Botswana,75,Nickel and articles thereof,678759014.0
2009,BWA,Botswana,75,Nickel and articles thereof,425023319.0
2010,BWA,Botswana,75,Nickel and articles thereof,515568429.607
2011,BWA,Botswana,75,Nickel and articles thereof,358498857.756
2012,BWA,Botswana,75,Nickel and articles thereof,416951909.928
2007,CAN,Canada,75,Nickel and articles thereof,9935603502.0
2008,CAN,Canada,75,Nickel and articles thereof,6746558997.0
2009,CAN,Canada,75,Nickel and articles thereof,3035310950.0
2010,CAN,Canada,75,Nickel and articles thereof,4928811624.0
2011,CAN,Canada,75,Nickel and articles thereof,6659252872.0
2012,CAN,Canada,75,Nickel and articles thereof,5246227714.0
2007,CHE,Switzerland,75,Nickel and articles thereof,82646380.895
2008,CHE,Switzerland,75,Nickel and articles thereof,82777774.078
2009,CHE,Switzerland,75,Nickel and articles thereof,57675679.609
2010,CHE,Switzerland,75,Nickel and articles thereof,59485313.0
2011,CHE,Switzerland,75,Nickel and articles thereof,67817893.0
2012,CHE,Switzerland,75,Nickel and articles thereof,68006996.64
2007,CHL,Chile,75,Nickel and articles thereof,347929.58
2008,CHL,Chile,75,Nickel and articles thereof,82229.5
2009,CHL,Chile,75,Nickel and articles thereof,56582.96
2010,CHL,Chile,75,Nickel and articles thereof,59956.3
2011,CHL,Chile,75,Nickel and articles thereof,103353.95
2012,CHL,Chile,75,Nickel and articles thereof,124262.171
2007,CHN,China,75,Nickel and articles thereof,695484016.0
2008,CHN,China,75,Nickel and articles thereof,296975933.0
2009,CHN,China,75,Nickel and articles thereof,659413794.0
2010,CHN,China,75,Nickel and articles thereof,1298595268.0
2011,CHN,China,75,Nickel and articles thereof,1053604573.0
2012,CHN,China,75,Nickel and articles thereof,880835323.0
2007,CIV,Côte d'Ivoire,75,Nickel and articles thereof,20682.0
2009,CIV,Côte d'Ivoire,75,Nickel and articles thereof,29349.015
2011,CIV,Côte d'Ivoire,75,Nickel and articles thereof,76719.036
2012,CIV,Côte d'Ivoire,75,Nickel and articles thereof,19911.292
2007,CMR,Cameroon,75,Nickel and articles thereof,2060.0
2012,CMR,Cameroon,75,Nickel and articles thereof,69865.0
2008,COG,Congo,75,Nickel and articles thereof,26760.0
2007,COL,Colombia,75,Nickel and articles thereof,17854778.0
2008,COL,Colombia,75,Nickel and articles thereof,15260387.0
2009,COL,Colombia,75,Nickel and articles thereof,8421026.0
2010,COL,Colombia,75,Nickel and articles thereof,15215507.0
2011,COL,Colombia,75,Nickel and articles thereof,114957.0
2012,COL,Colombia,75,Nickel and articles thereof,240566.0
2007,CPV,Cabo Verde,75,Nickel and articles thereof,4255.0
2010,CPV,Cabo Verde,75,Nickel and articles thereof,4700.0
2011,CPV,Cabo Verde,75,Nickel and articles thereof,379.0
2012,CPV,Cabo Verde,75,Nickel and articles thereof,34.0
2007,CRI,Costa Rica,75,Nickel and articles thereof,1419464.0
2008,CRI,Costa Rica,75,Nickel and articles thereof,98066.0
2009,CRI,Costa Rica,75,Nickel and articles thereof,21821.0
2010,CRI,Costa Rica,75,Nickel and articles thereof,8072.0
2011,CRI,Costa Rica,75,Nickel and articles thereof,4673.0
2012,CRI,Costa Rica,75,Nickel and articles thereof,2104866.0
2008,CYP,Cyprus,75,Nickel and articles thereof,2519.0
2007,CZE,Czechia,75,Nickel and articles thereof,44357707.0
2008,CZE,Czechia,75,Nickel and articles thereof,59757332.0
2009,CZE,Czechia,75,Nickel and articles thereof,54861626.0
2010,CZE,Czechia,75,Nickel and articles thereof,87351973.0
2011,CZE,Czechia,75,Nickel and articles thereof,67549327.0
2012,CZE,Czechia,75,Nickel and articles thereof,109601096.0
2007,DEU,Germany,75,Nickel and articles thereof,2165931000.0
2008,DEU,Germany,75,Nickel and articles thereof,1778515815.996
2009,DEU,Germany,75,Nickel and articles thereof,855729491.908
2010,DEU,Germany,75,Nickel and articles thereof,1054365456.677
2011,DEU,Germany,75,Nickel and articles thereof,1415523597.478
2012,DEU,Germany,75,Nickel and articles thereof,1405235877.206
