period,reporterISO,reporterDesc,total_imports_usd
2021,MOZ,Mozambique,8758084048.335
2021,MRT,Mauritania,3860465110.21
2021,MSR,Montserrat,36493188.456
2021,MUS,Mauritius,5147263213.227
2021,MWI,Malawi,3073235408.556
2021,MYS,Malaysia,238249762706.575
2021,NAM,Namibia,6377224635.921
2021,NER,Niger,2771789043.001
2021,NGA,Nigeria,52068286983.145
2021,NIC,Nicaragua,9826379471.43
2021,NLD,Netherlands,623369106865.866
2021,NOR,Norway,99253694485.113
2021,NPL,Nepal,15830035162.61
2021,NZL,New Zealand,49221408955.709
2021,OMN,Oman,30994759150.453
2021,PAK,Pakistan,72891644100.617
2021,PAN,Panama,13312799623.0
2021,PER,Peru,51177707721.21
2021,PHL,Philippines,124390447217.0
2021,PNG,Papua New Guinea,4500282793.879
2021,POL,Poland,335451322206.0
2021,PRT,Portugal,98337110276.911
2021,PRY,Paraguay,13559726270.0
2021,PSE,State of Palestine,7829112452.61
2021,PYF,French Polynesia,2003095977.252
2021,QAT,Qatar,27985403213.758
2021,ROU,Romania,116401944588.41
2021,RUS,Russian Federation,293497128020.043
2021,RWA,Rwanda,3736702299.76
2021,S19,"Other Asia, nes",382555002402.232
2021,SAU,Saudi Arabia,152695089252.489
2021,SEN,Senegal,9699022129.071
2021,SGP,Singapore,406318349182.047
2021,SLV,El Salvador,14617415472.54
2021,SRB,Serbia,33793017446.0
2021,STP,Sao Tome and Principe,166275006.874
2021,SUR,Suriname,1381165987.58
2021,SVK,Slovakia,105141762064.531
2021,SVN,Slovenia,49067424644.125
2021,SWE,Sweden,187319607120.962
2021,SWZ,Eswatini,2122858884.91
2021,SYC,Seychelles,1848190064.462
2021,TGO,Togo,2553355599.222
2021,THA,Thailand,267332828928.654
2021,TJK,Tajikistan,4215537006.0
2021,TLS,Timor-Leste,542319559.55
2021,TON,Tonga,270969532.852
2021,TTO,Trinidad and Tobago,5760698895.64
2021,TUN,Tunisia,22496204948.891
2021,TUR,Türkiye,271425552445.0
2021,TZA,United Rep. of Tanzania,10873264133.534
2021,UGA,Uganda,9086036680.36
2021,UKR,Ukraine,69962816304.35
2021,URY,Uruguay,10320437770.63
2021,USA,USA,2932976075226.0
2021,UZB,Uzbekistan,23885922503.94
2021,VCT,Saint Vincent and the Grenadines,372496089.109
2021,VNM,Viet Nam,330752261349.424
2021,WSM,Samoa,368240215.628
2021,ZAF,South Africa,93439563371.935
2021,ZMB,Zambia,6981410691.323
2021,ZWE,Zimbabwe,7541366251.0
