period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,76,Aluminium and articles thereof,601251.936
2020,ABW,Aruba,76,Aluminium and articles thereof,693671.486
2021,ABW,Aruba,76,Aluminium and articles thereof,1028816.745
2022,ABW,Aruba,76,Aluminium and articles thereof,1856116.175
2023,ABW,Aruba,76,Aluminium and articles thereof,1123716.185
2019,AFG,Afghanistan,76,Aluminium and articles thereof,140995.19
2019,AGO,Angola,76,Aluminium and articles thereof,409632.059
2020,AGO,Angola,76,Aluminium and articles thereof,1955920.743
2021,AGO,Angola,76,Aluminium and articles thereof,5494230.049
2022,AGO,Angola,76,Aluminium and articles thereof,5568085.824
2023,AGO,Angola,76,Aluminium and articles thereof,6552292.669
2024,AGO,Angola,76,Aluminium and articles thereof,6482539.12
2019,ALB,Albania,76,Aluminium and articles thereof,59273973.033
2020,ALB,Albania,76,Aluminium and articles thereof,58154142.459
2021,ALB,Albania,76,Aluminium and articles thereof,117338899.685
2022,ALB,Albania,76,Aluminium and articles thereof,154510435.327
2023,ALB,Albania,76,Aluminium and articles thereof,139527962.673
2024,ALB,Albania,76,Aluminium and articles thereof,131066677.719
2019,AND,Andorra,76,Aluminium and articles thereof,483642.149
2020,AND,Andorra,76,Aluminium and articles thereof,263543.851
2021,AND,Andorra,76,Aluminium and articles thereof,431234.819
2022,AND,Andorra,76,Aluminium and articles thereof,506486.55
2023,AND,Andorra,76,Aluminium and articles thereof,573794.081
2019,ARE,United Arab Emirates,76,Aluminium and articles thereof,5539327660.644
2020,ARE,United Arab Emirates,76,Aluminium and articles thereof,4446737390.033
2021,ARE,United Arab Emirates,76,Aluminium and articles thereof,8149499495.227
2022,ARE,United Arab Emirates,76,Aluminium and articles thereof,8279399556.25
2023,ARE,United Arab Emirates,76,Aluminium and articles thereof,7862971761.282
2019,ARG,Argentina,76,Aluminium and articles thereof,724035912.61
2020,ARG,Argentina,76,Aluminium and articles thereof,498282553.45
2021,ARG,Argentina,76,Aluminium and articles thereof,606938969.03
2022,ARG,Argentina,76,Aluminium and articles thereof,746265802.97
2023,ARG,Argentina,76,Aluminium and articles thereof,852167838.26
2024,ARG,Argentina,76,Aluminium and articles thereof,978067806.13
2019,ARM,Armenia,76,Aluminium and articles thereof,99577689.33
2020,ARM,Armenia,76,Aluminium and articles thereof,96063369.22
2021,ARM,Armenia,76,Aluminium and articles thereof,133792344.6
2022,ARM,Armenia,76,Aluminium and articles thereof,146061111.18
2023,ARM,Armenia,76,Aluminium and articles thereof,104466459.66
2024,ARM,Armenia,76,Aluminium and articles thereof,95022467.54
2019,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,26388.198
2020,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,43517.715
2021,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,95571.278
2022,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,131573.237
2023,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,183861.9
2024,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,139890.829
2019,AUS,Australia,76,Aluminium and articles thereof,3229693389.169
2020,AUS,Australia,76,Aluminium and articles thereof,2932619646.997
2021,AUS,Australia,76,Aluminium and articles thereof,4305304801.759
2022,AUS,Australia,76,Aluminium and articles thereof,4838170746.662
2023,AUS,Australia,76,Aluminium and articles thereof,4305133528.936
2024,AUS,Australia,76,Aluminium and articles thereof,4701008910.477
2019,AUT,Austria,76,Aluminium and articles thereof,3918730174.716
2020,AUT,Austria,76,Aluminium and articles thereof,3594669177.805
2021,AUT,Austria,76,Aluminium and articles thereof,4627702485.174
2022,AUT,Austria,76,Aluminium and articles thereof,5529483180.041
2023,AUT,Austria,76,Aluminium and articles thereof,5274991946.116
2024,AUT,Austria,76,Aluminium and articles thereof,4981514850.054
2019,AZE,Azerbaijan,76,Aluminium and articles thereof,128049067.16
2020,AZE,Azerbaijan,76,Aluminium and articles thereof,113432781.11
2021,AZE,Azerbaijan,76,Aluminium and articles thereof,188529235.22
2022,AZE,Azerbaijan,76,Aluminium and articles thereof,217560828.04
2023,AZE,Azerbaijan,76,Aluminium and articles thereof,195181684.37
2024,AZE,Azerbaijan,76,Aluminium and articles thereof,197197477.01
2019,BDI,Burundi,76,Aluminium and articles thereof,127268.285
2020,BDI,Burundi,76,Aluminium and articles thereof,440176.829
2021,BDI,Burundi,76,Aluminium and articles thereof,393490.173
2022,BDI,Burundi,76,Aluminium and articles thereof,11409.711
2023,BDI,Burundi,76,Aluminium and articles thereof,15597.302
2019,BEL,Belgium,76,Aluminium and articles thereof,2550532092.43
2020,BEL,Belgium,76,Aluminium and articles thereof,2344714998.957
2021,BEL,Belgium,76,Aluminium and articles thereof,3219108179.299
2022,BEL,Belgium,76,Aluminium and articles thereof,3483460623.229
2023,BEL,Belgium,76,Aluminium and articles thereof,3189043735.211
2024,BEL,Belgium,76,Aluminium and articles thereof,2591049973.514
2019,BEN,Benin,76,Aluminium and articles thereof,1245250.999
2020,BEN,Benin,76,Aluminium and articles thereof,209345.172
2021,BEN,Benin,76,Aluminium and articles thereof,624302.284
2022,BEN,Benin,76,Aluminium and articles thereof,1272373.797
2023,BEN,Benin,76,Aluminium and articles thereof,1911567.047
2024,BEN,Benin,76,Aluminium and articles thereof,351036.241
2019,BFA,Burkina Faso,76,Aluminium and articles thereof,29261.218
2020,BFA,Burkina Faso,76,Aluminium and articles thereof,65314.873
2021,BFA,Burkina Faso,76,Aluminium and articles thereof,573832.704
2022,BFA,Burkina Faso,76,Aluminium and articles thereof,824448.028
2023,BFA,Burkina Faso,76,Aluminium and articles thereof,2530827.001
2024,BFA,Burkina Faso,76,Aluminium and articles thereof,3228566.995
2019,BGR,Bulgaria,76,Aluminium and articles thereof,443681169.372
2020,BGR,Bulgaria,76,Aluminium and articles thereof,417531018.327
2021,BGR,Bulgaria,76,Aluminium and articles thereof,648573288.301
2022,BGR,Bulgaria,76,Aluminium and articles thereof,798527348.054
2023,BGR,Bulgaria,76,Aluminium and articles thereof,648144501.909
