period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,44,Wood and articles of wood; wood charcoal,16273607.0
2008,ABW,Aruba,44,Wood and articles of wood; wood charcoal,16454063.0
2009,ABW,Aruba,44,Wood and articles of wood; wood charcoal,10278100.0
2010,ABW,Aruba,44,Wood and articles of wood; wood charcoal,12196947.0
2011,ABW,Aruba,44,Wood and articles of wood; wood charcoal,14015052.0
2012,ABW,Aruba,44,Wood and articles of wood; wood charcoal,10413719.0
2008,AFG,Afghanistan,44,Wood and articles of wood; wood charcoal,37762280.0
2009,AFG,Afghanistan,44,Wood and articles of wood; wood charcoal,60551199.0
2010,AFG,Afghanistan,44,Wood and articles of wood; wood charcoal,78160402.0
2011,AFG,Afghanistan,44,Wood and articles of wood; wood charcoal,57000703.0
2007,AGO,Angola,44,Wood and articles of wood; wood charcoal,46302638.0
2008,AGO,Angola,44,Wood and articles of wood; wood charcoal,109518659.586
2009,AGO,Angola,44,Wood and articles of wood; wood charcoal,115263969.0
2010,AGO,Angola,44,Wood and articles of wood; wood charcoal,78144865.0
2011,AGO,Angola,44,Wood and articles of wood; wood charcoal,70074867.0
2012,AGO,Angola,44,Wood and articles of wood; wood charcoal,110316555.0
2007,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,9839408.0
2008,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,9774065.0
2007,ALB,Albania,44,Wood and articles of wood; wood charcoal,68004716.0
2008,ALB,Albania,44,Wood and articles of wood; wood charcoal,76822561.0
2009,ALB,Albania,44,Wood and articles of wood; wood charcoal,72508999.0
2010,ALB,Albania,44,Wood and articles of wood; wood charcoal,69744522.0
2011,ALB,Albania,44,Wood and articles of wood; wood charcoal,71647881.0
2012,ALB,Albania,44,Wood and articles of wood; wood charcoal,62161678.0
2007,AND,Andorra,44,Wood and articles of wood; wood charcoal,20523091.96
2008,AND,Andorra,44,Wood and articles of wood; wood charcoal,17679893.717
2009,AND,Andorra,44,Wood and articles of wood; wood charcoal,13578740.125
2010,AND,Andorra,44,Wood and articles of wood; wood charcoal,11170178.637
2011,AND,Andorra,44,Wood and articles of wood; wood charcoal,9533373.139
2012,AND,Andorra,44,Wood and articles of wood; wood charcoal,7558623.924
2007,ANT,Netherlands Antilles (...2010),44,Wood and articles of wood; wood charcoal,22027982.0
2008,ANT,Netherlands Antilles (...2010),44,Wood and articles of wood; wood charcoal,31921947.0
2007,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,1096865854.0
2008,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,1265135704.0
2009,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,808657894.0
2010,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,831249281.0
2011,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,886766202.0
2012,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,1181891050.0
2007,ARG,Argentina,44,Wood and articles of wood; wood charcoal,130546193.0
2008,ARG,Argentina,44,Wood and articles of wood; wood charcoal,153945476.0
2009,ARG,Argentina,44,Wood and articles of wood; wood charcoal,105816962.0
2010,ARG,Argentina,44,Wood and articles of wood; wood charcoal,137775216.0
2011,ARG,Argentina,44,Wood and articles of wood; wood charcoal,175433304.0
2012,ARG,Argentina,44,Wood and articles of wood; wood charcoal,149796867.0
2007,ARM,Armenia,44,Wood and articles of wood; wood charcoal,39843634.0
2008,ARM,Armenia,44,Wood and articles of wood; wood charcoal,62134816.0
2009,ARM,Armenia,44,Wood and articles of wood; wood charcoal,49893479.0
2010,ARM,Armenia,44,Wood and articles of wood; wood charcoal,52460199.0
2011,ARM,Armenia,44,Wood and articles of wood; wood charcoal,62306181.0
2012,ARM,Armenia,44,Wood and articles of wood; wood charcoal,65300524.0
2007,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,21857075.0
2009,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,16237010.0
2010,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,10089553.0
