reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,2001,2716,53083920.0,Albania,Electrical energy
ALB,2002,2716,62445531.0,Albania,Electrical energy
ALB,2003,2716,52874321.0,Albania,Electrical energy
ALB,2004,2716,28027643.0,Albania,Electrical energy
ALB,2005,2716,7852887.0,Albania,Electrical energy
ALB,2006,2716,38952008.0,Albania,Electrical energy
AND,2006,2716,21651342.651,Andorra,Electrical energy
ARE,2001,2716,131307.0,United Arab Emirates,Electrical energy
ARE,2002,2716,531328.0,United Arab Emirates,Electrical energy
ARE,2003,2716,341243.0,United Arab Emirates,Electrical energy
ARE,2004,2716,790983.0,United Arab Emirates,Electrical energy
ARE,2005,2716,235823.0,United Arab Emirates,Electrical energy
ARG,2001,2716,195456702.0,Argentina,Electrical energy
ARG,2002,2716,194304604.0,Argentina,Electrical energy
ARG,2003,2716,192084881.0,Argentina,Electrical energy
ARG,2004,2716,232666230.0,Argentina,Electrical energy
ARG,2005,2716,262737245.0,Argentina,Electrical energy
ARG,2006,2716,266689152.0,Argentina,Electrical energy
ARM,2001,2716,8075227.0,Armenia,Electrical energy
ARM,2002,2716,5741060.0,Armenia,Electrical energy
ARM,2003,2716,4671602.0,Armenia,Electrical energy
ARM,2004,2716,4481808.0,Armenia,Electrical energy
ARM,2005,2716,5340455.0,Armenia,Electrical energy
ARM,2006,2716,8713608.0,Armenia,Electrical energy
AUT,2001,2716,775399974.0,Austria,Electrical energy
AUT,2002,2716,1102778147.0,Austria,Electrical energy
AUT,2003,2716,1564027729.0,Austria,Electrical energy
AUT,2004,2716,2422569981.0,Austria,Electrical energy
AUT,2005,2716,3991527036.0,Austria,Electrical energy
AUT,2006,2716,5347699771.0,Austria,Electrical energy
AZE,2001,2716,27609217.0,Azerbaijan,Electrical energy
AZE,2002,2716,67093827.0,Azerbaijan,Electrical energy
AZE,2003,2716,58936530.0,Azerbaijan,Electrical energy
AZE,2004,2716,59032385.0,Azerbaijan,Electrical energy
AZE,2005,2716,57136136.0,Azerbaijan,Electrical energy
AZE,2006,2716,56121148.0,Azerbaijan,Electrical energy
BEL,2001,2716,292561388.0,Belgium,Electrical energy
BEL,2002,2716,346188335.0,Belgium,Electrical energy
BEL,2003,2716,380713648.0,Belgium,Electrical energy
BEL,2004,2716,650795093.0,Belgium,Electrical energy
BEL,2005,2716,902972221.0,Belgium,Electrical energy
BEL,2006,2716,1347594095.0,Belgium,Electrical energy
BEN,2001,2716,25589273.0,Benin,Electrical energy
BEN,2002,2716,34060980.0,Benin,Electrical energy
BEN,2003,2716,48429240.0,Benin,Electrical energy
BEN,2004,2716,54947273.0,Benin,Electrical energy
BEN,2005,2716,56460083.0,Benin,Electrical energy
BEN,2006,2716,56538306.0,Benin,Electrical energy
BHR,2001,2716,1989.0,Bahrain,Electrical energy
BHR,2002,2716,1293.0,Bahrain,Electrical energy
BHR,2006,2716,3253.0,Bahrain,Electrical energy
BIH,2003,2716,236336.0,Bosnia Herzegovina,Electrical energy
BIH,2006,2716,71458026.0,Bosnia Herzegovina,Electrical energy
BLR,2001,2716,147199100.0,Belarus,Electrical energy
BLR,2002,2716,140510800.0,Belarus,Electrical energy
BLR,2003,2716,147306100.0,Belarus,Electrical energy
BLR,2004,2716,78488300.0,Belarus,Electrical energy
BLR,2005,2716,99931800.0,Belarus,Electrical energy
BLR,2006,2716,122489900.0,Belarus,Electrical energy
BMU,2005,2716,77.0,Bermuda,Electrical energy
BMU,2006,2716,40.0,Bermuda,Electrical energy
BRA,2001,2716,1128037432.0,Brazil,Electrical energy
BRA,2002,2716,1134625188.0,Brazil,Electrical energy
BRA,2003,2716,1037316941.0,Brazil,Electrical energy
BRA,2004,2716,1069197731.0,Brazil,Electrical energy
BRA,2005,2716,1224289840.0,Brazil,Electrical energy
BRA,2006,2716,1352471349.0,Brazil,Electrical energy
BTN,2005,2716,872185.0,Bhutan,Electrical energy
BTN,2006,2716,1583038.0,Bhutan,Electrical energy
BWA,2001,2716,7984330.0,Botswana,Electrical energy
BWA,2002,2716,6007085.0,Botswana,Electrical energy
BWA,2003,2716,40195055.0,Botswana,Electrical energy
BWA,2004,2716,28366660.0,Botswana,Electrical energy
BWA,2005,2716,36252402.0,Botswana,Electrical energy
BWA,2006,2716,42362852.0,Botswana,Electrical energy
CAN,2001,2716,1166904103.0,Canada,Electrical energy
CAN,2002,2716,314789609.0,Canada,Electrical energy
CAN,2003,2716,779633011.0,Canada,Electrical energy
CAN,2004,2716,832501797.0,Canada,Electrical energy
CAN,2005,2716,1011775042.0,Canada,Electrical energy
CAN,2006,2716,967404776.0,Canada,Electrical energy
CHE,2002,2716,957844393.068,Switzerland,Electrical energy
CHE,2003,2716,1008411445.0,Switzerland,Electrical energy
CHE,2004,2716,1038082731.622,Switzerland,Electrical energy
CHE,2005,2716,1753505887.265,Switzerland,Electrical energy
CHE,2006,2716,2322383830.916,Switzerland,Electrical energy
CHL,2001,2716,32600934.0,Chile,Electrical energy
CHL,2002,2716,43286241.0,Chile,Electrical energy
CHL,2003,2716,44483441.01,Chile,Electrical energy
CHL,2004,2716,42445800.0,Chile,Electrical energy
CHL,2005,2716,55011432.0,Chile,Electrical energy
CHL,2006,2716,73087737.0,Chile,Electrical energy
CHN,2001,2716,94790205.0,China,Electrical energy
CHN,2002,2716,124009265.0,China,Electrical energy
CHN,2003,2716,152654029.0,China,Electrical energy
CHN,2004,2716,172729945.0,China,Electrical energy
CHN,2005,2716,259729614.0,China,Electrical energy
CHN,2006,2716,278431678.0,China,Electrical energy
COL,2001,2716,8078498.0,Colombia,Electrical energy
COL,2002,2716,3427543.0,Colombia,Electrical energy
COL,2003,2716,3223395.0,Colombia,Electrical energy
COL,2004,2716,1729792.0,Colombia,Electrical energy
COL,2005,2716,2903541.0,Colombia,Electrical energy
COL,2006,2716,4613258.0,Colombia,Electrical energy
COM,2003,2716,645.0,Comoros,Electrical energy
CRI,2001,2716,425.0,Costa Rica,Electrical energy
CRI,2005,2716,2430.0,Costa Rica,Electrical energy
CZE,2001,2716,56569177.0,Czechia,Electrical energy
CZE,2002,2716,106288650.0,Czechia,Electrical energy
CZE,2003,2716,132077245.0,Czechia,Electrical energy
CZE,2004,2716,131030103.0,Czechia,Electrical energy
CZE,2005,2716,193353251.0,Czechia,Electrical energy
CZE,2006,2716,352392828.0,Czechia,Electrical energy
DEU,2001,2716,823888000.0,Germany,Electrical energy
DEU,2002,2716,891320000.0,Germany,Electrical energy
DEU,2003,2716,755685000.0,Germany,Electrical energy
DEU,2004,2716,991124000.0,Germany,Electrical energy
DEU,2005,2716,1897697000.0,Germany,Electrical energy
DEU,2006,2716,2346570000.0,Germany,Electrical energy
DNK,2001,2716,121584210.0,Denmark,Electrical energy
DNK,2002,2716,267224906.0,Denmark,Electrical energy
DNK,2003,2716,252431171.0,Denmark,Electrical energy
DNK,2004,2716,260114667.0,Denmark,Electrical energy
DNK,2005,2716,466129248.0,Denmark,Electrical energy
DNK,2006,2716,299396665.0,Denmark,Electrical energy
DOM,2003,2716,109087.08,Dominican Rep.,Electrical energy
DZA,2001,2716,89.0,Algeria,Electrical energy
ECU,2003,2716,52925181.0,Ecuador,Electrical energy
ECU,2004,2716,141188012.0,Ecuador,Electrical energy
ECU,2005,2716,142081469.0,Ecuador,Electrical energy
ECU,2006,2716,143710667.0,Ecuador,Electrical energy
EGY,2002,2716,2467.942,Egypt,Electrical energy
EGY,2005,2716,72803.594,Egypt,Electrical energy
EGY,2006,2716,61655.226,Egypt,Electrical energy
ERI,2003,2716,292653.0,Eritrea,Electrical energy
ESP,2001,2716,192117584.384,Spain,Electrical energy
ESP,2002,2716,228805244.773,Spain,Electrical energy
ESP,2003,2716,285024936.288,Spain,Electrical energy
ESP,2004,2716,452491117.238,Spain,Electrical energy
ESP,2005,2716,623988508.589,Spain,Electrical energy
ESP,2006,2716,335837301.329,Spain,Electrical energy
EST,2001,2716,4690661.0,Estonia,Electrical energy
EST,2002,2716,7877599.0,Estonia,Electrical energy
EST,2003,2716,1849793.0,Estonia,Electrical energy
EST,2004,2716,6131175.36,Estonia,Electrical energy
EST,2005,2716,7013856.25,Estonia,Electrical energy
EST,2006,2716,5550284.16,Estonia,Electrical energy
ETH,2005,2716,55.57,Ethiopia,Electrical energy
FIN,2001,2716,196161777.0,Finland,Electrical energy
FIN,2002,2716,255197858.0,Finland,Electrical energy
FIN,2003,2716,345649601.0,Finland,Electrical energy
FIN,2004,2716,321909172.0,Finland,Electrical energy
FIN,2005,2716,568657198.0,Finland,Electrical energy
FIN,2006,2716,879257752.0,Finland,Electrical energy
FJI,2006,2716,4471.0,Fiji,Electrical energy
FRA,2001,2716,198649134.0,France,Electrical energy
FRA,2002,2716,346063564.0,France,Electrical energy
FRA,2003,2716,605611391.0,France,Electrical energy
FRA,2004,2716,857735988.0,France,Electrical energy
FRA,2005,2716,381652115.0,France,Electrical energy
FRA,2006,2716,684780781.0,France,Electrical energy
FRO,2001,2716,272.0,Faroe Isds,Electrical energy
FRO,2002,2716,11242.0,Faroe Isds,Electrical energy
FRO,2003,2716,1786.0,Faroe Isds,Electrical energy
FRO,2004,2716,2418.0,Faroe Isds,Electrical energy
FRO,2005,2716,1130.0,Faroe Isds,Electrical energy
GBR,2001,2716,237814047.0,United Kingdom,Electrical energy
GBR,2002,2716,289201323.0,United Kingdom,Electrical energy
GBR,2003,2716,275603546.0,United Kingdom,Electrical energy
GBR,2004,2716,673912114.0,United Kingdom,Electrical energy
GBR,2005,2716,817686535.0,United Kingdom,Electrical energy
GBR,2006,2716,861960154.0,United Kingdom,Electrical energy
GEO,2001,2716,15649000.0,Georgia,Electrical energy
