reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2020,2701,21145.809,Aruba,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AGO,2020,2701,2480797.364,Angola,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AND,2020,2701,578.686,Andorra,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2020,2701,224890921.424,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2020,2701,134244263.18,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARM,2020,2701,1310158.09,Armenia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ATG,2020,2701,640.215,Antigua and Barbuda,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2020,2701,34928931.121,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,2020,2701,387386517.884,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AZE,2020,2701,2598077.03,Azerbaijan,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BDI,2020,2701,423933.505,Burundi,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEL,2020,2701,471955955.431,Belgium,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEN,2020,2701,5220745.823,Benin,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BFA,2020,2701,2997.815,Burkina Faso,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BGR,2020,2701,63664538.747,Bulgaria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BHR,2020,2701,8893681.18,Bahrain,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BHS,2020,2701,106159.0,Bahamas,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BIH,2020,2701,181104433.97,Bosnia Herzegovina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BLR,2020,2701,92926400.0,Belarus,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BLZ,2020,2701,14475.58,Belize,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BMU,2020,2701,14183.93,Bermuda,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BOL,2020,2701,369869.84,Bolivia (Plurinational State of),"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRA,2020,2701,1815927946.0,Brazil,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRB,2020,2701,56270.0,Barbados,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRN,2020,2701,66129701.58,Brunei Darussalam,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BTN,2020,2701,9105583.854,Bhutan,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BWA,2020,2701,163901.081,Botswana,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CAN,2020,2701,566394350.794,Canada,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CHE,2020,2701,4328262.801,Switzerland,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CHL,2020,2701,680176374.666,Chile,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CHN,2020,2701,16411782062.0,China,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CIV,2020,2701,5510.8,Côte d'Ivoire,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CMR,2020,2701,660225.41,Cameroon,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COD,2020,2701,22074036.809,Dem. Rep. of the Congo,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COG,2020,2701,11557723.95,Congo,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COL,2020,2701,3545630.76,Colombia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COM,2020,2701,47540.964,Comoros,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CPV,2020,2701,217.623,Cabo Verde,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CRI,2020,2701,9068.12,Costa Rica,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CUB,2020,2701,2174054.26,Cuba,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CYM,2020,2701,15005.643,Cayman Isds,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CYP,2020,2701,1574377.838,Cyprus,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CZE,2020,2701,363576586.0,Czechia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DEU,2020,2701,2716130239.137,Germany,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DMA,2020,2701,125.555,Dominica,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DNK,2020,2701,6919886.077,Denmark,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DOM,2020,2701,141467167.82,Dominican Rep.,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ECU,2020,2701,4131153.1,Ecuador,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
EGY,2020,2701,72735661.875,Egypt,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ESP,2020,2701,339094241.696,Spain,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
EST,2020,2701,356948.93,Estonia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ETH,2020,2701,57001167.25,Ethiopia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
FIN,2020,2701,226573305.188,Finland,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
FJI,2020,2701,3044.995,Fiji,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
