period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,79,Zinc and articles thereof,145.0
2000,AIA,Anguilla,79,Zinc and articles thereof,6382.0
1996,ALB,Albania,79,Zinc and articles thereof,89426.0
1998,ALB,Albania,79,Zinc and articles thereof,23990.0
1999,ALB,Albania,79,Zinc and articles thereof,77682.0
2000,ALB,Albania,79,Zinc and articles thereof,29654.0
1996,AND,Andorra,79,Zinc and articles thereof,892.0
2000,AND,Andorra,79,Zinc and articles thereof,2002.0
1999,ARE,United Arab Emirates,79,Zinc and articles thereof,1739562.0
2000,ARE,United Arab Emirates,79,Zinc and articles thereof,1466112.0
1995,ARG,Argentina,79,Zinc and articles thereof,13103094.0
1996,ARG,Argentina,79,Zinc and articles thereof,8924688.0
1997,ARG,Argentina,79,Zinc and articles thereof,10003793.0
1998,ARG,Argentina,79,Zinc and articles thereof,12078585.0
1999,ARG,Argentina,79,Zinc and articles thereof,7755526.0
2000,ARG,Argentina,79,Zinc and articles thereof,9559193.0
1997,ARM,Armenia,79,Zinc and articles thereof,8442.0
1999,ATG,Antigua and Barbuda,79,Zinc and articles thereof,79621.0
2000,ATG,Antigua and Barbuda,79,Zinc and articles thereof,110532.0
1995,AUS,Australia,79,Zinc and articles thereof,276664414.0
1996,AUS,Australia,79,Zinc and articles thereof,289077015.0
1997,AUS,Australia,79,Zinc and articles thereof,305604279.0
1998,AUS,Australia,79,Zinc and articles thereof,269530400.0
1999,AUS,Australia,79,Zinc and articles thereof,287468102.0
2000,AUS,Australia,79,Zinc and articles thereof,490096443.0
1995,AUT,Austria,79,Zinc and articles thereof,30014032.0
1996,AUT,Austria,79,Zinc and articles thereof,30797152.0
1997,AUT,Austria,79,Zinc and articles thereof,54320360.0
1998,AUT,Austria,79,Zinc and articles thereof,57275508.0
1999,AUT,Austria,79,Zinc and articles thereof,43798506.0
2000,AUT,Austria,79,Zinc and articles thereof,53547531.0
1997,AZE,Azerbaijan,79,Zinc and articles thereof,100000.0
1999,AZE,Azerbaijan,79,Zinc and articles thereof,31749.0
2000,AZE,Azerbaijan,79,Zinc and articles thereof,84150.0
1996,BDI,Burundi,79,Zinc and articles thereof,386.0
1997,BDI,Burundi,79,Zinc and articles thereof,3093.0
