reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
CIV,2021,2716,150008927.356,Côte d'Ivoire,Electrical energy
CIV,2022,2716,89305659.824,Côte d'Ivoire,Electrical energy
CIV,2023,2716,171917883.734,Côte d'Ivoire,Electrical energy
CMR,2022,2716,371.278,Cameroon,Electrical energy
COD,2019,2716,1338703.59,Dem. Rep. of the Congo,Electrical energy
COD,2022,2716,1441499.106,Dem. Rep. of the Congo,Electrical energy
COL,2019,2716,283803.0,Colombia,Electrical energy
COL,2020,2716,11469090.0,Colombia,Electrical energy
COL,2021,2716,10468255.0,Colombia,Electrical energy
COL,2022,2716,14269456.0,Colombia,Electrical energy
COL,2023,2716,244197093.0,Colombia,Electrical energy
CZE,2019,2716,1333034438.0,Czechia,Electrical energy
CZE,2020,2716,899292609.0,Czechia,Electrical energy
CZE,2021,2716,2757122856.0,Czechia,Electrical energy
CZE,2022,2716,5084549382.0,Czechia,Electrical energy
CZE,2023,2716,2273681705.0,Czechia,Electrical energy
DEU,2019,2716,3774873542.069,Germany,Electrical energy
DEU,2020,2716,3318861645.897,Germany,Electrical energy
DEU,2021,2716,8328658486.207,Germany,Electrical energy
DEU,2022,2716,18829360472.953,Germany,Electrical energy
DEU,2023,2716,6538983740.447,Germany,Electrical energy
DNK,2019,2716,339974983.409,Denmark,Electrical energy
DNK,2020,2716,149048701.864,Denmark,Electrical energy
DNK,2021,2716,1440959537.339,Denmark,Electrical energy
DNK,2022,2716,3281151434.251,Denmark,Electrical energy
DNK,2023,2716,1367748011.231,Denmark,Electrical energy
ECU,2019,2716,68272211.81,Ecuador,Electrical energy
ECU,2020,2716,55536799.5,Ecuador,Electrical energy
ECU,2021,2716,15452758.04,Ecuador,Electrical energy
ECU,2022,2716,6479228.3,Ecuador,Electrical energy
ECU,2023,2716,35856908.6,Ecuador,Electrical energy
EGY,2019,2716,52526445.0,Egypt,Electrical energy
EGY,2020,2716,63932651.0,Egypt,Electrical energy
EGY,2021,2716,71384585.0,Egypt,Electrical energy
EGY,2022,2716,112412928.0,Egypt,Electrical energy
EGY,2023,2716,125547205.0,Egypt,Electrical energy
ESP,2019,2716,856955544.357,Spain,Electrical energy
ESP,2020,2716,727371942.598,Spain,Electrical energy
ESP,2021,2716,3109548286.128,Spain,Electrical energy
ESP,2022,2716,6926886479.043,Spain,Electrical energy
ESP,2023,2716,3167478556.743,Spain,Electrical energy
EST,2019,2716,146933661.714,Estonia,Electrical energy
EST,2020,2716,156759013.81,Estonia,Electrical energy
EST,2021,2716,552406431.35,Estonia,Electrical energy
EST,2022,2716,1331452326.26,Estonia,Electrical energy
EST,2023,2716,467654592.61,Estonia,Electrical energy
FIN,2019,2716,200957437.724,Finland,Electrical energy
FIN,2020,2716,236922834.519,Finland,Electrical energy
FIN,2021,2716,670322773.268,Finland,Electrical energy
FIN,2022,2716,945674876.054,Finland,Electrical energy
FIN,2023,2716,423677043.992,Finland,Electrical energy
FRA,2019,2716,3000877469.337,France,Electrical energy
FRA,2020,2716,2297390012.978,France,Electrical energy
FRA,2021,2716,6804522725.617,France,Electrical energy
FRA,2022,2716,9071207774.078,France,Electrical energy
FRA,2023,2716,7395166624.592,France,Electrical energy
GAB,2023,2716,117818.374,Gabon,Electrical energy
GBR,2019,2716,179848617.859,United Kingdom,Electrical energy
GBR,2020,2716,190835410.092,United Kingdom,Electrical energy
GBR,2021,2716,730778230.215,United Kingdom,Electrical energy
GBR,2022,2716,4244691076.528,United Kingdom,Electrical energy
GBR,2023,2716,859153662.157,United Kingdom,Electrical energy
GEO,2019,2716,7836882.0,Georgia,Electrical energy
GEO,2020,2716,5845981.0,Georgia,Electrical energy
GEO,2021,2716,15721713.0,Georgia,Electrical energy
GEO,2022,2716,84286700.0,Georgia,Electrical energy
GEO,2023,2716,95748321.0,Georgia,Electrical energy
GRC,2019,2716,119429305.179,Greece,Electrical energy
GRC,2020,2716,62210034.092,Greece,Electrical energy
GRC,2021,2716,261222953.332,Greece,Electrical energy
GRC,2022,2716,605658339.575,Greece,Electrical energy
GRC,2023,2716,759244642.738,Greece,Electrical energy
GTM,2019,2716,259294785.0,Guatemala,Electrical energy
GTM,2020,2716,108332299.0,Guatemala,Electrical energy
GTM,2021,2716,93798140.0,Guatemala,Electrical energy
GTM,2022,2716,110160572.0,Guatemala,Electrical energy
GTM,2023,2716,63940385.0,Guatemala,Electrical energy
HRV,2019,2716,291044658.0,Croatia,Electrical energy
HRV,2020,2716,221054440.0,Croatia,Electrical energy
HRV,2021,2716,509818335.0,Croatia,Electrical energy
HRV,2022,2716,1484707280.0,Croatia,Electrical energy
HRV,2023,2716,838129357.0,Croatia,Electrical energy
HUN,2019,2716,894747387.0,Hungary,Electrical energy
HUN,2020,2716,732927703.0,Hungary,Electrical energy
HUN,2021,2716,1578198124.0,Hungary,Electrical energy
HUN,2022,2716,3321389209.0,Hungary,Electrical energy
HUN,2023,2716,1642852641.294,Hungary,Electrical energy
IND,2019,2716,610727649.801,India,Electrical energy
IND,2020,2716,491404357.228,India,Electrical energy
IND,2021,2716,576310345.888,India,Electrical energy
IND,2022,2716,647752541.902,India,Electrical energy
IND,2023,2716,1494323588.704,India,Electrical energy
IRL,2019,2716,67273135.089,Ireland,Electrical energy
IRL,2020,2716,67265845.898,Ireland,Electrical energy
IRL,2021,2716,145294588.503,Ireland,Electrical energy
IRL,2022,2716,293413242.794,Ireland,Electrical energy
IRL,2023,2716,58140395.42,Ireland,Electrical energy
ITA,2019,2716,359502367.83,Italy,Electrical energy
ITA,2020,2716,359231364.936,Italy,Electrical energy
ITA,2021,2716,869137679.554,Italy,Electrical energy
ITA,2022,2716,2002783785.673,Italy,Electrical energy
ITA,2023,2716,650019989.252,Italy,Electrical energy
JAM,2019,2716,1919183.692,Jamaica,Electrical energy
JAM,2020,2716,1968363.94,Jamaica,Electrical energy
JAM,2021,2716,2002873.42,Jamaica,Electrical energy
JAM,2022,2716,2321018.98,Jamaica,Electrical energy
JAM,2023,2716,2042959.92,Jamaica,Electrical energy
JOR,2019,2716,9979155.617,Jordan,Electrical energy
JOR,2020,2716,17837434.732,Jordan,Electrical energy
JOR,2021,2716,18564609.803,Jordan,Electrical energy
JOR,2022,2716,23840595.703,Jordan,Electrical energy
JOR,2023,2716,23062450.635,Jordan,Electrical energy
KAZ,2019,2716,46784311.43,Kazakhstan,Electrical energy
KAZ,2020,2716,37488399.41,Kazakhstan,Electrical energy
KAZ,2021,2716,38959330.85,Kazakhstan,Electrical energy
KAZ,2022,2716,40291464.44,Kazakhstan,Electrical energy
KAZ,2023,2716,60167274.67,Kazakhstan,Electrical energy
KEN,2021,2716,1825822.68,Kenya,Electrical energy
KEN,2022,2716,2178904.485,Kenya,Electrical energy
KEN,2023,2716,3481198.309,Kenya,Electrical energy
KGZ,2019,2716,111140.0,Kyrgyzstan,Electrical energy
KGZ,2020,2716,108091.0,Kyrgyzstan,Electrical energy
KGZ,2021,2716,101433.0,Kyrgyzstan,Electrical energy
KGZ,2022,2716,101821.0,Kyrgyzstan,Electrical energy
KOR,2023,2716,1800.0,Rep. of Korea,Electrical energy
LAO,2019,2716,1326855281.448,Lao People's Dem. Rep.,Electrical energy
LAO,2020,2716,830910337.208,Lao People's Dem. Rep.,Electrical energy
LAO,2021,2716,1633068783.37,Lao People's Dem. Rep.,Electrical energy
LAO,2022,2716,2357753087.837,Lao People's Dem. Rep.,Electrical energy
LSO,2021,2716,4389.845,Lesotho,Electrical energy
LSO,2022,2716,19015.336,Lesotho,Electrical energy
LTU,2019,2716,174611634.0,Lithuania,Electrical energy
LTU,2020,2716,116268593.0,Lithuania,Electrical energy
LTU,2021,2716,256315808.0,Lithuania,Electrical energy
LTU,2022,2716,513352236.0,Lithuania,Electrical energy
LTU,2023,2716,243483202.0,Lithuania,Electrical energy
LUX,2019,2716,6382955.783,Luxembourg,Electrical energy
LUX,2020,2716,4982040.793,Luxembourg,Electrical energy
LUX,2021,2716,14151331.132,Luxembourg,Electrical energy
LUX,2022,2716,30759910.004,Luxembourg,Electrical energy
LUX,2023,2716,16740134.417,Luxembourg,Electrical energy
LVA,2019,2716,181221555.759,Latvia,Electrical energy
LVA,2020,2716,95560981.202,Latvia,Electrical energy
LVA,2021,2716,295482824.176,Latvia,Electrical energy
LVA,2022,2716,710158683.953,Latvia,Electrical energy
LVA,2023,2716,325164470.068,Latvia,Electrical energy
MAR,2019,2716,60723602.221,Morocco,Electrical energy
MAR,2020,2716,7846287.184,Morocco,Electrical energy
MAR,2021,2716,44773890.339,Morocco,Electrical energy
MAR,2022,2716,53602906.368,Morocco,Electrical energy
MAR,2023,2716,35791829.791,Morocco,Electrical energy
MDA,2021,2716,6194.0,Rep. of Moldova,Electrical energy
MDA,2022,2716,21929543.0,Rep. of Moldova,Electrical energy
MDA,2023,2716,45723472.0,Rep. of Moldova,Electrical energy
MEX,2019,2716,228342319.0,Mexico,Electrical energy
MEX,2020,2716,165554041.0,Mexico,Electrical energy
MEX,2021,2716,211782497.0,Mexico,Electrical energy
MEX,2022,2716,251867781.0,Mexico,Electrical energy
MEX,2023,2716,333499468.0,Mexico,Electrical energy
MKD,2019,2716,39015228.24,North Macedonia,Electrical energy
MKD,2020,2716,50166846.4,North Macedonia,Electrical energy
MKD,2021,2716,47938956.54,North Macedonia,Electrical energy
MKD,2022,2716,214735365.87,North Macedonia,Electrical energy
MKD,2023,2716,254388068.014,North Macedonia,Electrical energy
MLT,2019,2716,4053449.772,Malta,Electrical energy
MLT,2020,2716,789555.549,Malta,Electrical energy
MLT,2021,2716,3716302.521,Malta,Electrical energy
MLT,2022,2716,1285522.805,Malta,Electrical energy
MLT,2023,2716,4016017.633,Malta,Electrical energy
MMR,2019,2716,34236267.198,Myanmar,Electrical energy
MMR,2020,2716,34729706.545,Myanmar,Electrical energy
MMR,2021,2716,38971989.447,Myanmar,Electrical energy
MMR,2022,2716,47759684.134,Myanmar,Electrical energy
MMR,2023,2716,27600351.54,Myanmar,Electrical energy
MNE,2019,2716,63579668.557,Montenegro,Electrical energy
MNE,2020,2716,57003487.576,Montenegro,Electrical energy
MNE,2021,2716,75874099.69,Montenegro,Electrical energy
MNE,2022,2716,178949878.873,Montenegro,Electrical energy
MNE,2023,2716,223757989.493,Montenegro,Electrical energy
MNG,2019,2716,337195.25,Mongolia,Electrical energy
MNG,2020,2716,580403.46,Mongolia,Electrical energy
MNG,2021,2716,334645.45,Mongolia,Electrical energy
MNG,2022,2716,330590.008,Mongolia,Electrical energy
MNG,2023,2716,518007.574,Mongolia,Electrical energy
MOZ,2019,2716,434557718.71,Mozambique,Electrical energy
MOZ,2020,2716,456437505.894,Mozambique,Electrical energy
MOZ,2021,2716,569709170.9,Mozambique,Electrical energy
MOZ,2022,2716,571027356.934,Mozambique,Electrical energy
MOZ,2023,2716,658248000.0,Mozambique,Electrical energy
MWI,2019,2716,1182043.537,Malawi,Electrical energy
MWI,2020,2716,1108108.328,Malawi,Electrical energy
MWI,2021,2716,160600.51,Malawi,Electrical energy
MYS,2019,2716,129876540.141,Malaysia,Electrical energy
MYS,2020,2716,118793010.757,Malaysia,Electrical energy
MYS,2021,2716,81505214.251,Malaysia,Electrical energy
MYS,2022,2716,58635298.417,Malaysia,Electrical energy
MYS,2023,2716,60301070.308,Malaysia,Electrical energy
NAM,2020,2716,118.409,Namibia,Electrical energy
NGA,2019,2716,85644219.09,Nigeria,Electrical energy
NGA,2020,2716,51187552.558,Nigeria,Electrical energy
NGA,2021,2716,218205254.046,Nigeria,Electrical energy
NGA,2022,2716,156777337.567,Nigeria,Electrical energy
NGA,2023,2716,161118216.422,Nigeria,Electrical energy
NLD,2019,2716,478503124.491,Netherlands,Electrical energy
NLD,2020,2716,675220907.175,Netherlands,Electrical energy
NLD,2021,2716,546062717.331,Netherlands,Electrical energy
NLD,2023,2716,3091359602.985,Netherlands,Electrical energy
NOR,2019,2716,526464995.065,Norway,Electrical energy
NOR,2020,2716,306948616.066,Norway,Electrical energy
NOR,2021,2716,2353375215.951,Norway,Electrical energy
NOR,2022,2716,4535602269.907,Norway,Electrical energy
NOR,2023,2716,2583767447.266,Norway,Electrical energy
OMN,2019,2716,72902.464,Oman,Electrical energy
OMN,2020,2716,4457.737,Oman,Electrical energy
OMN,2021,2716,28036.411,Oman,Electrical energy
PER,2019,2716,1239785.08,Peru,Electrical energy
PER,2020,2716,1058205.89,Peru,Electrical energy
PER,2021,2716,1350020.65,Peru,Electrical energy
PER,2022,2716,1594841.725,Peru,Electrical energy
PER,2023,2716,1443999.63,Peru,Electrical energy
POL,2019,2716,421889558.0,Poland,Electrical energy
POL,2020,2716,343840177.0,Poland,Electrical energy
POL,2021,2716,1184227062.0,Poland,Electrical energy
POL,2022,2716,3526337489.0,Poland,Electrical energy
POL,2023,2716,2841811894.0,Poland,Electrical energy
PRT,2019,2716,181556484.327,Portugal,Electrical energy
PRT,2020,2716,211341688.636,Portugal,Electrical energy
PRT,2021,2716,447276231.236,Portugal,Electrical energy
PRT,2022,2716,484126985.169,Portugal,Electrical energy
PRT,2023,2716,312905601.145,Portugal,Electrical energy
PRY,2019,2716,1884466453.0,Paraguay,Electrical energy
PRY,2020,2716,1735721112.0,Paraguay,Electrical energy
PRY,2021,2716,1629354218.0,Paraguay,Electrical energy
PRY,2022,2716,1662434951.624,Paraguay,Electrical energy
PRY,2023,2716,1549258737.2,Paraguay,Electrical energy
ROU,2019,2716,167174104.03,Romania,Electrical energy
ROU,2020,2716,222548519.48,Romania,Electrical energy
ROU,2021,2716,658815541.99,Romania,Electrical energy
ROU,2022,2716,1857339219.33,Romania,Electrical energy
ROU,2023,2716,1334919266.83,Romania,Electrical energy
RUS,2019,2716,911408938.38,Russian Federation,Electrical energy
RUS,2020,2716,488772502.57,Russian Federation,Electrical energy
RUS,2021,2716,1327371971.974,Russian Federation,Electrical energy
RWA,2019,2716,365643.51,Rwanda,Electrical energy
RWA,2020,2716,253.01,Rwanda,Electrical energy
RWA,2022,2716,3457.5,Rwanda,Electrical energy
SGP,2020,2716,182184.796,Singapore,Electrical energy
SGP,2021,2716,571045.41,Singapore,Electrical energy
SGP,2022,2716,658268.616,Singapore,Electrical energy
SGP,2023,2716,467559.026,Singapore,Electrical energy
SLV,2019,2716,12722708.86,El Salvador,Electrical energy
SLV,2020,2716,10148574.83,El Salvador,Electrical energy
SLV,2021,2716,2038690.25,El Salvador,Electrical energy
SLV,2022,2716,39961837.13,El Salvador,Electrical energy
SLV,2023,2716,74635822.0,El Salvador,Electrical energy
SRB,2019,2716,83264334.0,Serbia,Electrical energy
SRB,2020,2716,119549878.0,Serbia,Electrical energy
SRB,2021,2716,155946035.0,Serbia,Electrical energy
SRB,2022,2716,890959073.0,Serbia,Electrical energy
SRB,2023,2716,1374092971.0,Serbia,Electrical energy
SVK,2019,2716,602647773.816,Slovakia,Electrical energy
SVK,2020,2716,623661794.22,Slovakia,Electrical energy
SVK,2021,2716,1243619121.134,Slovakia,Electrical energy
SVK,2022,2716,2429768604.156,Slovakia,Electrical energy
SVK,2023,2716,1823077857.06,Slovakia,Electrical energy
SVN,2019,2716,460712468.63,Slovenia,Electrical energy
SVN,2020,2716,372892970.27,Slovenia,Electrical energy
SVN,2021,2716,851635189.17,Slovenia,Electrical energy
SVN,2022,2716,1542043720.003,Slovenia,Electrical energy
SVN,2023,2716,1018330201.541,Slovenia,Electrical energy
SWE,2019,2716,1511884514.858,Sweden,Electrical energy
SWE,2020,2716,821147984.924,Sweden,Electrical energy
SWE,2021,2716,2456758072.123,Sweden,Electrical energy
SWE,2022,2716,4744729804.032,Sweden,Electrical energy
SWE,2023,2716,2132019711.116,Sweden,Electrical energy
TGO,2019,2716,108464780.566,Togo,Electrical energy
TGO,2020,2716,1129998.079,Togo,Electrical energy
TGO,2021,2716,769799.359,Togo,Electrical energy
TGO,2022,2716,729284.588,Togo,Electrical energy
TGO,2023,2716,686628.138,Togo,Electrical energy
THA,2019,2716,207899274.395,Thailand,Electrical energy
THA,2020,2716,216236013.32,Thailand,Electrical energy
THA,2021,2716,128012420.852,Thailand,Electrical energy
THA,2022,2716,163727170.878,Thailand,Electrical energy
THA,2023,2716,179414291.022,Thailand,Electrical energy
TJK,2019,2716,34855936.0,Tajikistan,Electrical energy
TJK,2020,2716,55493115.0,Tajikistan,Electrical energy
TJK,2021,2716,95133219.0,Tajikistan,Electrical energy
TJK,2022,2716,106791929.0,Tajikistan,Electrical energy
TJK,2023,2716,96363855.0,Tajikistan,Electrical energy
TUR,2019,2716,104425146.0,Türkiye,Electrical energy
TUR,2020,2716,81804129.0,Türkiye,Electrical energy
TUR,2021,2716,248354788.0,Türkiye,Electrical energy
TUR,2022,2716,293267090.0,Türkiye,Electrical energy
TUR,2023,2716,207396128.0,Türkiye,Electrical energy
TZA,2020,2716,27894.79,United Rep. of Tanzania,Electrical energy
UGA,2019,2716,44568486.7,Uganda,Electrical energy
UGA,2020,2716,20095917.0,Uganda,Electrical energy
UGA,2021,2716,36501379.52,Uganda,Electrical energy
UGA,2022,2716,39829164.59,Uganda,Electrical energy
UGA,2023,2716,46565882.4,Uganda,Electrical energy
UKR,2019,2716,378685437.1,Ukraine,Electrical energy
UKR,2020,2716,280830181.34,Ukraine,Electrical energy
UKR,2021,2716,241503610.04,Ukraine,Electrical energy
UKR,2022,2716,589179437.72,Ukraine,Electrical energy
UKR,2023,2716,99348086.72,Ukraine,Electrical energy
URY,2019,2716,78906951.0,Uruguay,Electrical energy
URY,2020,2716,79111191.0,Uruguay,Electrical energy
URY,2021,2716,525303357.0,Uruguay,Electrical energy
URY,2022,2716,162744605.0,Uruguay,Electrical energy
URY,2023,2716,20911532.0,Uruguay,Electrical energy
USA,2019,2716,408069985.0,USA,Electrical energy
USA,2020,2716,197102371.0,USA,Electrical energy
USA,2021,2716,504433403.0,USA,Electrical energy
USA,2022,2716,703472600.0,USA,Electrical energy
USA,2023,2716,1186500969.0,USA,Electrical energy
UZB,2019,2716,101151575.0,Uzbekistan,Electrical energy
UZB,2020,2716,167029324.99,Uzbekistan,Electrical energy
UZB,2021,2716,108890611.221,Uzbekistan,Electrical energy
UZB,2022,2716,138054986.408,Uzbekistan,Electrical energy
UZB,2023,2716,83224349.99,Uzbekistan,Electrical energy
VNM,2019,2716,181120848.15,Viet Nam,Electrical energy
VNM,2020,2716,200164468.878,Viet Nam,Electrical energy
VNM,2021,2716,89270535.986,Viet Nam,Electrical energy
VNM,2022,2716,140730054.44,Viet Nam,Electrical energy
VNM,2023,2716,76278524.13,Viet Nam,Electrical energy
ZAF,2019,2716,739869633.417,South Africa,Electrical energy
ZAF,2020,2716,647363448.499,South Africa,Electrical energy
ZAF,2021,2716,766050990.981,South Africa,Electrical energy
ZAF,2022,2716,674511462.292,South Africa,Electrical energy
ZAF,2023,2716,609765815.715,South Africa,Electrical energy
ZMB,2019,2716,86822379.05,Zambia,Electrical energy
ZMB,2020,2716,124337914.186,Zambia,Electrical energy
ZMB,2021,2716,166451385.726,Zambia,Electrical energy
ZMB,2022,2716,300120567.813,Zambia,Electrical energy
ZMB,2023,2716,397248377.031,Zambia,Electrical energy
ZWE,2019,2716,16968795.42,Zimbabwe,Electrical energy
ZWE,2020,2716,5141828.95,Zimbabwe,Electrical energy
ZWE,2021,2716,3051437.2,Zimbabwe,Electrical energy
ZWE,2022,2716,25164823.7,Zimbabwe,Electrical energy
ZWE,2023,2716,21656921.06,Zimbabwe,Electrical energy
