period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2004,AGO,Angola,75,Nickel and articles thereof,4789.819
2006,AGO,Angola,75,Nickel and articles thereof,5716.186
2001,ALB,Albania,75,Nickel and articles thereof,46485.0
2002,ALB,Albania,75,Nickel and articles thereof,74314.0
2003,ALB,Albania,75,Nickel and articles thereof,63561.0
2004,ALB,Albania,75,Nickel and articles thereof,92751.0
2005,ALB,Albania,75,Nickel and articles thereof,98099.0
2001,AND,Andorra,75,Nickel and articles thereof,13175.0
2005,ANT,Netherlands Antilles (...2010),75,Nickel and articles thereof,3684.0
2001,ARE,United Arab Emirates,75,Nickel and articles thereof,1345384.0
2002,ARE,United Arab Emirates,75,Nickel and articles thereof,1657071.0
2003,ARE,United Arab Emirates,75,Nickel and articles thereof,2710551.0
2004,ARE,United Arab Emirates,75,Nickel and articles thereof,3152051.0
2005,ARE,United Arab Emirates,75,Nickel and articles thereof,5881648.0
2006,ARE,United Arab Emirates,75,Nickel and articles thereof,7084508.0
2001,ARG,Argentina,75,Nickel and articles thereof,203291.0
2002,ARG,Argentina,75,Nickel and articles thereof,347042.0
2003,ARG,Argentina,75,Nickel and articles thereof,135288.0
2004,ARG,Argentina,75,Nickel and articles thereof,68892.0
2005,ARG,Argentina,75,Nickel and articles thereof,195158.0
2006,ARG,Argentina,75,Nickel and articles thereof,190704.0
2001,AUS,Australia,75,Nickel and articles thereof,804021533.0
2002,AUS,Australia,75,Nickel and articles thereof,901745505.0
2003,AUS,Australia,75,Nickel and articles thereof,435150150.0
2004,AUS,Australia,75,Nickel and articles thereof,503542991.0
2005,AUS,Australia,75,Nickel and articles thereof,495181491.0
2006,AUS,Australia,75,Nickel and articles thereof,947935125.0
2001,AUT,Austria,75,Nickel and articles thereof,36210861.0
2002,AUT,Austria,75,Nickel and articles thereof,38936835.0
2003,AUT,Austria,75,Nickel and articles thereof,39578226.0
2004,AUT,Austria,75,Nickel and articles thereof,66617849.0
2005,AUT,Austria,75,Nickel and articles thereof,68605931.0
2006,AUT,Austria,75,Nickel and articles thereof,92603546.0
2004,AZE,Azerbaijan,75,Nickel and articles thereof,12175.0
2006,AZE,Azerbaijan,75,Nickel and articles thereof,1600.0
2001,BEL,Belgium,75,Nickel and articles thereof,144178803.0
2002,BEL,Belgium,75,Nickel and articles thereof,157528114.0
2003,BEL,Belgium,75,Nickel and articles thereof,176282007.0
2004,BEL,Belgium,75,Nickel and articles thereof,355348212.0
2005,BEL,Belgium,75,Nickel and articles thereof,331474310.0
2006,BEL,Belgium,75,Nickel and articles thereof,496981975.0
2006,BFA,Burkina Faso,75,Nickel and articles thereof,318.995
2001,BGD,Bangladesh,75,Nickel and articles thereof,31697.0
2002,BGD,Bangladesh,75,Nickel and articles thereof,6359.0
2003,BGD,Bangladesh,75,Nickel and articles thereof,6504.0
2004,BGD,Bangladesh,75,Nickel and articles thereof,8677.0
2005,BGD,Bangladesh,75,Nickel and articles thereof,8704.0
2006,BGD,Bangladesh,75,Nickel and articles thereof,146055.0
2001,BGR,Bulgaria,75,Nickel and articles thereof,180631.0
2002,BGR,Bulgaria,75,Nickel and articles thereof,140147.0
2003,BGR,Bulgaria,75,Nickel and articles thereof,75899.0
2004,BGR,Bulgaria,75,Nickel and articles thereof,460044.0
2005,BGR,Bulgaria,75,Nickel and articles thereof,144004.0
2006,BGR,Bulgaria,75,Nickel and articles thereof,187741.0
2002,BHR,Bahrain,75,Nickel and articles thereof,11266.0
2003,BHR,Bahrain,75,Nickel and articles thereof,6253.0
2005,BHR,Bahrain,75,Nickel and articles thereof,6912.0
2006,BHR,Bahrain,75,Nickel and articles thereof,19455.0
2001,BHS,Bahamas,75,Nickel and articles thereof,5000.0
2006,BHS,Bahamas,75,Nickel and articles thereof,33299.0
2003,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,126314.0
2004,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,175780.0
2005,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,75545.0
2006,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,75837.0
2001,BLR,Belarus,75,Nickel and articles thereof,4764900.0
2002,BLR,Belarus,75,Nickel and articles thereof,489500.0
2003,BLR,Belarus,75,Nickel and articles thereof,1307600.0
2004,BLR,Belarus,75,Nickel and articles thereof,492500.0
2005,BLR,Belarus,75,Nickel and articles thereof,7200.0
2006,BLR,Belarus,75,Nickel and articles thereof,145300.0
2001,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,148.0
2003,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,939.0
2004,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,55.0
2006,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,600.0
2001,BRA,Brazil,75,Nickel and articles thereof,108174497.0
2002,BRA,Brazil,75,Nickel and articles thereof,107369171.0
2003,BRA,Brazil,75,Nickel and articles thereof,137878834.0
2004,BRA,Brazil,75,Nickel and articles thereof,243591063.0
2005,BRA,Brazil,75,Nickel and articles thereof,255119269.0
2006,BRA,Brazil,75,Nickel and articles thereof,322124127.0
2002,BRB,Barbados,75,Nickel and articles thereof,4125.0
2003,BRB,Barbados,75,Nickel and articles thereof,458.0
2002,BRN,Brunei Darussalam,75,Nickel and articles thereof,161.0
