period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,74,Copper and articles thereof,2207073.0
2000,AIA,Anguilla,74,Copper and articles thereof,104501.0
1996,ALB,Albania,74,Copper and articles thereof,863474.0
1997,ALB,Albania,74,Copper and articles thereof,681376.0
1998,ALB,Albania,74,Copper and articles thereof,603690.0
1999,ALB,Albania,74,Copper and articles thereof,1495866.0
2000,ALB,Albania,74,Copper and articles thereof,1573257.0
1995,AND,Andorra,74,Copper and articles thereof,605211.0
1996,AND,Andorra,74,Copper and articles thereof,707858.0
1997,AND,Andorra,74,Copper and articles thereof,625341.0
1998,AND,Andorra,74,Copper and articles thereof,683269.0
1999,AND,Andorra,74,Copper and articles thereof,544333.0
2000,AND,Andorra,74,Copper and articles thereof,548781.0
1998,ANT,Netherlands Antilles (...2010),74,Copper and articles thereof,1895659.0
1999,ARE,United Arab Emirates,74,Copper and articles thereof,73721989.0
2000,ARE,United Arab Emirates,74,Copper and articles thereof,124794633.0
1995,ARG,Argentina,74,Copper and articles thereof,146391296.0
1996,ARG,Argentina,74,Copper and articles thereof,141346320.0
1997,ARG,Argentina,74,Copper and articles thereof,158479040.0
1998,ARG,Argentina,74,Copper and articles thereof,137615392.0
1999,ARG,Argentina,74,Copper and articles thereof,101885494.0
2000,ARG,Argentina,74,Copper and articles thereof,124389420.0
1997,ARM,Armenia,74,Copper and articles thereof,1462599.0
1999,ARM,Armenia,74,Copper and articles thereof,567300.0
2000,ARM,Armenia,74,Copper and articles thereof,1397832.0
1999,ATG,Antigua and Barbuda,74,Copper and articles thereof,514045.0
2000,ATG,Antigua and Barbuda,74,Copper and articles thereof,338118.0
1995,AUS,Australia,74,Copper and articles thereof,245641615.0
1996,AUS,Australia,74,Copper and articles thereof,183037355.0
1997,AUS,Australia,74,Copper and articles thereof,174765366.0
1998,AUS,Australia,74,Copper and articles thereof,146334336.0
1999,AUS,Australia,74,Copper and articles thereof,153565754.0
2000,AUS,Australia,74,Copper and articles thereof,175110923.0
1995,AUT,Austria,74,Copper and articles thereof,827350208.0
1996,AUT,Austria,74,Copper and articles thereof,656574848.0
1997,AUT,Austria,74,Copper and articles thereof,700105408.0
1998,AUT,Austria,74,Copper and articles thereof,612484672.0
1999,AUT,Austria,74,Copper and articles thereof,485807048.0
2000,AUT,Austria,74,Copper and articles thereof,571409309.0
1996,AZE,Azerbaijan,74,Copper and articles thereof,3582651.0
