period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,29,Organic chemicals,1898954.0
2008,ABW,Aruba,29,Organic chemicals,4963438.0
2009,ABW,Aruba,29,Organic chemicals,6204764.0
2010,ABW,Aruba,29,Organic chemicals,2366454.0
2011,ABW,Aruba,29,Organic chemicals,5053898.0
2012,ABW,Aruba,29,Organic chemicals,2405589.0
2007,AGO,Angola,29,Organic chemicals,41072466.0
2008,AGO,Angola,29,Organic chemicals,71338121.473
2009,AGO,Angola,29,Organic chemicals,92789580.0
2010,AGO,Angola,29,Organic chemicals,65784948.0
2011,AGO,Angola,29,Organic chemicals,71947049.0
2012,AGO,Angola,29,Organic chemicals,154004050.0
2007,AIA,Anguilla,29,Organic chemicals,66495.0
2008,AIA,Anguilla,29,Organic chemicals,70673.0
2007,ALB,Albania,29,Organic chemicals,5888272.0
2008,ALB,Albania,29,Organic chemicals,4921643.0
2009,ALB,Albania,29,Organic chemicals,4890290.0
2010,ALB,Albania,29,Organic chemicals,5690428.0
2011,ALB,Albania,29,Organic chemicals,15336242.0
2012,ALB,Albania,29,Organic chemicals,32382299.0
2007,AND,Andorra,29,Organic chemicals,507953.043
2008,AND,Andorra,29,Organic chemicals,643858.048
2009,AND,Andorra,29,Organic chemicals,553620.934
2010,AND,Andorra,29,Organic chemicals,1025786.047
2011,AND,Andorra,29,Organic chemicals,1088542.56
2012,AND,Andorra,29,Organic chemicals,831323.313
2007,ANT,Netherlands Antilles (...2010),29,Organic chemicals,5174084.0
2008,ANT,Netherlands Antilles (...2010),29,Organic chemicals,5088456.0
2007,ARE,United Arab Emirates,29,Organic chemicals,872548778.0
2008,ARE,United Arab Emirates,29,Organic chemicals,1004690875.0
2009,ARE,United Arab Emirates,29,Organic chemicals,765620193.0
2010,ARE,United Arab Emirates,29,Organic chemicals,860160468.0
2011,ARE,United Arab Emirates,29,Organic chemicals,1113919831.0
2012,ARE,United Arab Emirates,29,Organic chemicals,1967559807.0
2007,ARG,Argentina,29,Organic chemicals,2257766861.0
2008,ARG,Argentina,29,Organic chemicals,3113610825.0
2009,ARG,Argentina,29,Organic chemicals,2030364142.0
2010,ARG,Argentina,29,Organic chemicals,2660125937.0
2011,ARG,Argentina,29,Organic chemicals,3088777288.0
2012,ARG,Argentina,29,Organic chemicals,3032375156.0
2007,ARM,Armenia,29,Organic chemicals,7459419.0
2008,ARM,Armenia,29,Organic chemicals,11734969.0
2009,ARM,Armenia,29,Organic chemicals,7498680.0
2010,ARM,Armenia,29,Organic chemicals,8809951.0
2011,ARM,Armenia,29,Organic chemicals,10321639.0
2012,ARM,Armenia,29,Organic chemicals,9836485.0
2007,ATG,Antigua and Barbuda,29,Organic chemicals,287344.0
2009,ATG,Antigua and Barbuda,29,Organic chemicals,342361.0
2010,ATG,Antigua and Barbuda,29,Organic chemicals,240015.0
2011,ATG,Antigua and Barbuda,29,Organic chemicals,407779.0
2012,ATG,Antigua and Barbuda,29,Organic chemicals,363891.0
2007,AUS,Australia,29,Organic chemicals,3233007682.0
2008,AUS,Australia,29,Organic chemicals,3448934402.0
2009,AUS,Australia,29,Organic chemicals,2894995391.0
2010,AUS,Australia,29,Organic chemicals,3499869195.0
2011,AUS,Australia,29,Organic chemicals,3523879257.0
2012,AUS,Australia,29,Organic chemicals,3456937263.0
2007,AUT,Austria,29,Organic chemicals,2722563247.0
2008,AUT,Austria,29,Organic chemicals,2707117875.0
2009,AUT,Austria,29,Organic chemicals,2902577007.0
2010,AUT,Austria,29,Organic chemicals,3578010226.0
2011,AUT,Austria,29,Organic chemicals,4415797900.0
2012,AUT,Austria,29,Organic chemicals,4613439466.027
2007,AZE,Azerbaijan,29,Organic chemicals,35403094.0
2008,AZE,Azerbaijan,29,Organic chemicals,41715717.0
2009,AZE,Azerbaijan,29,Organic chemicals,30039410.0
2010,AZE,Azerbaijan,29,Organic chemicals,31397491.0
2011,AZE,Azerbaijan,29,Organic chemicals,33407888.0
2012,AZE,Azerbaijan,29,Organic chemicals,32593331.0
2007,BDI,Burundi,29,Organic chemicals,463348.0
2008,BDI,Burundi,29,Organic chemicals,808531.0
2009,BDI,Burundi,29,Organic chemicals,1244077.0
2010,BDI,Burundi,29,Organic chemicals,708783.1
2011,BDI,Burundi,29,Organic chemicals,2157926.0
2012,BDI,Burundi,29,Organic chemicals,1659757.0
2007,BEL,Belgium,29,Organic chemicals,31633172055.0
2008,BEL,Belgium,29,Organic chemicals,29995338260.0
2009,BEL,Belgium,29,Organic chemicals,26146287103.0
2010,BEL,Belgium,29,Organic chemicals,12879508565.584
2011,BEL,Belgium,29,Organic chemicals,14890981049.7
2012,BEL,Belgium,29,Organic chemicals,14394861863.553
2007,BEN,Benin,29,Organic chemicals,3177791.0
2008,BEN,Benin,29,Organic chemicals,5925939.0
2009,BEN,Benin,29,Organic chemicals,7676930.0
2010,BEN,Benin,29,Organic chemicals,3756021.0
2011,BEN,Benin,29,Organic chemicals,3716293.0
2012,BEN,Benin,29,Organic chemicals,3368987.0
2007,BFA,Burkina Faso,29,Organic chemicals,5214877.93
2008,BFA,Burkina Faso,29,Organic chemicals,7516832.936
2009,BFA,Burkina Faso,29,Organic chemicals,7303313.306
2010,BFA,Burkina Faso,29,Organic chemicals,6079027.707
2011,BFA,Burkina Faso,29,Organic chemicals,9105474.583
2012,BFA,Burkina Faso,29,Organic chemicals,9327822.03
2007,BGD,Bangladesh,29,Organic chemicals,261046189.0
2008,BGD,Bangladesh,29,Organic chemicals,338910986.0
2009,BGD,Bangladesh,29,Organic chemicals,352636288.0
2010,BGD,Bangladesh,29,Organic chemicals,411541116.0
2011,BGD,Bangladesh,29,Organic chemicals,458208090.0
2012,BGD,Bangladesh,29,Organic chemicals,498847199.0
2007,BGR,Bulgaria,29,Organic chemicals,177080506.0
2008,BGR,Bulgaria,29,Organic chemicals,195214017.0
2009,BGR,Bulgaria,29,Organic chemicals,131887082.0
2010,BGR,Bulgaria,29,Organic chemicals,191921210.0
2011,BGR,Bulgaria,29,Organic chemicals,236564723.0
2012,BGR,Bulgaria,29,Organic chemicals,265048507.0
2007,BHR,Bahrain,29,Organic chemicals,14568728.0
2008,BHR,Bahrain,29,Organic chemicals,29892519.0
2009,BHR,Bahrain,29,Organic chemicals,17144277.0
2010,BHR,Bahrain,29,Organic chemicals,19233203.0
2011,BHR,Bahrain,29,Organic chemicals,26122206.0
