reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,1997,2702,7779.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ARE,2000,2702,79083.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARG,1998,2702,27300.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
AUS,1995,2702,3944724.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,1996,2702,6671789.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,1997,2702,1608836.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,1998,2702,42955.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,1999,2702,80013.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2000,2702,82646.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUT,1995,2702,204756.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,1996,2702,103626.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,1997,2702,159279.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,1998,2702,10364.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,1999,2702,53528.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2000,2702,82234.0,Austria,"Lignite; whether or not agglomerated, excluding jet"
BEL,1995,2702,94835.0,Belgium-Luxembourg (...1998),"Lignite; whether or not agglomerated, excluding jet"
BEL,1996,2702,85926.0,Belgium-Luxembourg (...1998),"Lignite; whether or not agglomerated, excluding jet"
BEL,1997,2702,308599.0,Belgium-Luxembourg (...1998),"Lignite; whether or not agglomerated, excluding jet"
BEL,1998,2702,168046.0,Belgium-Luxembourg (...1998),"Lignite; whether or not agglomerated, excluding jet"
BEL,1999,2702,89466.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2000,2702,205405.0,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BGR,1997,2702,114.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,1998,2702,780.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BOL,1999,2702,46800.0,Bolivia (Plurinational State of),"Lignite; whether or not agglomerated, excluding jet"
BOL,2000,2702,24863.0,Bolivia (Plurinational State of),"Lignite; whether or not agglomerated, excluding jet"
BRA,1995,2702,43524.0,Brazil,"Lignite; whether or not agglomerated, excluding jet"
BRA,1999,2702,41003.0,Brazil,"Lignite; whether or not agglomerated, excluding jet"
BRB,1998,2702,4199.0,Barbados,"Lignite; whether or not agglomerated, excluding jet"
CAN,1995,2702,3392884.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,1996,2702,3820003.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,1997,2702,5570759.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,1998,2702,3673013.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,1999,2702,3876515.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CAN,2000,2702,6669961.0,Canada,"Lignite; whether or not agglomerated, excluding jet"
CHE,1995,2702,20135.0,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHE,1996,2702,3456.0,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHE,1998,2702,28951.0,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHE,2000,2702,208.694,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHL,2000,2702,76083.0,Chile,"Lignite; whether or not agglomerated, excluding jet"
