period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",345008.0
2008,ABW,Aruba,81,"Metals; n.e.s., cermets and articles thereof",318711.0
2009,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",230958.0
2010,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",234477.0
2011,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",292475.0
2012,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",215854.0
2012,AFG,Afghanistan,81,"Metals; n.e.s., cermets and articles thereof",2229615.0
2007,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",328279.0
2008,AGO,Angola,81,"Metals; n.e.s., cermets and articles thereof",495018.619
2009,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",426221.0
2010,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",530494.0
2011,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",700238.0
2012,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",2671034.0
2007,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",61119.0
2008,AIA,Anguilla,81,"Metals; n.e.s., cermets and articles thereof",28748.0
2007,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",79473.0
2008,ALB,Albania,81,"Metals; n.e.s., cermets and articles thereof",31311.0
2009,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",18839.0
2010,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",59922.0
2011,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",82479.0
2012,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",110142.0
2007,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",284327.873
2008,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",125150.798
2009,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",36755.85
2010,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",2273.677
2011,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",15003.255
2012,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",20971.237
2007,ANT,Netherlands Antilles (...2010),81,"Metals; n.e.s., cermets and articles thereof",347612.0
2008,ANT,Netherlands Antilles (...2010),81,"Metals; n.e.s., cermets and articles thereof",485115.0
2007,ARE,United Arab Emirates,81,"Metals; n.e.s., cermets and articles thereof",41641759.0
2008,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",90183672.0
2009,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",44053362.0
2010,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",37730200.0
2011,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",41183602.0
2012,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",59108262.0
2007,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",25255517.0
2008,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",33502332.0
2009,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",18260399.0
2010,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",23805471.0
2011,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",25372016.0
2012,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",22255163.0
2007,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",341132.0
2008,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",312239.0
2009,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",57790.0
2010,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",98952.0
2011,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",151385.0
2012,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",181661.0
2007,ATG,Antigua and Barbuda,81,"Metals; n.e.s., cermets and articles thereof",18441.0
2009,ATG,Antigua and Barbuda,81,"Metals; n.e.s., cermets and articles thereof",6402.0
2010,ATG,Antigua and Barbuda,81,"Metals; n.e.s., cermets and articles thereof",5014.0
2011,ATG,Antigua and Barbuda,81,"Metals; n.e.s., cermets and articles thereof",904.0
2012,ATG,Antigua and Barbuda,81,"Metals; n.e.s., cermets and articles thereof",12710.0
2007,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",105739837.0
2008,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",127044733.0
2009,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",75597164.0
2010,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",78729104.0
2011,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",96368621.0
2012,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",103463165.0
2007,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",517099128.0
2008,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",525578110.0
2009,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",202920082.0
2010,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",310131305.0
2011,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",525358633.0
2012,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",435772123.738
2007,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",304758.0
2008,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",138938.0
2009,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",92364.0
2010,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",103207.0
2011,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",646245.0
2012,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",510355.0
2007,BDI,Burundi,81,"Metals; n.e.s., cermets and articles thereof",582.0
2008,BDI,Burundi,81,"Metals; n.e.s., cermets and articles thereof",14585.0
2009,BDI,Burundi,81,"Metals; n.e.s., cermets and articles thereof",706729.0
2010,BDI,Burundi,81,"Metals; n.e.s., cermets and articles thereof",2452.877
2012,BDI,Burundi,81,"Metals; n.e.s., cermets and articles thereof",9397.0
2007,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",955380255.0
2008,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",434185936.0
2009,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",221843514.0
2010,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",256690007.309
2011,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",340935395.326
2012,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",246854090.126
