reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2023,2709,4583.876,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
AND,2023,2709,5441.773,Andorra,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2023,2709,2712290170.334,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2023,2709,219.64,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARM,2023,2709,5.05,Armenia,Petroleum oils and oils obtained from bituminous minerals; crude
ATG,2023,2709,1577.3,Antigua and Barbuda,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2023,2709,5494117167.154,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUT,2023,2709,4797394408.348,Austria,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2023,2709,1077237600.32,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2023,2709,21739944946.237,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEN,2023,2709,283.31,Benin,Petroleum oils and oils obtained from bituminous minerals; crude
BFA,2023,2709,2057.465,Burkina Faso,Petroleum oils and oils obtained from bituminous minerals; crude
BGR,2023,2709,3134974155.394,Bulgaria,Petroleum oils and oils obtained from bituminous minerals; crude
BHR,2023,2709,68.769,Bahrain,Petroleum oils and oils obtained from bituminous minerals; crude
BHS,2023,2709,72087.0,Bahamas,Petroleum oils and oils obtained from bituminous minerals; crude
BIH,2023,2709,103115.269,Bosnia Herzegovina,Petroleum oils and oils obtained from bituminous minerals; crude
BOL,2023,2709,38941536.0,Bolivia (Plurinational State of),Petroleum oils and oils obtained from bituminous minerals; crude
BRA,2023,2709,9382113744.0,Brazil,Petroleum oils and oils obtained from bituminous minerals; crude
BRN,2023,2709,3926687324.749,Brunei Darussalam,Petroleum oils and oils obtained from bituminous minerals; crude
BWA,2023,2709,133812.551,Botswana,Petroleum oils and oils obtained from bituminous minerals; crude
CAF,2023,2709,99375.488,Central African Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
CAN,2023,2709,14558631028.071,Canada,Petroleum oils and oils obtained from bituminous minerals; crude
CHE,2023,2709,1749851849.418,Switzerland,Petroleum oils and oils obtained from bituminous minerals; crude
CHL,2023,2709,5271245179.97,Chile,Petroleum oils and oils obtained from bituminous minerals; crude
CHN,2023,2709,337644667180.0,China,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2023,2709,2886760989.803,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2023,2709,553.547,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
COD,2023,2709,116440.18,Dem. Rep. of the Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2023,2709,117424.903,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
