period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,AGO,Angola,80,Tin; articles thereof,164.626
2020,AGO,Angola,80,Tin; articles thereof,0.598
2022,AGO,Angola,80,Tin; articles thereof,21.07
2023,AGO,Angola,80,Tin; articles thereof,12.008
2020,ALB,Albania,80,Tin; articles thereof,3978.046
2022,ALB,Albania,80,Tin; articles thereof,2139.033
2019,AND,Andorra,80,Tin; articles thereof,729.413
2020,AND,Andorra,80,Tin; articles thereof,199.211
2021,AND,Andorra,80,Tin; articles thereof,837.833
2022,AND,Andorra,80,Tin; articles thereof,19.981
2019,ARE,United Arab Emirates,80,Tin; articles thereof,42043677.577
2020,ARE,United Arab Emirates,80,Tin; articles thereof,31281254.701
2021,ARE,United Arab Emirates,80,Tin; articles thereof,47194073.157
2022,ARE,United Arab Emirates,80,Tin; articles thereof,42380438.898
2023,ARE,United Arab Emirates,80,Tin; articles thereof,55423630.014
2022,ARM,Armenia,80,Tin; articles thereof,13869.14
2019,ATG,Antigua and Barbuda,80,Tin; articles thereof,628916.717
2020,ATG,Antigua and Barbuda,80,Tin; articles thereof,259703.724
2021,ATG,Antigua and Barbuda,80,Tin; articles thereof,90444.444
2019,AUS,Australia,80,Tin; articles thereof,19966123.52
2020,AUS,Australia,80,Tin; articles thereof,16889355.341
2021,AUS,Australia,80,Tin; articles thereof,16759888.302
2022,AUS,Australia,80,Tin; articles thereof,24454231.874
2023,AUS,Australia,80,Tin; articles thereof,23049897.639
2019,AUT,Austria,80,Tin; articles thereof,27693813.949
2020,AUT,Austria,80,Tin; articles thereof,21495950.395
2021,AUT,Austria,80,Tin; articles thereof,45195210.989
2022,AUT,Austria,80,Tin; articles thereof,44844777.239
2023,AUT,Austria,80,Tin; articles thereof,33645482.074
2023,AZE,Azerbaijan,80,Tin; articles thereof,0.17
2019,BEL,Belgium,80,Tin; articles thereof,199940560.004
2020,BEL,Belgium,80,Tin; articles thereof,192350404.55
2021,BEL,Belgium,80,Tin; articles thereof,384535548.094
2022,BEL,Belgium,80,Tin; articles thereof,337608692.755
2023,BEL,Belgium,80,Tin; articles thereof,255303706.769
2023,BFA,Burkina Faso,80,Tin; articles thereof,1036.295
2019,BGR,Bulgaria,80,Tin; articles thereof,758368.579
2020,BGR,Bulgaria,80,Tin; articles thereof,634713.531
2021,BGR,Bulgaria,80,Tin; articles thereof,3308402.248
2022,BGR,Bulgaria,80,Tin; articles thereof,1866090.118
2023,BGR,Bulgaria,80,Tin; articles thereof,1030064.855
2019,BHR,Bahrain,80,Tin; articles thereof,17205.11
2020,BHR,Bahrain,80,Tin; articles thereof,368.08
2021,BHR,Bahrain,80,Tin; articles thereof,19981.649
2022,BHR,Bahrain,80,Tin; articles thereof,1141.144
2023,BHR,Bahrain,80,Tin; articles thereof,6875.83
2019,BIH,Bosnia Herzegovina,80,Tin; articles thereof,362911.56
2020,BIH,Bosnia Herzegovina,80,Tin; articles thereof,4224.8
2021,BIH,Bosnia Herzegovina,80,Tin; articles thereof,133580.49
2022,BIH,Bosnia Herzegovina,80,Tin; articles thereof,249585.58
2023,BIH,Bosnia Herzegovina,80,Tin; articles thereof,212127.592
2019,BLR,Belarus,80,Tin; articles thereof,9400.0
