period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,44,Wood and articles of wood; wood charcoal,168705.023
2020,ABW,Aruba,44,Wood and articles of wood; wood charcoal,136611.169
2021,ABW,Aruba,44,Wood and articles of wood; wood charcoal,140467.596
2022,ABW,Aruba,44,Wood and articles of wood; wood charcoal,175994.411
2023,ABW,Aruba,44,Wood and articles of wood; wood charcoal,191221.226
2019,AFG,Afghanistan,44,Wood and articles of wood; wood charcoal,3891.59
2019,AGO,Angola,44,Wood and articles of wood; wood charcoal,29760907.515
2020,AGO,Angola,44,Wood and articles of wood; wood charcoal,34363590.077
2021,AGO,Angola,44,Wood and articles of wood; wood charcoal,49678464.599
2022,AGO,Angola,44,Wood and articles of wood; wood charcoal,50064139.062
2023,AGO,Angola,44,Wood and articles of wood; wood charcoal,39749535.949
2019,ALB,Albania,44,Wood and articles of wood; wood charcoal,28113490.254
2020,ALB,Albania,44,Wood and articles of wood; wood charcoal,29163521.813
2021,ALB,Albania,44,Wood and articles of wood; wood charcoal,36256711.545
2022,ALB,Albania,44,Wood and articles of wood; wood charcoal,42971486.312
2023,ALB,Albania,44,Wood and articles of wood; wood charcoal,37143749.922
2019,AND,Andorra,44,Wood and articles of wood; wood charcoal,1576398.924
2020,AND,Andorra,44,Wood and articles of wood; wood charcoal,1420751.875
2021,AND,Andorra,44,Wood and articles of wood; wood charcoal,1477596.239
2022,AND,Andorra,44,Wood and articles of wood; wood charcoal,1922829.135
2023,AND,Andorra,44,Wood and articles of wood; wood charcoal,1830573.961
2019,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,271094991.302
2020,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,179265223.011
2021,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,269120889.612
2022,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,323759480.116
2023,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,250997204.414
2019,ARG,Argentina,44,Wood and articles of wood; wood charcoal,187587554.67
2020,ARG,Argentina,44,Wood and articles of wood; wood charcoal,206840523.11
2021,ARG,Argentina,44,Wood and articles of wood; wood charcoal,295511254.45
2022,ARG,Argentina,44,Wood and articles of wood; wood charcoal,271077395.8
2023,ARG,Argentina,44,Wood and articles of wood; wood charcoal,242675132.31
2019,ARM,Armenia,44,Wood and articles of wood; wood charcoal,1054936.21
2020,ARM,Armenia,44,Wood and articles of wood; wood charcoal,569554.87
2021,ARM,Armenia,44,Wood and articles of wood; wood charcoal,1093559.09
2022,ARM,Armenia,44,Wood and articles of wood; wood charcoal,3773388.88
2023,ARM,Armenia,44,Wood and articles of wood; wood charcoal,8306888.59
2019,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,47390.289
2020,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,42192.981
2021,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,29128.078
2022,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,45357.393
2023,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,84763.315
2019,AUS,Australia,44,Wood and articles of wood; wood charcoal,1618082453.165
2020,AUS,Australia,44,Wood and articles of wood; wood charcoal,1049945375.291
2021,AUS,Australia,44,Wood and articles of wood; wood charcoal,1080311303.578
2022,AUS,Australia,44,Wood and articles of wood; wood charcoal,1118605374.727
2023,AUS,Australia,44,Wood and articles of wood; wood charcoal,1022020290.098
2019,AUT,Austria,44,Wood and articles of wood; wood charcoal,4962827217.106
2020,AUT,Austria,44,Wood and articles of wood; wood charcoal,4885237020.651
2021,AUT,Austria,44,Wood and articles of wood; wood charcoal,6927903539.702
2022,AUT,Austria,44,Wood and articles of wood; wood charcoal,6629398594.395
2023,AUT,Austria,44,Wood and articles of wood; wood charcoal,5470054819.567
2019,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,650865.09
2020,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,762358.01
2021,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,1055816.67
2022,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,4193771.03
2023,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,3875101.73
2019,BDI,Burundi,44,Wood and articles of wood; wood charcoal,13712.864
2020,BDI,Burundi,44,Wood and articles of wood; wood charcoal,14226.274
2021,BDI,Burundi,44,Wood and articles of wood; wood charcoal,90038.253
2022,BDI,Burundi,44,Wood and articles of wood; wood charcoal,680.967
2023,BDI,Burundi,44,Wood and articles of wood; wood charcoal,35094.925
2019,BEL,Belgium,44,Wood and articles of wood; wood charcoal,2320021052.239
2020,BEL,Belgium,44,Wood and articles of wood; wood charcoal,2359452401.977
2021,BEL,Belgium,44,Wood and articles of wood; wood charcoal,3299350876.007
2022,BEL,Belgium,44,Wood and articles of wood; wood charcoal,3267067192.239
2023,BEL,Belgium,44,Wood and articles of wood; wood charcoal,2845124368.514
2019,BEN,Benin,44,Wood and articles of wood; wood charcoal,25397014.175
2020,BEN,Benin,44,Wood and articles of wood; wood charcoal,21164244.597
2021,BEN,Benin,44,Wood and articles of wood; wood charcoal,31378138.493
2022,BEN,Benin,44,Wood and articles of wood; wood charcoal,27488578.367
2023,BEN,Benin,44,Wood and articles of wood; wood charcoal,21624726.456
2019,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,42578.893
2020,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,180450.478
2021,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,74871.199
2022,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,110875.342
2023,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,711022.609
2019,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,342917972.663
2020,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,352437822.961
2021,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,475166160.234
2022,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,516830996.857
2023,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,414293117.051
2019,BHR,Bahrain,44,Wood and articles of wood; wood charcoal,20334497.56
2020,BHR,Bahrain,44,Wood and articles of wood; wood charcoal,23636300.1
2021,BHR,Bahrain,44,Wood and articles of wood; wood charcoal,23699557.853
2022,BHR,Bahrain,44,Wood and articles of wood; wood charcoal,27531055.714
2023,BHR,Bahrain,44,Wood and articles of wood; wood charcoal,19301327.864
2019,BHS,Bahamas,44,Wood and articles of wood; wood charcoal,321227.866
2020,BHS,Bahamas,44,Wood and articles of wood; wood charcoal,93199.0
2021,BHS,Bahamas,44,Wood and articles of wood; wood charcoal,741374.0
2022,BHS,Bahamas,44,Wood and articles of wood; wood charcoal,431418.0
2023,BHS,Bahamas,44,Wood and articles of wood; wood charcoal,606893.0
2019,BIH,Bosnia Herzegovina,44,Wood and articles of wood; wood charcoal,430192948.86
2020,BIH,Bosnia Herzegovina,44,Wood and articles of wood; wood charcoal,417791372.45
2021,BIH,Bosnia Herzegovina,44,Wood and articles of wood; wood charcoal,586374259.65
2022,BIH,Bosnia Herzegovina,44,Wood and articles of wood; wood charcoal,633092314.7
2023,BIH,Bosnia Herzegovina,44,Wood and articles of wood; wood charcoal,541579751.557
2019,BLR,Belarus,44,Wood and articles of wood; wood charcoal,1413998300.0
2020,BLR,Belarus,44,Wood and articles of wood; wood charcoal,1506889400.0
2021,BLR,Belarus,44,Wood and articles of wood; wood charcoal,2329693100.0
2019,BLZ,Belize,44,Wood and articles of wood; wood charcoal,5308175.165
2020,BLZ,Belize,44,Wood and articles of wood; wood charcoal,3305038.475
2021,BLZ,Belize,44,Wood and articles of wood; wood charcoal,5793089.485
2022,BLZ,Belize,44,Wood and articles of wood; wood charcoal,5744753.705
2023,BLZ,Belize,44,Wood and articles of wood; wood charcoal,3352953.695
2019,BMU,Bermuda,44,Wood and articles of wood; wood charcoal,58175.85
2020,BMU,Bermuda,44,Wood and articles of wood; wood charcoal,384.0
2021,BMU,Bermuda,44,Wood and articles of wood; wood charcoal,1425.44
2022,BMU,Bermuda,44,Wood and articles of wood; wood charcoal,52275.41
2023,BMU,Bermuda,44,Wood and articles of wood; wood charcoal,4467.13
2019,BOL,Bolivia (Plurinational State of),44,Wood and articles of wood; wood charcoal,48935345.2
2020,BOL,Bolivia (Plurinational State of),44,Wood and articles of wood; wood charcoal,54390890.16
2021,BOL,Bolivia (Plurinational State of),44,Wood and articles of wood; wood charcoal,85700377.73
2022,BOL,Bolivia (Plurinational State of),44,Wood and articles of wood; wood charcoal,92450465.66
2023,BOL,Bolivia (Plurinational State of),44,Wood and articles of wood; wood charcoal,81896432.8
2019,BRA,Brazil,44,Wood and articles of wood; wood charcoal,2904289217.0
2020,BRA,Brazil,44,Wood and articles of wood; wood charcoal,3139952712.0
2021,BRA,Brazil,44,Wood and articles of wood; wood charcoal,4494977039.0
2022,BRA,Brazil,44,Wood and articles of wood; wood charcoal,4734239099.0
2023,BRA,Brazil,44,Wood and articles of wood; wood charcoal,3420272351.0
2019,BRB,Barbados,44,Wood and articles of wood; wood charcoal,500801.0
2020,BRB,Barbados,44,Wood and articles of wood; wood charcoal,150470.5
2021,BRB,Barbados,44,Wood and articles of wood; wood charcoal,391949.0
2022,BRB,Barbados,44,Wood and articles of wood; wood charcoal,453618.0
