period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2023,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",107797487.898
2019,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",105765713.034
2020,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",106966484.166
2021,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",137216500.436
2022,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",154344396.244
2023,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",129839022.329
2019,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1408857.48
2020,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3029166.95
2021,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1007366.194
2022,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3819820.308
2023,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",836801.569
2019,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14007866.562
2020,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19288956.0
2021,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12811947.0
2022,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",30200111.0
2023,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",41125267.0
2019,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52766385.89
2020,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54997157.36
2021,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",64054436.196
2022,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",71239509.371
2023,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",80426411.263
2019,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",253458900.0
2020,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",204009100.0
2021,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",180170700.0
2019,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1946.28
2020,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",243.95
2022,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",227.325
2023,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1404.37
2019,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",502.55
2020,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",269.42
2021,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",537.54
2022,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",413.05
2023,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",602.51
2019,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",55666799.46
2020,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",56292742.2
2021,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",79468052.05
2022,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",88659132.2
2023,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",93171823.46
2019,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",571682490.0
2020,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",572849059.0
2021,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",726017676.0
2022,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1133694633.0
2023,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1289887886.0
2019,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25400704.0
2020,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15842055.5
2021,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14057793.0
2022,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13095544.0
2023,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7592650.0
2019,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",570196.79
2020,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1575799.75
2021,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9759512.78
2022,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13313060.478
2023,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3238370.711
2019,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",183695955.321
2020,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",90223102.653
2022,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",114693814.165
2023,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",142730672.359
2019,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19706675.357
2020,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24588070.106
2021,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29826393.948
2022,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25525522.028
2023,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25180180.306
2019,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",111.963
2023,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2467.084
2019,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1494943922.374
2020,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1375440988.841
2021,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1722011248.027
2022,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2045953382.656
2023,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1633803607.508
2019,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",59294862.661
2020,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54586196.857
2021,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",70954814.218
2022,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",64549834.007
2023,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",66532009.396
2019,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",152526534.047
2020,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",129923638.556
2021,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",157401516.052
2022,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",190378191.7
2023,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",192601132.534
2019,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3302282413.0
2020,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3102432892.0
2021,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3747928925.0
2022,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4291821769.0
2023,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3563737925.0
2019,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9743996.979
2020,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14606164.4
2021,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25340186.074
2022,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11420259.622
2023,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25993905.446
2019,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5537439.92
2020,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14980094.36
2021,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17310649.2
2022,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10706159.54
2023,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13471551.037
2019,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",116525.507
2020,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",302417.524
2021,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",342260.342
2022,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",624730.577
2023,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10140442.482
2019,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7888888.717
2020,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5251912.51
2021,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6374261.77
2022,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16170239.67
2023,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37827038.896
2019,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15993596.85
2020,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15731514.04
2021,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20839915.56
2022,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",27414512.44
2023,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31379709.0
2019,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1840.002
2020,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",374.246
2021,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",145.334
2022,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6277.948
2023,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61.845
2019,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",159199.882
2020,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",477.831
2021,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",93680.516
2022,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8373.047
2023,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2121.607
2019,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29404073.13
2020,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26223575.6
2021,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37991161.48
2022,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17338676.57
2023,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",22928470.67
2019,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3552131.7
2020,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1195976.64
2021,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",186136.78
2022,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1352081.96
2019,CUW,Curaçao,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5768842.057
2020,CUW,Curaçao,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5625863.728
2020,CYM,Cayman Isds,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14400.06
2021,CYM,Cayman Isds,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24000.1
2022,CYM,Cayman Isds,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4268.022
2023,CYM,Cayman Isds,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5588.027
2019,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17606270.512
2020,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19413921.403
2021,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21549190.184
2022,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23563597.428
2023,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23997270.277
2019,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",276014041.0
2020,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",272925943.0
2021,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",303046053.0
2022,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",307009429.0
2023,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",308603942.0
2019,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2221314731.603
2020,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2100498337.407
2021,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2492865566.807
2022,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2532611326.883
2023,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2655154123.292
2021,DJI,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",799316.28
2022,DJI,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5517857.549
2023,DJI,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1536823.04
2019,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",351224.549
2020,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",225940.885
2021,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",718381.133
2022,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",365208.524
2023,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",122555.433
2019,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",262450850.695
2020,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",270233445.641
2021,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",284517971.246
2022,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",269122964.678
2023,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",287328030.285
2019,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",84982916.782
2020,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",67763875.0
2021,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",83826838.773
2022,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",99825366.326
2023,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",109875351.962
2019,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6387781.624
2020,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17917788.154
2021,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32057524.65
2022,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36616127.9
2023,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31004181.0
2019,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",487116243.082
2020,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",525625004.105
2021,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",825701049.77
2022,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1089545271.0
2023,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1380669035.938
2019,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1286637454.788
2020,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1256026770.015
2021,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1593034870.684
2022,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1577069454.335
2023,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1642272802.599
2019,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25529288.51
2020,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13477727.3
2021,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",18534105.78
2022,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20038743.7
2023,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17241186.48
2019,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8782892.49
2020,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3499939.87
2021,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",660252.78
2022,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2461733.019
2023,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5434471.782
2019,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",176649411.892
2020,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",165251066.922
2021,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",161245208.831
2022,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",168272867.264
2023,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",169723705.567
2019,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5175734.853
2020,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4189189.369
2021,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3841976.153
2022,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4518213.6
2023,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3660317.501
2019,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1043862699.107
2020,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1059797716.497
2021,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1147899545.791
2022,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1226095270.34
2023,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1298700932.5
2019,GAB,Gabon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",53203.709
2020,GAB,Gabon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",146178.17
2021,GAB,Gabon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",163375.47
