period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2022,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",58534.077
2022,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",607389.087
2022,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",1354847.214
2022,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",145317.544
2022,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",151146074.399
2022,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",41187417.72
2022,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",4412730.14
2022,ATG,Antigua and Barbuda,81,"Metals; n.e.c., cermets and articles thereof",7464.152
2022,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",112908099.463
2022,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",639021740.238
2022,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",2976433.27
2022,BDI,Burundi,81,"Metals; n.e.c., cermets and articles thereof",18604.258
2022,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",474810055.107
2022,BEN,Benin,81,"Metals; n.e.c., cermets and articles thereof",79443.858
2022,BFA,Burkina Faso,81,"Metals; n.e.c., cermets and articles thereof",59193.13
2022,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",28355346.619
2022,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",69728038.033
2022,BHS,Bahamas,81,"Metals; n.e.c., cermets and articles thereof",566541.0
2022,BIH,Bosnia Herzegovina,81,"Metals; n.e.c., cermets and articles thereof",7446346.46
2022,BLZ,Belize,81,"Metals; n.e.c., cermets and articles thereof",116.145
2022,BMU,Bermuda,81,"Metals; n.e.c., cermets and articles thereof",6863.83
2022,BOL,Bolivia (Plurinational State of),81,"Metals; n.e.c., cermets and articles thereof",280044.0
2022,BRA,Brazil,81,"Metals; n.e.c., cermets and articles thereof",408553707.0
2022,BRB,Barbados,81,"Metals; n.e.c., cermets and articles thereof",22210.0
2022,BRN,Brunei Darussalam,81,"Metals; n.e.c., cermets and articles thereof",80003.98
2022,BTN,Bhutan,81,"Metals; n.e.c., cermets and articles thereof",1661697.844
2022,BWA,Botswana,81,"Metals; n.e.c., cermets and articles thereof",195532.011
2022,CAF,Central African Rep.,81,"Metals; n.e.c., cermets and articles thereof",3949.46
2022,CAN,Canada,81,"Metals; n.e.c., cermets and articles thereof",980323770.875
2022,CHE,Switzerland,81,"Metals; n.e.c., cermets and articles thereof",251679178.382
2022,CHL,Chile,81,"Metals; n.e.c., cermets and articles thereof",12309582.984
2022,CHN,China,81,"Metals; n.e.c., cermets and articles thereof",7354043123.0
2022,CIV,Côte d'Ivoire,81,"Metals; n.e.c., cermets and articles thereof",163740.723
2022,CMR,Cameroon,81,"Metals; n.e.c., cermets and articles thereof",778366.955
2022,COD,Dem. Rep. of the Congo,81,"Metals; n.e.c., cermets and articles thereof",542650.187
2022,COG,Congo,81,"Metals; n.e.c., cermets and articles thereof",210999.109
2022,COL,Colombia,81,"Metals; n.e.c., cermets and articles thereof",11211231.57
