reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2020,2709,3048.586,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
AND,2020,2709,729.64,Andorra,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2020,2709,21440696427.571,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2020,2709,39.72,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2020,2709,4692517570.247,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUT,2020,2709,2482111232.796,Austria,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2020,2709,58678695.03,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
BDI,2020,2709,6316.921,Burundi,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2020,2709,8857143647.778,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEN,2020,2709,54211.755,Benin,Petroleum oils and oils obtained from bituminous minerals; crude
BGR,2020,2709,1470862289.343,Bulgaria,Petroleum oils and oils obtained from bituminous minerals; crude
BHR,2020,2709,2776474656.04,Bahrain,Petroleum oils and oils obtained from bituminous minerals; crude
BHS,2020,2709,11490.0,Bahamas,Petroleum oils and oils obtained from bituminous minerals; crude
BIH,2020,2709,223068.47,Bosnia Herzegovina,Petroleum oils and oils obtained from bituminous minerals; crude
BLR,2020,2709,3890870400.0,Belarus,Petroleum oils and oils obtained from bituminous minerals; crude
BLZ,2020,2709,138.88,Belize,Petroleum oils and oils obtained from bituminous minerals; crude
BOL,2020,2709,28.59,Bolivia (Plurinational State of),Petroleum oils and oils obtained from bituminous minerals; crude
BRA,2020,2709,2761144320.0,Brazil,Petroleum oils and oils obtained from bituminous minerals; crude
BRN,2020,2709,1461485457.64,Brunei Darussalam,Petroleum oils and oils obtained from bituminous minerals; crude
BTN,2020,2709,4208.166,Bhutan,Petroleum oils and oils obtained from bituminous minerals; crude
BWA,2020,2709,3617157.38,Botswana,Petroleum oils and oils obtained from bituminous minerals; crude
CAF,2020,2709,327347.809,Central African Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
CAN,2020,2709,8460404183.547,Canada,Petroleum oils and oils obtained from bituminous minerals; crude
CHE,2020,2709,956484621.033,Switzerland,Petroleum oils and oils obtained from bituminous minerals; crude
CHL,2020,2709,2319356003.37,Chile,Petroleum oils and oils obtained from bituminous minerals; crude
CHN,2020,2709,178452854859.0,China,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2020,2709,1436707135.38,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2020,2709,2714.73,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2020,2709,461.76,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2020,2709,25024697.59,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
CRI,2020,2709,14150.24,Costa Rica,Petroleum oils and oils obtained from bituminous minerals; crude
CUB,2020,2709,566747620.25,Cuba,Petroleum oils and oils obtained from bituminous minerals; crude
