reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,2021,2716,205312977.04,Albania,Electrical energy
AND,2021,2716,39851794.325,Andorra,Electrical energy
ARG,2021,2716,306036114.0,Argentina,Electrical energy
ARM,2021,2716,16249870.0,Armenia,Electrical energy
AUT,2021,2716,2288657192.127,Austria,Electrical energy
AZE,2021,2716,6069418.22,Azerbaijan,Electrical energy
BEL,2021,2716,1934395403.78,Belgium,Electrical energy
BEN,2021,2716,72730140.257,Benin,Electrical energy
BFA,2021,2716,146685877.057,Burkina Faso,Electrical energy
BGR,2021,2716,248836880.213,Bulgaria,Electrical energy
BIH,2021,2716,131274404.4,Bosnia Herzegovina,Electrical energy
BRA,2021,2716,2874958163.0,Brazil,Electrical energy
BWA,2021,2716,143277795.779,Botswana,Electrical energy
CAN,2021,2716,505273935.132,Canada,Electrical energy
CHE,2021,2716,4179087086.553,Switzerland,Electrical energy
CHL,2021,2716,1506.39,Chile,Electrical energy
CHN,2021,2716,248414616.0,China,Electrical energy
CIV,2021,2716,653.759,Côte d'Ivoire,Electrical energy
CMR,2021,2716,991.72,Cameroon,Electrical energy
COD,2021,2716,2311255.381,Dem. Rep. of the Congo,Electrical energy
COG,2021,2716,5702.7,Congo,Electrical energy
COL,2021,2716,7335140.39,Colombia,Electrical energy
CZE,2021,2716,1120981911.0,Czechia,Electrical energy
DEU,2021,2716,5655773662.267,Germany,Electrical energy
DJI,2021,2716,35573169.13,Djibouti,Electrical energy
DNK,2021,2716,1678870320.415,Denmark,Electrical energy
ECU,2021,2716,9283188.0,Ecuador,Electrical energy
ESP,2021,2716,2788685143.116,Spain,Electrical energy
EST,2021,2716,771629454.15,Estonia,Electrical energy
FIN,2021,2716,2045839279.45,Finland,Electrical energy
FRA,2021,2716,3813714282.078,France,Electrical energy
GBR,2021,2716,3960078154.628,United Kingdom,Electrical energy
GEO,2021,2716,47924020.0,Georgia,Electrical energy
GHA,2021,2716,1150.611,Ghana,Electrical energy
GRC,2021,2716,382525440.57,Greece,Electrical energy
GTM,2021,2716,92280619.0,Guatemala,Electrical energy
HKG,2021,2716,855681027.643,"China, Hong Kong SAR",Electrical energy
HRV,2021,2716,886445425.0,Croatia,Electrical energy
HUN,2021,2716,3616678148.0,Hungary,Electrical energy
IDN,2021,2716,77551385.0,Indonesia,Electrical energy
IND,2021,2716,3745357.197,India,Electrical energy
IRL,2021,2716,386600571.126,Ireland,Electrical energy
ITA,2021,2716,6408587349.589,Italy,Electrical energy
JOR,2021,2716,33116874.549,Jordan,Electrical energy
KAZ,2021,2716,86414396.62,Kazakhstan,Electrical energy
