reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ARE,2013,2702,162427.093,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2014,2702,195388.647,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2015,2702,111314.675,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2016,2702,326.753,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2017,2702,45381.88,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2018,2702,68831.864,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARG,2013,2702,10270.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARG,2016,2702,11132.08,Argentina,"Lignite; whether or not agglomerated, excluding jet"
AUS,2013,2702,4012.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2014,2702,3225.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2016,2702,2928.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2018,2702,1244.011,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUT,2013,2702,68110.181,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2014,2702,47365.31,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2015,2702,68137.963,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2016,2702,6182.995,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2017,2702,10077.883,Austria,"Lignite; whether or not agglomerated, excluding jet"
AUT,2018,2702,69188.316,Austria,"Lignite; whether or not agglomerated, excluding jet"
BEL,2013,2702,12832990.877,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2014,2702,12793996.411,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2015,2702,9889165.352,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2016,2702,10343806.985,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2017,2702,10774356.077,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEL,2018,2702,11488248.566,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BGR,2013,2702,12286.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2014,2702,1337518.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2015,2702,1583399.0,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2016,2702,752341.738,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2017,2702,1063832.3,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BGR,2018,2702,2027684.699,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BIH,2013,2702,25910913.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BIH,2014,2702,30007758.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BIH,2015,2702,21786828.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BIH,2016,2702,17353362.0,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
