period,reporterISO,reporterDesc,total_imports_usd
2020,FRA,France,622143917643.978
2020,GAB,Gabon,3483699203.703
2020,GBR,United Kingdom,634174870301.665
2020,GEO,Georgia,8049010240.54
2020,GMB,Gambia,553142583.395
2020,GRC,Greece,55533637799.335
2020,GRD,Grenada,394551606.009
2020,GTM,Guatemala,18197563571.0
2020,GUY,Guyana,2241202026.539
2020,HKG,"China, Hong Kong SAR",573061309610.599
2020,HND,Honduras,7971717667.73
2020,HRV,Croatia,26095988209.0
2020,HUN,Hungary,113422659451.0
2020,IDN,Indonesia,141568761235.0
2020,IND,India,367980363479.684
2020,IRL,Ireland,99441600378.996
2020,IRN,Iran,38804577814.0
2020,ISL,Iceland,5696680364.447
2020,ISR,Israel,69260696000.0
2020,ITA,Italy,426475840328.677
2020,JAM,Jamaica,4765478926.494
2020,JOR,Jordan,17006883406.656
2020,JPN,Japan,635402321812.275
2020,KAZ,Kazakhstan,22157911400.731
2020,KEN,Kenya,15407437140.087
2020,KGZ,Kyrgyzstan,3386672664.0
2020,KHM,Cambodia,19114264457.57
2020,KIR,Kiribati,108947111.892
2020,KOR,Rep. of Korea,467590776025.0
2020,KWT,Kuwait,28344378640.0
2020,LAO,Lao People's Dem. Rep.,5013635838.628
2020,LBN,Lebanon,11354653390.0
2020,LBR,Liberia,1186079843.774
2020,LCA,Saint Lucia,532913977.08
2020,LKA,Sri Lanka,15607090046.609
2020,LSO,Lesotho,1280602129.636
2020,LTU,Lithuania,33313760619.0
2020,LUX,Luxembourg,20882683234.681
2020,LVA,Latvia,17029040587.796
2020,MAC,"China, Macao SAR",11950497157.003
2020,MAR,Morocco,44526432144.97
2020,MDA,Rep. of Moldova,5415991179.0
2020,MDG,Madagascar,3219637960.707
2020,MDV,Maldives,1837987690.239
2020,MEX,Mexico,382979895758.0
2020,MKD,North Macedonia,8709069348.92
2020,MLI,Mali,5339548472.084
2020,MLT,Malta,5736087959.209
2020,MMR,Myanmar,17968640960.94
2020,MNE,Montenegro,2394119591.813
2020,MNG,Mongolia,5298770903.27
2020,MOZ,Mozambique,6514086230.476
2020,MRT,Mauritania,2744230322.703
2020,MSR,Montserrat,30657297.567
2020,MUS,Mauritius,4223853193.096
2020,MWI,Malawi,2678347112.868
2020,MYS,Malaysia,190404531974.83
2020,NAM,Namibia,5037962985.452
2020,NER,Niger,2918562596.592
2020,NGA,Nigeria,55455401890.467
2020,NIC,Nicaragua,6544995485.3
2020,NLD,Netherlands,484088530592.55
2020,NOR,Norway,81623755550.345
2020,NPL,Nepal,9745446138.895
2020,NZL,New Zealand,36546073557.05
2020,OMN,Oman,28507455998.698
2020,PAK,Pakistan,45775135124.195
2020,PAN,Panama,14716521688.0
2020,PER,Peru,36064030332.602
2020,PHL,Philippines,95066801050.0
2020,PNG,Papua New Guinea,4087954011.046
2020,POL,Poland,254660433330.0
2020,PRT,Portugal,77834419563.82
2020,PRY,Paraguay,10216357778.0
2020,PSE,State of Palestine,6063434636.806
2020,PYF,French Polynesia,1714131452.019
2020,QAT,Qatar,25834885666.383
2020,ROU,Romania,92056306061.86
2020,RUS,Russian Federation,231664185422.99
2020,RWA,Rwanda,3706644566.69
2020,S19,"Other Asia, nes",287429187097.225
2020,SAU,Saudi Arabia,137982116216.58
2020,SEN,Senegal,7812455324.343
2020,SGP,Singapore,328624455636.331
2020,SLV,El Salvador,9887884423.01
2020,SRB,Serbia,26228037382.0
2020,STP,Sao Tome and Principe,138041161.357
2020,SUR,Suriname,1533106968.764
2020,SVK,Slovakia,85217023504.703
2020,SVN,Slovenia,36512669081.431
2020,SWE,Sweden,149436257458.816
2020,SWZ,Eswatini,1605273327.08
2020,SYC,Seychelles,2044950086.081
2020,TGO,Togo,2155832859.958
2020,THA,Thailand,206150261652.548
2020,TJK,Tajikistan,3147786619.1
2020,TLS,Timor-Leste,496895983.99
2020,TON,Tonga,217832628.381
2020,TTO,Trinidad and Tobago,4875999395.396
2020,TUN,Tunisia,18445428948.93
2020,TUR,Türkiye,219514372881.0
2020,TZA,United Rep. of Tanzania,8516523405.047
2020,UGA,Uganda,8250512382.0
2020,UKR,Ukraine,53674668694.62
2020,URY,Uruguay,7564488840.82
2020,USA,USA,2405381557667.0
2020,UZB,Uzbekistan,20020135797.97
2020,VCT,Saint Vincent and the Grenadines,321193214.61
2020,VNM,Viet Nam,261309451920.758
2020,ZAF,South Africa,68943156587.84
2020,ZMB,Zambia,5285972555.51
2020,ZWE,Zimbabwe,5631911616.531
