reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
NOR,2004,2709,143547400.054,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2005,2709,441083895.402,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NOR,2006,2709,199143851.977,Norway,Petroleum oils and oils obtained from bituminous minerals; crude
NPL,2003,2709,25630.0,Nepal,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2001,2709,818961378.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2002,2709,895175264.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2003,2709,1013605622.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2004,2709,1228315687.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2005,2709,1629366002.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2006,2709,2092612446.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2001,2709,3674166.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2002,2709,1563702.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2004,2709,2357651.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2005,2709,389404.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2006,2709,1287160.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2003,2709,1445231180.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2004,2709,1744100182.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2005,2709,2784936836.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2006,2709,3758657976.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAN,2001,2709,425983507.0,Panama,Petroleum oils and oils obtained from bituminous minerals; crude
PAN,2002,2709,221682309.0,Panama,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2001,2709,595160041.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2002,2709,646359633.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2003,2709,867344987.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2004,2709,1098662100.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2005,2709,1737553027.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2006,2709,2191886279.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2001,2709,2822894966.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2002,2709,2317777006.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2003,2709,2632094472.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2004,2709,2652212911.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2005,2709,3894152817.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2006,2709,5172331341.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2001,2709,80.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2002,2709,53.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2003,2709,255.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2004,2709,10.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2001,2709,2895846000.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2002,2709,2922117000.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2003,2709,3426064000.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2004,2709,4224814119.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2005,2709,6154725852.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2006,2709,8491042102.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2001,2709,2217247870.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2002,2709,2079717491.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2003,2709,2721304954.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2004,2709,3713963796.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2005,2709,4928855958.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2006,2709,6333785065.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2001,2709,18983925.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2002,2709,19500665.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2003,2709,20244355.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2004,2709,17578443.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2005,2709,14462521.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PYF,2003,2709,95.0,French Polynesia,Petroleum oils and oils obtained from bituminous minerals; crude
PYF,2005,2709,208.0,French Polynesia,Petroleum oils and oils obtained from bituminous minerals; crude
PYF,2006,2709,852.0,French Polynesia,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2001,2709,954170305.96,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2002,2709,1065626484.26,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2003,2709,1087684956.07,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2004,2709,1918025916.32,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2005,2709,3292972965.4,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2006,2709,3981779967.79,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2001,2709,460158189.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2002,2709,444387876.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2003,2709,487757842.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2004,2709,524130599.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2005,2709,445585966.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2006,2709,547253412.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2004,2709,3611.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2006,2709,2268.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
S19,2001,2709,6808584159.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2002,2709,6752488846.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2003,2709,9564437400.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2004,2709,13156249505.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2005,2709,18206948369.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2006,2709,23528593125.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
SCG,2001,2709,343153262.0,Serbia and Montenegro (...2005),Petroleum oils and oils obtained from bituminous minerals; crude
SCG,2002,2709,489688802.0,Serbia and Montenegro (...2005),Petroleum oils and oils obtained from bituminous minerals; crude
SCG,2004,2709,891297382.0,Serbia and Montenegro (...2005),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2002,2709,521383.628,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2006,2709,3749975.196,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2001,2709,168058978.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2002,2709,185678631.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2003,2709,277131607.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2004,2709,331880387.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2005,2709,381629722.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2006,2709,161159989.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2001,2709,7589893174.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2002,2709,7380677606.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2003,2709,8323533134.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2004,2709,12490735464.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2005,2709,18504434080.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2006,2709,20413766325.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2005,2709,222.0,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2006,2709,3551.0,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2001,2709,168836213.05,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2002,2709,175326890.93,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2003,2709,209379548.64,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2004,2709,225826019.02,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2005,2709,317638353.76,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2006,2709,359269263.34,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2006,2709,1162046031.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2001,2709,876333418.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2002,2709,925797739.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2003,2709,1082998175.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2004,2709,1405130787.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2005,2709,1864080813.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2006,2709,2614013065.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2001,2709,2739.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2002,2709,189.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2003,2709,523.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2004,2709,1558.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2005,2709,3367.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2006,2709,100448.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2001,2709,3527052076.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2002,2709,3411102680.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2003,2709,4420005283.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2004,2709,5627185888.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2005,2709,7547215554.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2006,2709,8861439758.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2001,2709,1416124.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2002,2709,933966.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2003,2709,1031750.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2004,2709,732091.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2005,2709,864434.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2006,2709,969706.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2003,2709,2133.917,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2004,2709,7322.196,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2005,2709,1217.892,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2006,2709,1114.788,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2006,2709,180543700.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2001,2709,31784.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2002,2709,19177.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2004,2709,15652.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2005,2709,22071.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2006,2709,51324.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TGO,2002,2709,1737.0,Togo,Petroleum oils and oils obtained from bituminous minerals; crude
TGO,2005,2709,566.0,Togo,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2001,2709,5773670429.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2002,2709,5784227444.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2003,2709,7216187275.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2004,2709,10550713413.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2005,2709,16899009965.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2006,2709,20119845497.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
TLS,2004,2709,2377.0,Timor-Leste,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2002,2709,27.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2003,2709,515.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2004,2709,29.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2005,2709,1278.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2006,2709,443.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2001,2709,760122176.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2002,2709,949138526.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2003,2709,960295126.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2004,2709,836292735.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2005,2709,1729768890.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2006,2709,2142311714.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2001,2709,214532378.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2002,2709,215175120.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2003,2709,266986338.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2004,2709,317021875.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2005,2709,432515351.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2006,2709,534133581.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUR,2001,2709,3877952681.0,Türkiye,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2001,2709,194925.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2002,2709,315.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2005,2709,3016.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2006,2709,50161.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2001,2709,694.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2002,2709,10339.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2003,2709,259.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2004,2709,7297.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2005,2709,54438.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2006,2709,68973.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2001,2709,2105315700.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2002,2709,2430822320.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2003,2709,3678414920.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2004,2709,4374399170.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2005,2709,4600512730.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2006,2709,4403624810.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2001,2709,298787337.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2002,2709,183025891.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2003,2709,370137869.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2004,2709,594264501.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2005,2709,796084530.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2006,2709,864572035.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2001,2709,75157059503.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2002,2709,82465577687.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2003,2709,107066404347.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2004,2709,143216147633.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2005,2709,190599071278.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2006,2709,233198693901.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
VCT,2001,2709,37.0,Saint Vincent and the Grenadines,Petroleum oils and oils obtained from bituminous minerals; crude
VCT,2006,2709,514.0,Saint Vincent and the Grenadines,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2001,2709,195513689.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2002,2709,5877925.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2003,2709,66108.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2004,2709,1022787.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2005,2709,23740.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2006,2709,876.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2002,2709,18838509.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2003,2709,5023942.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2004,2709,18801507.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2005,2709,3072.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VUT,2006,2709,320.0,Vanuatu,Petroleum oils and oils obtained from bituminous minerals; crude
WLF,2001,2709,322.0,Wallis and Futuna Isds,Petroleum oils and oils obtained from bituminous minerals; crude
WLF,2002,2709,3920.0,Wallis and Futuna Isds,Petroleum oils and oils obtained from bituminous minerals; crude
WLF,2003,2709,49679.0,Wallis and Futuna Isds,Petroleum oils and oils obtained from bituminous minerals; crude
WLF,2004,2709,60594.0,Wallis and Futuna Isds,Petroleum oils and oils obtained from bituminous minerals; crude
WLF,2005,2709,117894.0,Wallis and Futuna Isds,Petroleum oils and oils obtained from bituminous minerals; crude
WLF,2006,2709,77731.0,Wallis and Futuna Isds,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2002,2709,46.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2003,2709,25.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2005,2709,1896.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2006,2709,4727.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2004,2709,275689.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2006,2709,1312974.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2001,2709,3147290862.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2002,2709,2797338032.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2003,2709,3584461522.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2004,2709,5913820189.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2005,2709,6474153450.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2006,2709,9487457228.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2001,2709,75645.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2002,2709,362530.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2003,2709,41137429.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2004,2709,130713043.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2005,2709,106099707.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2006,2709,225660440.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2001,2709,4931.71,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2002,2709,34303.833,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2003,2709,2824.91,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2004,2709,15511.77,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2005,2709,20792.5,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2006,2709,11026.11,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
