period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,74,Copper and articles thereof,733519.53
2020,ABW,Aruba,74,Copper and articles thereof,159297.76
2021,ABW,Aruba,74,Copper and articles thereof,136731.842
2022,ABW,Aruba,74,Copper and articles thereof,365970.945
2023,ABW,Aruba,74,Copper and articles thereof,995816.746
2019,AGO,Angola,74,Copper and articles thereof,227515.311
2020,AGO,Angola,74,Copper and articles thereof,940900.59
2021,AGO,Angola,74,Copper and articles thereof,2358369.984
2022,AGO,Angola,74,Copper and articles thereof,3634461.294
2023,AGO,Angola,74,Copper and articles thereof,4141029.6
2019,ALB,Albania,74,Copper and articles thereof,15921498.015
2020,ALB,Albania,74,Copper and articles thereof,16648913.794
2021,ALB,Albania,74,Copper and articles thereof,28827658.611
2022,ALB,Albania,74,Copper and articles thereof,27622644.79
2023,ALB,Albania,74,Copper and articles thereof,19205464.531
2019,AND,Andorra,74,Copper and articles thereof,394712.959
2020,AND,Andorra,74,Copper and articles thereof,399213.636
2021,AND,Andorra,74,Copper and articles thereof,697394.84
2022,AND,Andorra,74,Copper and articles thereof,772718.681
2023,AND,Andorra,74,Copper and articles thereof,569578.586
2019,ARE,United Arab Emirates,74,Copper and articles thereof,2774620294.805
2020,ARE,United Arab Emirates,74,Copper and articles thereof,2149420591.181
2021,ARE,United Arab Emirates,74,Copper and articles thereof,3433575295.055
2022,ARE,United Arab Emirates,74,Copper and articles thereof,4188777357.327
2023,ARE,United Arab Emirates,74,Copper and articles thereof,4490571632.766
2019,ARG,Argentina,74,Copper and articles thereof,7021510.54
2020,ARG,Argentina,74,Copper and articles thereof,2403625.49
2021,ARG,Argentina,74,Copper and articles thereof,2776767.04
2022,ARG,Argentina,74,Copper and articles thereof,4283164.55
2023,ARG,Argentina,74,Copper and articles thereof,2003287.3
2019,ARM,Armenia,74,Copper and articles thereof,7463450.15
2020,ARM,Armenia,74,Copper and articles thereof,12461804.68
2021,ARM,Armenia,74,Copper and articles thereof,20560860.78
2022,ARM,Armenia,74,Copper and articles thereof,20712605.14
2023,ARM,Armenia,74,Copper and articles thereof,21158014.13
2019,ATG,Antigua and Barbuda,74,Copper and articles thereof,370.37
2022,ATG,Antigua and Barbuda,74,Copper and articles thereof,371.178
2023,ATG,Antigua and Barbuda,74,Copper and articles thereof,11230.122
2019,AUS,Australia,74,Copper and articles thereof,3050697104.329
2020,AUS,Australia,74,Copper and articles thereof,2747697542.562
2021,AUS,Australia,74,Copper and articles thereof,3815109338.276
2022,AUS,Australia,74,Copper and articles thereof,3934444876.494
2023,AUS,Australia,74,Copper and articles thereof,4133909946.888
2019,AUT,Austria,74,Copper and articles thereof,1467328649.034
2020,AUT,Austria,74,Copper and articles thereof,1593877727.722
2021,AUT,Austria,74,Copper and articles thereof,2143229470.827
2022,AUT,Austria,74,Copper and articles thereof,1922506056.564
2023,AUT,Austria,74,Copper and articles thereof,1884415870.87
2019,AZE,Azerbaijan,74,Copper and articles thereof,30068790.31
2020,AZE,Azerbaijan,74,Copper and articles thereof,28181089.83
2021,AZE,Azerbaijan,74,Copper and articles thereof,54476009.3
2022,AZE,Azerbaijan,74,Copper and articles thereof,33167876.6
2023,AZE,Azerbaijan,74,Copper and articles thereof,31790009.34
2021,BDI,Burundi,74,Copper and articles thereof,80178.566
2022,BDI,Burundi,74,Copper and articles thereof,42383.746
2023,BDI,Burundi,74,Copper and articles thereof,19935.861
2019,BEL,Belgium,74,Copper and articles thereof,3130405959.868
2020,BEL,Belgium,74,Copper and articles thereof,3211919365.46
2021,BEL,Belgium,74,Copper and articles thereof,4594202319.655
2022,BEL,Belgium,74,Copper and articles thereof,4382277493.858
2023,BEL,Belgium,74,Copper and articles thereof,4046698195.959
2019,BEN,Benin,74,Copper and articles thereof,471919.421
2020,BEN,Benin,74,Copper and articles thereof,226694.047
2021,BEN,Benin,74,Copper and articles thereof,296176.898
2022,BEN,Benin,74,Copper and articles thereof,1821339.654
2023,BEN,Benin,74,Copper and articles thereof,1467862.229
2019,BFA,Burkina Faso,74,Copper and articles thereof,99801.195
2020,BFA,Burkina Faso,74,Copper and articles thereof,64388.686
2021,BFA,Burkina Faso,74,Copper and articles thereof,482772.272
2022,BFA,Burkina Faso,74,Copper and articles thereof,334792.275
2023,BFA,Burkina Faso,74,Copper and articles thereof,94555.647
2019,BGR,Bulgaria,74,Copper and articles thereof,2393921757.912
2020,BGR,Bulgaria,74,Copper and articles thereof,2833269610.363
2021,BGR,Bulgaria,74,Copper and articles thereof,3750209404.083
2022,BGR,Bulgaria,74,Copper and articles thereof,4189574512.599
2023,BGR,Bulgaria,74,Copper and articles thereof,3707050675.725
2019,BHR,Bahrain,74,Copper and articles thereof,28999007.83
2020,BHR,Bahrain,74,Copper and articles thereof,57677949.26
2021,BHR,Bahrain,74,Copper and articles thereof,114808470.422
2022,BHR,Bahrain,74,Copper and articles thereof,159156728.771
2023,BHR,Bahrain,74,Copper and articles thereof,100901640.167
2019,BHS,Bahamas,74,Copper and articles thereof,118972.58
2020,BHS,Bahamas,74,Copper and articles thereof,206176.0
2021,BHS,Bahamas,74,Copper and articles thereof,175018.0
2022,BHS,Bahamas,74,Copper and articles thereof,263297.0
2023,BHS,Bahamas,74,Copper and articles thereof,219341.0
2019,BIH,Bosnia Herzegovina,74,Copper and articles thereof,41264377.51
2020,BIH,Bosnia Herzegovina,74,Copper and articles thereof,44418418.02
2021,BIH,Bosnia Herzegovina,74,Copper and articles thereof,79709315.37
2022,BIH,Bosnia Herzegovina,74,Copper and articles thereof,87510794.29
2023,BIH,Bosnia Herzegovina,74,Copper and articles thereof,114243747.207
2019,BLR,Belarus,74,Copper and articles thereof,80843700.0
2020,BLR,Belarus,74,Copper and articles thereof,95775000.0
2021,BLR,Belarus,74,Copper and articles thereof,147117400.0
2019,BLZ,Belize,74,Copper and articles thereof,498.435
