period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15485969.896
2019,AFG,Afghanistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6868308.7
2019,AGO,Angola,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32560606.203
2019,ALB,Albania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32605169.029
2019,AND,Andorra,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8897116.029
2019,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",416701503.175
2019,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",132949173.14
2019,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",46285636.01
2019,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7258411.288
2019,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",531939098.721
2019,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",549508282.621
2019,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",39198330.3
2019,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",51088930.61
2019,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1053087753.963
2019,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52125002.811
2019,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",105338706.189
2019,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",115387262.796
2019,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",155331464.06
2019,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25439977.211
2019,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",66094245.19
2019,BLR,Belarus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",248795100.0
2019,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14856928.75
2019,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4195323.62
2019,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19487457.17
2019,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",824216056.0
2019,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6540833.0
2019,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33769914.57
2019,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13522168.036
2019,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",64533989.521
2019,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7007578.982
2019,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1061002628.878
2019,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",367149552.794
2019,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",276704677.534
2019,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8145574671.0
2019,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",231438870.442
2019,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",216627355.589
2019,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",582505398.82
2019,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14270169.119
2019,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",169464018.95
2019,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19145665.545
2019,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33491902.132
2019,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",41716964.72
2019,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",58717271.07
2019,CUW,Curaçao,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7858747.513
2019,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8028063.569
2019,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",306945734.0
2019,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2138854049.965
2019,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7405251.549
2019,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",234517556.969
2019,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",57851113.614
2019,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36582588.138
2019,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",215942075.172
2019,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",811816291.425
2019,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61681221.448
2019,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9139119.05
2019,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",384303687.582
2019,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17427994.76
2019,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1308618818.433
2019,GAB,Gabon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",41308263.59
2019,GBR,United Kingdom,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1104934990.427
2019,GEO,Georgia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",59355040.84
2019,GHA,Ghana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",373825026.658
2019,GMB,Gambia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",21594973.877
2019,GRC,Greece,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",114286851.235
2019,GRD,Grenada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12232730.608
2019,GTM,Guatemala,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",93120770.0
2019,GUY,Guyana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",75504054.199
2019,HKG,"China, Hong Kong SAR",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",683821061.67
2019,HND,Honduras,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",33331790.7
2019,HRV,Croatia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102324017.0
2019,HUN,Hungary,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",323655774.0
2019,IDN,Indonesia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",887543236.0
2019,IND,India,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2731263669.262
2019,IRL,Ireland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",137876406.045
2019,IRN,Iran,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",126108016.0
2019,ISL,Iceland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",47356423.398
2019,ISR,Israel,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",409321000.0
2019,ITA,Italy,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1431466019.458
2019,JAM,Jamaica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",22756154.409
2019,JOR,Jordan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",81961598.902
2019,JPN,Japan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1619217034.066
2019,KAZ,Kazakhstan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102838436.31
2019,KEN,Kenya,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102876640.32
2019,KGZ,Kyrgyzstan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32993286.0
2019,KHM,Cambodia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",161510682.02
2019,KOR,Rep. of Korea,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",927059329.0
2019,KWT,Kuwait,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",562684767.0
2019,LAO,Lao People's Dem. Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",68903187.34
2019,LBN,Lebanon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",73135107.13
2019,LBR,Liberia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25755179.98
2019,LBY,Libya,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",141262538.0
2019,LCA,Saint Lucia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",8444088.03
2019,LKA,Sri Lanka,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",541529273.942
2019,LSO,Lesotho,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5533357.937
2019,LTU,Lithuania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",289870258.0
2019,LUX,Luxembourg,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",121691505.474
2019,LVA,Latvia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",63576006.371
2019,MAC,"China, Macao SAR",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61768818.947
2019,MAR,Morocco,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",786078040.299
2019,MDA,Rep. of Moldova,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17838236.0
2019,MDG,Madagascar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",141515266.392
2019,MDV,Maldives,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",105838293.17
2019,MEX,Mexico,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",636135755.0
2019,MKD,North Macedonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32128358.31
2019,MLI,Mali,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",226770441.132
2019,MLT,Malta,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",44771230.363
2019,MMR,Myanmar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",106562690.872
2019,MNE,Montenegro,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",50546172.02
2019,MNG,Mongolia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12055825.29
2019,MOZ,Mozambique,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",98007243.814
2019,MRT,Mauritania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45501463.37
2019,MSR,Montserrat,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",453933.118
2019,MUS,Mauritius,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",56803880.42
2019,MWI,Malawi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",59860444.652
2019,MYS,Malaysia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",510623265.64
2019,NAM,Namibia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13621109.689
2019,NER,Niger,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102764028.989
2019,NGA,Nigeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",190313354.84
2019,NIC,Nicaragua,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45032877.43
2019,NLD,Netherlands,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1612316694.581
2019,NOR,Norway,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",291710883.146
2019,NPL,Nepal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",122939689.78
2019,NZL,New Zealand,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",162358409.505
2019,OMN,Oman,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",279349844.82
2019,PAK,Pakistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",136341523.565
2019,PAN,Panama,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29340654.0
2019,PER,Peru,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",159211179.11
2019,PHL,Philippines,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",764311039.0
2019,PNG,Papua New Guinea,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",102387054.046
2019,POL,Poland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",822474225.0
2019,PRT,Portugal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",217293676.647
2019,PRY,Paraguay,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",48661290.0
2019,PSE,State of Palestine,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",222421239.95
2019,PYF,French Polynesia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12041692.147
2019,QAT,Qatar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",311996620.753
2019,ROU,Romania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",174628204.75
2019,RUS,Russian Federation,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",738281888.56
2019,RWA,Rwanda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",71772563.88
2019,S19,"Other Asia, nes",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",903232095.17
2019,SAU,Saudi Arabia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",278900983.427
2019,SEN,Senegal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",93702453.589
2019,SGP,Singapore,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",597119598.963
2019,SLV,El Salvador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",51783274.66
2019,SRB,Serbia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",161018893.0
2019,STP,Sao Tome and Principe,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3691706.151
2019,SUR,Suriname,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",24709233.003
2019,SVK,Slovakia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",181374406.476
2019,SVN,Slovenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",125717887.46
2019,SWE,Sweden,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",442917692.509
2019,SWZ,Eswatini,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31712005.88
2019,SYC,Seychelles,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12615716.292
2019,TGO,Togo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",30548957.713
2019,THA,Thailand,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",370304500.375
2019,TJK,Tajikistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11800579.0
2019,TLS,Timor-Leste,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",19416066.29
2019,TON,Tonga,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3140942.084
2019,TTO,Trinidad and Tobago,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",31004090.127
2019,TUN,Tunisia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",164071765.951
2019,TUR,Türkiye,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",407195187.0
2019,TZA,United Rep. of Tanzania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",46730930.68
2019,UGA,Uganda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",126644309.1
2019,UKR,Ukraine,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",284294444.24
2019,URY,Uruguay,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35180226.27
2019,USA,USA,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4477918930.0
2019,UZB,Uzbekistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",215624773.44
2019,VCT,Saint Vincent and the Grenadines,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",6209492.18
2019,VNM,Viet Nam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",333262121.99
2019,WSM,Samoa,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",7180984.46
2019,YEM,Yemen,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5294194.142
2019,ZAF,South Africa,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",240067035.45
2019,ZMB,Zambia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",180302932.14
2019,ZWE,Zimbabwe,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36979787.46
