period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2009,ABW,Aruba,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",58794895.0
2010,ABW,Aruba,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",70030076.0
2011,ABW,Aruba,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",93503308.0
2012,ABW,Aruba,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",96374312.0
2008,AFG,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",487576499.0
2009,AFG,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",788229566.0
2010,AFG,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1075187326.0
2011,AFG,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2222108850.0
2012,AFG,Afghanistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1517526125.0
2007,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",147313908.0
2008,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3194800019.608
2009,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3667654549.0
2010,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3105041570.0
2011,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2419337933.0
2012,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1129048635.0
2007,AIA,Anguilla,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",25736008.0
2008,AIA,Anguilla,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",39047474.0
2007,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",614489123.0
2008,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",840447372.0
2009,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",536096544.0
2010,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",635513911.0
2011,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",950348620.0
2012,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",972118308.0
2007,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",127794885.858
2008,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",183276892.73
2009,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",135138031.913
2010,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",155914846.889
2011,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",196929748.317
2012,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",200935806.123
2007,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1152355608.0
2008,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1770444319.0
2009,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1820525603.0
2010,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2061064016.0
2011,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2830972657.0
2012,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8439456869.0
2007,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2691722610.0
2008,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4133211372.0
2009,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2436372166.0
2010,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4479354807.0
2011,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",9402076271.0
2012,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8736468178.0
2007,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",482721853.0
2008,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",640449616.0
2009,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",491476844.0
2010,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",661890646.0
2011,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",806189186.0
2012,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",902923323.0
2007,ATG,Antigua and Barbuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",36555371.0
2009,ATG,Antigua and Barbuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",273875127.0
2010,ATG,Antigua and Barbuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",144465798.0
2011,ATG,Antigua and Barbuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",170538175.0
2012,ATG,Antigua and Barbuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",196976335.0
2007,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",21412784868.0
2008,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",31286321361.0
2009,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20886403487.0
2010,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",27379125381.0
2011,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",39513907014.0
2012,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",42333320489.0
2007,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15208781520.0
2008,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20947097524.0
2009,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14229675984.0
2010,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16127911567.0
2011,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",21802924781.0
2012,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",22246801963.284
2007,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",143546096.0
2008,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",114375874.0
2009,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",64631592.0
2010,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",75096762.0
2011,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",84792027.0
2012,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",86038664.0
2007,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",118410084.0
2008,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10549929.0
2009,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",7980631.0
2010,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8569800.166
2011,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",343061328.0
2012,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",170150426.0
2007,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",48209064719.0
2008,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",71663895510.0
2009,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",43666357951.0
2010,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",46777675433.732
2011,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",65157047583.844
2012,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",65168473608.086
2007,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",333611913.0
2008,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",253939259.0
2009,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",258123004.0
2010,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",418544743.0
2011,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",346068555.0
2012,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",487238645.0
2007,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",414424211.628
2008,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",550641194.112
2009,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",534619045.959
2010,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",512440651.032
2011,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",687168271.242
2012,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",922618059.909
2007,BGD,Bangladesh,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1842299401.0
2008,BGD,Bangladesh,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1799757735.0
2009,BGD,Bangladesh,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2839150147.0
