reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2009,2711,1163.0,Aruba,Petroleum gases and other gaseous hydrocarbons
ABW,2010,2711,42.0,Aruba,Petroleum gases and other gaseous hydrocarbons
ABW,2011,2711,882.0,Aruba,Petroleum gases and other gaseous hydrocarbons
AIA,2008,2711,20444.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
ALB,2007,2711,4520454.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2008,2711,3245171.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2009,2711,5805792.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2010,2711,694606.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2011,2711,458573.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2012,2711,65815.0,Albania,Petroleum gases and other gaseous hydrocarbons
ARE,2007,2711,2496856077.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2008,2711,2744776.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2009,2711,7798632135.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2010,2711,2030743313.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2011,2711,2519939922.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2012,2711,7728837730.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,2007,2711,1296295197.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2008,2711,1442475437.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2009,2711,1085919699.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2010,2711,1046146881.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2011,2711,1129151038.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2012,2711,809964689.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,2007,2711,3219420.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2008,2711,3965858.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2009,2711,5305333.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2010,2711,14451466.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2011,2711,13788877.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2012,2711,12499055.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,2011,2711,710.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
ATG,2012,2711,4906.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,2007,2711,5187159445.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2008,2711,8783284481.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2009,2711,6776973528.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2010,2711,9666659807.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2011,2711,12445266304.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2012,2711,15165754370.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUT,2007,2711,1265827748.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2008,2711,1881718875.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2009,2711,1506924156.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2010,2711,1092132903.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2011,2711,1633071370.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2012,2711,1157542634.952,Austria,Petroleum gases and other gaseous hydrocarbons
AZE,2007,2711,26332108.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2008,2711,92633217.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2009,2711,131764185.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2010,2711,303917866.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2011,2711,587057133.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2012,2711,661583661.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
BEL,2007,2711,5960786814.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2008,2711,9870106360.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2009,2711,6492684849.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2010,2711,7098912866.566,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2011,2711,9754512707.977,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2012,2711,8611425235.758,Belgium,Petroleum gases and other gaseous hydrocarbons
BEN,2010,2711,3815399.0,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2011,2711,2217382.0,Benin,Petroleum gases and other gaseous hydrocarbons
BEN,2012,2711,199989.0,Benin,Petroleum gases and other gaseous hydrocarbons
BFA,2008,2711,2798.203,Burkina Faso,Petroleum gases and other gaseous hydrocarbons
BFA,2010,2711,2801.161,Burkina Faso,Petroleum gases and other gaseous hydrocarbons
BFA,2012,2711,32383.674,Burkina Faso,Petroleum gases and other gaseous hydrocarbons
BGD,2007,2711,1897.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2008,2711,5236.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2009,2711,9320.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2010,2711,11158.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2011,2711,7102.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGD,2012,2711,27899.0,Bangladesh,Petroleum gases and other gaseous hydrocarbons
BGR,2007,2711,4814461.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2008,2711,10665840.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2009,2711,15648137.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2010,2711,12136820.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2011,2711,12765188.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BGR,2012,2711,20400175.0,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BHR,2007,2711,9191.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2008,2711,2019.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2009,2711,16391.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2010,2711,109867.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2011,2711,19031.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHR,2012,2711,11449.0,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHS,2008,2711,696.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BHS,2009,2711,32.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BHS,2010,2711,52.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BHS,2012,2711,125.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BIH,2007,2711,2961.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2008,2711,73.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2009,2711,1327331.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2010,2711,1458720.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2011,2711,270584.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BIH,2012,2711,421135.0,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BLR,2007,2711,205641200.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2008,2711,276246700.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2009,2711,115315600.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2010,2711,208936600.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2011,2711,261653700.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLR,2012,2711,329089400.0,Belarus,Petroleum gases and other gaseous hydrocarbons
BLZ,2010,2711,10.09,Belize,Petroleum gases and other gaseous hydrocarbons
