reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2022,2711,27734.078,Aruba,Petroleum gases and other gaseous hydrocarbons
AGO,2022,2711,42909109.335,Angola,Petroleum gases and other gaseous hydrocarbons
AND,2022,2711,5983986.776,Andorra,Petroleum gases and other gaseous hydrocarbons
ARE,2022,2711,75489689.971,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,2022,2711,4269557744.94,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,2022,2711,541824654.26,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,2022,2711,313057.052,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,2022,2711,275884607.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUT,2022,2711,9806376303.379,Austria,Petroleum gases and other gaseous hydrocarbons
AZE,2022,2711,130759773.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
BDI,2022,2711,799880.945,Burundi,Petroleum gases and other gaseous hydrocarbons
BEL,2022,2711,64663883904.708,Belgium,Petroleum gases and other gaseous hydrocarbons
BEN,2022,2711,14123017.355,Benin,Petroleum gases and other gaseous hydrocarbons
BFA,2022,2711,129461400.406,Burkina Faso,Petroleum gases and other gaseous hydrocarbons
BGR,2022,2711,3429535052.269,Bulgaria,Petroleum gases and other gaseous hydrocarbons
BHR,2022,2711,67572.314,Bahrain,Petroleum gases and other gaseous hydrocarbons
BHS,2022,2711,24276603.0,Bahamas,Petroleum gases and other gaseous hydrocarbons
BIH,2022,2711,163318288.89,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons
BLZ,2022,2711,21016234.77,Belize,Petroleum gases and other gaseous hydrocarbons
BMU,2022,2711,2373042.95,Bermuda,Petroleum gases and other gaseous hydrocarbons
BOL,2022,2711,39428.0,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons
BRA,2022,2711,6620270712.0,Brazil,Petroleum gases and other gaseous hydrocarbons
BRB,2022,2711,19627969.0,Barbados,Petroleum gases and other gaseous hydrocarbons
BRN,2022,2711,301001.54,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons
BTN,2022,2711,6877838.462,Bhutan,Petroleum gases and other gaseous hydrocarbons
BWA,2022,2711,28955203.523,Botswana,Petroleum gases and other gaseous hydrocarbons
CAF,2022,2711,341.596,Central African Rep.,Petroleum gases and other gaseous hydrocarbons
CAN,2022,2711,4678990337.743,Canada,Petroleum gases and other gaseous hydrocarbons
CHE,2022,2711,5668087720.761,Switzerland,Petroleum gases and other gaseous hydrocarbons
CHL,2022,2711,3373158455.75,Chile,Petroleum gases and other gaseous hydrocarbons
CHN,2022,2711,90727470395.0,China,Petroleum gases and other gaseous hydrocarbons
CIV,2022,2711,486843646.158,Côte d'Ivoire,Petroleum gases and other gaseous hydrocarbons
CMR,2022,2711,129028036.575,Cameroon,Petroleum gases and other gaseous hydrocarbons
COD,2022,2711,3674849.737,Dem. Rep. of the Congo,Petroleum gases and other gaseous hydrocarbons
COG,2022,2711,4256693.294,Congo,Petroleum gases and other gaseous hydrocarbons
COL,2022,2711,153698147.48,Colombia,Petroleum gases and other gaseous hydrocarbons
COM,2022,2711,1225289.363,Comoros,Petroleum gases and other gaseous hydrocarbons
CPV,2022,2711,11246776.063,Cabo Verde,Petroleum gases and other gaseous hydrocarbons
CRI,2022,2711,137610650.44,Costa Rica,Petroleum gases and other gaseous hydrocarbons
CYM,2022,2711,4674081.923,Cayman Isds,Petroleum gases and other gaseous hydrocarbons
CYP,2022,2711,57153337.204,Cyprus,Petroleum gases and other gaseous hydrocarbons
CZE,2022,2711,9871514707.0,Czechia,Petroleum gases and other gaseous hydrocarbons
DEU,2022,2711,73996816953.942,Germany,Petroleum gases and other gaseous hydrocarbons
DJI,2022,2711,2860899.361,Djibouti,Petroleum gases and other gaseous hydrocarbons
DMA,2022,2711,2410490.182,Dominica,Petroleum gases and other gaseous hydrocarbons
DNK,2022,2711,1891342845.058,Denmark,Petroleum gases and other gaseous hydrocarbons
DOM,2022,2711,1490188794.18,Dominican Rep.,Petroleum gases and other gaseous hydrocarbons
ECU,2022,2711,812576524.8,Ecuador,Petroleum gases and other gaseous hydrocarbons
EGY,2022,2711,3219820000.0,Egypt,Petroleum gases and other gaseous hydrocarbons
