period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2023,ABW,Aruba,29,Organic chemicals,4601637.924
2023,AGO,Angola,29,Organic chemicals,93483227.416
2023,ALB,Albania,29,Organic chemicals,24017106.953
2023,AND,Andorra,29,Organic chemicals,385185.532
2023,ARE,United Arab Emirates,29,Organic chemicals,3111032525.838
2023,ARG,Argentina,29,Organic chemicals,3423235574.67
2023,ARM,Armenia,29,Organic chemicals,21295698.15
2023,ATG,Antigua and Barbuda,29,Organic chemicals,602173.785
2023,AUS,Australia,29,Organic chemicals,1970240851.448
2023,AUT,Austria,29,Organic chemicals,6463695502.7
2023,AZE,Azerbaijan,29,Organic chemicals,53431004.97
2023,BDI,Burundi,29,Organic chemicals,2609236.415
2023,BEL,Belgium,29,Organic chemicals,18816925409.278
2023,BEN,Benin,29,Organic chemicals,6743376.688
2023,BFA,Burkina Faso,29,Organic chemicals,9735536.908
2023,BGR,Bulgaria,29,Organic chemicals,361913245.652
2023,BHR,Bahrain,29,Organic chemicals,53754359.619
2023,BHS,Bahamas,29,Organic chemicals,32007531.0
2023,BIH,Bosnia Herzegovina,29,Organic chemicals,65897260.931
2023,BLZ,Belize,29,Organic chemicals,2022910.71
2023,BMU,Bermuda,29,Organic chemicals,769648.9
2023,BOL,Bolivia (Plurinational State of),29,Organic chemicals,94105065.0
2023,BRA,Brazil,29,Organic chemicals,14020479830.0
2023,BRB,Barbados,29,Organic chemicals,7987742.0
2023,BRN,Brunei Darussalam,29,Organic chemicals,77837270.314
2023,BTN,Bhutan,29,Organic chemicals,1308026.705
2023,BWA,Botswana,29,Organic chemicals,21316218.852
2023,CAF,Central African Rep.,29,Organic chemicals,1088192.171
2023,CAN,Canada,29,Organic chemicals,8260202142.037
2023,CHE,Switzerland,29,Organic chemicals,8962766332.22
2023,CHL,Chile,29,Organic chemicals,1093661225.23
2023,CHN,China,29,Organic chemicals,48586103249.0
2023,CIV,Côte d'Ivoire,29,Organic chemicals,194128250.035
2023,CMR,Cameroon,29,Organic chemicals,33699669.792
2023,COD,Dem. Rep. of the Congo,29,Organic chemicals,149094234.55
2023,COG,Congo,29,Organic chemicals,80783626.556
2023,COL,Colombia,29,Organic chemicals,2270335174.15
2023,COM,Comoros,29,Organic chemicals,62128.987
2023,CPV,Cabo Verde,29,Organic chemicals,1356348.684
2023,CRI,Costa Rica,29,Organic chemicals,212081376.6
2023,CYM,Cayman Isds,29,Organic chemicals,4058215.522
2023,CYP,Cyprus,29,Organic chemicals,178592506.505
2023,CZE,Czechia,29,Organic chemicals,1390034881.0
2023,DEU,Germany,29,Organic chemicals,45691839812.449
2023,DJI,Djibouti,29,Organic chemicals,42314375.018
2023,DMA,Dominica,29,Organic chemicals,474090.267
2023,DNK,Denmark,29,Organic chemicals,1478538459.646
2023,DOM,Dominican Rep.,29,Organic chemicals,195917536.994
2023,ECU,Ecuador,29,Organic chemicals,444267582.5
2023,EGY,Egypt,29,Organic chemicals,2352396763.172
2023,ESP,Spain,29,Organic chemicals,12505180631.469
2023,EST,Estonia,29,Organic chemicals,136569694.7
2023,ETH,Ethiopia,29,Organic chemicals,139008943.577
2023,FIN,Finland,29,Organic chemicals,1102505168.204
2023,FJI,Fiji,29,Organic chemicals,5980829.894
2023,FRA,France,29,Organic chemicals,14674954685.751
2023,GAB,Gabon,29,Organic chemicals,11094806.145
2023,GBR,United Kingdom,29,Organic chemicals,13039196536.489
2023,GEO,Georgia,29,Organic chemicals,32559420.542
2023,GHA,Ghana,29,Organic chemicals,124277811.945
2023,GMB,Gambia,29,Organic chemicals,318681.527
2023,GRC,Greece,29,Organic chemicals,2415671913.19
2023,GRD,Grenada,29,Organic chemicals,936893.779
2023,GTM,Guatemala,29,Organic chemicals,486709519.0
2023,GUY,Guyana,29,Organic chemicals,17145104.269
2023,HKG,"China, Hong Kong SAR",29,Organic chemicals,2405596240.32
2023,HND,Honduras,29,Organic chemicals,58740650.06
2023,HRV,Croatia,29,Organic chemicals,379905331.0
2023,HUN,Hungary,29,Organic chemicals,1818774664.62
2023,IDN,Indonesia,29,Organic chemicals,6422688856.0
2023,IND,India,29,Organic chemicals,27258533212.922
2023,IRL,Ireland,29,Organic chemicals,21697200462.429
2023,ISL,Iceland,29,Organic chemicals,18289929.647
2023,ISR,Israel,29,Organic chemicals,1464764000.0
2023,ITA,Italy,29,Organic chemicals,26017663058.203
2023,JAM,Jamaica,29,Organic chemicals,24268477.53
2023,JOR,Jordan,29,Organic chemicals,502567558.549
2023,JPN,Japan,29,Organic chemicals,15347805738.798
2023,KAZ,Kazakhstan,29,Organic chemicals,316346716.4
2023,KEN,Kenya,29,Organic chemicals,196130431.523
2023,KGZ,Kyrgyzstan,29,Organic chemicals,29125259.0
2023,KHM,Cambodia,29,Organic chemicals,154451714.67
2023,KOR,Rep. of Korea,29,Organic chemicals,13572871176.0
2023,KWT,Kuwait,29,Organic chemicals,273482765.564
2023,LAO,Lao People's Dem. Rep.,29,Organic chemicals,35892230.84
2023,LBN,Lebanon,29,Organic chemicals,93991107.0
2023,LBR,Liberia,29,Organic chemicals,7392166.49
2023,LKA,Sri Lanka,29,Organic chemicals,223814835.85
2023,LSO,Lesotho,29,Organic chemicals,2072324.583
2023,LTU,Lithuania,29,Organic chemicals,760300986.0
2023,LUX,Luxembourg,29,Organic chemicals,196585838.735
2023,LVA,Latvia,29,Organic chemicals,205840886.611
2023,MAC,"China, Macao SAR",29,Organic chemicals,11545049.435
2023,MAR,Morocco,29,Organic chemicals,506692149.184
2023,MDA,Rep. of Moldova,29,Organic chemicals,15265564.0
2023,MDG,Madagascar,29,Organic chemicals,13497982.106
2023,MDV,Maldives,29,Organic chemicals,1460899.874
2023,MEX,Mexico,29,Organic chemicals,11037635559.0
2023,MKD,North Macedonia,29,Organic chemicals,59033371.083
2023,MLI,Mali,29,Organic chemicals,25063016.295
2023,MLT,Malta,29,Organic chemicals,72571542.732
2023,MMR,Myanmar,29,Organic chemicals,110711076.083
2023,MNE,Montenegro,29,Organic chemicals,9363617.367
2023,MNG,Mongolia,29,Organic chemicals,19368416.472
2023,MOZ,Mozambique,29,Organic chemicals,40593000.0
2023,MRT,Mauritania,29,Organic chemicals,7028714.752
2023,MSR,Montserrat,29,Organic chemicals,34221.53
2023,MUS,Mauritius,29,Organic chemicals,12742623.122
2023,MWI,Malawi,29,Organic chemicals,29914812.61
2023,MYS,Malaysia,29,Organic chemicals,4389137259.159
2023,NAM,Namibia,29,Organic chemicals,16184553.438
2023,NER,Niger,29,Organic chemicals,1765784.831
2023,NGA,Nigeria,29,Organic chemicals,720949027.838
2023,NIC,Nicaragua,29,Organic chemicals,27762306.25
2023,NLD,Netherlands,29,Organic chemicals,15473568949.678
2023,NOR,Norway,29,Organic chemicals,1012441436.83
2023,NZL,New Zealand,29,Organic chemicals,300095207.76
2023,OMN,Oman,29,Organic chemicals,1483089620.566
2023,PAK,Pakistan,29,Organic chemicals,2428335553.918
2023,PAN,Panama,29,Organic chemicals,36146256.0
2023,PER,Peru,29,Organic chemicals,679368281.89
2023,PHL,Philippines,29,Organic chemicals,1219711026.0
2023,PNG,Papua New Guinea,29,Organic chemicals,18086612.684
2023,POL,Poland,29,Organic chemicals,4241220781.0
2023,PRT,Portugal,29,Organic chemicals,3048226835.404
2023,PRY,Paraguay,29,Organic chemicals,297483222.275
2023,PSE,State of Palestine,29,Organic chemicals,38709910.283
2023,PYF,French Polynesia,29,Organic chemicals,606076.655
2023,QAT,Qatar,29,Organic chemicals,139816520.816
2023,ROU,Romania,29,Organic chemicals,1202464297.15
2023,S19,"Other Asia, nes",29,Organic chemicals,7671008802.696
2023,SAU,Saudi Arabia,29,Organic chemicals,2508260272.76
2023,SEN,Senegal,29,Organic chemicals,85599974.616
2023,SGP,Singapore,29,Organic chemicals,11073726365.332
2023,SLV,El Salvador,29,Organic chemicals,100086791.9
2023,SRB,Serbia,29,Organic chemicals,354399526.0
2023,STP,Sao Tome and Principe,29,Organic chemicals,91002.792
2023,SUR,Suriname,29,Organic chemicals,7896586.52
2023,SVK,Slovakia,29,Organic chemicals,458160844.44
2023,SVN,Slovenia,29,Organic chemicals,11733569864.949
2023,SWE,Sweden,29,Organic chemicals,2763913847.582
2023,SWZ,Eswatini,29,Organic chemicals,54787567.88
2023,SYC,Seychelles,29,Organic chemicals,1078569.517
2023,TGO,Togo,29,Organic chemicals,19849862.327
2023,THA,Thailand,29,Organic chemicals,4683401495.662
2023,TJK,Tajikistan,29,Organic chemicals,9838060.0
2023,TLS,Timor-Leste,29,Organic chemicals,4145843.77
2023,TON,Tonga,29,Organic chemicals,148296.731
2023,TTO,Trinidad and Tobago,29,Organic chemicals,29890638.032
2023,TUN,Tunisia,29,Organic chemicals,234827769.435
2023,TUR,Türkiye,29,Organic chemicals,9180697820.0
2023,TZA,United Rep. of Tanzania,29,Organic chemicals,93007837.42
2023,UGA,Uganda,29,Organic chemicals,116966607.14
2023,UKR,Ukraine,29,Organic chemicals,616004562.89
2023,URY,Uruguay,29,Organic chemicals,170287630.46
2023,USA,USA,29,Organic chemicals,66588583346.0
2023,UZB,Uzbekistan,29,Organic chemicals,262944636.99
2023,VCT,Saint Vincent and the Grenadines,29,Organic chemicals,256902.38
2023,VNM,Viet Nam,29,Organic chemicals,4712687600.109
2023,WSM,Samoa,29,Organic chemicals,477505.024
2023,YEM,Yemen,29,Organic chemicals,5917509.582
2023,ZAF,South Africa,29,Organic chemicals,1483462759.854
2023,ZMB,Zambia,29,Organic chemicals,66299751.095
2023,ZWE,Zimbabwe,29,Organic chemicals,65187782.68
