period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,74,Copper and articles thereof,2182961.383
2020,ABW,Aruba,74,Copper and articles thereof,1443340.736
2021,ABW,Aruba,74,Copper and articles thereof,1591332.938
2022,ABW,Aruba,74,Copper and articles thereof,2183311.142
2023,ABW,Aruba,74,Copper and articles thereof,2425658.066
2019,AFG,Afghanistan,74,Copper and articles thereof,380326.81
2019,AGO,Angola,74,Copper and articles thereof,14023811.704
2020,AGO,Angola,74,Copper and articles thereof,8915512.738
2021,AGO,Angola,74,Copper and articles thereof,12595595.013
2022,AGO,Angola,74,Copper and articles thereof,19131499.449
2023,AGO,Angola,74,Copper and articles thereof,19417299.401
2019,ALB,Albania,74,Copper and articles thereof,7806894.896
2020,ALB,Albania,74,Copper and articles thereof,8144782.4
2021,ALB,Albania,74,Copper and articles thereof,15574250.993
2022,ALB,Albania,74,Copper and articles thereof,17686484.579
2023,ALB,Albania,74,Copper and articles thereof,18699109.443
2019,AND,Andorra,74,Copper and articles thereof,269559.57
2020,AND,Andorra,74,Copper and articles thereof,426541.599
2021,AND,Andorra,74,Copper and articles thereof,435893.724
2022,AND,Andorra,74,Copper and articles thereof,526266.793
2023,AND,Andorra,74,Copper and articles thereof,549682.491
2019,ARE,United Arab Emirates,74,Copper and articles thereof,3101732099.88
2020,ARE,United Arab Emirates,74,Copper and articles thereof,2825245240.845
2021,ARE,United Arab Emirates,74,Copper and articles thereof,3819319058.015
2022,ARE,United Arab Emirates,74,Copper and articles thereof,4071254372.823
2023,ARE,United Arab Emirates,74,Copper and articles thereof,4149330283.231
2019,ARG,Argentina,74,Copper and articles thereof,216250528.53
2020,ARG,Argentina,74,Copper and articles thereof,240015332.28
2021,ARG,Argentina,74,Copper and articles thereof,454836834.73
2022,ARG,Argentina,74,Copper and articles thereof,436345578.7
2023,ARG,Argentina,74,Copper and articles thereof,406233208.63
2019,ARM,Armenia,74,Copper and articles thereof,5982552.92
2020,ARM,Armenia,74,Copper and articles thereof,6518524.72
2021,ARM,Armenia,74,Copper and articles thereof,8409238.09
2022,ARM,Armenia,74,Copper and articles thereof,12737672.24
2023,ARM,Armenia,74,Copper and articles thereof,16494229.46
2019,ATG,Antigua and Barbuda,74,Copper and articles thereof,1112557.263
2020,ATG,Antigua and Barbuda,74,Copper and articles thereof,666266.568
2021,ATG,Antigua and Barbuda,74,Copper and articles thereof,590619.544
2022,ATG,Antigua and Barbuda,74,Copper and articles thereof,885587.847
2023,ATG,Antigua and Barbuda,74,Copper and articles thereof,1365656.925
2019,AUS,Australia,74,Copper and articles thereof,767414875.259
2020,AUS,Australia,74,Copper and articles thereof,711354786.747
2021,AUS,Australia,74,Copper and articles thereof,1128379532.411
2022,AUS,Australia,74,Copper and articles thereof,990146584.027
2023,AUS,Australia,74,Copper and articles thereof,889694532.644
2019,AUT,Austria,74,Copper and articles thereof,1898371923.623
2020,AUT,Austria,74,Copper and articles thereof,1946261896.555
2021,AUT,Austria,74,Copper and articles thereof,3041519831.475
2022,AUT,Austria,74,Copper and articles thereof,2761590799.545
2023,AUT,Austria,74,Copper and articles thereof,2487261959.201
2019,AZE,Azerbaijan,74,Copper and articles thereof,31046247.32
2020,AZE,Azerbaijan,74,Copper and articles thereof,24154064.01
2021,AZE,Azerbaijan,74,Copper and articles thereof,23529931.23
2022,AZE,Azerbaijan,74,Copper and articles thereof,23496242.22
2023,AZE,Azerbaijan,74,Copper and articles thereof,32019031.51
2019,BDI,Burundi,74,Copper and articles thereof,260009.508
2020,BDI,Burundi,74,Copper and articles thereof,591036.078
2021,BDI,Burundi,74,Copper and articles thereof,275312.719
2022,BDI,Burundi,74,Copper and articles thereof,224785.3
2023,BDI,Burundi,74,Copper and articles thereof,1114222.296
2019,BEL,Belgium,74,Copper and articles thereof,3437074211.358
2020,BEL,Belgium,74,Copper and articles thereof,3877882224.43
2021,BEL,Belgium,74,Copper and articles thereof,5132366922.697
2022,BEL,Belgium,74,Copper and articles thereof,4914778323.147
2023,BEL,Belgium,74,Copper and articles thereof,4910115979.575
2019,BEN,Benin,74,Copper and articles thereof,324083.978
2020,BEN,Benin,74,Copper and articles thereof,648332.812
2021,BEN,Benin,74,Copper and articles thereof,1418947.525
2022,BEN,Benin,74,Copper and articles thereof,2638570.536
2023,BEN,Benin,74,Copper and articles thereof,1871462.342
2019,BFA,Burkina Faso,74,Copper and articles thereof,2325783.623
2020,BFA,Burkina Faso,74,Copper and articles thereof,1706420.167
2021,BFA,Burkina Faso,74,Copper and articles thereof,1403949.249
2022,BFA,Burkina Faso,74,Copper and articles thereof,1382432.228
2023,BFA,Burkina Faso,74,Copper and articles thereof,2548091.656
2019,BGR,Bulgaria,74,Copper and articles thereof,666527822.68
2020,BGR,Bulgaria,74,Copper and articles thereof,743756303.947
2021,BGR,Bulgaria,74,Copper and articles thereof,1078513896.078
2022,BGR,Bulgaria,74,Copper and articles thereof,1241915146.084
2023,BGR,Bulgaria,74,Copper and articles thereof,1261993317.377
2019,BHR,Bahrain,74,Copper and articles thereof,47999300.76
2020,BHR,Bahrain,74,Copper and articles thereof,61223174.39
2021,BHR,Bahrain,74,Copper and articles thereof,109555930.412
2022,BHR,Bahrain,74,Copper and articles thereof,150381456.059
2023,BHR,Bahrain,74,Copper and articles thereof,79880686.156
2019,BHS,Bahamas,74,Copper and articles thereof,4171170.522
2020,BHS,Bahamas,74,Copper and articles thereof,2392777.0
2021,BHS,Bahamas,74,Copper and articles thereof,4035424.0
2022,BHS,Bahamas,74,Copper and articles thereof,4780186.0
2023,BHS,Bahamas,74,Copper and articles thereof,5888797.0
2019,BIH,Bosnia Herzegovina,74,Copper and articles thereof,142403184.66
2020,BIH,Bosnia Herzegovina,74,Copper and articles thereof,146761222.2
2021,BIH,Bosnia Herzegovina,74,Copper and articles thereof,245118120.34
2022,BIH,Bosnia Herzegovina,74,Copper and articles thereof,264291976.22
2023,BIH,Bosnia Herzegovina,74,Copper and articles thereof,310823776.063
2019,BLR,Belarus,74,Copper and articles thereof,220371700.0
2020,BLR,Belarus,74,Copper and articles thereof,219240900.0
2021,BLR,Belarus,74,Copper and articles thereof,341795500.0
2019,BLZ,Belize,74,Copper and articles thereof,684133.395
2020,BLZ,Belize,74,Copper and articles thereof,438963.36
2021,BLZ,Belize,74,Copper and articles thereof,719926.325
2022,BLZ,Belize,74,Copper and articles thereof,698225.765
2023,BLZ,Belize,74,Copper and articles thereof,1567180.985
2019,BMU,Bermuda,74,Copper and articles thereof,800060.11
2020,BMU,Bermuda,74,Copper and articles thereof,750362.17
2021,BMU,Bermuda,74,Copper and articles thereof,1301852.68
2022,BMU,Bermuda,74,Copper and articles thereof,1539337.19
2023,BMU,Bermuda,74,Copper and articles thereof,1134796.89
2019,BOL,Bolivia (Plurinational State of),74,Copper and articles thereof,18731826.15
2020,BOL,Bolivia (Plurinational State of),74,Copper and articles thereof,15280119.89
2021,BOL,Bolivia (Plurinational State of),74,Copper and articles thereof,25815613.13
2022,BOL,Bolivia (Plurinational State of),74,Copper and articles thereof,24278319.0
2023,BOL,Bolivia (Plurinational State of),74,Copper and articles thereof,22844292.0
2019,BRA,Brazil,74,Copper and articles thereof,1470040645.0
2020,BRA,Brazil,74,Copper and articles thereof,1557140592.0
2021,BRA,Brazil,74,Copper and articles thereof,2809933717.0
2022,BRA,Brazil,74,Copper and articles thereof,2550354424.0
2023,BRA,Brazil,74,Copper and articles thereof,2461421314.0
2019,BRB,Barbados,74,Copper and articles thereof,1350603.0
2020,BRB,Barbados,74,Copper and articles thereof,1314555.0
2021,BRB,Barbados,74,Copper and articles thereof,2100371.5
2022,BRB,Barbados,74,Copper and articles thereof,2691340.0
2023,BRB,Barbados,74,Copper and articles thereof,2299245.0
2019,BRN,Brunei Darussalam,74,Copper and articles thereof,6931937.48
2020,BRN,Brunei Darussalam,74,Copper and articles thereof,7012873.05
2021,BRN,Brunei Darussalam,74,Copper and articles thereof,9097694.13
2022,BRN,Brunei Darussalam,74,Copper and articles thereof,6035061.007
2023,BRN,Brunei Darussalam,74,Copper and articles thereof,7081575.729
2019,BTN,Bhutan,74,Copper and articles thereof,1375006.172
2020,BTN,Bhutan,74,Copper and articles thereof,1486503.135
2022,BTN,Bhutan,74,Copper and articles thereof,3273139.504
2023,BTN,Bhutan,74,Copper and articles thereof,3011599.839
2019,BWA,Botswana,74,Copper and articles thereof,22430818.312
2020,BWA,Botswana,74,Copper and articles thereof,21802089.292
2021,BWA,Botswana,74,Copper and articles thereof,30804006.585
2022,BWA,Botswana,74,Copper and articles thereof,26838957.762
2023,BWA,Botswana,74,Copper and articles thereof,24296198.785
2019,CAF,Central African Rep.,74,Copper and articles thereof,91758.369
2020,CAF,Central African Rep.,74,Copper and articles thereof,80331.088
2021,CAF,Central African Rep.,74,Copper and articles thereof,168283.213
2022,CAF,Central African Rep.,74,Copper and articles thereof,68730.455
2023,CAF,Central African Rep.,74,Copper and articles thereof,134800.6
2019,CAN,Canada,74,Copper and articles thereof,2134809213.769
2020,CAN,Canada,74,Copper and articles thereof,1985526907.163
2021,CAN,Canada,74,Copper and articles thereof,3275349791.838
2022,CAN,Canada,74,Copper and articles thereof,3670788703.75
2023,CAN,Canada,74,Copper and articles thereof,3340412272.099
2019,CHE,Switzerland,74,Copper and articles thereof,906369286.416
2020,CHE,Switzerland,74,Copper and articles thereof,845741503.171
2021,CHE,Switzerland,74,Copper and articles thereof,1192127835.39
2022,CHE,Switzerland,74,Copper and articles thereof,1283800987.977
2023,CHE,Switzerland,74,Copper and articles thereof,1155508468.422
2019,CHL,Chile,74,Copper and articles thereof,124434289.985
2020,CHL,Chile,74,Copper and articles thereof,117794201.396
2021,CHL,Chile,74,Copper and articles thereof,211521770.827
2022,CHL,Chile,74,Copper and articles thereof,161187913.967
2023,CHL,Chile,74,Copper and articles thereof,89187100.729
2019,CHN,China,74,Copper and articles thereof,40626446365.0
2020,CHN,China,74,Copper and articles thereof,48913982512.0
2021,CHN,China,74,Copper and articles thereof,66113950791.0
2022,CHN,China,74,Copper and articles thereof,68705241463.0
2023,CHN,China,74,Copper and articles thereof,62744263338.0
2019,CIV,Côte d'Ivoire,74,Copper and articles thereof,31618502.432
2020,CIV,Côte d'Ivoire,74,Copper and articles thereof,27701977.22
2021,CIV,Côte d'Ivoire,74,Copper and articles thereof,46847634.423
2022,CIV,Côte d'Ivoire,74,Copper and articles thereof,39944608.21
2023,CIV,Côte d'Ivoire,74,Copper and articles thereof,44159536.825
2019,CMR,Cameroon,74,Copper and articles thereof,3706456.12
2020,CMR,Cameroon,74,Copper and articles thereof,2484935.88
2021,CMR,Cameroon,74,Copper and articles thereof,3466839.37
2022,CMR,Cameroon,74,Copper and articles thereof,2209401.795
2023,CMR,Cameroon,74,Copper and articles thereof,3518823.937
2019,COD,Dem. Rep. of the Congo,74,Copper and articles thereof,13505875.016
2020,COD,Dem. Rep. of the Congo,74,Copper and articles thereof,8531818.621
2021,COD,Dem. Rep. of the Congo,74,Copper and articles thereof,13472647.458
2022,COD,Dem. Rep. of the Congo,74,Copper and articles thereof,14551854.119
2023,COD,Dem. Rep. of the Congo,74,Copper and articles thereof,18387950.21
2019,COG,Congo,74,Copper and articles thereof,823431.127
2020,COG,Congo,74,Copper and articles thereof,890092.06
2021,COG,Congo,74,Copper and articles thereof,547313.25
2022,COG,Congo,74,Copper and articles thereof,1017532.964
2023,COG,Congo,74,Copper and articles thereof,1712784.08
2019,COL,Colombia,74,Copper and articles thereof,310345164.8
2020,COL,Colombia,74,Copper and articles thereof,283686937.08
2021,COL,Colombia,74,Copper and articles thereof,452876568.4
2022,COL,Colombia,74,Copper and articles thereof,432030694.74
2023,COL,Colombia,74,Copper and articles thereof,372464718.37
2019,COM,Comoros,74,Copper and articles thereof,45077.604
2020,COM,Comoros,74,Copper and articles thereof,26910.509
2021,COM,Comoros,74,Copper and articles thereof,52433.675
2022,COM,Comoros,74,Copper and articles thereof,18339.767
2023,COM,Comoros,74,Copper and articles thereof,25415.349
2019,CPV,Cabo Verde,74,Copper and articles thereof,693664.479
2020,CPV,Cabo Verde,74,Copper and articles thereof,646079.454
2021,CPV,Cabo Verde,74,Copper and articles thereof,832437.533
2022,CPV,Cabo Verde,74,Copper and articles thereof,1021257.002
2023,CPV,Cabo Verde,74,Copper and articles thereof,975949.698
2019,CRI,Costa Rica,74,Copper and articles thereof,100586966.91
2020,CRI,Costa Rica,74,Copper and articles thereof,90519615.87
2021,CRI,Costa Rica,74,Copper and articles thereof,166117609.63
2022,CRI,Costa Rica,74,Copper and articles thereof,187447844.78
2023,CRI,Costa Rica,74,Copper and articles thereof,187214432.28
2019,CUB,Cuba,74,Copper and articles thereof,20800486.94
2020,CUB,Cuba,74,Copper and articles thereof,13484302.07
2021,CUB,Cuba,74,Copper and articles thereof,9815065.56
2022,CUB,Cuba,74,Copper and articles thereof,17371855.77
2019,CUW,Curaçao,74,Copper and articles thereof,1492498.906
2020,CUW,Curaçao,74,Copper and articles thereof,1528155.829
2020,CYM,Cayman Isds,74,Copper and articles thereof,591369.04
2021,CYM,Cayman Isds,74,Copper and articles thereof,1564866.575
2022,CYM,Cayman Isds,74,Copper and articles thereof,1043092.394
2023,CYM,Cayman Isds,74,Copper and articles thereof,747258.56
2019,CYP,Cyprus,74,Copper and articles thereof,13951815.655
2020,CYP,Cyprus,74,Copper and articles thereof,15477734.662
2021,CYP,Cyprus,74,Copper and articles thereof,20232389.809
2022,CYP,Cyprus,74,Copper and articles thereof,22266495.3
2023,CYP,Cyprus,74,Copper and articles thereof,22055910.858
2019,CZE,Czechia,74,Copper and articles thereof,1275754039.0
2020,CZE,Czechia,74,Copper and articles thereof,1264111513.0
2021,CZE,Czechia,74,Copper and articles thereof,1922193144.0
2022,CZE,Czechia,74,Copper and articles thereof,1943164041.0
2023,CZE,Czechia,74,Copper and articles thereof,1876601808.0
2019,DEU,Germany,74,Copper and articles thereof,10484095684.341
2020,DEU,Germany,74,Copper and articles thereof,10005849978.286
2021,DEU,Germany,74,Copper and articles thereof,13830121422.726
2022,DEU,Germany,74,Copper and articles thereof,15471266291.398
2023,DEU,Germany,74,Copper and articles thereof,12070477775.405
2021,DJI,Djibouti,74,Copper and articles thereof,1524466.318
2022,DJI,Djibouti,74,Copper and articles thereof,4880377.701
2023,DJI,Djibouti,74,Copper and articles thereof,1740891.878
2019,DMA,Dominica,74,Copper and articles thereof,341564.706
2020,DMA,Dominica,74,Copper and articles thereof,194568.694
2021,DMA,Dominica,74,Copper and articles thereof,133109.867
2022,DMA,Dominica,74,Copper and articles thereof,318349.682
2023,DMA,Dominica,74,Copper and articles thereof,348375.948
2019,DNK,Denmark,74,Copper and articles thereof,325152508.514
2020,DNK,Denmark,74,Copper and articles thereof,358970830.686
2021,DNK,Denmark,74,Copper and articles thereof,530620202.316
2022,DNK,Denmark,74,Copper and articles thereof,507397413.382
2023,DNK,Denmark,74,Copper and articles thereof,469689617.584
2019,DOM,Dominican Rep.,74,Copper and articles thereof,34023285.771
2020,DOM,Dominican Rep.,74,Copper and articles thereof,32867516.86
2021,DOM,Dominican Rep.,74,Copper and articles thereof,44012876.776
2022,DOM,Dominican Rep.,74,Copper and articles thereof,46845832.173
2023,DOM,Dominican Rep.,74,Copper and articles thereof,52769217.034
2019,ECU,Ecuador,74,Copper and articles thereof,65063493.3
2020,ECU,Ecuador,74,Copper and articles thereof,53513274.055
2021,ECU,Ecuador,74,Copper and articles thereof,100748882.199
2022,ECU,Ecuador,74,Copper and articles thereof,88854761.5
2023,ECU,Ecuador,74,Copper and articles thereof,97291568.5
2019,EGY,Egypt,74,Copper and articles thereof,888578590.164
2020,EGY,Egypt,74,Copper and articles thereof,663810757.473
2021,EGY,Egypt,74,Copper and articles thereof,1553587559.795
2022,EGY,Egypt,74,Copper and articles thereof,1706848140.609
2023,EGY,Egypt,74,Copper and articles thereof,1702207579.253
2019,ESP,Spain,74,Copper and articles thereof,2111189232.443
2020,ESP,Spain,74,Copper and articles thereof,1897555993.858
2021,ESP,Spain,74,Copper and articles thereof,2822136851.327
2022,ESP,Spain,74,Copper and articles thereof,3324635254.165
2023,ESP,Spain,74,Copper and articles thereof,2919859841.665
2019,EST,Estonia,74,Copper and articles thereof,68415467.53
2020,EST,Estonia,74,Copper and articles thereof,72029942.64
2021,EST,Estonia,74,Copper and articles thereof,101900837.81
2022,EST,Estonia,74,Copper and articles thereof,115659191.39
2023,EST,Estonia,74,Copper and articles thereof,120875279.0
2019,ETH,Ethiopia,74,Copper and articles thereof,50347167.92
2020,ETH,Ethiopia,74,Copper and articles thereof,37165178.84
2021,ETH,Ethiopia,74,Copper and articles thereof,35092573.16
2022,ETH,Ethiopia,74,Copper and articles thereof,57772375.756
2023,ETH,Ethiopia,74,Copper and articles thereof,52880966.052
2019,FIN,Finland,74,Copper and articles thereof,500448801.688
2020,FIN,Finland,74,Copper and articles thereof,510001629.851
2021,FIN,Finland,74,Copper and articles thereof,737213197.926
2022,FIN,Finland,74,Copper and articles thereof,888742252.578
2023,FIN,Finland,74,Copper and articles thereof,1148685509.772
2019,FJI,Fiji,74,Copper and articles thereof,7008456.589
2020,FJI,Fiji,74,Copper and articles thereof,7208884.035
2021,FJI,Fiji,74,Copper and articles thereof,10978003.838
2022,FJI,Fiji,74,Copper and articles thereof,10999638.919
