reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2012,2702,5.0,Aruba,"Lignite; whether or not agglomerated, excluding jet"
AGO,2007,2702,50045.0,Angola,"Lignite; whether or not agglomerated, excluding jet"
AGO,2008,2702,336338.073,Angola,"Lignite; whether or not agglomerated, excluding jet"
AGO,2009,2702,257933.0,Angola,"Lignite; whether or not agglomerated, excluding jet"
AGO,2010,2702,697091.0,Angola,"Lignite; whether or not agglomerated, excluding jet"
AGO,2012,2702,884623.0,Angola,"Lignite; whether or not agglomerated, excluding jet"
AIA,2007,2702,157.0,Anguilla,"Lignite; whether or not agglomerated, excluding jet"
AIA,2008,2702,195.0,Anguilla,"Lignite; whether or not agglomerated, excluding jet"
ALB,2008,2702,35.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ALB,2009,2702,2216.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ALB,2010,2702,118523.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ALB,2011,2702,167801.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ALB,2012,2702,587191.0,Albania,"Lignite; whether or not agglomerated, excluding jet"
ARE,2007,2702,11743.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2008,2702,1305323.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2009,2702,557947.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2010,2702,1018703.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2011,2702,474713.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARE,2012,2702,514021.0,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARG,2007,2702,79343.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARG,2008,2702,80899.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARG,2009,2702,52144.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARG,2010,2702,88901.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARG,2011,2702,205048.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARG,2012,2702,125272.0,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARM,2010,2702,726.0,Armenia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2007,2702,180019.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUS,2008,2702,527370.0,Australia,"Lignite; whether or not agglomerated, excluding jet"
