reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2010,2701,484.0,Aruba,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ABW,2012,2701,178.0,Aruba,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2007,2701,127224.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2008,2701,133559.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2009,2701,58849.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2010,2701,5250.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2011,2701,17152.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2012,2701,17116.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2007,2701,179327.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2008,2701,70751.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2009,2701,158157.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2010,2701,760488.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2011,2701,3154718.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2012,2701,8303630.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2007,2701,823402.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2008,2701,1527070.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2009,2701,2890047.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2010,2701,1811557.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2011,2701,3140805.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2012,2701,6194341.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2007,2701,17427904563.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2008,2701,39252883864.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2009,2701,30968398113.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2010,2701,39527282439.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
