reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,2008,2716,4265052.0,Albania,Electrical energy
ALB,2009,2716,30342496.0,Albania,Electrical energy
ALB,2010,2716,101469270.0,Albania,Electrical energy
ALB,2011,2716,66117464.0,Albania,Electrical energy
ALB,2012,2716,18215158.0,Albania,Electrical energy
ARE,2007,2716,454831.0,United Arab Emirates,Electrical energy
ARE,2008,2716,173975.0,United Arab Emirates,Electrical energy
ARE,2009,2716,305438.0,United Arab Emirates,Electrical energy
ARE,2010,2716,562682.0,United Arab Emirates,Electrical energy
ARE,2011,2716,129760.0,United Arab Emirates,Electrical energy
ARE,2012,2716,44079.0,United Arab Emirates,Electrical energy
ARG,2007,2716,96431807.0,Argentina,Electrical energy
ARG,2008,2716,214765681.0,Argentina,Electrical energy
ARG,2009,2716,381733921.0,Argentina,Electrical energy
ARG,2010,2716,60161388.0,Argentina,Electrical energy
ARG,2011,2716,83734486.0,Argentina,Electrical energy
ARG,2012,2716,136806119.0,Argentina,Electrical energy
ARM,2007,2716,9751989.0,Armenia,Electrical energy
ARM,2008,2716,2354293.0,Armenia,Electrical energy
ARM,2009,2716,529360.0,Armenia,Electrical energy
ARM,2010,2716,26220180.0,Armenia,Electrical energy
ARM,2011,2716,87514499.0,Armenia,Electrical energy
ARM,2012,2716,95223549.0,Armenia,Electrical energy
AUT,2007,2716,1263291063.0,Austria,Electrical energy
AUT,2008,2716,1390165344.0,Austria,Electrical energy
AUT,2009,2716,1498248603.0,Austria,Electrical energy
AUT,2010,2716,1707568438.0,Austria,Electrical energy
AUT,2011,2716,1613298537.0,Austria,Electrical energy
AUT,2012,2716,1905432425.794,Austria,Electrical energy
AZE,2007,2716,9666592.0,Azerbaijan,Electrical energy
AZE,2008,2716,27356973.0,Azerbaijan,Electrical energy
AZE,2009,2716,27938974.0,Azerbaijan,Electrical energy
AZE,2010,2716,15263655.0,Azerbaijan,Electrical energy
AZE,2011,2716,40073047.0,Azerbaijan,Electrical energy
AZE,2012,2716,24756311.0,Azerbaijan,Electrical energy
BEL,2007,2716,510748302.0,Belgium,Electrical energy
BEL,2008,2716,660797558.0,Belgium,Electrical energy
BEL,2009,2716,598058771.0,Belgium,Electrical energy
BEL,2010,2716,718191699.156,Belgium,Electrical energy
BEL,2011,2716,710309897.274,Belgium,Electrical energy
BEL,2012,2716,424499224.02,Belgium,Electrical energy
BGR,2007,2716,330249573.0,Bulgaria,Electrical energy
BGR,2008,2716,564785931.0,Bulgaria,Electrical energy
BGR,2009,2716,359658970.0,Bulgaria,Electrical energy
BGR,2010,2716,444712238.0,Bulgaria,Electrical energy
BGR,2011,2716,602153801.0,Bulgaria,Electrical energy
BGR,2012,2716,500850761.0,Bulgaria,Electrical energy
BIH,2007,2716,157681154.0,Bosnia Herzegovina,Electrical energy
BIH,2008,2716,273396423.0,Bosnia Herzegovina,Electrical energy
BIH,2009,2716,326228907.0,Bosnia Herzegovina,Electrical energy
BIH,2010,2716,328367126.0,Bosnia Herzegovina,Electrical energy
BIH,2011,2716,262044446.0,Bosnia Herzegovina,Electrical energy
BIH,2012,2716,98639004.0,Bosnia Herzegovina,Electrical energy
BLR,2008,2716,35269100.0,Belarus,Electrical energy
BLR,2009,2716,435000.0,Belarus,Electrical energy
BLR,2010,2716,19731900.0,Belarus,Electrical energy
BLR,2011,2716,11168000.0,Belarus,Electrical energy
BLR,2012,2716,20341500.0,Belarus,Electrical energy
BRA,2007,2716,182320.0,Brazil,Electrical energy
BRA,2008,2716,47125779.0,Brazil,Electrical energy
BRA,2009,2716,1096087173.0,Brazil,Electrical energy
BRA,2010,2716,346841650.0,Brazil,Electrical energy
BRA,2011,2716,552378551.0,Brazil,Electrical energy
BRA,2012,2716,410028622.0,Brazil,Electrical energy
BTN,2007,2716,242951166.0,Bhutan,Electrical energy
BTN,2008,2716,254643651.0,Bhutan,Electrical energy
BTN,2009,2716,208539924.0,Bhutan,Electrical energy
BTN,2012,2716,170567058.0,Bhutan,Electrical energy
BWA,2008,2716,294.0,Botswana,Electrical energy
BWA,2009,2716,8969.0,Botswana,Electrical energy
BWA,2012,2716,2383.705,Botswana,Electrical energy
CAN,2007,2716,2888120588.0,Canada,Electrical energy
CAN,2008,2716,3576074676.0,Canada,Electrical energy
CAN,2009,2716,2093449763.0,Canada,Electrical energy
CAN,2010,2716,1964615145.0,Canada,Electrical energy
CAN,2011,2716,2051411657.0,Canada,Electrical energy
CAN,2012,2716,1928398941.0,Canada,Electrical energy
CHE,2007,2716,3496764212.187,Switzerland,Electrical energy
CHE,2008,2716,5037767691.518,Switzerland,Electrical energy
CHE,2009,2716,4332269183.292,Switzerland,Electrical energy
CHE,2010,2716,4863745366.0,Switzerland,Electrical energy
CHE,2011,2716,6413574560.0,Switzerland,Electrical energy
CHE,2012,2716,6427869588.086,Switzerland,Electrical energy
CHN,2007,2716,858720147.0,China,Electrical energy
CHN,2008,2716,991729636.0,China,Electrical energy
CHN,2009,2716,1078853779.0,China,Electrical energy
CHN,2010,2716,1173191803.0,China,Electrical energy
CHN,2011,2716,1237598319.0,China,Electrical energy
CHN,2012,2716,1232645428.0,China,Electrical energy
COL,2007,2716,58057885.0,Colombia,Electrical energy
COL,2008,2716,37783921.0,Colombia,Electrical energy
COL,2009,2716,95725956.0,Colombia,Electrical energy
COL,2010,2716,61291128.0,Colombia,Electrical energy
COL,2011,2716,133073029.0,Colombia,Electrical energy
COL,2012,2716,97085032.0,Colombia,Electrical energy
CZE,2007,2716,1348879146.0,Czechia,Electrical energy
CZE,2008,2716,1357570642.0,Czechia,Electrical energy
CZE,2009,2716,1814225816.0,Czechia,Electrical energy
CZE,2010,2716,1448985057.0,Czechia,Electrical energy
CZE,2011,2716,2173079648.0,Czechia,Electrical energy
CZE,2012,2716,2323631793.0,Czechia,Electrical energy
DEU,2007,2716,4070715000.0,Germany,Electrical energy
DEU,2008,2716,5409248994.222,Germany,Electrical energy
DEU,2009,2716,4402813773.514,Germany,Electrical energy
DEU,2010,2716,4048392676.801,Germany,Electrical energy
DEU,2011,2716,4058344222.217,Germany,Electrical energy
DEU,2012,2716,4718031879.312,Germany,Electrical energy
DNK,2007,2716,490441611.0,Denmark,Electrical energy
DNK,2008,2716,904770925.0,Denmark,Electrical energy
DNK,2009,2716,487636814.0,Denmark,Electrical energy
DNK,2010,2716,744565061.0,Denmark,Electrical energy
DNK,2011,2716,674909281.0,Denmark,Electrical energy
DNK,2012,2716,473998585.0,Denmark,Electrical energy
DZA,2009,2716,12954545.0,Algeria,Electrical energy
DZA,2010,2716,5435563.0,Algeria,Electrical energy
DZA,2012,2716,4799050.0,Algeria,Electrical energy
ECU,2009,2716,65.0,Ecuador,Electrical energy
ECU,2012,2716,6952352.0,Ecuador,Electrical energy
EGY,2008,2716,78878556.372,Egypt,Electrical energy
EGY,2009,2716,107940256.322,Egypt,Electrical energy
EGY,2010,2716,109239261.0,Egypt,Electrical energy
EGY,2011,2716,307671350.0,Egypt,Electrical energy
EGY,2012,2716,184459984.0,Egypt,Electrical energy
ESP,2007,2716,484827788.601,Spain,Electrical energy
ESP,2008,2716,1309364079.505,Spain,Electrical energy
ESP,2009,2716,580153019.849,Spain,Electrical energy
ESP,2010,2716,484681424.443,Spain,Electrical energy
ESP,2011,2716,655785534.988,Spain,Electrical energy
ESP,2012,2716,769740211.503,Spain,Electrical energy
EST,2007,2716,105710138.72,Estonia,Electrical energy
EST,2008,2716,149711190.4,Estonia,Electrical energy
EST,2009,2716,155982776.86,Estonia,Electrical energy
EST,2010,2716,277813958.0,Estonia,Electrical energy
EST,2011,2716,323250856.0,Estonia,Electrical energy
EST,2012,2716,263398900.0,Estonia,Electrical energy
FIN,2007,2716,147789375.0,Finland,Electrical energy
FIN,2008,2716,264078180.0,Finland,Electrical energy
FIN,2009,2716,166606858.0,Finland,Electrical energy
FIN,2010,2716,388842024.0,Finland,Electrical energy
FIN,2011,2716,281755552.0,Finland,Electrical energy
FIN,2012,2716,66580748.0,Finland,Electrical energy
FJI,2011,2716,283.0,Fiji,Electrical energy
FRA,2007,2716,3158391810.0,France,Electrical energy
FRA,2008,2716,5160127721.0,France,Electrical energy
FRA,2009,2716,2329704959.0,France,Electrical energy
FRA,2010,2716,2821787404.0,France,Electrical energy
FRA,2011,2716,4316878304.0,France,Electrical energy
FRA,2012,2716,3167260225.0,France,Electrical energy
GBR,2007,2716,216683953.0,United Kingdom,Electrical energy
GBR,2008,2716,205131885.0,United Kingdom,Electrical energy
GBR,2009,2716,251752391.0,United Kingdom,Electrical energy
GBR,2010,2716,315538117.0,United Kingdom,Electrical energy
GBR,2011,2716,221355196.0,United Kingdom,Electrical energy
GBR,2012,2716,161474714.0,United Kingdom,Electrical energy
GEO,2007,2716,16814320.0,Georgia,Electrical energy
GEO,2008,2716,16140004.0,Georgia,Electrical energy
GEO,2009,2716,20077008.0,Georgia,Electrical energy
GEO,2010,2716,36537719.0,Georgia,Electrical energy
GEO,2011,2716,32626296.0,Georgia,Electrical energy
GEO,2012,2716,18665305.0,Georgia,Electrical energy
GHA,2009,2716,87238937.0,Ghana,Electrical energy
GHA,2011,2716,66168573.0,Ghana,Electrical energy
GHA,2012,2716,45613816.0,Ghana,Electrical energy
GMB,2008,2716,8881.34,Gambia,Electrical energy
GRC,2007,2716,23933991.0,Greece,Electrical energy
GRC,2008,2716,30719631.0,Greece,Electrical energy
GRC,2009,2716,105905244.0,Greece,Electrical energy
GRC,2010,2716,112879044.0,Greece,Electrical energy
GRC,2011,2716,209183700.0,Greece,Electrical energy
GRC,2012,2716,327081835.0,Greece,Electrical energy
GTM,2010,2716,6086870.0,Guatemala,Electrical energy
GTM,2011,2716,15094291.0,Guatemala,Electrical energy
GTM,2012,2716,12162897.0,Guatemala,Electrical energy
HKG,2007,2716,229343940.0,"China, Hong Kong SAR",Electrical energy
HKG,2008,2716,215703319.0,"China, Hong Kong SAR",Electrical energy
HKG,2009,2716,237975317.0,"China, Hong Kong SAR",Electrical energy
HKG,2010,2716,167574396.0,"China, Hong Kong SAR",Electrical energy
HKG,2011,2716,200207981.0,"China, Hong Kong SAR",Electrical energy
HKG,2012,2716,135818449.0,"China, Hong Kong SAR",Electrical energy
HRV,2007,2716,89214602.0,Croatia,Electrical energy
HRV,2008,2716,99559133.0,Croatia,Electrical energy
HRV,2009,2716,89891816.0,Croatia,Electrical energy
HRV,2010,2716,44048958.0,Croatia,Electrical energy
HRV,2011,2716,51076506.0,Croatia,Electrical energy
HRV,2012,2716,92051177.0,Croatia,Electrical energy
HUN,2007,2716,716310000.0,Hungary,Electrical energy
HUN,2008,2716,995550000.0,Hungary,Electrical energy
HUN,2009,2716,773000000.0,Hungary,Electrical energy
HUN,2010,2716,590254000.0,Hungary,Electrical energy
HUN,2011,2716,1123477000.0,Hungary,Electrical energy
HUN,2012,2716,1054215012.0,Hungary,Electrical energy
IND,2007,2716,49443.0,India,Electrical energy
IND,2010,2716,5.0,India,Electrical energy
IND,2012,2716,323006.0,India,Electrical energy
IRL,2007,2716,27609093.374,Ireland,Electrical energy
IRL,2008,2716,10982039.34,Ireland,Electrical energy
IRL,2009,2716,1328893.893,Ireland,Electrical energy
IRL,2012,2716,4645940.707,Ireland,Electrical energy
ITA,2007,2716,154835323.043,Italy,Electrical energy
ITA,2008,2716,537857208.15,Italy,Electrical energy
ITA,2009,2716,604221039.474,Italy,Electrical energy
ITA,2010,2716,366315584.0,Italy,Electrical energy
ITA,2011,2716,383671949.0,Italy,Electrical energy
ITA,2012,2716,328704227.0,Italy,Electrical energy
JAM,2011,2716,22224968.0,Jamaica,Electrical energy
JAM,2012,2716,22576193.0,Jamaica,Electrical energy
JOR,2008,2716,4524291.0,Jordan,Electrical energy
JOR,2009,2716,14277176.0,Jordan,Electrical energy
JOR,2010,2716,5417618.0,Jordan,Electrical energy
JOR,2011,2716,8090245.0,Jordan,Electrical energy
JOR,2012,2716,15716674.0,Jordan,Electrical energy
KAZ,2007,2716,50108263.0,Kazakhstan,Electrical energy
KAZ,2008,2716,35062319.0,Kazakhstan,Electrical energy
KAZ,2009,2716,40695546.0,Kazakhstan,Electrical energy
KAZ,2010,2716,9036253.0,Kazakhstan,Electrical energy
KAZ,2011,2716,30380400.0,Kazakhstan,Electrical energy
KAZ,2012,2716,75156770.0,Kazakhstan,Electrical energy
KGZ,2007,2716,32462609.0,Kyrgyzstan,Electrical energy
KGZ,2008,2716,25105387.0,Kyrgyzstan,Electrical energy
KGZ,2009,2716,37322030.0,Kyrgyzstan,Electrical energy
KGZ,2010,2716,48375143.0,Kyrgyzstan,Electrical energy
KGZ,2011,2716,80407189.0,Kyrgyzstan,Electrical energy
KGZ,2012,2716,56435681.0,Kyrgyzstan,Electrical energy
KOR,2009,2716,648.0,Rep. of Korea,Electrical energy
KWT,2008,2716,2438.0,Kuwait,Electrical energy
LSO,2007,2716,372443.901,Lesotho,Electrical energy
LSO,2008,2716,148593.552,Lesotho,Electrical energy
LSO,2009,2716,15287.352,Lesotho,Electrical energy
LSO,2010,2716,93357.216,Lesotho,Electrical energy
LSO,2011,2716,863353.568,Lesotho,Electrical energy
LSO,2012,2716,423966.14,Lesotho,Electrical energy
