reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2021,2702,222.346,Aruba,"Lignite; whether or not agglomerated, excluding jet"
AGO,2021,2702,377.91,Angola,"Lignite; whether or not agglomerated, excluding jet"
ARE,2021,2702,284764.711,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARG,2021,2702,9090.33,Argentina,"Lignite; whether or not agglomerated, excluding jet"
AUS,2021,2702,443473.947,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUT,2021,2702,9515091.388,Austria,"Lignite; whether or not agglomerated, excluding jet"
BEL,2021,2702,12767298.687,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BGR,2021,2702,25132.197,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BHR,2021,2702,5842.128,Bahrain,"Lignite; whether or not agglomerated, excluding jet"
BHS,2021,2702,20.0,Bahamas,"Lignite; whether or not agglomerated, excluding jet"
BIH,2021,2702,4961066.68,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BMU,2021,2702,101.9,Bermuda,"Lignite; whether or not agglomerated, excluding jet"
BOL,2021,2702,59047.41,Bolivia (Plurinational State of),"Lignite; whether or not agglomerated, excluding jet"
BRA,2021,2702,1256246.0,Brazil,"Lignite; whether or not agglomerated, excluding jet"
CAN,2021,2702,2202063.839,Canada,"Lignite; whether or not agglomerated, excluding jet"
CHE,2021,2702,13509730.013,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHL,2021,2702,40348.21,Chile,"Lignite; whether or not agglomerated, excluding jet"
CHN,2021,2702,9023746864.0,China,"Lignite; whether or not agglomerated, excluding jet"
COL,2021,2702,111382.32,Colombia,"Lignite; whether or not agglomerated, excluding jet"
CRI,2021,2702,8033.0,Costa Rica,"Lignite; whether or not agglomerated, excluding jet"
CZE,2021,2702,29636396.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
DEU,2021,2702,13798527.124,Germany,"Lignite; whether or not agglomerated, excluding jet"
DNK,2021,2702,129.789,Denmark,"Lignite; whether or not agglomerated, excluding jet"
ECU,2021,2702,32881.082,Ecuador,"Lignite; whether or not agglomerated, excluding jet"
EGY,2021,2702,10480.552,Egypt,"Lignite; whether or not agglomerated, excluding jet"
ESP,2021,2702,1822917.308,Spain,"Lignite; whether or not agglomerated, excluding jet"
FIN,2021,2702,4571.291,Finland,"Lignite; whether or not agglomerated, excluding jet"
FRA,2021,2702,5799459.921,France,"Lignite; whether or not agglomerated, excluding jet"
GBR,2021,2702,548861.56,United Kingdom,"Lignite; whether or not agglomerated, excluding jet"
GEO,2021,2702,39675.0,Georgia,"Lignite; whether or not agglomerated, excluding jet"
GTM,2021,2702,154893.0,Guatemala,"Lignite; whether or not agglomerated, excluding jet"
HRV,2021,2702,604650.0,Croatia,"Lignite; whether or not agglomerated, excluding jet"
HUN,2021,2702,20429054.0,Hungary,"Lignite; whether or not agglomerated, excluding jet"
IDN,2021,2702,80577.0,Indonesia,"Lignite; whether or not agglomerated, excluding jet"
IND,2021,2702,136947.714,India,"Lignite; whether or not agglomerated, excluding jet"
IRL,2021,2702,5268979.162,Ireland,"Lignite; whether or not agglomerated, excluding jet"
ISL,2021,2702,74.314,Iceland,"Lignite; whether or not agglomerated, excluding jet"
ISR,2021,2702,86000.0,Israel,"Lignite; whether or not agglomerated, excluding jet"
ITA,2021,2702,524586.723,Italy,"Lignite; whether or not agglomerated, excluding jet"
JPN,2021,2702,2889450.712,Japan,"Lignite; whether or not agglomerated, excluding jet"
KAZ,2021,2702,28142.94,Kazakhstan,"Lignite; whether or not agglomerated, excluding jet"
KGZ,2021,2702,54475.0,Kyrgyzstan,"Lignite; whether or not agglomerated, excluding jet"
KOR,2021,2702,26616.0,Rep. of Korea,"Lignite; whether or not agglomerated, excluding jet"
KWT,2021,2702,13964.0,Kuwait,"Lignite; whether or not agglomerated, excluding jet"
LBN,2021,2702,16578.0,Lebanon,"Lignite; whether or not agglomerated, excluding jet"
LTU,2021,2702,338607.0,Lithuania,"Lignite; whether or not agglomerated, excluding jet"
LUX,2021,2702,994144.041,Luxembourg,"Lignite; whether or not agglomerated, excluding jet"
MAR,2021,2702,47709.044,Morocco,"Lignite; whether or not agglomerated, excluding jet"
MDA,2021,2702,17154.0,Rep. of Moldova,"Lignite; whether or not agglomerated, excluding jet"
MEX,2021,2702,1243418.0,Mexico,"Lignite; whether or not agglomerated, excluding jet"
MKD,2021,2702,12623647.35,North Macedonia,"Lignite; whether or not agglomerated, excluding jet"
MNG,2021,2702,12694.14,Mongolia,"Lignite; whether or not agglomerated, excluding jet"
MWI,2021,2702,291.566,Malawi,"Lignite; whether or not agglomerated, excluding jet"
MYS,2021,2702,1285426.129,Malaysia,"Lignite; whether or not agglomerated, excluding jet"
NER,2021,2702,560.382,Niger,"Lignite; whether or not agglomerated, excluding jet"
NGA,2021,2702,4303.522,Nigeria,"Lignite; whether or not agglomerated, excluding jet"
NLD,2021,2702,2439815.848,Netherlands,"Lignite; whether or not agglomerated, excluding jet"
NOR,2021,2702,3158.44,Norway,"Lignite; whether or not agglomerated, excluding jet"
NPL,2021,2702,6117.74,Nepal,"Lignite; whether or not agglomerated, excluding jet"
NZL,2021,2702,30594.851,New Zealand,"Lignite; whether or not agglomerated, excluding jet"
OMN,2021,2702,63131.339,Oman,"Lignite; whether or not agglomerated, excluding jet"
PAK,2021,2702,28155928.116,Pakistan,"Lignite; whether or not agglomerated, excluding jet"
PER,2021,2702,35584.36,Peru,"Lignite; whether or not agglomerated, excluding jet"
POL,2021,2702,22920076.0,Poland,"Lignite; whether or not agglomerated, excluding jet"
ROU,2021,2702,939704.03,Romania,"Lignite; whether or not agglomerated, excluding jet"
