reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
MOZ,2019,2716,171559893.545,Mozambique,Electrical energy
MWI,2019,2716,2927020.817,Malawi,Electrical energy
MYS,2019,2716,2534090.374,Malaysia,Electrical energy
NAM,2019,2716,4507.219,Namibia,Electrical energy
NER,2019,2716,36443728.835,Niger,Electrical energy
NGA,2019,2716,43565.04,Nigeria,Electrical energy
NLD,2019,2716,147161466.154,Netherlands,Electrical energy
NOR,2019,2716,554702267.535,Norway,Electrical energy
OMN,2019,2716,22075.421,Oman,Electrical energy
PAK,2019,2716,31092668.785,Pakistan,Electrical energy
PER,2019,2716,390231.89,Peru,Electrical energy
PHL,2019,2716,140428.0,Philippines,Electrical energy
POL,2019,2716,1011186221.0,Poland,Electrical energy
PRT,2019,2716,383512601.497,Portugal,Electrical energy
PSE,2019,2716,628993216.89,State of Palestine,Electrical energy
ROU,2019,2716,324608234.27,Romania,Electrical energy
RUS,2019,2716,33836214.21,Russian Federation,Electrical energy
RWA,2019,2716,5100611.32,Rwanda,Electrical energy
SLV,2019,2716,176538925.12,El Salvador,Electrical energy
SRB,2019,2716,59498881.0,Serbia,Electrical energy
SVK,2019,2716,729712448.158,Slovakia,Electrical energy
SVN,2019,2716,531281895.36,Slovenia,Electrical energy
SWE,2019,2716,439823494.907,Sweden,Electrical energy
SWZ,2019,2716,65861227.66,Eswatini,Electrical energy
TGO,2019,2716,117292997.887,Togo,Electrical energy
THA,2019,2716,1385197784.738,Thailand,Electrical energy
TJK,2019,2716,165858.0,Tajikistan,Electrical energy
TON,2019,2716,16.823,Tonga,Electrical energy
TUN,2019,2716,10597320.421,Tunisia,Electrical energy
TUR,2019,2716,40606430.0,Türkiye,Electrical energy
TZA,2019,2716,875.35,United Rep. of Tanzania,Electrical energy
UGA,2019,2716,2905035.56,Uganda,Electrical energy
UKR,2019,2716,121398042.55,Ukraine,Electrical energy
USA,2019,2716,1977038770.0,USA,Electrical energy
UZB,2019,2716,75040808.0,Uzbekistan,Electrical energy
VNM,2019,2716,187782000.87,Viet Nam,Electrical energy
ZAF,2019,2716,259787853.324,South Africa,Electrical energy
ZMB,2019,2716,3079318.17,Zambia,Electrical energy
ZWE,2019,2716,94188771.59,Zimbabwe,Electrical energy
