reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AFG,2019,2709,34372466.47,Afghanistan,Petroleum oils and oils obtained from bituminous minerals; crude
AGO,2019,2709,17618.584,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
AND,2019,2709,12071.238,Andorra,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2019,2709,27750559170.739,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ATG,2019,2709,580.737,Antigua and Barbuda,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2019,2709,8787610771.644,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUT,2019,2709,4228948393.354,Austria,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2019,2709,191347427.22,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
BDI,2019,2709,256.087,Burundi,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2019,2709,15521640775.082,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEN,2019,2709,10525.237,Benin,Petroleum oils and oils obtained from bituminous minerals; crude
BGR,2019,2709,3151074653.246,Bulgaria,Petroleum oils and oils obtained from bituminous minerals; crude
BHR,2019,2709,5333652255.68,Bahrain,Petroleum oils and oils obtained from bituminous minerals; crude
BHS,2019,2709,2270.984,Bahamas,Petroleum oils and oils obtained from bituminous minerals; crude
BIH,2019,2709,342246.16,Bosnia Herzegovina,Petroleum oils and oils obtained from bituminous minerals; crude
BLR,2019,2709,6580854200.0,Belarus,Petroleum oils and oils obtained from bituminous minerals; crude
BLZ,2019,2709,197.66,Belize,Petroleum oils and oils obtained from bituminous minerals; crude
BOL,2019,2709,430.75,Bolivia (Plurinational State of),Petroleum oils and oils obtained from bituminous minerals; crude
BRA,2019,2709,4813815110.0,Brazil,Petroleum oils and oils obtained from bituminous minerals; crude
BRN,2019,2709,1160969027.51,Brunei Darussalam,Petroleum oils and oils obtained from bituminous minerals; crude
BTN,2019,2709,545.793,Bhutan,Petroleum oils and oils obtained from bituminous minerals; crude
BWA,2019,2709,8283.664,Botswana,Petroleum oils and oils obtained from bituminous minerals; crude
CAF,2019,2709,81122.681,Central African Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
CAN,2019,2709,14297140175.652,Canada,Petroleum oils and oils obtained from bituminous minerals; crude
CHE,2019,2709,1307794432.469,Switzerland,Petroleum oils and oils obtained from bituminous minerals; crude
CHL,2019,2709,4207017792.16,Chile,Petroleum oils and oils obtained from bituminous minerals; crude
CHN,2019,2709,242384862765.0,China,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2019,2709,1485569546.89,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2019,2709,375245949.65,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
COD,2019,2709,1606.206,Dem. Rep. of the Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2019,2709,148162456.8,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COM,2019,2709,10240.92,Comoros,Petroleum oils and oils obtained from bituminous minerals; crude
